,First author,Year,Title,Journal,Abstract
10,"Mahoney, DT",Oct 20 2020 ,Integrating connectivity theory within watershed modelling part I: Model formulation and investigating the timing of sediment connectivity,SCIENCE OF THE TOTAL ENVIRONMENT,"Integrating connectivity theory within watershed modelling is one solution to overcome spatial and temporal shortcomings of sediment transport prediction, and Part I and II of these companion papers advance this overall goal. In Part I of these companion papers, we present the theoretical development of probability of connectivity formula considering connectivity's magnitude, extent, timing and continuity that can be applied to watershed modelling. Model inputs include a high resolution digital elevation model, hydrologic watershed variability, and field connectivity assessments. We use the model to investigate the dependence of the probability of connected timing and spatial connectivity on sediment transport predictors. Results show the spatial patterns of connectivity depend on both structural and functional characteristics of the catchment, such as hillslope gradient, upstream contributing area, soil texture, and stream network configuration (structural) and soil moisture content and runoff generation (functional). Spatial connectivity changes from catchment-to-catchment as a function of soil type and drainage area; and it varies from event-to-event as a function of runoff depth and soil moisture conditions. The most sensitive connected pathways provide the stencil for the probability of connectivity, and pathways connected from smaller hydrologic events are consistently reconnected and built upon during larger hydrologic events. Surprisingly, we find the probability of connected timing only depends on structural characteristics of catchments, which are considered static over the timescales analyzed herein. The timing of connectivity does not statistically depend on functional characteristics, which relaxes the parameterization across events of different magnitudes. This result occurs because the pathway stencil accumulates sediment from adjacent soils as flow intensity increases, but this does not statistically shift the frequency distribution. (C) 2020 Elsevier B.V. All rights reserved.Show less"
11,"Nkandeu, YK",May 2022 ,Image encryption using the logistic map coupled to a self-synchronizing streaming,MULTIMEDIA TOOLS AND APPLICATIONS,"A large number of image encryption algorithms have been proposed in recent years to solve security challenges associated with multimedia communications. Thanks to its simplicity, the logistic map (LM) was abundantly used in the design of these ciphers. However, a careful analysis of the LM reveals that it exhibits weaknesses such as a periodicity in some sequences of numbers it generates, coupled to the short interval of its control parameters. These drawbacks weaken LM-based ciphers. In this paper, we have designed a robust cryptosystem based on the LM coupled to a self-synchronous stream cipher mode, using an external 256-bit key, and operating in a diffusion and permutation round. In this cipher, the secret key is transformed and used to compute values of initial conditions, control parameter values and some other elements needed for encryption. The technique used made up for the LM shortcomings and yielded a more robust cipher as far as cryptanalysis is concerned. An average NCPR of 99.62 and UACI of 33.53 with a keyspace of 10(144), and an entropy of 7.9994 coupled to an average correlation of 0.003 were obtained during the cryptosystem evaluation. These results are encouraging as they compare favourably with those from papers of good standing in literature.Show less"
12,"Vignieri, SN",Jun 2005 ,Streams over mountains: influence of riparian connectivity on gene flow in the Pacific jumping mouse (Zapus trinotatus),MOLECULAR ECOLOGY,"In species affiliated with heterogeneous habitat, we expect gene flow to be restricted due to constraints placed on individual movement by habitat boundaries. This is likely to impact both individual dispersal and connectivity between populations. In this study, a GIS-based landscape genetics approach was used, in combination with fine-scale spatial autocorrelation analysis and the estimation of recent intersubpopulation migration rates, to infer patterns of dispersal and migration in the riparian-affiliated Pacific jumping mouse (Zapus trinotatus). A total of 228 individuals were sampled from nine subpopulations across a system of three rivers and genotyped at eight microsatellite loci. Significant spatial autocorrelation among individuals revealed a pattern of fine-scale spatial genetic structure indicative of limited dispersal. Geographical distances between pairwise subpopulations were defined following four criteria: (i) Euclidean distance, and three landscape-specific distances, (ii) river distance (distance travelled along the river only), (iii) overland distance (similar to Euclidean, but includes elevation), and (iv) habitat-path distance (a least-cost path distance that models movement along habitat pathways). Pairwise Mantel tests were used to test for a correlation between genetic distance and each of the geographical distances. Significant correlations were found between genetic distance and both the overland and habitat-path distances; however, the correlation with habitat-path distance was stronger. Lastly, estimates of recent migration rates revealed that migration occurs not only within drainages but also across large topographic barriers. These results suggest that patterns of dispersal and migration in Pacific jumping mice are largely determined by habitat connectivity.Show less"
13,"Jones, PE",Jul 2021 ,Selective effects of small barriers on river-resident fish,JOURNAL OF APPLIED ECOLOGY,"Habitat fragmentation is a principal threat to biodiversity and artificial river barriers are a leading cause of the global decline in freshwater biota. Although the impact of barriers on diadromous fish is well established, impacts on river-resident fish communities remain unclear, especially for low-head barriers.We examined the movement of five contrasting freshwater fish (topmouth gudgeon, European minnow, stone loach, bullhead and brown trout) in an experimental cascade mesocosm with seven pools separated by small vertical barriers.Passage rates differed significantly among species and increased with body size and sustained swimming speed (U-sus), ranging from an average of 0.2 passes/hr in topmouth gudgeon to 3.4 passes/hr in brown trout. A random-walk simulation indicated that barriers can result in net downstream movement and shifts in community composition.Passage rates in brown trout were leptokurtic, that is, most individuals were relatively sedentary while a small proportion showed frequent movements. Upstream passage rates of brown trout increased with body length and boldness while fish with lower aerobic scope tended to move downstream. Passage rates showed significant individual repeatability in brown trout, independent of body size, indicating the potential for in-stream barriers to exert selective effects on fish populations.Our results show that barrier effects can be more complex than simply blocking fish passage, and that river-resident fish can be impacted even by very small barriers. We show that fish passage depends on a wide range of morphological, physiological and behavioural drivers, and that barriers can exert selective effects on these traits and cause shifts in community composition.Policy implications. Barrier mitigation measures need to embrace interspecific and intraspecific variation in fish passage to avoid inadvertent artificial selection on fish communities. Given the high abundance of low-head structures in river systems worldwide, a paradigm shift is needed to recognise the subtle impacts of small barriers on freshwater biodiversity. Removal of small barriers or nature-like fishways should allow better passage of the wider fish community compared to widely used salmonid-centric fish passage options.Show less"
14,"Tatschner, S",Aug 2021 ,The Stream Exchange Protocol: A Secure and Lightweight Tool for Decentralized Connection Establishment,SENSORS,"With the growing availability and prevalence of internet-capable devices, the complexity of networks and associated connection management increases. Depending on the use case, different approaches in handling connectivity have emerged over the years, tackling diverse challenges in each distinct area. Exposing centralized web-services facilitates reachability; distributing information in a peer-to-peer fashion offers availability; and segregating virtual private sub-networks promotes confidentiality. A common challenge herein lies in connection establishment, particularly in discovering, and securely connecting to peers. However, unifying different aspects, including the usability, scalability, and security of this process in a single framework, remains a challenge. In this paper, we present the Stream Exchange Protocol (SEP) collection, which provides a set of building blocks for secure, lightweight, and decentralized connection establishment. These building blocks use unique identities that enable both the identification and authentication of single communication partners. By utilizing federated directories as decentralized databases, peers are able to reliably share authentic data, such as current network locations and available endpoints. Overall, this collection of building blocks is universally applicable, easy to use, and protected by state-of-the-art security mechanisms by design. We demonstrate the capabilities and versatility of the SEP collection by providing three tools that utilize our building blocks: a decentralized file sharing application, a point-to-point network tunnel using the SEP trust model, and an application that utilizes our decentralized discovery mechanism for authentic and asynchronous data distribution.Show less"
15,"Xue, SG",4th International Yellow River Forum,"Researches and Practices on River Ethics, Ecological Civilization and Keeping Healthy Life of the Yellow River",,
16,"HUNG, JJ",Feb 1992 ,APPLICATION OF A CATION-EXCHANGE MEMBRANE TO DETERMINE CATIONS OF TRACE-METALS IN RIVER WATER,JOURNAL OF THE CHINESE CHEMICAL SOCIETY,"Donnan-membrane-equilibrium graphite-furnace atomic-absorption spectrophotometry (DME-GFAAS) has been developed to determine cations of trace metals in river water. The method employs a cation-exchange membrane to separate metal cations from their complexes; both total and cationic forms of metals were determined by means of GFAAS. The sensitivity of the method for the measurement of trace metal cations is determined by the detection limits of GFAAS for the metals of interest. Comparable concentrations of metal cations in water from NBS and from the Erhjen river were obtained between the DME-GFAAS and calculated (WATEQ4F) methods, indicating that the developed method is promising for natural fresh waters. The effect of pH on the distribution of metal cation in the NBS river water is significant for Cu and Pb; concentrations of these cations increase with decreasing pH. However, the concentrations of Cd and Zn cations do not vary with pH except that the concentration of the Zn cation decreases significantly as the pH value increases beyond 9. The method was applied to measure the capacity of complexing Cu in Chung-Lu river water, which was estimated to be 2.3-mu-M.Show less"
17,"Malison, RL",Sep 1 2016 ,Do beaver dams reduce habitat connectivity and salmon productivity in expansive river floodplains?,PEERJ,"Beaver have expanded in their native habitats throughout the northern hemisphere in recent decades following reductions in trapping and reintroduction efforts. Beaver have the potential to strongly influence salmon populations in the side channels of large alluvial rivers by building dams that create pond complexes. Pond habitat may improve salmon productivity or the presence of dams may reduce productivity if dams limit habitat connectivity and inhibit fish passage. Our intent in this paper is to contrast the habitat use and production of juvenile salmon on expansive floodplains of two geomorphically similar salmon rivers: the Kol River in Kamchatka, Russia (no beavers) and the Kwethluk River in Alaska (abundant beavers), and thereby provide a case study on how beavers may influence salmonids in large floodplain rivers. We examined important rearing habitats in each floodplain, including springbrooks, beaver ponds, beaver-influenced springbrooks, and shallow shorelines of the river channel. Juvenile coho salmon dominated fish assemblages in all habitats in both rivers but other species were present. Salmon density was similar in all habitat types in the Kol, but in the Kwethluk coho and Chinook densities were 3-12x lower in mid- and late-successional beaver ponds than in springbrook and main channel habitats. In the Kol, coho condition (length: weight ratios) was similar among habitats, but Chinook condition was highest in orthofluvial springbrooks. In the Kwethluk, Chinook condition was similar among habitats, but coho condition was lowest in main channel versus other habitats (0.89 vs. 0.99-1.10). Densities of juvenile salmon were extremely low in beaver ponds located behind numerous dams in the orthofluvial zone of the Kwethluk River floodplain, whereas juvenile salmon were abundant in habitats throughout the entire floodplain in the Kol River. If beavers were not present on the Kwethluk, floodplain habitats would be fully interconnected and theoretically could produce 2x the biomass (between June-August, 1,174 vs. 667 kg) and rear 3x the number of salmon (370,000 vs. 140,000) compared to the existing condition with dams present. The highly productive Kol river produces an order of magnitude more salmon biomass and rears 40x the individuals compared to the Kwethluk. If beavers were introduced to the Kol River, we estimate that off-channel habitats would produce half as much biomass (2,705 vs. 5,404 kg) and 3x fewer individuals (1,482,346 vs. 4,856,956) owing to conversion of inter-connected, productive springbrooks into inaccessible pond complexes. We concluded that beaver dams may limit the total amount of floodplain habitat available for salmon rearing in the Kwethluk river and that the introduction of beavers to the Kol river could be detrimental to salmon populations. The introduction of beavers to other large alluvial rivers like those found in Kamchatka could have negative consequences for salmon production.Show less"
18,"Allen, GH",Jan 28 2015 ,Patterns of river width and surface area revealed by the satellite-derived North American River Width data set,GEOPHYSICAL RESEARCH LETTERS,"As hydraulic, hydrologic, and biogeochemical models evolve toward greater spatial resolution and larger extent, robust morphometric data sets are essential to constrain their results. Here we present the Landsat-derived North American River Width (NARWidth) data set, the first fine-resolution, continental scale river centerline and width database. NARWidth contains measurements of >2.4x10(5)km of rivers wider than 30m at mean annual discharge. We find that conventional digital elevation model-derived width data sets underestimate the abundance of wide rivers. To calculate the total surface area of North American rivers, we extrapolate the strong observed relationship between river width and total surface area at different river widths (r(2)>0.99 for 100-2000m widths) to narrower rivers and streams. We conservatively estimate the total surface area of North American rivers as 1.24-0.15+0.39x10(5)km(2) (1 sigma confidence intervals), values 20-15+38% greater than previous estimates used to evaluate greenhouse gas efflux from rivers to the atmosphere.Show less"
19,"Luo, JC",Dec 2019 ,Large spatiotemporal shifts of CO2 partial pressure and CO2 degassing in a monsoonal headwater stream,JOURNAL OF HYDROLOGY,"Carbon dioxide (CO2) emissions from rivers are a vital part of the global carbon budget. However, data from subtropical areas, especially in the headwater streams, are scare. Spatiotemporal dynamics and drives of partial pressure of CO2 (pCO(2)) and water-air CO2 fluxes (FCO2) in a monsoonal headwater stream Jinshui River of the Yangtze were unraveled. Our findings suggested that natural process (i.e., hydrology, CO2 outgassing and lithology) and human activities were recognized as significant players in regulating the variability of riverine pCO(2). The mean pCO(2) was significantly higher in the dry season (1562 +/- 975 mu atm) than the wet season (834 +/- 639 mu atm), seasonal trends of pCO(2) were controlled by in situ biogenic activities and rainfall events. The slight fluctuations of pCO(2) from upstream to downstream along main stem implied the mixed influences of distinct water environments and anthropogenic disturbance. Correlation analysis showed that environmental factors, i.e., temperature, pH, TN and DOC were relevant to pronounced spatial and seasonal variability of pCO(2). We highlighted that high water-air CO2 flux was estimated at 343 +/- 413 mmol/m(2/)d (dry: 542 +/- 477 mmol/m(2/)d vs wet: 192 +/- 278 mmol/m (2/)d) in the monsoonal headwater stream, and the watershed-scale carbon budget demonstrated carbon loss via atmospheric exchange was 1.2 times the riverine dissolved carbon export. Our results would fill a large gap in the headwater stream of the Yangtze, and help to accurately estimate the regional to global CO2 outgassing from rivers to the atmosphere.Show less"
20,"Ylla, I",Dec 2010 ,Organic matter availability during pre- and post-drought periods in a Mediterranean stream,HYDROBIOLOGIA,"Mediterranean streams are characterized by water flow changes caused by floods and droughts. When intermittency occurs in river ecosystems, hydrologic connectivity is interrupted and this affects benthic, hyporheic and flowing water compartments. Organic matter use and transport can be particularly affected during the transition from wet to dry and dry to wet conditions. In order to characterize the changes in benthic organic matter quantity and quality throughout a drying and rewetting process, organic matter, and enzyme activities were analyzed in the benthic accumulated material (biofilms growing on rocks and cobbles, leaves, and sand) and in flowing water (dissolved and particulate fractions). The total polysaccharide, amino acid, and lipid content in the benthic organic matter were on average higher in the drying period than in the rewetting period. However, during the drying period, peptide availability decreased, as indicated by decreases in leucine aminopeptidase activity, as well as amino acid content in the water and benthic material, except leaves; while polysaccharides were actively used, as indicated by an increase in beta-glucosidase activity in the benthic substrata and an increase in polysaccharide content of the particulate water fraction and in leaf material. During this process, microbial heterotrophs were constrained to use the organic matter source of the lowest quality (polysaccharides, providing only C), since peptides (providing N and C) were no longer available. During the flow recovery phase, the microbial community rapidly recovered, suggesting the use of refuges and/or adaptation to desiccation during the previous drought period. The scouring during rewetting was responsible for the mobilization of the streambed and loss of benthic material, and the increase in high quality organic matter in transport (at that moment, polysaccharides and amino acids accounted for 30% of the total DOC). The dynamics of progressive and gradual drought effects, as well as the fast recovery after rewetting, might be affected by the interaction of the individual dynamics of each benthic substratum: sand sediments and leaves providing refuge for microorganisms and organic matter storage, while on cobbles, an active bacterial community is developed in the rewetting. Since global climate change may favor a higher intensity and frequency of droughts in streams, understanding the effects of these disturbances on the materials and biota could contribute to reliable resource management. The maintenance of benthic substrata heterogeneity within the stream may be important for stream recovery after droughts.Show less"
21,"Birkel, C",May 2014 ,Integrating parsimonious models of hydrological connectivity and soil biogeochemistry to simulate stream DOC dynamics,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"To improve understanding and prediction of dissolved organic carbon (DOC) sources and fluxes in northern peat-dominated catchments, we present the development and application of a parsimonious tracer-aided rainfall-runoff model coupled with a biogeochemistry subroutine able to concurrently simulate streamflow and DOC dynamics. The modeling approach which included quantitative assessment of associated uncertainties was conditioned by geochemical tracers which discriminate dominant water sources. Integration of DOC was predicated on statistical time series models which identified air temperature and streamflow as the key proxies that capture DOC supply and transport processes in two upland catchments in Scotland, UK. Conceptualizing the nonlinear partitioning of quick near-surface and slower groundwater runoff sources in combination with a DOC mass balance resulted in a coupled, low-parameter mechanistic model. Model tests showed mostly sensitive parameters and reasonable simulation results with seasonally controlled DOC supply and event-based DOC transport. Transport is facilitated even for smaller events by overland flow from saturated histosols connected to the stream network. However, during prolonged dry periods, near-surface runoff switches off and stream DOC is dominated by low concentration groundwaters. Furthermore, the model was able to explain subtle differences in DOC dynamics between the two catchments mainly reflecting the distribution of saturated soils and available storage. We conclude that tracers and statistical time series models can successfully guide the development of parsimonious yet structurally consistent water quality models. Parsimonious models provide tools for estimating DOC dynamics and loads with reduced uncertainty and potentially greater transferability.Show less"
22,"Madadi, S",Jan 2016 ,Photodegradation of 4-nitrophenol using an impinging streams photoreactor coupled with a membrane,CHEMICAL ENGINEERING AND PROCESSING-PROCESS INTENSIFICATION,"In the present work, degradation of 4-nitrophenol (4-NP) in a novel configuration of an axial radial impinging streams photoreactor coupled with a membrane microfiltration was proposed. The influences of initial 4-NP concentration, catalyst loading, slurry flow rate and pH were investigated as the most important operating parameters. Firstly, the performance of axial radial impinging streams photoreactor was evaluated in a batch recirculation mode and optimum conditions for pertinent parameters were determined. Complete decomposition of a 30 ppm batch solution of 4-NP was obtained within almost 180 min under optimal conditions and the decrease in COD and TOC were 71% and 62%, respectively. The experimental data of 4-NP degradation with an initial concentration in the range of 10-50 ppm accorded well with pseudo-first order model. Finally, the photoreactor was equipped with a membrane and applied in the continuous degradation of 4-NP. A combination of pH 4,2 g/LTiO2 and 2.24 L/min flow rate were determined to be the optimized conditions for degradation of 30 ppm 4-NP in the continuous membrane impinging streams photoreactor. In this reactor, an increased performance capability, a less membrane fouling, a higher permeate flow rate and subsequently a higher efficiency compared to conventional processes can be seen. (C) 2015 Published by Elsevier B.V.Show less"
