,First author,Year,Title,Journal,Abstract
10,"Gomez-Velez, JD",Sep 28 2014 ,A hydrogeomorphic river network model predicts where and why hyporheic exchange is important in large basins,GEOPHYSICAL RESEARCH LETTERS,"Hyporheic exchange has been hypothesized to have basin-scale consequences; however, predictions throughout river networks are limited by available geomorphic and hydrogeologic data and by models that can analyze and aggregate hyporheic exchange flows across large spatial scales. We developed a parsimonious but physically based model of hyporheic flow for application in large river basins: Networks with EXchange and Subsurface Storage (NEXSS). We applied NEXSS across a broad range of geomorphic diversity in river reaches and synthetic river networks. NEXSS demonstrates that vertical exchange beneath submerged bed forms rather than lateral exchange through meanders dominates hyporheic fluxes and turnover rates along river corridors. Per kilometer, low-order streams have a biogeochemical potential at least 2 orders of magnitude larger than higher-order streams. However, when biogeochemical potential is examined per average length of each stream order, low-and high-order streams were often found to be comparable. As a result, the hyporheic zone's intrinsic potential for biogeochemical transformations is comparable across different stream orders, but the greater river miles and larger total streambed area of lower order streams result in the highest cumulative impact from low-order streams. Lateral exchange through meander banks may be important in some cases but generally only in large rivers.Show less"
11,"Chen, XB",Jun 2018 ,Hyporheic Exchange Driven by Three-Dimensional Sandy Bed Forms: Sensitivity to and Prediction from Bed Form Geometry,WATER RESOURCES RESEARCH,"Bed form-driven hyporheic exchange is vital to biogeochemical processes occurring within aquatic sediment. The integrated effects of hyporheic processes in a bed form ultimately impact watershed-scale water quality. However, much of what is understood regarding bed hyporheic exchange is based on idealized two-dimensional bed forms despite the prevalence of potentially complex three-dimensional (3-D) bed forms in sandy riverbeds. We thus examined the impact of bed form three-dimensionality on hyporheic exchange. Bed form three-dimensionality was represented by two groups of geometric parameters: (1) crest planform curvature and (2) transverse and longitudinal wavelength and amplitude. A wide variety of synthetic bed forms was generated based on the geometric parameters. Then, surface flow over and hyporheic flow through each bed form was calculated using a 3-D multiphysics computational fluid dynamics model implemented across a range of Reynolds Number. We found that hyporheic exchange is sensitive to both types of parameters that determine the bed form three-dimensionality. Hyporheic exchange is dominated however by the three-dimensionality caused by out-of-phase superimposed sinusoidal surfaces. The results of the complex flow models were synthesized into simple equations for predicting hyporheic flux and bulk residence time based on bed form longitudinal and transverse wavelengths, bed form height, and Reynolds Number.Show less"
12,"Wagner, FH",Aug 1 2005 ,Does carbon enrichment affect hyporheic invertebrates in a gravel stream?,HYDROBIOLOGIA,"For a period of one year we injected a solution of stream water enriched with glucose and inorganic nitrogen and phosphorus at two experimental sites into the hyporheic sediments of the Oberer Seebach, Austria. The biofilm reacted with a quantitative increase after two weeks. The hyporheic invertebrates were sampled with the Cage Pipe Trap method, where the number of trapped animals is determined by the spatial density and the activity of the invertebrates. Within two and six weeks, the hyporheic invertebrates exhibited a reaction indicating an utilization of the new food resources. Over a longer period of one year, three different reaction patterns appeared. The number of nematods and ostracods increased extensively, presumably caused by the modification of the spatial structure of the environment due to biofilm growth. The number of the small sized invertebrates decreased, reflecting the reduced feeding effort. And the number of the large insect larvae increased indicating that these group is mainly limited by space. The hyporheic zone is described as a 'self-cleaning DOC filter', an attribute that is particularly assigned to the ecotone between the riparian soil zone and the stream hyporheic zone.Show less"
13,"Wondzell, SM",Jan 15 2009 ,Evaluation of alternative groundwater flow models for simulating hyporheic exchange in a small mountain stream,JOURNAL OF HYDROLOGY,"Groundwater flow models have been used to estimate the amount of exchange flow and the residence time distribution of stream water in the hyporheic zone. However, reliability of these predictions have not been tested. We ask the questions: (1) how reliable are hyporheic groundwater models in typical applications examining hyporheic exchange flows? and (2) how does the reliability change with increased data availability and model sophistication? We developed groundwater flow models of the hyporheic zone for a mountain stream in the HJ Andrews Experimental Forest, Oregon. The models are based on surveyed topography and hydraulic conductivity (K) measurements from both slug tests and a well-to-well tracer test. We developed several models using different methods to estimate two of the most uncertain parameters - K and the depth and shape of the bedrock boundary. We first tested the goodness of fit of each model to the water levels observed in a network of wells and piezometers. Results showed that differences among models in predicted heads were quite small, whereas differences among estimated hyporheic fluxes varied by a factor of two. We then tested the model predictions of tracer arrival times to each well in the network during a stream-tracer injection. Comparison of simulated and observed travel times showed that increased model sophistication did not lead to improved model reliability, because travel time predictions from the homogeneous model were equal to, or better than, the predictions from the heterogeneous models. While general trends in solute breakthrough were correct in the models, K data from even 37 wells in a 15 m by 50 m model domain were insufficient to characterize detailed arrival times accurately. This suggests that geomorphic data may be sufficient to predict water fluxes through the subsurface and approximate travel times. However, for detailed analysis of solute transport pathways and breakthroughs, intensive sampling of the subsurface may be necessary. Published by Elsevier B.V.Show less"
14,"Fellows, CS",May 2001 ,Whole-stream metabolism in two montane streams: Contribution of the hyporheic zone,LIMNOLOGY AND OCEANOGRAPHY,"We used whole-stream and benthic chamber methods to measure rates of metabolism and determine the contribution of the hyporheic zone to ecosystem respiration (R) in two streams with differing surface-subsurface exchange characteristics, Rio Calaveras and Gallina Creek, New Mexico. We used the difference between whole-stream and benthic R to calculate the rate of hyporheic zone R and coupled this estimate to an independent measure of hyporheic sediment R to estimate the cross-sectional area of the hyporheic zone (A(H)) for two reaches from each stream. Conservative tracer injections and solute transport modeling were used to characterize surface-subsurface hydrologic exchange by determining values of the cross-sectional area of the transient storage zone (A(s)). The hyporheic zone contributed a substantial proportion of whole-stream R in all four study reaches, ranging from 40 to 93%. Whole stream R, hyporheic R, and percent contribution of hyporheic R all increased as transient storage increased, with whole-stream and hyporheic R exhibiting significant relationships with A(s). All three measures of respiration and values of A(H) were much greater for both reaches of the stream with greater surface-subsurface exchange. A(H) is valuable for cross-site comparisons because it accounts for differences in rates of both benthic and hyporheic sediment R and can be used to predict the importance of the hyporheic zone to other stream ecosystem processes.Show less"
15,"Rosenberry, DO",Feb 15 2012 ,In situ quantification of spatial and temporal variability of hyporheic exchange in static and mobile gravel-bed rivers,HYDROLOGICAL PROCESSES,"Seepage meters modified for use in flowing water were used to directly measure rates of exchange between surface and subsurface water in a gravel- and cobble bed river in western Pennsylvania, USA (Allegheny River, Qmean = 190 m(3)/s) and a sand- and gravel-bed river in Colorado, USA (South Platte River, Qmean = 9.7 m(3)/s). Study reaches at the Allegheny River were located downstream from a dam. The bed was stable with moss, algae, and river grass present in many locations. Median seepage was + 0.28 m/d and seepage was highly variable among measurement locations. Upward and downward seepage greatly exceeded the median seepage rate, ranging from + 2.26 (upward) to - 3.76 (downward) m/d. At the South Platte River site, substantial local-scale bed topography as well as mobile bedforms resulted in spatial and temporal variability in seepage greatly in exceedence of the median groundwater discharge rate of 0.24 m/d. Both upward and downward seepage were recorded along every transect across the river with rates ranging from + 2.37 to - 3.40 m/d. Despite a stable bed, which commonly facilitates clogging by fine-grained or organic sediments, seepage rates at the Allegheny River were not reduced relative to those at the South Platte River. Seepage rate and direction depended primarily on measurement position relative to local- and meso-scale bed topography at both rivers. Hydraulic gradients were small at nearly all seepage-measurement locations and commonly were not a good indicator of seepage rate or direction. Therefore, measuring hydraulic gradient and hydraulic conductivity at in-stream piezometers may be misleading if used to determine seepage flux across the sediment-water interface. Such a method assumes that flow between the well screen and sediment-water interface is vertical, which appears to be a poor assumption in coarse-grained hyporheic settings. Copyright (c) 2011 John Wiley & Sons, Ltd.Show less"
16,"Lu, CP",Jul 2018 ,Experimental study on hyporheic flow varied by the clay lens and stream flow,ENVIRONMENTAL EARTH SCIENCES,"Hyporheic exchange is one of the important physical processes that affect the flow condition of surface water-groundwater interaction zone, the restoration of water environment and the maintenance of ecological balance. The influence mechanism of clay lens on hyporheic exchange has not been well revealed by now. A two-dimensional sand tank was constructed to study the influence of low permeable clay lens on the hyporheic zone under different surface flow conditions. Experimental results showed that the influence of clay lens on the hyporheic zone was of direction dependent and influenced by the size and location of clay lens and stream flow. The influence of clay lens on hyporheic exchange is not only hindering, but also enhancement at certain conditions. With the increase of the depth of clay lens, the hyporheic flow affected by clay lens show three patterns: inhibition, enhancement, and stability. Moreover, these effects were gradually weakened with the increase of stream flow. Hyporheic flow around the clay lens was more sensitive while the surface flow is at a relative small rate. The increasing of the clay lens length weakened the infiltration of surface water and the upwelling of groundwater. The joint action of surface water and groundwater is one of the important control conditions, and that will affect the clay lens to change the hyporheic exchange significantly.Show less"
17,"Harjung, A",Jan 2018 ,Hydrological connectivity drives dissolved organic matter processing in an intermittent stream,LIMNOLOGICA,"Hydrological conditions are key drivers of dissolved organic matter (DOM) processing in intermittent streams. However, there still exist major gaps in knowledge regarding the temporal dynamics of DOM processing during drought periods, as well as the role of the hyporheic zone (HZ). We conducted weekly sampling of surface water and hyporheic pore water during a drying/rewetting cycle and characterized DOM by fluorescence and absorbance properties. Overall, the contribution of allochthonous and humic-like DOM increased during base flow in early summer (pre-drought) and continued increasing throughout the drought period, which covered three phases: contraction, fragmentation and dry. The contribution of autochthonous DOM during this period was restricted to very specific points in time (the transition from contraction to fragmentation phase) and space (the HZ). Hydrological connectivity between the HZ and the surface water was a driver of DOM composition by supplying terrestrial, aromatic DOM to the HZ. The disconnection of the stream from the riparian groundwater enabled us to quantify the DOM retention/release in the HZ. DOM mass balance at the stream-hyporheic interface revealed the occurrence of two time periods with disproportionately high rates for DOM processing (hot moments) during the study period: (1) a short pulse of protein-like, autochthonous DOM net release at the beginning of the disconnection; and (2) a longer time period of increasing net dissolved organic carbon (DOC) retention up to 30% along 25 m of HZ length during fragmentation and dry phase. Remarkably, the net carbon retention was coupled to a decrease of aromatic and high molecular weight compounds, while protein-like, autochthonous DOM was released. This result evidenced that under drought conditions, the HZ becomes a sink for DOM compounds previously assumed to be recalcitrant in aquatic ecosystems and therefore highlights the importance of hydrological drivers on DOM processing. (C) 2017 The Authors. Published by Elsevier GmbH.Show less"
18,"Iepure, S",Nov 2022 ,Applying Electrical Resistivity Tomography and Biological Methods to Assess the Hyporheic Zone Water Exchanges in Two Mediterranean Stream Reaches,WATER,"The hyporheic zone (HZ) is a critical area of all river ecosystems. It is the area beneath the stream and adjacent to the stream, where the surface water and groundwater are mixed. The HZ extends both vertically and laterally depending on the sediment configuration, namely their porosity and permeability. This influences the hyporheic communities' structural pattern and their active dispersal among distinct rivers compartments and alluvial aquifers. It is still difficult to assess the spatial extent of the HZ and the distribution of the mixing zones. This study applies time-lapse images obtained using electrical resistivity tomography (ERT) of 20 m wide and 5 m deep alluvial streams, with regards to the structural pattern of hyporheic communities represented by cyclopoids and ostracods, in order to assess the extent of the HZ in the riverbed and the parafluvial sediment configurations. The ERT images obtained at the hyporheic Site 1 are characterized by alluvial deposits dominated by coarse and very coarse sands with resistivity values ranging from similar to 20 to 80 Ohm.m, indicating a permeable zone up to similar to 0.5 m thick and extending laterally for ca. 5 m from the channel and associated with the hyporheic zone. The sediment configurations, texture, and structure indicate an active surface-hyporheic water exchange and low water retention into the sediments. This is also indicated by the hyporheic copepods and ostracods communities' structure formed by a mixture of non-stygobites (five species) and stygobites (two species). A low-resistivity (<70 Ohm.m) permeable zone located 2.3 m below the streambed and unconnected with the river channel was also detected and associated with the associated alluvial aquifer. In contrast, the resistivity image at Site 2 dominated by coarse, medium, and very fine sands, shows a low-permeability zone in the upper similar to 0.5 m of the profile, with a resistivity value ranging from similar to 45 to 80 Ohm.m, indicating a reduced HZ extension in both vertical and lateral dimensions. Here the sediment configurations indicate that the water retention and interaction with the sediment is higher, reflected by more diverse hyporheic communities and with highly abundant stygobite species. The two examples show that non-invasive ERT images and biological assessments provide complementary and valuable information about the characterization of the sub-channel architecture and its potential hydraulic connection to the floodplain aquifer.Show less"
19,"Greenwald, MJ",Jun 11 2008 ,Hyporheic exchange and water chemistry of two arctic tundra streams of contrasting geomorphology,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"The North Slope of Alaska's Brooks Range is underlain by continuous permafrost, but an active layer of thawed sediments develops at the tundra surface and beneath streambeds during the summer, facilitating hyporheic exchange. Our goal was to understand how active layer extent and stream geomorphology influence hyporheic exchange and nutrient chemistry. We studied two arctic tundra streams of contrasting geomorphology: a high-gradient, alluvial stream with riffle-pool sequences and a low-gradient, peat-bottomed stream with large deep pools connected by deep runs. Hyporheic exchange occurred to similar to 50 cm beneath the alluvial streambed and to only similar to 15 cm beneath the peat streambed. The thaw bulb was deeper than the hyporheic exchange zone in both stream types. The hyporheic zone was a net source of ammonium and soluble reactive phosphorus in both stream types. The hyporheic zone was a net source of nitrate in the alluvial stream, but a net nitrate sink in the peat stream. The mass flux of nutrients regenerated from the hyporheic zones in these two streams was a small portion of the surface water mass flux. Although small, hyporheic sources of regenerated nutrients help maintain the in-stream nutrient balance. If future warming in the arctic increases the depth of the thaw bulb, it may not increase the vertical extent of hyporheic exchange. The greater impacts on annual contributions of hyporheic regeneration are likely to be due to longer thawed seasons, increased sediment temperatures or changes in geomorphology.Show less"
20,"Gooseff, MN",Jul 2006 ,"A modeling study of hyporheic exchange pattern and the sequence, size, and spacing of stream bedforms in mountain stream networks, Oregon, USA (Retraction of vol 19, pg 2915, 2005)",HYDROLOGICAL PROCESSES,"Studies of hyporheic exchange flows have identified physical features of channels that control exchange flow at the channel unit scale, namely slope breaks in the longitudinal profile of streams that generate subsurface head distributions. We recently completed a field study that suggested channel unit spacing in stream longitudinal profiles can be used to predict the spacing between zones of upwelling (flux of hyporheic water into the stream) and downwelling (flux of stream water into the hyporheic zone) in the beds of mountain streams. Here, we use two-dimensional groundwater flow and particle tracking models to simulate vertical and longitudinal hyporheic exchange along the longitudinal axis of stream flow in second-, third-, and fourth-order mountain stream reaches. Modelling allowed us to (1) represent visually the effect that the shape of the longitudinal profile has on the flow net beneath streambeds: (2) isolate channel unit sequence and spacing as individual factors controlling the depth that stream water penetrates the hyporheic zone and the length of upwelling and downwelling zones: (3) evaluate the degree to which the effects of regular patterns in bedform size and sequence are masked by irregularities in real streams. We simulated hyporheic exchange in two sets of idealized stream reaches and one set of observed stream reaches. Idealized profiles were constructed using regression equations relating channel form to basin area. The size and length of channel units (step size, pool length. etc.) increased with increasing stream order. Simulations of hyporheic exchange flows in these reaches suggested that upwelling lengths increased (from 2.7 m to 7.6 m), and downwelling lengths increased (from 2.9 m to 6-0 m) with increase in stream order from second to fourth order. Step spacing in the idealized reaches increased from 5-3 m to 13.7 m as stream size increased from second to fourth order. Simulated downwelling lengths increased from 4.3 m in second-order streams to 9.7 m in fourth-order streams with a POOL-RIFFLE -STEP channel unit sequence, and increased from 2.5 m to 6.1 m from second- to fourth-order streams with a POOL-STEP-RIFFLE channel unit sequence. Upwelling lengths also increased with stream order in these idealized channels. Our results suggest that channel unit spacing, size, and sequence are all important in determining hyporheic exchange patterns of upwelling and downwelling. Though irregularities in the size and spacing of bedforms caused flow nets to be much more complex in surveyed stream reaches than in idealized stream reaches, similar trends ernerged relating the average geomorphic wavelength to the average hyporheic wavelength in both surveyed and idealized reaches. This article replaces a previously published version (Hydrological Processes, 19(17), 2915-2929 (2005) [DOI: 10.1002/hyp.5790]. Copyright (c) 2006 John Wiley & Sons, Ltd.Show less"
