,First author,Year,Title,Journal,Abstract
10,"Wolke, P",Jan 2020 ,Impact of Bed Form Celerity on Oxygen Dynamics in the Hyporheic Zone,WATER,"Oxygen distribution and uptake in the hyporheic zone regulate various redox-sensitive reactions and influence habitat conditions. Despite the fact that fine-grain sediments in streams and rivers are commonly in motion, most studies on biogeochemistry have focused on stagnant sediments. In order to evaluate the effect of bed form celerity on oxygen dynamics and uptake in sandy beds, we conducted experiments in a recirculating indoor flume. Oxygen distribution in the bed was measured under various celerities using 2D planar optodes. Bed morphodynamics were measured by a surface elevation sensor and time-lapse photography. Oxygenated zones in stationary beds had a conchoidal shape due to influx through the stoss side of the bed form, and upwelling anoxic water at the lee side. Increasing bed celerity resulted in the gradual disappearance of the upwelling anoxic zone and flattening of the interface between the oxic (moving fraction of the bed) and the anoxic zone (stationary fraction of the bed), as well as in a reduction of the volumetric oxygen uptake rates due shortened residence times in the hyporheic zone. These results suggest that including processes related to bed form migration are important for understanding the biogeochemistry of hyporheic zones.Show less"
11,"Chen, XB",Apr 2020 ,Assessing connectivity between the river channel and floodplains during high flows using hydrodynamic modeling and particle tracking analysis,JOURNAL OF HYDROLOGY,"River-floodplain connectivity is vital to hydrological and biogeochemical processes in river corridors over multiple spatiotemporal scales. In the present study, an approach of particle tracking in conjunction with two-dimensional hydrodynamic modeling was developed to study the dynamics of river-floodplain connectivity during flood periods and applied to the study of McCarran Ranch in the lower Truckee River, Nevada, U.S. The hydrodynamic model was calibrated and validated for flood events of different magnitudes of peak flow discharge. The outputs of the hydrodynamic model were further applied to determine the lateral transboundary flux during high flows. Lagrangian particle trajectories were then performed to quantify the flow path length and residence time on floodplains. The exchange frequency between the river mainstem and the floodplain were also examined.The results show that the hydrodynamic model reproduce hydrographs well. The river-floodplain exchange is sensitive to the magnitudes of the flood events. Larger floods cause shorter residence times and flow path lengths on the floodplains but lead to larger transboundary flux within the river reaches. The particle analysis results also show that higher discharge introduces less frequent exchange between the river channel and floodplains. Furthermore, comparison of the river-floodplain exchange properties among river reaches with different levels of sinuosity show that meandering reaches can introduce considerably higher exchange flux than a straight reach, leading to complex exchange behaviors within the river-floodplain system.Show less"
12,"Camarena, C",Jan 1 2016 ,"Modelling and experimental study of coupled exchange of p,p-DDE and colloids in a flume simulated stream-streambed system",HYDROLOGICAL PROCESSES,"Stream-subsurface exchange plays a significant role in the fate and transport of contaminants in streams. It has been modelled explicitly by considering fundamental processes such as hydraulic exchange, colloid filtration, and contaminant interactions with streambed sediments and colloids. The models have been successfully applied to simulate the transport of inorganic metals and nutrients. In this study, laboratory experiments were conducted in a recirculating flume to investigate the exchange of a hydrophobic organic contaminant, p,p-dichloro-diphenyl-dichloroethane (DDE), between a stream and a quartz sand bed. A previously developed process-based multiphase exchange model was modified by accounting for the p,p-DDE kinetic adsorption to and desorption from the bed sediments/colloids and was applied to interpret the experimental results. Model input parameters were obtained by conducting independent small-scale batch experiments. Results indicate that the immobilization of p,p-DDE in the quartz sand bed can occur under representative natural stream conditions. The observed p,p-DDE exchange was successfully simulated by the process-based model. The model sensitivity analysis results show that the exchange of p,p-DDE can be sensitive to either the sediment sorption/desorption parameters or colloidal parameters depending on the experimental conditions tested. For the experimental conditions employed here, the effect of colloids on contaminant transport is expected to be minimal, and the stream-subsurface exchange of p,p-DDE is dominated by the interaction of p,p-DDE with bed sediment. The work presented here contributes to a better mechanistic understanding of the complex transport process that hydrophobic organic contaminants undergo in natural streams and to the development of reliable, predictive models for the assessment of impacted streams. Copyright (c) 2015 John Wiley & Sons, Ltd.Show less"
13,"Datry, T",Jun 2010 ,Hyporheic annelid distribution along a flow permanence gradient in an alluvial river,AQUATIC SCIENCES,"In this study, we examined hyporheic annelid assemblages along a gradient of flow permanence (FP) and compared assemblages in gaining (groundwater-fed) and losing (runoff-fed) sections of the alluvial Selwyn River, New Zealand. To reduce the effects of poor taxonomic resolution, we used a dataset with most taxa identified to the genus or species level. We predicted that annelid assemblages would vary in structure and composition along FP gradients due to differences in desiccation resistance between taxa. We also predicted that groundwater-fed (gaining) and runoff-fed (losing) river sections would be inhabitated by dissimilar annelid assemblages due to differences in river-aquifer connections and recolonization sources. We found a negative relationship between taxon richness and FP, indicating that, on average, two annelid taxa are lost from hyporheic assemblages in the Selwyn River with every 10% decrease in FP. Low FP appears to favour annelid taxa that tolerate moist or dry conditions in sediments, as shown by a negative relationship between FP and the proportion of desiccation-tolerant taxa. A high proportion of hypogean taxa distinguished the groundwater-fed and perennial-gaining reach from the other reaches. In spite of the large differences in physical structure between the intermittent-gaining and the ephemeral-losing reach, we found few between-reach differences in annelid assemblages and, in particular, no differences in % hypogean taxa. These varied results illustrate the need to employ both categorical and continuous variables in ecological analyses: the combined categorical and gradient approach used in the present study is likely to explain more variability than either univariate approach alone.Show less"
14,"Banzhaf, S",May 2011 ,Investigative approaches to determine exchange processes in the hyporheic zone of a low permeability riverbank,HYDROGEOLOGY JOURNAL,"The hydraulic and hydrochemical interactions of surface water and groundwater in the riverbank of an alluvial stream in the Grand Duchy of Luxembourg were investigated. Hydraulic conductivity in the riverbank is low and the aquifer is confined. Gauged surface-water levels and groundwater levels were recorded over several months to observe potential effluent and influent aquifer conditions. Water samples were taken under different hydraulic conditions in the stream and from three observation wells in the riverbank. Samples were analysed for inorganic parameters and selected dissolved pharmaceuticals. The recorded groundwater levels in the riverbank responded almost without delay to changes in stream stage, which is very dynamic. Frequent changes from effluent to influent aquifer conditions were observed. The analyses for selected ions and pharmaceuticals support the assumption that the pharmaceutical compounds enter the riverbank via the stream only. The chosen trace organics are therefore suitable as anthropogenic tracers for groundwater and surface-water interactions at this field site. They prove that water exchanges also take place in riverbanks even where the hydraulic conductivity is low and for this reason indicate the existence of a hyporheic zone in the investigated section of the stream.Show less"
15,"Lewin, J",Jun 15 2014 ,Defining large river channel patterns: Alluvial exchange and plurality,GEOMORPHOLOGY,"Large rivers have anabranching channels with components that may be defined as braided, meandering or straight. This paper shows that application of such holistic terminologies is complicated by recognition of within-type and transitional-type variety, a confusingly varied use of terms, and a coverage of pattern characteristics that for many large rivers is incomplete. In natural states, big rivers can be plural systems in which main, accessory, tributary and floodplain channels and lakes differ functionally and vary in terms of morphological dynamics. A distinction is drawn between the hydrological and geomorphological connectivity of components in big river plural systems. At any one time, even at flood stage, only some channels are geomorphologically active. Six types of geomorphological connectivity are described that range from coupled, through to partially-coupled and decoupled. The interplay between geomorphological and hydrological connectivity in large rivers is shown to determine habitat status and therefore ecological diversity. For improved understanding of the dynamics as well as the forms of these large composite systems, it is helpful to: (1) adopt element-level specification, not only for sediment bodies, but also for functioning channels; (2) track the sediment transfer processes and exchanges that produce channel forms over the highly varied timescales operating within large rivers; and (3) recognise the ways in which partially coupled and connected geomorphological systems produce naturally a composite set of forms at different rates. Such augmenting information will provide an improved platform for both river management and ecological understanding. (C) 2013 Elsevier B.V. All rights reserved.Show less"
16,"Wu, YX",Sep 25 2013 ,Hyporheic exchange in a karst conduit and sediment system - A laboratory analog study,JOURNAL OF HYDROLOGY,"Karst conduits are often partly filled by clastic sediments. Flow through such sediments can have a strong impact on the fate of sediment-entrapped contaminants. In contrast to stream bed sediments, hyporheic flow in karst sediments has received little attention so far. For karst sediments, conduit bends could induce hyporheic flow, in addition to bedforms or obstacles. The main aim of this study was to investigate flow processes in a conduit-sediment system using a laboratory model resembling a siphon and numerical modeling. In the laboratory system, zones with forward and reserve flow occurred in the sediment due to the conduit bends. As demonstrated with sediment-source tracer test, entrapped solutes were generally flushed out more rapidly at a higher flow rate and steeper conduit angle. Numerical modeling assuming pressure continuity across the conduit-sediment interface reproduced the flow patterns and breakthrough curves (BTCs) well. Based on the model, the magnitude of hyporheic exchange is expected to increase linearly with the flow rate and was higher for a steeper conduit angle. However, the increase in flushing intensity was not evenly distributed throughout the sediments but occurred mainly adjacent to the conduit bends consistent with observations from tracer tests. This study confirms that conduit bends could have a strong influence on hyporheic flow in karst sediments. (C) 2013 Elsevier B.V. All rights reserved.Show less"
17,"O'Connor, BL",Dec 17 2008 ,Scaling hyporheic exchange and its influence on biogeochemical reactions in aquatic ecosystems,WATER RESOURCES RESEARCH,"Hyporheic exchange and biogeochemical reactions are difficult to quantify because of the range in fluid-flow and sediment conditions inherent to streams, wetlands, and nearshore marine ecosystems. Field measurements of biogeochemical reactions in aquatic systems are impeded by the difficulty of measuring hyporheic flow simultaneously with chemical gradients in sediments. Simplified models of hyporheic exchange have been developed using Darcy's law generated by flow and bed topography at the sediment-water interface. However, many modes of transport are potentially involved ( molecular diffusion, bioturbation, advection, shear, bed mobility, and turbulence) with even simple models being difficult to apply in complex natural systems characterized by variable sediment sizes and irregular bed geometries. In this study, we synthesize information from published hyporheic exchange investigations to develop a scaling relationship for estimating mass transfer in near-surface sediments across a range in fluid-flow and sediment conditions. Net hyporheic exchange was quantified using an effective diffusion coefficient ( De) that integrates all of the various transport processes that occur simultaneously in sediments, and dimensional analysis was used to scale De to shear stress velocity, roughness height, and permeability that describe fluid-flow and sediment characteristics. We demonstrated the value of the derived scaling relationship by using it to quantify dissolved oxygen ( DO) uptake rates on the basis of DO profiles in sediments and compared them to independent flux measurements. The results support a broad application of the De scaling relationship for quantifying coupled hyporheic exchange and biogeochemical reaction rates in streams and other aquatic ecosystems characterized by complex fluid-flow and sediment conditions.Show less"
18,"Marion, A",May 2003 ,Parameter estimation of the transient storage model for stream-subsurface exchange,JOURNAL OF ENVIRONMENTAL ENGINEERING,"The transient storage model (TSM) is the most commonly used model for stream-subsurface exchange of solutes. The TSM provides a convenient, simplified representation of hyporheic exchange, but its lack of a true physical basis causes its parameters to be difficult to predict. However, the simple formulation makes the model a useful practical tool for many applications. This work compares the TSM with a physically based pumping model. This comparison is advantageous for two reasons: Advective pumping is known to be an important hyporheic exchange process in many streams, and the pumping model can be used to derive dimensionless transient storage parameters that are properly scaled with important physical stream parameters. Transient storage model parameters are shown to be dependent on both the timescale of observation and the shape of the breakthrough curve, i.e., on the temporal evolution of the solute concentration in the surface water. This indicates that the transient storage model can, in practice, lead to incorrect predictions when model parameters are obtained without consideration of the stream flow dynamics, the properties of the stream bed, or the process timescale. This work emphasizes the limitations of simplified models for hyporheic transport, and indicates that such models need to be carefully applied.Show less"
19,"McGarr, JT",Sep 2021 ,Geophysical mapping of hyporheic processes controlled by sedimentary architecture within compound bar deposits,HYDROLOGICAL PROCESSES,"Hyporheic exchange influences water quality and controls numerous physical, chemical, and biological processes. Despite its importance, hyporheic exchange and the associated dynamics of solute mixing are often difficult to characterize due to spatial (e.g., sedimentary heterogeneity) and temporal (e.g., river stage fluctuation) variabilities. This study coupled geophysical techniques with physical and chemical sediment analyses to map sedimentary architecture and quantify its influence on hyporheic exchange dynamics within a compound bar deposit in a gravel-dominated river system in southwestern Ohio. Electromagnetic induction (EMI) was used to quantify variability in electrical conductivity within the compound bar. EMI informed locations of electrode placement for time-lapse electrical resistivity imaging (ERI) surveys, which were used to examine changes in electrical resistivity driven by hyporheic exchange. Both geophysical methods revealed a zone of high electrical conductivity in the center of the bar, identified as a fine-grained cross-bar channel fill. The zone acts as a baffle to flow, evidenced by stable electrical conditions measured by time-lapse ERI over the study period. Large changes in electrical resistivity throughout the survey period indicate preferential flowpaths through higher permeability sands and gravels. Grain size analyses confirmed sedimentological interpretations of geophysical data. Loss on ignition and x-ray fluorescence identified zones with higher organic matter content that are locations for potentially enhanced geochemical activity within the cross-bar channel fill. Differences in the physical and geochemical characteristics of cross-bar channel fills play an important role in hyporheic flow dynamics and nutrient processing within riverbed sediments. These findings enhance our understanding of the applications of geophysical methods in mapping riverbed heterogeneity and highlight the importance of accurately representing geomorphologic features and heterogeneity when studying hyporheic exchange processes.Show less"
20,"Boano, F",May 3 2008 ,Reduction of the hyporheic zone volume due to the stream-aquifer interaction,GEOPHYSICAL RESEARCH LETTERS,"Pore water in stream sediments is continuously exchanged with the surface water from the overlying stream. This exchange of water and solutes that occurs across the stream-sediment interface plays an important role for fluvial ecology because of the unique biochemical conditions, rich biodiversity, and high rates of metabolism. While many studies have observed the extent of the hyporheic zone to be modified by changes in the level of the groundwater table, the actual importance of this interaction is still difficult to quantify. Here, we focus on the case of bedform induced hyporheic exchange to show how the the volume of hyporheic sediments that receive water from the stream is significantly reduced by the upwelling of subsurface water. A simple scaling relationship for the assessment of maximum depth of the hyporheic zone is proposed by relating hyporheic flow to the groundwater discharge in an aquifer with given hydraulic properties and head difference between the stream and the aquifer.Show less"
21,"Lin, HY",Mar 2020 ,Trade-offs among road-stream crossing upgrade prioritizations based on connectivity restoration and erosion risk control,RIVER RESEARCH AND APPLICATIONS,"Prioritizing projects to improve cost-effectiveness has become a common practice in natural resources management, especially in selecting sites for river restoration work. Previous studies for prioritizing road-stream crossing upgrade projects focused on either restoring river connectivity or reducing sedimentation, even though crossings can affect connectivity and sedimentation simultaneously. In this study, we simulated site selection to maximize the improvement of connectivity restoration and sedimentation reduction of three prioritization schemes targeting (a) river connectivity, (b) erosion risk, or (c) both objectives concurrently and compared the results. Furthermore, we examined the relationships between the cost-effectiveness of prioritizations and watershed characteristics. We found significant differences among the effectiveness of prioritization objectives; thus, trade-offs should be taken into consideration when prioritizing crossings. The incorporation of spatial interdependency among crossings and weighting objectives could significantly change the cost-effectiveness. We also found that splitting the budget and using a portion to individually prioritize each objective could be more cost-effective than using the whole budget to achieve concurrent objectives. Watershed characteristics like size and connectivity- and sedimentation-related factors could be used to help identify effective management for both connectivity restoration and sedimentation control.Show less"
22,"Hannah, DM",General Assembly of the European-Geosciences-Union,Seasonal hyporheic temperature dynamics over riffle bedforms,HYDROLOGICAL PROCESSES,
23,"Wu, YX",May 2017 ,Sedimentary roles on hyporheic exchange in karst conduits at low Reynolds numbers by laboratory experiments,HYDROGEOLOGY JOURNAL,"The relative roles of the sediment grain size/permeability, conduit flow rate and conduit geometry/angle on the hyporheic exchange between a karst conduit and its underlying sediments under low Reynolds numbers (Re) were investigated by means of laboratory experiments and numerical simulations. Two laboratory analogues consisting of siphon structured glass tubes (with bend angles of 15 and 45A degrees) were used for the experimental studies. Tracer experiments were performed in each analogue with sediments of variable grain size (0.45 mm, 0.4-0.7 mm, 1 mm) to characterize the transport properties of contaminants originating from the sediments. Numerical simulations were used to probe the exchange flow patterns and exchange flux magnitudes between the conduit and sediment. Tracer experiments demonstrated a zone of forward flow and a zone of reverse flow in the sediments that were independent of grain size, which were reproduced well by numerical simulations. The exchange flux ranged from 0.02% for fine grains to 2% for coarse grains under the experimental flow conditions. A linear relationship between the exchange flux and the conduit Re value, which was independent of the conduit geometry and sediment grain size, was established with numerical simulations. This study demonstrated that sediment grain size/permeability has no influence on the exchange flow patterns; however, relative to the conduit flow rate and conduit geometry/angle, sediment permeability has a much stronger influence on the exchange rate of hyporheic flow.Show less"
24,"McManamay, RA",Feb 2019 ,Commonalities in stream connectivity restoration alternatives: an attempt to simplify barrier removal optimization,ECOSPHERE,"Movement within stream corridors is a basic life history requirement of many aquatic organisms. Barrier removal in streams has become a common practice in the United States aimed to restore organism dispersal and meet conservation objectives; however, there are social and economic costs to the removal of barriers. Accordingly, tools to prioritize barrier removal, particularly optimization techniques, can be used to evaluate cost-benefit trade-offs. Many of these techniques, however, require programming experience and are not available to natural resource managers. Furthermore, conservation objectives vary considerably depending on the life histories of organisms under consideration, and these opposing objectives, in conjunction with variant socioeconomic costs, will influence optimization solutions, specifically which barriers to remove. To promote the use of optimization tools, straightforward and open-access platforms are needed to support use by managers, while also providing general approaches for holistic basin-scale connectivity restoration. Herein, we use two case studies, White Oak Creek (small watershed) and the Roanoke River Basin (large basin), to explore the divergent outcomes stemming from different conservation objectives and socioeconomic costs used to prioritize barrier removal. We conducted optimization modeling using a widely accessible platform along with an open-access solver plug-in to support a wide variety of conservation objectives. We used simple approaches to find commonalities in barriers identified for removal among divergent conservation objectives and provide alternative (i.e., hybrid removal-passage) strategies for approaching habitat restoration for diverse aquatic communities while increasing social benefits (i.e., hydropower energy). As expected, different conservation objectives aimed to support varied species life histories (e.g., diadromy, large-river vs. small-river potamodromy) have very different effects on optimization solutions. In both case studies, however, commonalities in solutions were identified through clustering groups of barriers into general connectivity restoration strategies. Furthermore, strategy types for a given barrier could be predicted with >= 72% accuracy using only four metrics. This suggests that optimization results can be simplified into general standards to support adoption of sustainable basin connectivity criteria strategies. Our framework provides a flexible and open-access approach to conduct relatively complex optimization modeling for stream barrier prioritization, while examining potential for agreement among divergence conservation objectives.Show less"
