,First author,Year,Title,Journal,Abstract
10,"Wohl, E",Jun 2017 ,Connectivity in rivers,PROGRESS IN PHYSICAL GEOGRAPHY-EARTH AND ENVIRONMENT,"Connectivity describes the degree to which matter and organisms can move among spatially defined units in a natural system. River connectivity is typically described in longitudinal, lateral, and vertical dimensions within the river corridor and the watershed and can be conceptualized as a continuum from fully connected to disconnected over diverse temporal and spatial scales. Explicit characterization of connectivity helps understanding of disparities among short-term, local rates of flux and inferred fluxes over larger scales. Connectivity also strongly influences the response of rivers to natural and human disturbances. Investigations of connectivity facilitate the recognition of processes that cross traditional disciplinary boundaries, as well as understanding of nonlinear behavior and retention within rivers. Enhancing the ability to identify, quantify, and predict the processes that create and maintain connectivity is integral to the effective management of rivers.Show less"
11,"Bobba, AG",2nd IASTED International Conference on Water Resources Management,The hyporheic zone: Understanding the paradigm,,
12,"Maazouzi, C",Sep 2017 ,Do benthic invertebrates use hyporheic refuges during streambed drying? A manipulative field experiment in nested hyporheic flowpaths,ECOHYDROLOGY,
13,"Ward, AS",Jan-feb 2019 ,Advancing our predictive understanding of river corridor exchange,WILEY INTERDISCIPLINARY REVIEWS-WATER,"Despite decades of research, we lack an accurate framework to predict and manage hydrologic exchange in the river corridor and the associated ecosystem services and functions at the scales of stream reaches and entire networks. While many individual studies have been conducted to investigate specific mechanisms, they have not been synthesized to account for heterogeneity in space, nonstationarity, and multiscale feedbacks that typify the river corridor. As a result, contradictory predictions of exchange flux, geometry, and timescale are prevalent in the literature. We attribute these contradictions to (a) failure to account for multiscale feedbacks and (b) uncertainty in the information content of common measurement methods. Here, we apply the concept of interacting multiscale spatial and time-variable domains to the river corridor to demonstrate why more complete multiscale characterization is necessary to achieve predictive understanding. Next, we highlight uncertainties and inconsistencies in measurement methods which may obfuscate our understanding of river corridor exchange. Finally, we briefly outline four necessary advances to achieve predictive understanding of river corridor exchange: standardization of metadata, critical evaluation of the information content and support volumes for measurement techniques, multiscale model-data integration, and advancing theoretical models of river corridor exchange. This article is categorized under: Science of Water > Hydrological Processes Water and Life > Nature of Freshwater Ecosystems Science of Water > MethodsShow less"
14,"Johnson, ZC",Mar 14 2014 ,Factors affecting hyporheic and surface transient storage in a western US river,JOURNAL OF HYDROLOGY,"Hyporheic storage accounts for a significant fraction of solute residence time in small streams and has been shown to have a large effect on the transport of solutes. It is not clear whether this characteristic is preserved in larger streams and rivers, as increased discharge and decreased slope may reduce overall exchange between the channel and subsurface, and the size of surface storage zones may increase. Conservative tracer tests conducted in the Truckee River, a stream with mean annual discharge >0.5 m(3) s(-1), were simulated with both one (1-SZ) and two-storage zone (2-SZ) transport models to quantify the relative role of surface transient storage (STS) and hyporheic transient storage (HTS) on the physical transport of solutes in a large stream. Tracer injections were conducted at two different discharge levels in two reaches with distinct geomorphic characteristics. STS was the dominant storage mechanism for all reaches and discharge levels and surface storage accounted for a larger fraction of median transport time (F-MED(200)) than hyporheic storage in all but one case. Increased discharge significantly reduced the influence of the HTS (primarily) and STS zones on median transport time at the study site. Comparisons with studies of discharge and geomorphic effects on TS characteristics in other streams indicated differing physical controls on STS and HTS zones. Therefore, measurements such as slope, sinuosity, width, depth, and gross gains and losses of discharge need to be considered along with discharge. This work adds to the growing sentiment that up-scaling and prediction of stream storage characteristics based on discharge and channel properties is far from straightforward. Since biogeochemical processing occurs differently in the HTS and STS, two-zone storage models provide necessary representations of transport in river systems for studies focused on aspects of water quality. Extra parameters are required for model optimization but simple cross-section surveys (area and velocity) provide enough information to ensure enhanced parameter reliability. (C) 2014 Elsevier B.V. All rights reserved.Show less"
15,"Hester, ET",Dec 2016 ,Effects of inset floodplains and hyporheic exchange induced by in-stream structures on nitrate removal in a headwater stream,ECOLOGICAL ENGINEERING,"Stream restoration efforts in the United States are increasingly aimed towards water quality improvement, yet little process-based guidance exists to compare pollutant removals from different restoration techniques for variable site conditions. Excess nitrate (NO3-) is a frequent pollutant of concern due to eutrophication in downstream waterbodies such as the Chesapeake Bay. We used MIKE SHE to simulate hydraulics and NO3- removal in a 90 m restored reach of Stroubles Creek, a second-order stream in Blacks-burg, Virginia. Site specific geomorphic, hydrologic, and hydraulic data were used to calibrate the model. We evaluated in-stream structures that induce hyporheic zone denitrification during baseflow and inset floodplains that remove NO3- during storm flows. We varied hydraulic conditions (winter baseflow, summer baseflow, storm flow), biogeochemical parameters (literature hyporheic zone denitrification rates and newly available inset floodplain removal rates) and boundary conditions (upstream NO3- concentration), sediment conditions (hydraulic conductivity), and stream restoration design parameters (inset floodplain length). Our results indicate that NO3- removal rates within the 90m reach were minimal. Structure-induced hyporheic zone denitrification did not exceed 3.1% of mass flowing in from the upstream channel, was achieved only during favorable background groundwater hydraulic conditions (i.e. summer baseflow), and was transport-limited such that non-trivial removal rates were achieved only when the streambed hydraulic conductivity (K) was at least 10(-4) m/s. Inset floodplain nitrogen removal was limited by floodplain residence time and NO3- removal rate, and did not exceed 1% of inflowing mass. Summing these removals for both restoration practices over the course of the year based on the frequency of storm and summer baseflow conditions yielded similar to 2.1% annual removal. Achieving 30% NO3- removal required increasing the length of stream reach restored to 0.9 km-819 km (depending on hydraulic conductivity) and 3.8-46 km (depending on inset floodplain length and nitrogen removal rate) for in-stream structures during baseflow and inset floodplains during storm flow, respectively. In one of the first comparisons of process-based modeling to the Chesapeake Bay Program stream restoration guidance, we found that the guidance overestimated hyporheic NO3- removal for our modeled reach, but correctly estimated inset floodplain removal. Overall, our results indicate that in-stream structures and inset floodplains can improve water quality, but overall required level of effort may be high to achieve desired results. (C) 2016 Elsevier B.V. All rights reserved.Show less"
16,"Kawanishi, R",Nov 2017 ,Vertical migration in streams: seasonal use of the hyporheic zone by the spinous loach Cobitis shikokuensis,ICHTHYOLOGICAL RESEARCH,"Vertical hydrological connectivity between the surface stream and benthic and hyporheic zones plays a key ecological role in the biodiversity of lotic ecosystems because it allows surface and benthic organisms to use the hyporheic zone as a seasonal habitat and refuge. Use of the hyporheic zone by surface/benthic organisms has been well studied in invertebrates, but little is known about the importance of this connectivity for fishes. We investigated streambed surface and hyporheic densities (5-10, 15-20 and 20-25 cm below the streambed surface) of a stream fish, Cobitis shikokuensis, over a 20-month period in the Shigenobu River, southwestern Japan, to test the hypothesis that it uses the hyporheic zone for spawning and overwintering. In total, 1,804 individuals (13-58 mm total length) were captured from 33 streambed surface samplings and 102 individuals (10-46 mm total length) were present in 1,147 samples of 57 hyporheic samplings. Population densities in both zones peaked in late summer-early autumn due to the recruitment of age 0+ fish and a female with eggs was found in the hyporheic zone during the reproductive season. Both 0+ and older fish were absent from the streambed surface during winter, and fish densities were also lower in the hyporheic zone at this time. However, the vertical distribution of the fish tended to be skewed towards the deeper hyporheic layers from autumn to spring. These findings indicate that C. shikokuensis vertically migrates between the streambed surface and the hyporheic zone for spawning, rearing and overwintering, suggesting that the integrity of vertical hydrological connectivity in lotic systems is crucial for certain fish species.Show less"
17,"Harris, EC",Mar 2020 ,1-D Vertical Flux Dynamics in a Low-Gradient Stream: An Assessment of Stage as a Control of Vertical Hyporheic Exchange,WATER,"This study characterized vertical one-dimensional (1-D) flux rates in the top 150 cm of the streambed and explored the relationship between stage and 1-D vertical flux rates in a low-gradient stream. Six multi-level samplers were installed along a 25 m stretch of the thalweg spaced at 5 m intervals. Each sampler recorded temperature at five separate depths (30, 60, 90, and 150 cm) from February 2009 to March 2010. Temperature and stage data were collected at 15 min intervals. For the midpoint between sensors, 1-D flux rates were calculated using the 1-D conduction-advection-dispersion equation utilized in the VFLUX MATLAB program. The dominant flux direction at a depth of 15 cm was downward (negative), while the average flux directions at depths of 45, 75, and 120 cm were upward (positive). Variable flux directions above 15 cm indicated hyporheic exchange with background upwelling groundwater between 15 to 120 cm. Flux rates approach zero in the summer, representing limited hyporheic exchange. Relationships between stage and flux at the near-surface streambed (15 cm) were weak, but statistically significant, with Spearman's rank correlations for all six multi-level samplers ranging from -0.032 to 0.369 with an average of 0.085.Show less"
18,"Toran, L",May 15 2013 ,"Observing lingering hyporheic storage using electrical resistivity: variations around stream restoration structures, Crabby Creek, PA",HYDROLOGICAL PROCESSES,"Time-lapse geophysical surveys can map lingering hyporheic storage by detecting changes in response to saline tracer. Tracer tests were conducted in Crabby Creek, an urban stream outside Philadelphia, to examine the influence of stream restoration structures and variable sediment thickness. We compared electrical resistivity surveys with extensive well sampling (57 wells) in two 13.5-m-long reaches, each with a step drop created by a J-hook. The two step drops varied in tracer behaviour, based on both the well data and the geophysical data. The well data showed more variation in arrival time where the streambed sediment was thick and was more uniform where sediment was thin. The resistivity in the reach with thin sediment showed lingering tracer in the hyporheic zone both upstream and downstream from the J-hook. In the second reach where the sediment was thicker, the lingering tracer in the hyporheic zone was more extensive downstream from the J-hook. The contrasting results between the two reaches from both methods suggested that sediments influenced hyporheic exchange more than the step at this location. Resistivity inversion differed from well data in both reaches in that it showed evidence for tracer after well samples had returned to background, mapping lingering tracer either upstream or downstream of a step. We conclude that resistivity surveys may become an important tool for hyporheic zone characterization because they provide information on the extent of slow moving fluids in the hyporheic zone, which have the potential to enhance chemical reactions. Copyright (c) 2012 John Wiley & Sons, Ltd.Show less"
19,"Magliozzi, C",Sep 2019 ,Functional traits of hyporheic and benthic invertebrates reveal importance of wood-driven geomorphological processes in rivers,FUNCTIONAL ECOLOGY,"Large wood (LW) is a natural element of river environments and an integral component of many river restoration schemes to promote biodiversity. It is an important habitat in itself, but it also induces a wide range of hydraulic, hydrological, geomorphological and chemical conditions that influence the ecological community. However, the effects of hydro-geomorphological processes induced by LW on local benthic and hyporheic invertebrates have not been well characterized. A functional approach was applied to invertebrate data collected in a field survey at sites with LW and without LW (control) to investigate the response of hyporheic and benthic invertebrates' trait profiles in response to local LW-induced processes. We hypothesized LW sites to be associated with different trait modalities than control sites in relation to wood-induced processes and conditions (i.e., hyporheic exchange flow, oxygen availability, temporal stability, organic matter, denitrification, hydraulic conductivity). Multivariate analyses and partial least squares (PLS) path modelling were used to detect the differences in trait profiles between LW and control sites and to study the variation of traits as a function of hydrological, sedimentological, physical and chemical variables. Biological (i.e., aquatic stages, reproduction), physiological (i.e., dispersal, feeding habits) and behavioural (i.e., substrate preferences) trait utilization by the hyporheic meiofauna differed between LW and control sites. At LW sites, the hyporheic meiofaunal assemblage was significantly associated with aquatic active dispersal, aquatic eggs and hard substrate preferences. This trait category selection was linked to changes in physical-sedimentological processes at LW sites when compared to control sites. Macrofaunal benthic and hyporheic functional traits did not differ significantly between wood and control sites, suggesting similar functioning of these assemblages at the surface-subsurface interface. This study found that LW affects invertebrate traits by altering fluvial processes to produce, locally, a mosaic of habitats. Hyporheic meiofauna trait responses to LW processes have suggested (a) the crucial role of LW in supporting river benthic zone functioning and thus (b) a possible benefit to river restoration by enhancing functional interactions among different ecological niches. A plain language summary is available for this article.Show less"
20,"Aubeneau, AF",Mar 2015 ,Effects of benthic and hyporheic reactive transport on breakthrough curves,FRESHWATER SCIENCE,"In streams and rivers, the benthic and hyporheic regions harbor the microbes that process many stream-borne constituents, including O-2, nutrients, C, and contaminants. The full distribution of transport time scales in these highly reactive regions must be understood because solute delivery and extended storage in these metabolically active zones control the opportunity for biogeochemical processing. The most commonly used transport models cannot capture these effects. We present a stochastic model for conservative and reactive solute transport in rivers based on continuous-time random-walk theory, which is capable of distinguishing and capturing processes not described by classical approaches. The model includes surface and subsurface storage zones with arbitrary residence-time distributions. We used this model to evaluate the effects of sorption and biological uptake on downstream solute transport. Linear or mildly nonlinear sorption in storage delays downstream transport without changing the fundamental shape of the breakthrough curves (BTCs). Highly nonlinear sorption isotherms can induce power-law tailing in stream BTCs. Model simulations show that sorption of commonly used solute tracers is not sufficient to explain the power-law tailing that has been observed in field tracer-injection studies, and instead, such tailing most probably reflects broad distributions of hyporheic exchange time scales. First-order biological uptake causes an exponential decline in in-stream tracer concentrations at the time scale of the uptake kinetics, thereby tempering power-law BTCs. The model can be used to calculate reach-scale reaction-rate coefficients in surface and subsurface storage from observed BTCs of co-injected conservative and reactive solutes, providing new capability to determine reaction-rate coefficients in storage zones with broad residence-time distributions.Show less"
21,"Grygoruk, M",Dec 3 2021 ,Revealing the influence of hyporheic water exchange on the composition and abundance of bottom-dwelling macroinvertebrates in a temperate lowland river,KNOWLEDGE AND MANAGEMENT OF AQUATIC ECOSYSTEMS,"We studied distributions and abundances of macroinvertebrates in relation to hyporheic water exchange (HWE) patterns of the upper Biebrza - a small, lowland, low dynamic European river located in Northeast Poland. On a 6-km stretch of the river; we determined the variability of water exchange in the hyporheic zone by using direct field measurements of the pressure gradient to determine groundwater-surface water interactions. We identified locations with upwelling and downwelling fluxes of HWE as well as ambiguous hydraulic contact between groundwater and surface water along the river. In these locations, we sampled bottom-dwelling macroinvertebrates. In total, 627 individuals of benthic macroinvertebrates of 34 taxa were identified. We revealed that bottom-dwelling macroinvertebrate fauna is more abundant and diverse in river stretches where water from the river infiltrates the hyporheic zone. Results also show higher taxonomic richness and abundances of benthic macroinvertebrates in stretches with diagnosed infiltrating conditions (downwelling flux in a hyporheic zone) compared to in stretches where the river drained groundwater (upwelling flux in a hyporheic zone), but the recorded differences were not statistically significant.Show less"
22,"Harvey, JW",Oct 2013 ,Hyporheic zone denitrification: Controls on effective reaction depth and contribution to whole-stream mass balance,WATER RESOURCES RESEARCH,"Stream denitrification is thought to be enhanced by hyporheic transport but there is little direct evidence from the field. To investigate at a field site, we injected (NO3-)-N-15, Br (conservative tracer), and SF6 (gas exchange tracer) and compared measured whole-stream denitrification with in situ hyporheic denitrification in shallow and deeper flow paths of contrasting geomorphic units. Hyporheic denitrification accounted for between 1 and 200% of whole-stream denitrification. The reaction rate constant was positively related to hyporheic exchange rate (greater substrate delivery), concentrations of substrates DOC and nitrate, microbial denitrifier abundance (nirS), and measures of granular surface area and presence of anoxic microzones. The dimensionless product of the reaction rate constant and hyporheic residence time, (hzhz) define a Damkohler number, Da(den-hz) that was optimal in the subset of hyporheic flow paths where Da(den-hz) approximate to 1. Optimal conditions exclude inefficient deep pathways where substrates are used up and also exclude inefficient shallow pathways that require repeated hyporheic entries and exits to complete the reaction. The whole-stream reaction significance, R-s (dimensionless), was quantified by multiplying Da(den-hz) by the proportion of stream discharge passing through the hyporheic zone. Together these two dimensionless metrics, one flow-path scale and the other reach-scale, quantify the whole-stream significance of hyporheic denitrification. One consequence is that the effective zone of significant denitrification often differs from the full depth of the hyporheic zone, which is one reason why whole-stream denitrification rates have not previously been explained based on total hyporheic-zone metrics such as hyporheic-zone size or residence time.Show less"
23,"Brunke, M",Sep 1999 ,Hyporheic invertebrates-the clinal nature of interstitial communities structured by hydrological exchange and environmental gradients,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,"We investigated the environmental factors that control the local composition and distribution of hyporheic invertebrates within the sediments of a 3rd-order prealpine gravel-bed. stream (Toss River, Switzerland). We focused on faunal gradients as functions of environmental conditions reflecting 1) hydrological exchange patterns, 2) sediment depths, 3) physicochemical and fine particle gradients, and 4) interactions between these 3 factors;Three clustered sets of steel piezometers were installed at 4 depths in the sediment (20, 50, 100 150 cm) at locations with distinctly different types of hydrological exchange (infiltration, exfiltration, horizontal advection) to obtain samples of the fauna and the physicochemical and sedimentological conditions.Sixty taxa were identified, the most abundant of which were cyclopoid copepods (33%), ostracods (23%), and chironomids (11%). Total animal density patterns were strongly related to the ratio of particulate organic carbon to total fine particles (POC/TFP) which explained 63% of the variation in abundance within the sediment. Gradients in hyporheic community structure corresponded most to changes in POC/TFP, hydrological variables, and distance between the surface and groundwater habitats. Interstitial POC/TFP was determined mainly by the interaction between sediment depth and type of hydrological exchange in conjunction with season. The POC/TFP optima for individual taxa indicated that the depth to which epigean taxa penetrate sediments may be restricted by availability of the food resource, which decreases with decreasing POC/TFP, Therefore, the proportion of fine inorganic particles appears to be a critical determinant of the availability of food resources for interstitial invertebrates.Show less"
