,First author,Year,Title,Journal,Abstract
11,"Zhou, K",Aug 2022 ,"Application of set-pair analysis and extension coupling model in health evaluation of the huangchuan river, China",APPLIED WATER SCIENCE,"Firstly, based on the river health evaluation theory and starting from the integrity of the river system, the river health evaluation index system is selected. Secondly, the index systems of river health assessment including river morphology, hydrological and environmental characteristics, habitat elements and human activity characteristics are determined. Thirdly, set-pair (SPA) evaluation theory and extension were dealt with, a set-pair analysis-extension coupling model is constructed. Finally, taking Huangchuan Rive as an example, the ecological health evaluation on the river channel is carried out by using set-pair analysis-extension coupling model. The results of the comprehensive evaluation using the set-pair analysis-extension coupling method is obtained through calculation. It is proved by practice that the method of river health evaluation using the coupling model of set-pair analysis and extension theory could make full use of the data transformation and extension calculation, which shows the superiority in calculating correlation degree, and could reflect the determination and uncertainty of practical problems. It is possible to comprehensively consider all relevant factors. The paper provides a new idea for solving the relevant problems and obtains more accurate conclusion.Show less"
12,"Dallmann, J",Aug 2020 ,Impacts of Suspended Clay Particle Deposition on Sand-Bed Morphodynamics,WATER RESOURCES RESEARCH,"Fine particles (0.1-100 microns) are ubiquitous within the water column. Observations on the interactions between suspended fine particles and sediment beds remain limited, reducing our ability to understand the interactions and feedbacks between fine particles, morphodynamics, and hyporheic flow. We performed laboratory experiments to explore changes in bedform morphodynamics and hyporheic flow following the progressive addition of kaolinite clay to the water column above a mobile sand bed. We characterized these interactions by taking high-frequency time series measurements of bed topography and freestream clay concentration combined with solute injections and bed sediment cores to characterize subsurface properties. Deposition of initially suspended clay resulted in a decrease of bedform height, celerity, and sediment flux by 14%, 22%, and 29% when 1000 g was accumulated within the bed (equal to clay/sand mass ratio of 0.4% in the bed). The hyporheic exchange flux decreased by almost a factor of 2 for all clay additions, regardless of the amount of clay eventually deposited in the bed. Post experiment sediment cores showed clay accumulation within and below the mobile layer of the bedforms, with the peak concentration occurring at the most frequent bedform scour depth. These results demonstrate the tight coupling between bed sediment morphodynamics, fine particle (clay) deposition, and hyporheic exchange. Suspended and bed load transport rates are diminished by the transfer of suspended load to the sediment via hyporheic exchange. This coupling should be considered when estimating sediment transport rates.Show less"
13,"Laattoe, T",Oct 2014 ,Spatial periodicity in bed form-scale solute and thermal transport models of the hyporheic zone,WATER RESOURCES RESEARCH,"Spatially periodic solute boundaries force symmetry across a model domain by ensuring that concentrations and concentration gradients are identical at the same location on opposite boundaries. They have been used in multiple publications on a hyporheic zone model of a single ripple or dune style bed form, including variable density flow and reactive transport variants. We evaluate simulations of multibed form models without imposing spatially periodic transport to demonstrate that nonphysical solute distributions arise from the periodic solute transport assumption. That is, the flow field within the single bed form model leads to a transport scenario that violates the forced symmetry of periodic solute boundary conditions, culminating in a physically unrealistic solute distribution. Our results show that lack of symmetry between boundaries is a function of the vertical concentration gradient and two-dimensionless parameters characterizing the hyporheic and underflow flow regimes, and the solute exchange between them. We assess the error associated with the spatially periodic assumption based on an analysis of solute fluxes across the lateral bed form model boundaries. While the focus is on steady state concentration distributions, the implications for transient solute transport models are also discussed. We conclude that periodic solute transport boundary conditions should be applied only to bed form models that have minimal vertical dispersive and diffusive solute transfer. This includes gaining systems and tracers such as temperature, for which a temporally periodic flux reversal occurs across the top boundary.Key Points Assumption of solute spatial periodicity in a hyporheic zone bed form model is examined Multibed form solute and thermal models are analyzed Scenarios where the assumption of solute spatial periodicity is valid are identified 10.1002/(ISSN)1944-7973Show less"
14,"Lewin, J",Feb 2014 ,The negative relief of large river floodplains,EARTH-SCIENCE REVIEWS,"Large floodplains have multiple and complex negative relief assemblages in which depressions fall below local or general floodplain surfaces at a variety of scales. The generation and dynamics of negative relief along major alluvial corridors are described and compared. Such depressions are significant for the storage and passage of surface waters, the creation of a range of riparian, wetland, lacustrine and flowing-water habitats, and the long-term accumulation of organic materials.Working on trunk channel remnants, drowned valleys and subsidence basins, fluvial processes modify floodplain negative relief through differential erosion and sedimentation. Effectively this takes place in three genetic zones: rheic, transitional and perirheic. We show that transitional zones marginal to active channels significantly diversify form complexes, and we demonstrate the diachronous nature of zonal processes and the complex nature and pace of depression modification and infilling. Four less well-understood sets of coupled phenomena are assessed: (i) floodplains associated with discontinuous river banks, (ii) the scales and types of scroll bar generation, (iii) factors underlying the contrasts between meander and braidplain surface relief, and (iv) the generation and function of large floodplain wetlands and lakes.The survival likelihood of surface negative relief relates to geomorphological connectivity; this is described for each of the rheic, transitional and perirheic zones. The implications for contemporary aquatic system management are discussed. A key to understanding and managing negative relief on large river floodplains, and their associated ecologies and sedimentation, is to quantify both sedimentological and hydrological river-floodplain connectivity. Crown Copyright (C) 2013 Published by Elsevier B.V. All rights reserved.Show less"
15,"Finlayson, B",Dec 2010 ,Rivers in Australia,FRONTIERS OF EARTH SCIENCE,"As a continent, Australia is unusual. It has a long history of habitation by a relatively small population of Aboriginals with a low technology culture. Just over 200 years ago, in 1788, it was invaded by a technological society from the UK, and the settlers brought with them an understanding of rivers and the landscapes in which they were situated which was quite at odds with the reality of the Australian continent. Australia is a piece of old continental crust derived from the break-up of Gondwana that, unlike other Gondwana continents, has experienced little tectonic modification since the break-up. It is a low relief continent dominated by arid and semi arid climates. Australian river systems have poor slope-channel coupling and poor hydrological connectivity and are characterized by low rates of sediment delivery. The flow of Australian rivers has high interannual variability, two to three times that of comparable rivers elsewhere, and highly variable flood behavior. In this paper, examples are given of particular Australian rivers to illustrate the manner in which the morphological and climatic characteristics of the continent combine to produce some distinctive river systems.Show less"
16,"Park, GS",Jun 2019 ,Video Quality-Aware Traffic Offloading System for Video Streaming Services Over 5G Networks With Dual Connectivity,IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY,"This paper presents a video quality-aware traffic offloading system that provides seamless video streaming services to users by offloading part of the macrobase station traffic into small cells. The proposed system achieves a good balance between fairness and social welfare in terms of the video quality by allocating the radio resource of the macrobase station. The data flow is split into two parts toward the macrobase station and small cell AP, and the users simultaneously receive their data from both. In the proposed system, fountain code is employed to achieve dual connectivity enhancement by overcoming frequent packet loss in error-prone mobile networks and practical issues in the dual connectivity architecture. Furthermore, software-defined networking (SDN) technology is adopted not only to quickly react to time-varying network status but also to control network resources efficiently. The proposed resource allocation process is designed to require a low running time complexity. The proposed system is implemented using C/C++, Java, and a well-known open source, ONOS. The experimental results verify that the proposed system can achieve much better performance than other offloading algorithms.Show less"
17,"Wu, ST",Sep 2022 ,A Secure Real-Time IoT Data Stream Based on Improved Compound Coupled Map Lattices,APPLIED SCIENCES-BASEL,"A secure data stream is important for the real time communications of Internet of Things (IoT). A stream cipher with the characteristics of simple and high speed is suitable in the secure communications of IoT for its security. Some stream ciphers based on coupled map lattices (CML) were proposed. However, the original coupled map lattice shows evidence of correlation between the contiguous points. In this paper, we present an improved CML with a counter to overcome the weakness. The proposed scheme has the advantage of simplicity and suits the resource constrained IoT environment. We implement the proposed improved CML and analyze the proposed ciphers against some attacks. For the balance performance analysis, the numbers of 0 and 1 in the keystream are almost balanced, and the difference rates show that the proposed schemes have high key sensitivity. Finally, we present some experimental results of statistical random number tests for the output keystreams. Under the pass rates of the statistical test of NIST SP800-22, the proposed ciphers with improved CML, and compound CML are at least 95% and 97%, respectively. All the pass rates of the proposed stream ciphers are 100% for the statistical test of FIPS PUB 140-1.Show less"
18,"Binet, S",Jan 2017 ,"Water exchange, mixing and transient storage between a saturated karstic conduit and the surrounding aquifer: Groundwater flow modeling and inputs from stable water isotopes",JOURNAL OF HYDROLOGY,"Water exchanges between a karstic conduit and the surrounding aquifer are driven by hydraulic head gradient at the interface between these two domains. The case-study presented in this paper investigates the impact of the geometry and interface conditions around a conduit on the spatial distribution ""of these exchanges. Isotopic (delta O-18 and D-delta), discharge and water head measurements were conducted at the resurgences of a karst system with a strong allogenic recharge component (Val d'Orleans, France), to estimate the amounts of water exchanged and the mixings between a saturated karstic conduit and the surrounding aquifer. The spatio-temporal variability of the observed exchanges was explored using a 2D coupled continuum-conduit flow model under saturated conditions (Feflow (R)).The inputs from the water heads and stable water isotopes in the groundwater flow model suggest that the amounts of water flowing from the aquifer are significant if the conduit flow discharges are less than the conduit flow capacity. This condition creates a spatial distribution of exchanges from upstream where the aquifer feeds the conduit (recharge area) to downstream where the conduit reaches its maximum discharge capacity and can feed the aquifer (discharge area). In the intermediate transport zone no exchange between the two domains takes place that brings a new criterion to delineate the vulnerable zones to surface water.On average, 4% of the water comes from the local recharge, 80% is recent river water and 16% is old river water. During the November 2008 flood, both isotopic signatures and model suggest that exchanges fluctuate around this steady state, limited when the river water level increases and intensified when the river water level decreases. The existence of old water from the river suggests a transient storage at the aquifer/conduit interface that can be considered as an underground hyporheic zone. (C) 2016 Elsevier B.V. All rights reserved.Show less"
19,"Wang, SH",Apr 2014 ,A one-way coupled chaotic map lattice based self-synchronizing stream cipher,COMMUNICATIONS IN NONLINEAR SCIENCE AND NUMERICAL SIMULATION,"Self-synchronizing stream cipher (SSSC) has the advantage that the receiver can automatically synchronize with the sender after receiving previously transmitted ciphertext. However, it has also serious difficulty to keep security due to its self-synchronizing structure. In this paper, a new SSSC based on one-way coupled chaotic map lattice is proposed. By combining floating-point chaotic computations with algebraic operations, the cipher has high bit confusion and diffusion rates. It has both advantages of robustness of synchronization and strong security. The cipher can serve as a new type of SSSC candidate in software implementation. (C) 2013 Elsevier B. V. All rights reserved.Show less"
20,"Liu, JK",May 2020 ,Hydrological connectivity: One of the driving factors of plant communities in the Yellow River Delta,ECOLOGICAL INDICATORS,"Coastal wetlands play an important role in regional and even continental sustainable development because of their valuable ecosystem services. The coupling mechanism among hydrology, edaphic factors, and vegetation is the key to coastal wetland management. The current study conducted in the Yellow River Delta used an improved-comprehensive hydrological connectivity structure index, Topographic Over Field Capacity Index (TOFCI), based on both soil water conditions (SWC) and topography to highlight the role of hydrological connectivity on intertidal flat (IF), tidal marsh (TM), semi-artificial pond (AP) and riverside intermittent flooded (RS) wetland classes among other environmental variables. The results showed plant community distributions and structures among wetland classes differed from each other significantly, and hydrological connectivity structure is one of the driving factors. The results provided three pieces of evidence for this inference: 1) according to PCA results, the contribution of TOFCI is the highest among all environmental variables; 2) TOFCI values show significant difference among different plant communities; 3) TOFCI is also significantly correlated to species composition and distribution according to the CCA and RDA results. TOFCI values are positively linearly correlated to the plant coverage and biomass in intertidal flat wetlands according to linear regression analysis. Furthermore, salinity, soil total nitrogen and soil total phosphorus also influence plant community distribution and species composition. Finally, simple parameters for soil water conditions or topographic characteristics do not show significant explanatory power to hydrology-vegetation interaction. The results of the current study provide a new perspective for coastal wetland conservation and restoration.Show less"
21,"Kim, H",Mar 2019 ,Effect of vertical flow exchange on microbial community distributions in hyporheic zones,EPISODES,"The effect of the vertical flow direction of hyporheic flux on the bacterial community is examined. Vertical velocity change of the hyporheic zone was examined by installing a piezometer on the site, and a total of 20,242 reads were analyzed using a pyrosequencing assay to investigate the diversity of bacterial communities. Proteobacteria (55.1%) were dominant in the hyporheic zone, and Bacteroidetes (16.5%), Actinobacteria (7.1%) and other bacteria phylum (Firmicutes, Cyanobacteria, Chloroflexi, Planctomycetesm and unclassified phylum OD1) were identified. Also, the hyporheic zone was divided into 3 points - down welling point, mixed welling point and up welling point - through vertical hydraulic gradient, and the bacterial communities were compared and analyzed. When the species diversity index was additionally analyzed based on the pyrosequencing data, richness and diversity of species were observed to be highest in the order of mixed welling point >down welling point >up welling point. Hence, quantitative changes and characteristics of the hyporheic zone were analyzed to have an effect on the resident bacterial communities.Show less"
22,"Magliozzi, C",Jul 21 2020 ,Investigating invertebrate biodiversity around large wood: taxonomic vs functional metrics,AQUATIC SCIENCES,"Large wood is a key component of river channels that affects numerous hydrological, physical and geomorphological processes. It promotes a diversity of benthic habitats in-channel and has shown to support more abundant and diverse benthic macroinvertebrate assemblages in previous ecological studies. However, the effects of large wood on the structural and functional diversities of hyporheic invertebrates are less well studied, and simultaneous examination of these diversity metrics on hyporheic and benthic compartments of the stream bed has not been conducted previously. Therefore, this study investigates the taxonomic and functional diversities of hyporheic and benthic invertebrate assemblages around natural accumulations of large wood in a British lowland river. Taxonomic and functional diversities were partitioned (into alpha, beta, and gamma diversities) and examined in reaches with and without large wood (control). We found that functional diversity is often decoupled from taxonomic diversity, demonstrating a functional redundancy of the macroinvertebrate assemblage for both hyporheic and benthic zones. Moreover, the highest functional variability at alpha-scale was observed in large wood habitats, which suggests that taxonomic diversity is enhanced by the small-scale environmental heterogeneity around large wood. To this end, this study contributes empirical evidence of functional and structural responses of invertebrates to large wood accumulation. Such information could be used to better understand the ecological implications of restoration works in lowland rivers and guide more effective management strategies.Show less"
23,"Sjodin, AL",Dec 1997 ,Denitrification as a component of the nitrogen budget for a large plains river,BIOGEOCHEMISTRY,"Nitrogen dynamics of a plains reach of the South Platte River were studied over a 12-month cycle for the purpose of quantifying denitrification rates. The working hypothesis of the study was that denitrification would be of extraordinary importance in the system because of large amounts of water exchange between the channel and an extensive subsurface alluvium consisting of gravel. Denitrification losses of nitrate were quantified through the use of a mass-balance model based on detailed hydrologic information and field quantification of the rates of nitrate accrual through surface and subsurface input of water as well as nitrification. Denitrification rates ranged between 2 and 100 mg N/m(2)/hr. Distance required to achieve 90% reduction of nitrate was as short as 6 km during mid-summer and as long as 300 km during mid-winter. On an annual basis, close to half of nitrate input to a 100-km reach was removed by denitrification (3.6 x 10(6) kg/yr). Rates of nitrate loss to denitrification (annual mean, 28 mg N/m(2)/h) and overall percent removal of nitrate by denitrification were approximately 10 times as high as rates documented for rivers in the eastern U.S. The study shows that high rates of hyporheic exchange can support extraordinary rates of denitrification.Show less"
