,First author,Year,Title,Journal,Abstract
10,"Alexander, MD",Jan-feb 2003 ,Variability and comparison of hyporheic water temperatures and seepage fluxes in a small Atlantic salmon stream,GROUND WATER,"Ground water discharge is often a significant factor in the quality of fish spawning and rearing habitat and for highly biologically productive streams. In the present study, water temperatures (stream and hyporheic) and seepage fluxes were used to characterize shallow ground water discharge and recharge within the streambed of Catamaran Brook, a small Atlantic salmon (Salmo salar) stream in central New Brunswick, Canada. Three study sites were instrumented using a total of 10 temperature sensors and 18 seepage meters. Highly variable mean seepage fluxes, ranging from 1.7 X 10(-4) to 2.5 cm(3) m(-2) sec(-1), and mean hyporheic water temperatures, ranging from 10.5degrees to 18.0degreesC, at depths of 20 to 30 cm in the streambed were dependent on streambed location (left versus right stream bank and site location) and time during the summer sampling season. Temperature data were useful for determining if an area of the streambed was under discharge (positive flux), recharge (negative flux), or parallel flow (no flux) conditions and seepage meters were used to directly measure the quantity of water flux. Hyporheic water temperature measurements and specific conductance measurements of the seepage meter sample water, mean values ranging from 68.8 to 157.9 muS/cm, provided additional data for determining flux sources. Three stream banks were consistently under discharge conditions, while the other three stream banks showed reversal from discharge to recharge conditions over the sampling season. Results indicate that the majority of the water collected in the seepage meters was composed of surface water. The data obtained suggests that even though a positive seepage flux is often interpreted as ground water discharge, this discharging water may be of stream water origin that has recently entered the hyporheic zone. The measurement of seepage flux in conjunction with hyporheic water temperature or other indicators of water origin should be considered when attempting to quantify the magnitude of exchange and the source of hyporheic water.Show less"
11,"Gonzalez-Pinzon, R",Jan 2016 ,Nighttime and daytime respiration in a headwater stream,ECOHYDROLOGY,
12,"Gunduz, O",2007 ,The influence of stream bed hydraulic conductivity on sustaining baseflow in rivers,WATER SCIENCE AND TECHNOLOGY,"This study presents the results of the influence of stream bed hydraulic conductivity on baseflow sustainability by using a coupled model of surface and subsurface hydrology. The model provides a coupled solution to the dynamic interactions between a river and a surfacial aquifer and is used to numerically study the effect of stream bed conductivity on the overall system response. To achieve this objective, the model is formulated to include a one-dimensional river flow model and a two-dimensional vertically averaged groundwater flow model in an unconfined aquifer. The coupling is achieved at the river bed via a hydraulic flux that is described as a function of river bed conductivity and the gradient between river stage and groundwater head. The model incorporates the concept of simultaneous presence of the two hydrologic processes for simulating the dynamic interactions and uses a novel numerical technique to solve the two systems concurrently. These interactions are analyzed by numerical experimentation under different hydraulic conductivity conditions. The influence of hydraulic conductivity and hydraulic gradient is studied under steady and unsteady flow regimes to assess the occurrence of baseflow. The analysis also reveals critical insights into the governing mechanisms that provide and sustain the baseflow in rivers.Show less"
13,"Krause, S",Jul 2011 ,Inter-disciplinary perspectives on processes in the hyporheic zone,ECOHYDROLOGY,"The interface between groundwater and surface water within riverine/riparian ecosystems-the hyporheic zone (HZ)-is experiencing a rapid growth of research interest from a range of scientific disciplines, often with different perspectives. The majority of the multi-disciplinary research aims to elucidate HZ process dynamics and their importance for surface water and groundwater ecohydrology and biogeochemical cycling. This paper presents a critical inter-disciplinary review of recent advances of research centred on the HZ and highlights the current state of knowledge regarding hydrological, biogeochemical and ecohydrological process understanding. The spatial and temporal variability of surface water and groundwater exchange (hyporheic exchange flows), biogeochemical cycling and heat exchange (thermal regime) are considered in relation to both experimental measurements and modelling of these phenomena. We explore how this knowledge has helped to increase our understanding of HZ ecohydrology, and particularly its invertebrate community, the processing of organic matter, trophic cascading and ecosystem engineering by macrophytes and other organisms across a range of spatial and temporal scales. In addition to providing a detailed review of HZ functions, we present an inter-disciplinary perspective on how to advance and integrate HZ process understanding across traditional discipline boundaries. We therefore attempt to highlight knowledge gaps and research needs within the individual disciplines and demonstrate how innovations and advances in research, made within traditional subject-specific boundaries (e.g. hydrology, biochemistry and ecology), can be used to enhance inter-disciplinary scientific progress by cross-system comparisons and fostering of greater dialogue between scientific disciplines. Copyright (C) 2010 John Wiley & Sons, Ltd.Show less"
14,"Segurado, P",Aug 2013 ,Prioritizing restoration of structural connectivity in rivers: a graph based approach,LANDSCAPE ECOLOGY,"Longitudinal connectivity is considered a key issue in river management, as it shapes ecological processes from single organisms to populations and ecosystems. Recently, it was shown that network analysis based on spatial graphs has promising applications as a tool for the assessment of connectivity in riverine systems. In this study we used a graph theory approach to identify which barriers most impacted the structural connectivity of a river basin and which connections should preferably be restored or enhanced in order to effectively improve the overall connectivity. An innovative aspect of the proposed methodology is the consideration of the cumulative non-additive impacts produced by barriers, which are especially relevant to organisms of high mobility such as fish. The portuguese river Tagus basin was used as a case study. The cumulative effect of barriers was studied using two approaches: (1) an historical approach in which the impact of barriers was assessed sequentially following the historical succession of construction; (2) a ""backward"" approach in which barriers were sequentially removed according to their impact. The overall structural connectivity of the river basin decreased to about 50 % of its original value after the major dams were constructed. Results show that it would be necessary to rehabilitate 11 connections in order to increase the overall structural connectivity to 90 % of its original value. This work proposes a novel and straightforward approach to prioritize rehabilitation actions in river systems, providing a promising tool for decision-makers.Show less"
15,"van Puijenbroek, PJTM",Sep 2021 ,"Through the dam into troubled waters: Combined effects of stream fragmentation, habitat deterioration, and poor water quality on lowland stream fish distribution",RIVER RESEARCH AND APPLICATIONS,"This study aimed to distinguish the contribution of stream fragmentation and poor habitat and water quality to the decline in riverine fish species. The species presence was related to the number of barriers between a specific lowland stream section and the main river and to the length of the stream section remaining between two barriers. To investigate the relationship between the absence of fish species and poor ecological water quality, the EQR and stream velocity indices were compared between accessible sites where the fish was either present or absent. 79% of the 1039 km lowland stream length was disconnected from the river Meuse by one or more barriers and 34% by more than 5 barriers, while 28% of all stream sections were shorter than 2.5 km. Only 2% of sites scored a very good water quality, while all study sites were characterized by (very) slow flowing waters (<0.15 m/s). As many fish passages are built to improve connectivity, fish passages do not improve habitat quality. Gudgeon and stone loach were hardly affected by stream fragmentation, and only slightly by too short stream sections. Ide was moderately affected, while the migratory species chub and dace were severely affected by stream fragmentation. Chub and dace were also sensitive to poor habitat and water quality. Distinguishing the effects of stream fragmentation, habitat deterioration, and poor water quality on lowland stream fish distribution increased the understanding of the reasons for the presence and absence of species and may aid effective management and restoration efforts.Show less"
16,"Marmonier, P",Nov 1 2019 ,Does spatial heterogeneity of hyporheic fauna vary similarly with natural and artificial changes in braided river width?,SCIENCE OF THE TOTAL ENVIRONMENT,"Heterogeneity of hyporheic fauna is associated with geomorphological features and related vertical water exchanges. Constrictions on river floodplain are known to induce groundwater inputs and increase stygobite fauna. Two floodplain constrictions were studied in a large braided river (the Drome River): one linked to a natural process (valley narrowing), another to an artificial river regulation (early 20th embankment). Spatial distribution of hyporheic organisms were sampled upstream and downstream of the two constrained sections, at 9 stations, 3 positions (left and right sides, centre of the braided strip), 3 replication points and at a depth of 50 cm in the river sediment. The spatial heterogeneity in community composition was higher near the banks than at the centre of the braided strip, no matter the width of the strip. The artificial constriction induced a decrease in spatial heterogeneity of the benthic fraction of the hyporheic fauna, but no changes were detected for the stygofauna. The natural valley narrowing reduced width and thickness of the alluvium and induced an inflow of groundwater resulting in an increase in stygofauna abundance. Natural floodplain narrowing linked to geology thus control the distribution of stygobite species, while artificial constrictions only modify the spatial distribution of the benthic fraction of the hyporheic fauna. (C) 2019 Elsevier B.V. All rights reservedShow less"
17,"Benjankar, R",May 2016 ,Effects of habitat quality and ambient hyporheic flows on salmon spawning site selection,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"Understanding the role of stream hydrologic and morphologic variables on the selection of spawning sites by salmonid fishes at high resolution across broad scales is needed for effective habitat restoration and protection. Here we used remotely sensed meter-scale channel bathymetry for a 13.5km reach of Chinook salmon spawning stream in central Idaho to describe habitat quality and set boundary conditions for a two-dimensional surface water model coupled with a three-dimensional hyporheic flux model. Metrics describing ambient hyporheic flow intensity and habitat quality, which is quantified as a function of stream hydraulics and morphology, were compared to the locations of nests built by female salmon. Nest locations were predicted most accurately by habitat quality followed by channel morphology (i.e., riffles location). As a lesser degree than habitat quality, water surface curvature was also a good indicator of spawning location because its intensity can identify riffle morphology. The ambient hyporheic flow predicted at meter-scale resolution was not a strong predictor of redd site selection. Furthermore, the study suggests direct morphological measurements obtained from easily measured channel bathymetry data could enable effective and rapid assessments of salmon spawning channels across broad areas.Show less"
18,"Deng, ZQ",Sep 2010 ,Effect of channel size on solute residence time distributions in rivers,ADVANCES IN WATER RESOURCES,"The effect of channel size on residence time distributions (RTDs) of solute in rivers is investigated in this paper using tracer test data and the variable residence time (VART) model. Specifically, the investigation focuses on the influence of shear dispersion and hyporheic exchange on the shape of solute RID, and how these two transport processes prevail in larger and smaller streams, respectively, leading to distinct tails of RID. Simulation results show that (1) RTDs are dispersion-dependent and thereby channel-size (scale) dependent. RTDs increasing longitudinal dispersion coefficient. Small streams with negligible dispersion coefficient may display various types of RID from upward curving patterns to a straight line (power-law distributions) and further to downward curving lognormal distributions when plotted in log-log coordinates. Moderate-sized rivers are transitional in terms of RTDs and commonly exhibit lognormal and power-law RTDs; (2) the incorporation of water and solute losses/gains in the VART model can improve simulation results and make parameter values more reasonable; (3) the ratio of time to peak concentration to the minimum mean residence time is equal to the recovery ratio of tracer. The relation provides a simple method for determining the minimum mean residence time; and (4) the VART model is able to reproduce various RTDs observed in rivers with 3-4 fitting parameters while no user-specified RID functions are needed. (C) 2010 Elsevier Ltd. All rights reserved.Show less"
19,"McBride, M",Jun 2005 ,"Urban impacts on physical stream condition: Effects of spatial scale, connectivity, and longitudinal trends",JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,"An assessment of physical conditions in urban streams of the Puget Sound region, coupled with spatially explicit watershed characterizations, demonstrates the importance of spatial scale, drainage network connectivity, and longitudinal downstream trends when considering the effects of urbanization on streams. A rapid stream assessment technique and a multimetric index were used to describe the physical conditions of multiple reaches in four watersheds. Watersheds were characterized using geographic information system (GIS) derived landscape metrics that represent the magnitude of urbanization at three spatial scales and the connectivity of urban land. Physical conditions, as measured by the physical stream conditions index (PSCI), were best explained for the watersheds by two landscape metrics: quantity of intense and grassy urban land in the subwatershed and quantity of intense and grassy urban land within 500 m of the site (R-2 = 0.52, p < 0.0005). A multiple regression of PSCI with these metrics and an additional connectivity metric (proximity of a road crossing) provided the best model for the three urban watersheds (R-2 = 0.41, p < 0.0005). Analyses of longitudinal trends in PSCI within the three urban watersheds showed that conditions improved when a stream flowed through an intact riparian buffer with forest or wetland vegetation and without road crossings. Results demonstrate that information on spatial scale and patterns of urbanization is essential to understanding and successfully managing urban streams.Show less"
20,"Craft, JA",Feb 2002 ,Microbial respiration within a floodplain aquifer of a large gravel-bed river,FRESHWATER BIOLOGY,"1. Aerobic respiration, productivity and the carbon turnover rate of microbial biofilms were determined at hyporheic and phreatic sites in the Kalispell Valley alluvial aquifer along a transect extending 3.9 km laterally from the main channel of the Flathead River, a sixth order river in Montana (U.S.A.). The effect of experimentally increasing bioavailable organic carbon (acetate) on the respiration rate of biofilms in this carbon-poor [dissolved organic carbon (DOC) < 2 mg L-1] aquifer was also measured.2. Chambers containing natural substratum were placed in-situ and allowed to colonise for 20 weeks. After 4, 12 and 20 weeks, they were taken to the laboratory where oxygen flux was measured in a computer-controlled, flow-through respirometry system.3. Respiration ranged from 0.01 to 0.33 mg O-2 dm(-3) h(-1) across sites, with means ranging from 0.10 to 0.17 mg O-2 dm(-3) h(-1). Productivity estimates ranged from 0.18 to 0.32 mg C dm(-3) day(-1) (mean 0.25, SE 0.03). The total organic carbon (TOC) of the microbial biofilms ranged from 18.2 to 29.7 mg C dm(-3). Turnover rate ranged from 3.2 to 5.6 year(-1) with a mean of 4.2 year(-1).4. At the hyporheic site very close to the river, respiration did not significantly increase when samples were supplemented with labile carbon. Respiration increased with increasing DOC addition at hyporheic sites more distant from the river, suggesting a carbon-limitation gradient within the hyporheic zone. Microbes at the phreatic site did not respond to increasing DOC addition, suggesting that the phreatic biofilm is adapted to low carbon availability.5. Comparing the volume of the alluvial aquifer (about 0.7 km(3)) to that of the river benthic sediments (to 0.25 m depth, which amounts to about 1.6 x 10(-4) km(3)) within the Flathead Valley, leads to the conclusion that interstitial microbial productivity is orders of magnitude greater than benthic productivity. Alluvial aquifers are often voluminous and microbial production is an enormous component of ecosystem production in rivers such as the Flathead.Show less"
21,"Chen, MH",Dec 2022 ,Exploring the Influences of Stream Network Structure and Connectivity on Water Environment Risk in China,WATER,"Stream networks are the transportation channels of pollutants that can significantly influence water environment risk (WER). However, the influences of stream network structure and connectivity (SC) on WER at the national scale and its regional variability have been rarely investigated in China. In this study, the WER was assessed from the grey water footprint of nitrogen and phosphorus in 214 catchments in China. The relationship between WER and SC and its regional variability were analyzed using correlation and grey relational analysis. Results showed that the water environment risk index (RI) in some catchments located in the Hai and Liao River Basins was the highest in China (RI > 0.8). On national scale, longitudinal connectivity (C-l) and cyclical connectivity (C-c) had the strongest influences on WER with grey relational degree index (GRAI) of 0.68 and 0.67, respectively. The average slope (S-r) was the most important in humid zones, whereas C-l and water surface ratio (R-w) had a stronger influence in arid zones. In zones with intensive human activities, C-c, river density (R-d), and the node connection ratio (R-nc) mostly affected WER. The main influenced factors varied significantly among nationwide and different zones, which indicated that climate and human activities played an important role in the spatial variation of the relationship between WER and SC. This study highlights the important role of SC on WER and that the relationship between WER and SC varies with climate and human activities.Show less"
22,"Pan, Y",Nov 2015 ,A coupled stream flow and depth-integrated subsurface flow model for catchment hydrology,JOURNAL OF HYDROLOGY,"Few hydrological models that couple stream flow and subsurface flow in shallow aquifers are based on a compromise between simple and complex depiction of the system, although this compromise could result in tractable tools for various applications. We present a depth-integrated approach in which flows in the vadose and saturated zones are assumed to be parallel to the bottom of the aquifer and thus are integrated in the direction normal to the bottom of the aquifer. The hydrodynamic parameters are also integrated in this direction, and gravity effects are preserved. Stream flow is handled by a diffusive-wave equation that is calculated over a network of one-dimensional bonds. The first-order coupling between the stream and subsurface flows exchanges water fluxes between the stream network and the subsurface compartment according to the hydraulic head differences between the systems. Three synthetic test cases, one including a comparison with a three-dimensional code, are used to evaluate the general behavior of the coupled model. It is shown that the approach reproduces the main hydrological features at the catchment scale, including the generation of runoff, infiltration exfiltration into (from) the vadose zone, and smooth transient head variations in the aquifer. (C) 2015 Elsevier B.V. All rights reserved.Show less"
