,First author,Year,Title,Journal,Abstract
10,"Knapp, JLA",Dec 2018 ,A Critical Assessment of Relating Resazurin-Resorufin Experiments to Reach-Scale Metabolism in Lowland Streams,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"The reactive tracer resazurin is frequently used to investigate metabolic processes and hyporheic exchange in streams, because its transformation to resorufin is considered a function of oxygen turnover in the presence of living cells and thus of ecosystem respiration. This has been investigated and confirmed in a number of laboratory and batch studies but so far not unanimously been verified in the field. In this study we conducted 13 tracer tests with resazurin in different small, low-gradient streams typical of lowland regions. We determined tracer processing rates and ratios based on metrics commonly used to assess reactive-tracer tests with resazurin and compared them to flow characteristics and respiration rates determined from diel-oxygen recordings following a two-station approach. We found no statistical relationship between tracer processing and parameters of transport, indicating that resazurin-to-resorufin transformation cannot be explained by hydrological parameters alone. The statistical relationship between resazurin processing and respiration rates based on diel-oxygen profiles was strongest if resazurin-to-resorufin transformation ratios were used, and uptake lengths were also found to be a good proxy. However, the relationships were not linear, and weak for individual streams, contrary to what was expected based on previous laboratory and batch studies. We attribute this finding to a lack of process understanding of resazurin reactions under field conditions, and generally insignificant hyporheic exchange fluxes in lowland streams. Our findings highlight important limitations of the tracer technique under field conditions.Plain Language Summary Resazurin is a compound that can be used to track the flow of water and metabolic processes in rivers. This has been tested in laboratory experiments before, but until now the method has not been fully verified in the field. In this study we apply resazurin to 13 different small rivers and measure its transformation. We compare our results to other, independent methods that are often used to determine metabolic processes. We find good relationships between the two different methods for all rivers together, but not for individual rivers. Also, the relationships are not linear, which makes predicting metabolic rates from the transformation of resazurin difficult.Show less"
11,"Karim, F",Nov 15 2014 ,Modelling hydrological connectivity of tropical floodplain wetlands via a combined natural and artificial stream network,HYDROLOGICAL PROCESSES,"The ecological condition and biodiversity values of floodplain wetlands are highly dependent on the hydrological connectivity of wetlands to adjacent rivers. This paper describes a method for quantifying connectivity between floodplain wetlands and the main rivers in a wet tropical catchment of northern Australia. We used a one-dimensional hydrodynamic model to simulate time-varying water depths across the stream network (i.e. rivers, streams and man-made drains). The timing and duration of connectivity of seven wetlands (four natural and three artificial) with the two main rivers in the catchment were then calculated for different hydrological conditions. Location and areal extent of the wetlands and the stream network were identified using high-resolution laser altimetry, and these data formed key inputs to the hydrodynamic model. The model was calibrated using measured water depths and discharges across the floodplain. An algorithm was developed to identify contiguous water bodies at daily time steps, and this gave the temporal history of connection and disconnection between wetlands and the rivers. Simulation results show that connectivity of individual wetlands to both rivers varies from 26 to 365days during an average hydrological condition. Location, especially proximity to a main river, and wetland type (natural stream or artificial drain) were identified as key factors influencing these levels of connectivity. Some natural wetlands maintain connection with the river for most or all of the year, whereas the connectivity of some artificial wetlands varies from 26 to 36days according to their patterns of network connection to adjacent rivers - a result that has important implications for the accessibility of these types of wetland to aquatic biota. Using readily available river gauge data, we also show how connectivity modelling can be used to identify periods when connectivity has fallen below critical thresholds for fish movement. These connectivity patterns within the floodplain network are central to the setting of river flows that will meet environmental requirements for biota that use floodplain wetlands during their life history. Copyright (c) 2013 John Wiley & Sons, Ltd.Show less"
12,"Bonada, N",Mar 2006 ,Benthic macroinvertebrate assemblages and macrohabitat connectivity in Mediterranean-climate streams of northern California,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,"Drought leads to a loss of longitudinal and lateral hydrologic connectivity, which causes direct or indirect changes in stream ecosystem properties. Changes in macrohabitat availability from a riffle-pool sequence to isolated pools are among the most conspicuous consequences of connectivity loss. Macroinvertebrate assemblages were compared among 3 distinct stream macrohabitats (riffles [R], pools connected to riffles [Pc], disconnected pools [Pd]) of 19 Mediterranean-climate sites in northern California to examine the influence of loss of habitat resulting from drought disturbance. At the time of sampling, 10 sites were perennial and included R and Pc macrohabitats, whereas 9 sites were intermittent and included only Pd macrohabitats. Taxa richness was more variable in Pd, and taxa richness was significantly lower in Pd than in Pc but not R. These results suggested a decline in richness between Pc and Pd that might be associated with loss of connectivity. Lower Ephemeroptera, Plecoptera, and Trichoptera (EPT) richness relative to Odonata, Coleoptera, and Heteroptera (OCH) richness was observed for Pd than R and Pc macrohabitats. Family composition was more similar between R and Pc than between R or Pc and Pd macrohabitats. This similarity may be associated with greater connectivity between R and Pc macrohabitats. Correspondence analysis indicated that macroinvertebrate composition changed along a gradient from R to Pc and Pd that was related to a perennial-intermittent gradient across sites. High variability among macroinvertebrate assemblages in Pd could have been related to variability in the duration of intermittency. In cluster analysis, macroinvertebrate assemblages were grouped by macrohabitat first and then by site, suggesting that the macrohabitat filter had a greater influence on macroinvertebrate assemblages than did local site characteristics. Few taxa were found exclusively in Pc, and this macrohabitat shared numerous taxa with R and Pd, indicating that Pc may act as a bridge between R and Pd during drought. Drought is regarded as a ramp disturbance, but our results suggest that the response of macroinvertebrate assemblages to the loss of hydrological connectivity among macrohabitats is gradual, at least in Mediterranean-climate streams where drying is gradual. However, the changes may be more dramatic in and and semiarid streams or in Mediterranean-climate streams if drying is rapid.Show less"
13,"Addy, K",Jun 19 2019 ,Connectivity and Nitrate Uptake Potential of Intermittent Streams in the Northeast USA,FRONTIERS IN ECOLOGY AND EVOLUTION,"Non-perennial streams dominate the extent of stream networks worldwide. Intermittent streams can provide ecosystem services to the entire network- including nitrate uptake to alleviate eutrophication of coastal waters-and are threatened by lack of legal protection. We examined 12 intermittent streams in the temperate, humid climate of the Northeast USA. Over 3 years of monitoring, continuous flow was observed a median of 277 d yr(-1), with no-flow conditions from early summer into fall. Estimated median discharge was 2.9 L s(-1) or 0.36 d(-1) mm All intermittent streams originated from source wetlands (median area: 0.27 ha) and the median length of the intermittent stream from the source wetland to the downstream perennial stream was 344 m. Through regional geospatial analysis with high resolution orthophotography, we estimated that widely available, ""high resolution"" (1:24,000) hydrography databases (e.g., NHDPlus HR) only displayed 43% of the total number of intermittent streams. Whole-stream gross nitrate-N uptake rates were estimated at six intermittent streams during continuous flow conditions using pulse additions of nitrate and a conservative tracer. These rates displayed high temporal variability (range: no detect to over 6,000 mg N m(-1) d(-1)); hot moments were noted in nine of the 65 pulse additions. Whole-stream gross nitrate-N uptake rates were significantly inversely related to discharge, with no measurable rates above 7 L s(-1). Temperature was significantly positively correlated with whole-stream gross nitrate-N uptake rates, with more hot moments in the spring. Microbial assays demonstrated that nitrate cycling in intermittent streams are consistent with results from low order, perennial forested streams and highlighted the importance of debris dams and pools-potential locations for transient storage. Our assessment suggests that intermittent streams in our region may annually contribute 24-47% of the flow to perennial streams and potentially remove 4.1 to 80.4 kg nitrate-N km(-2) annually. If development in these areas continues, perennial streams are in danger of losing a portion of their headwaters and potential nitrate uptake areas may become nitrate sources to downstream areas. These results argue to manage fluvial systems with a holistic approach that couples intermittent and perennial components.Show less"
14,"Lin, YC",Sep 2003 ,Incorporating transient storage in conjunctive stream-aquifer modeling,ADVANCES IN WATER RESOURCES,"There has been growing interest in incorporating the transient storage effect into modeling solute transport in streams. In particular, for a smaller mountain stream where flow is fast and the flow field is irregular (a favorable environment to induce dead zones along the stream), long tails are normally observed in the stream tracer data, and adding transient storage terms in the advection-dispersion transport equation can result in more accurate simulation. While previous studies on transient storage modeling account for temporary, localized exchange between the stream and the shallow groundwater in the hyporheic zone, larger-scale exchange with the groundwater in the underlying aquifer has rarely been included or properly coupled to surface water modeling. In this paper, we complement previous modeling efforts by incorporating the transient storage concept in a conjunctive stream-aquifer model. Three well-documented and widely used USGS models have been coupled to form the core of this conjunctive model: MODFLOW handles the groundwater flow in the aquifer; DAFLOW accurately computes unsteady streamflow by means of the diffusive wave routing technique, as well as stream-aquifer exchange simulated as streambed leakage; and MOOD computes solute transport in the groundwater zone. In addition, an explicit finite difference package was developed to incorporate the one-dimensional transient storage equations for solute transport in streams. The quadratic upstream interpolation (QUICK) algorithm is employed to improve the accuracy of spatial differencing. An adaptive stepsize control algorithm for the Runge-Kutta method is incorporated to increase overall model efficiency. Results show that the conjunctive stream-aquifer model with transient storage can handle well the bank storage effect under a flooding event. When it is applied over a stream network, the results also show that the stream-aquifer interaction acts as a strong source or sink along the stream and is too significant to be ignored. The adaptive stepsize control for stream solute transport improves overall model performance. (C) 2003 Elsevier Ltd. All rights reserved.Show less"
15,"Oram, LL",Jun 1 2010 ,Selenium Biogeochemical Cycling and Fluxes in the Hyporheic Zone of a Mining-Impacted Stream,ENVIRONMENTAL SCIENCE & TECHNOLOGY,"The influence of hyporheic exchange on selenium (Se) biogeochemistry and mobility in sediments is unknown. A multiscale investigation of Se biogeochemistry in the hyporheic zone of East Mill Creek (EMC), southeastern Idaho, USA, was performed using in situ surface water and pore water geochemical measurements, a field-based stream tracer test and energy-dependent micro synchrotron X-ray fluorescence (mu-SXRF) measurements of Se speciation in sediments. The active hyporheic zone was determined to be 12 +/- 3 cm. Pore water redox profiles indicated that a transition to suboxic conditions begins at approximately 6 cm. Modeling pore water Se and solid phase analysis suggested Se uptake is occurring. Micro-SXRF analysis of sediments showed reduced elemental Se or selenides throughout the profile and selenite in surface sediments, Field geochemical measurements and microscale analysis both support the hypothesis that reduction in the hyporheic zone promotes sequestration of surface water Se.Show less"
16,"Nguyen, C",Dec 2021 ,A dynamic connectivity metric for complex river wetlands,JOURNAL OF HYDROLOGY,"Surface water connectivity between rivers and floodplain lakes is essential to maintain biodiversity and ecological functioning in floodplain wetlands. This study proposes a method to analyze the spatial and temporal connectivity using hydraulic modeling and freely available remote sensing data. A novel dynamic connectivity metric introduced here accounts for the entire flow path, which can be a substitute for flow connectivity indicators and statistical connectivity indicators. The metric allows comparing the hydrological connectivity between different phases of a flood event, between different flood events, and potentially between different catchments. The method was applied to the Northern Lakes of the Narran River catchment in New South Wales, Australia. The results indicate that there is no clear transition in the connectivity between different stages of a flood event in the flat Narran River wetland compared with other wetlands connecting to deeper river channels. Thus, the proposed metric brings a more comprehensive observation on hydrological connectivity in floodplain wetlands than previously developed metrics, which is expected to further support ecological and water management studies in river catchments.Show less"
17,"Le Lay, H",Dec 2019 ,Characterization of Diffuse Groundwater Inflows into Stream Water (Part II: Quantifying Groundwater Inflows by Coupling FO-DTS and Vertical Flow Velocities),WATER,"Temperature has been used to characterize groundwater and stream water exchanges for years. One of the many methods used analyzes propagation of the atmosphere-influenced diurnal signal in sediment to infer vertical velocities. However, despite having good accuracy, the method is usually limited by its small spatial coverage. The appearance of fiber optic distributed temperature sensing (FO-DTS) provided new possibilities due to its high spatial and temporal resolution. Methods based on the heat-balance equation, however, cannot quantify diffuse groundwater inflows that do not modify stream temperature. Our research approach consists of coupling groundwater inflow mapping from a previous article (Part I) and deconvolution of thermal profiles in the sediment to obtain vertical velocities along the entire reach. Vertical flows were calculated along a 400 m long reach, and a period of 9 months (October 2016 to June 2017), by coupling a fiber optic cable buried in thalweg sediment and a few thermal lances at the water-sediment interface. When compared to predictions of hyporheic discharge by traditional methods (differential discharge between upstream and downstream of the monitored reach and the mass-balance method), those of our method agreed only for the low-flow period and the end of the high-flow period. Our method underestimated hyporheic discharge during high flow. We hypothesized that the differential discharge and mass-balance methods included lateral inflows that were not detected by the fiber optic cable buried in thalweg sediment. Increasing spatial coverage of the cable as well as automatic and continuous calculation over the reach may improve predictions during the high-flow period. Coupling groundwater inflow mapping and vertical hyporheic flow allows flow to be quantified continuously, which is of great interest for characterizing and modeling fine hyporheic processes over long periods.Show less"
18,"Claret, C",Feb 2009 ,Integrating hydraulic conductivity with biogeochemical gradients and microbial activity along river-groundwater exchange zones in a subtropical stream,HYDROGEOLOGY JOURNAL,"The pervious lateral bars (parafluvial zone) and beds (hyporheic zone), where stream water and groundwater exchange, are dynamic sites of hydrological and biological retention. The significance of these biogeochemical `hotspots' to stream and groundwater metabolism is largely controlled by filtration capacity, defined as the extent to which subsurface flowpaths and matrix hydraulic conductivity modify water characteristics. Where hydraulic conductivity is high, gradients in biogeochemistry and microbial activity along subsurface flowpaths were hypothesized to be less marked than where hydraulic conductivity is low. This hypothesis was tested in two riffles and gravel bars in an Australian subtropical stream. At one site, gradients in chemical and microbial variables along flowpaths were associated with reduced hydraulic conductivity, longer water residence time and reduced filtration capacity compared with the second site where filtration capacity was greater and longitudinal biogeochemical trends were dampened. These results imply that factors affecting the sediment matrix in this subtropical stream can alter filtration capacity, interstitial microbial activity and biogeochemical gradients along subsurface flowpaths. This hydroecological approach also indicates potential for a simple field technique to estimate filtration capacity and predict the prevailing hyporheic gradients in microbial activity and biogeochemical processing efficiency, with significant implications for stream ecosystem function.Show less"
19,"Colvin, ME",May 2009 ,EVALUATION OF IRRIGATION CANAL NETWORKS TO ASSESS STREAM CONNECTIVITY IN A WATERSHED,RIVER RESEARCH AND APPLICATIONS,"We used digital data sets, aerial photos and direct field observations in a geographical information system to evaluate the stream habitat in an Idaho watershed affected by agriculture. We found that the scale of the digital data sets affected the outcome of the assessment due to the presence of dewatered stream channels in the drainage. We analysed the spatial configuration of irrigation canals in the watershed to determine if the contemporary stream network connectivity could be attributed to human-caused or to natural hydrological processes. Many irrigation canals were significantly longer than would have been expected if these canals were constructed to capture water from the closest portion of the abandoned stream channels. Our findings provide evidence that some of these tributary streams had reaches that were likely ephemeral or intermittent at the time of canal construction. Our approach for assessing stream and irrigation network connectivity in pastoral and agricultural lands should aid managers in prioritizing the effective and appropriate reconnection efforts. Published in 2008 by John Wiley & Sons Ltd.Show less"
20,"Frei, S",Oct 24 2019 ,Occurence of microplastics in the hyporheic zone of rivers,SCIENTIFIC REPORTS,"Although recent studies indicate that fluvial systems can be accumulation areas for microplastics (MPs), the common perception still treats rivers and streams primarily as pure transport vectors for MPs. In this study we investigate the occurrence of MPs in a yet unnoticed but essential compartment of fluvial ecosystems - the hyporheic zone (HZ). Larger MP particles (500-5,000 mu m) were detected using attenuated total reflectance (ATR) - Fourier-transform infrared (FTIR) spectroscopy. Our analysis of MPs (500-5,000 mu m) in five freeze cores extracted for the Roter Main River sediments (Germany) showed that MPs were detectable down to a depth of 0.6 m below the streambed in low abundances (<< 1 particle per kg dry weight). Additionally, one core was analyzed as an example for smaller MPs (20-500 mu m) with focal plane array (FPA)- based mu FTIR spectroscopy. Highest MP abundances (similar to 30,000 particles per kg dry weight) were measured for pore scale particles (20-50 mu m). The detected high abundances indicate that the HZ can be a significant accumulation area for pore scale MPs (20-50 mu m), a size fraction that yet is not considered in literature. As the HZ is known as an important habitat for invertebrates representing the base of riverine food webs, aquatic food webs can potentially be threatened by the presence of MPs in the HZ. Hyporheic exchange is discussed as a potential mechanism leading to a transfer of pore scale MPs from surface flow into streambed sediments and as a potential vector for small MPs to enter the local aquifer. MPs in the HZ therefore may be a potential risk for drinking water supplies, particularly during drinking water production via river bank filtration.Show less"
21,"Huang, P",Nov-dec 2018 ,Empirical Equations to Predict the Characteristics of Hyporheic Exchange in a Pool-Riffle Sequence,GROUNDWATER,"The hyporheic zone is the saturated interstitial space surrounding a stream. Water actively moves into, through, and out of the hyporheic zone, resulting in hyporheic exchange (HE), which is crucial to the physicochemical and biological processes in these systems. The HE in pool-riffle sequences is one of the most common forms of HE and has received a vast amount of attention. This study aimed to derive empirical equations to predict the scale, median residence time (RT), and flux of HE in a single pool-riffle sequence by considering stream discharge, bedform geometry, streambed hydraulic conductivity, and groundwater flow. The resulting equations, which were derived using previously published data, allow quick approximations of the mean depth, median RT, and flux of HE in a single pool-riffle sequence. Therefore, these equations can be used to conveniently and efficiently generate insights into the physicochemical and biological processes, facilitating the prediction of water quality and the restoration of HE in stream rehabilitation. The overall framework of the derived equations is also generally applicable to considering HE with additional influential factors (e.g., stream width, sinuosity, bed slope, alluvial depth) and cases with more available data.Show less"
