,First author,Year,Title,Journal,Abstract
10,"Jiang, R",Sep 2015 ,Water connectivity in hillslope of upland-riparian zone and the implication for stream nitrate-N export during rain events in an agricultural and forested watershed,ENVIRONMENTAL EARTH SCIENCES,"Water connectivity in the hillslopes of the upland-riparian zone has environmental implications for stream nitrate-N (NO3 (-)-N) export during rain events. This study was conducted to measure the shallow groundwater table over a hillslope with upland, interface, and riparian forest components and measure the stream NO3 (-)-N concentrations in a 36.6 km(2) agricultural and forested watershed (AFW) in the Shibetsu area of northern Japan from July to November 2009. The groundwater and stream hydrographs at seasonal and rain event scales indicated that the hillslope water connectivity was first established from the riparian forest, and then expanded to the upland after several rain events. The hillslope water connectivity has important implications for NO3 (-)-N export in the watershed since the NO3 (-)-N export may primarily be explained by a flushing mechanism. The NO3 (-)-N export only flushed from riparian forest during the early water connection stage. While in the well water connection stage, the flush of NO3 (-)-N occurred with the subsurface flow from the upland which had a high shallow groundwater table and displayed higher stream NO3 (-)-N concentrations. However, lower stream NO3 (-)-N concentrations occurred during the late water connection stage and indicated that the N source in the upland might be limited due to denitrification and NO3 (-)-N leaching processes. Nevertheless, it was decided that the hydrology and biogeochemical reactions occurring in the upland controlled the stream NO3 (-)-N export. A conceptual model was formulated that explained the impacts of the hillslope water connectivity on the watershed stream NO3 (-)-N export during rain events in early, well, and late water connection stages within the AFW.Show less"
11,"Zibret, G",Jul 2017 ,"Multi-elemental composition of the Sava River sediments (Slovenia, EU)",ENVIRONMENTAL EARTH SCIENCES,"The Sava River is the longest river in Slovenia and has been subjected to pollution in the past. Fine-grained channel sediments, whichwere deposited during the high-water event in July 2009, along the river course in Slovenia were sampled at 12 locations in order to determine the content of a large set of chemical elements and assess possible levels of pollution. Sediment samples were air-dried. Two grain size fractions (<0.063 and <0.125 mm) were prepared for chemical analyses by dry sieving. Elemental levels of each sample were determined after aqua regia extraction (1 h, 95 degrees C) by inductively coupled plasma mass spectrometry. Elemental levels did not exceed the legislation action limit values, indicating that the Sava River recently deposited alluvial sediments are not contaminated with potentially toxic metals. The results show that the chemical composition of the Sava River sediments is comparable to the average composition of stream sediments within Europe. Some light impacts of anthropogenic activities and lithological-driven influential factors to the elemental composition of sediments were observed. Slight As enrichment is possibly a consequence of eroding of slag dumps and Ascontaminated soil on Sava River banks and emissions from treated sewage waters. Lead (Pb) is increased in the Litija area as a consequence of historic mining and increased zinc (Zn) and cadmium (Cd) concentrations after the Savinja River confluence because of historic smelting industry in its catchment area. Phosphorous levels in sediments are very likely driven by the emissions from farming and urbanisation. Increased Ba and Pb levels (but still being below the action value) are detected in sample downstream Krsko.Show less"
12,"Bhaskar, AS",Aug 29 2012 ,Resolving hyporheic and groundwater components of streambed water flux using heat as a tracer,WATER RESOURCES RESEARCH,"Hyporheic and groundwater fluxes typically occur together in permeable sediments beneath flowing stream water. However, streambed water fluxes quantified using the thermal method are usually interpreted as representing either groundwater or hyporheic fluxes. Our purpose was to improve understanding of co-occurring groundwater and hyporheic fluxes using streambed temperature measurements and analysis of one-dimensional heat transport in shallow streambeds. First, we examined how changes in hyporheic and groundwater fluxes affect their relative magnitudes by reevaluating previously published simulations. These indicated that flux magnitudes are largely independent until a threshold is crossed, past which hyporheic fluxes are diminished by much larger (1000-fold) groundwater fluxes. We tested accurate quantification of co-occurring fluxes using one-dimensional approaches that are appropriate for analyzing streambed temperature data collected at field sites. The thermal analytical method, which uses an analytical solution to the one-dimensional heat transport equation, was used to analyze results from a numerical heat transport model, in which hyporheic flow was represented as increased thermal dispersion at shallow depths. We found that co-occurring groundwater and hyporheic fluxes can be quantified in streambeds, although not always accurately. For example, using a temperature time series collected in a sandy streambed, we found that hyporheic and groundwater flow could both be detected when thermal dispersion due to hyporheic flow was significant compared to thermal conduction. We provide guidance for when thermal data can be used to quantify both hyporheic and groundwater fluxes, and we show that neglecting thermal dispersion may affect accuracy and interpretation of estimated streambed water fluxes.Show less"
13,"Cid, N",Jan 1 2016 ,A biological tool to assess flow connectivity in reference temporary streams from the Mediterranean Basin,SCIENCE OF THE TOTAL ENVIRONMENT,"Many streams in the Mediterranean Basin have temporary flow regimes. While timing for seasonal drought is predictable, they undergo strong inter-annual variability in flow intensity. This high hydrological variability and associated ecological responses challenge the ecological status assessment of temporary streams, particularly when setting reference conditions. This study examined the effects of flow connectivity in aquatic macroinvertebrates from seven reference temporary streams across the Mediterranean Basin where hydrological variability and flow conditions are well studied. We tested for the effect of flow cessation on two streamflow indices and on community composition, and, by performing random forest and classification tree analyses we identified important biological predictors for classifying the aquatic state either as flowing or disconnected pools. Flow cessation was critical for one of the streamflow indices studied and for community composition. Macroinvertebrate families found to be important for classifying the aquatic state were Hydrophilidae, Simuliidae, Hydropsychidae, Planorbiidae, Heptageniidae and Gerridae. For biological traits, trait categories associated to feeding habits, food, locomotion and substrate relation were the most important and provided more accurate predictions compared to taxonomy. A combination of selected metrics and associated thresholds based on the most important biological predictors (i.e. Bio-AS Tool) were proposed in order to assess the aquatic state in reference temporary streams, especially in the absence of hydrological data. Although further development is needed, the tool can be of particular interest for monitoring, restoration, and conservation purposes, representing an important step towards an adequate management of temporary rivers not only in the Mediterranean Basin but also in other regions vulnerable to the effects of climate change. (C) 2015 Elsevier B.V. All rights reserved.Show less"
14,"Yang, LB",4th International Yellow River Forum,Research on River Environmental Water Demand of the Inland River,,
15,"Giblin, SM",Sep 2020 ,Environmental factors controlling phytoplankton dynamics in a large floodplain river with emphasis on cyanobacteria,RIVER RESEARCH AND APPLICATIONS,"Harmful algal blooms are occurring in large river ecosystems and at the mouth of large rivers with increasing frequency. In lentic systems, the chemical and physical conditions that promote harmful algal blooms are somewhat predictable but tracking prevalence and conditions that promote harmful algal blooms in lotic systems is much more difficult. We captured two of the most extreme discharge years within the last 20 years occurring in the Upper Mississippi River, allowing a natural experiment that evaluated how major shifts in discharge drive environmental variation and associated shifts in phytoplankton. Statistical models describing significant environmental covariates for phytoplankton assemblages and specific taxa were developed and used to identify management-relevant numeric breakpoints at which environmental variables may promote the growth of specific phytoplankton and/or cyanobacteria. Our analyses supported that potentially toxin-producing cyanobacteria dominate under high phosphorus concentration, low nitrogen concentration, low nitrogen-to-phosphorus ratio, low turbulence, low flushing, adequate light and warm temperatures. Cyanobacteria dominated in 2009 when low discharge and low flushing likely led to optimal growth environments forDolichospermum,AphanizomenonandMicrocystis. Rarely will a single factor lead to the dominance, but multiple positive factors working in concert can lead to cyanobacteria proliferation in large rivers. Certain isolated backwaters with high phosphorus, low nitrogen, warm water temperatures and low potential for flushing could benefit from increased connection to channel inputs to reduce cyanobacterial dominance. Numerous examples of this type of habitat currently exist in the Upper Mississippi River and could benefit from reconnection to channel habitats.Show less"
16,"Whitney, JE",Dec 2015 ,Consecutive wildfires affect stream biota in cold- and warmwater dryland river networks,FRESHWATER SCIENCE,"Climate change and fire suppression have altered fire regimes globally, leading to larger, more frequent, and more severe wildfires. Responses of coldwater stream biota to single wildfires are well studied, but measured responses to consecutive wildfires in warmwater systems that often include mixed assemblages of native and nonnative taxa are lacking. We quantified changes in physical habitat, resource availability, and biomass of cold- and warmwater oligochaetes, insects, crayfish, fishes, and tadpoles following consecutive megafires (covering >100 km(2)) in the upper Gila River, New Mexico, USA. We were particularly interested in comparing responses of native and nonnative fishes that might have evolved under different disturbance regimes. Changes in habitat and resource availability were related to cumulative fire effects, fire size, and postfire precipitation. The 2nd of 2 consecutive wildfires in the basin was larger and, coupled with moderate postfire discharge, resulted in increased siltation and decreased algal biomass. Several insect taxa responded to these fires with reduced biomass, whereas oligochaete biomass was unaffected. Biomass of 6 of 7 native fish species decreased after the fires, and decreases were associated with site proximity to fire. Nonnative fish decreases after fire were most pronounced for coldwater salmonids, and warmwater nonnative fishes exhibited limited responses. All crayfish and tadpoles collected were nonnative and were unresponsive to fire disturbance. More pronounced responses of native insects and fishes to fires indicate that increasing fire size and frequency threatens the persistence of native fauna and suggests that management activities promoting ecosystem resilience might help ameliorate wildfire effects.Show less"
17,"Greulich, RS",Oct 29 2020 ,Shared functional connectivity between the dorso-medial and dorso-ventral streams in macaques,SCIENTIFIC REPORTS,"Manipulation of an object requires us to transport our hand towards the object (reach) and close our digits around that object (grasp). In current models, reach-related information is propagated in the dorso-medial stream from posterior parietal area V6A to medial intraparietal area, dorsal premotor cortex, and primary motor cortex. Grasp-related information is processed in the dorso-ventral stream from the anterior intraparietal area to ventral premotor cortex and the hand area of primary motor cortex. However, recent studies have cast doubt on the validity of this separation in separate processing streams. We investigated in 10 male rhesus macaques the whole-brain functional connectivity of these areas using resting state fMRI at 7-T. Although we found a clear separation between dorso-medial and dorso-ventral network connectivity in support of the two-stream hypothesis, we also found evidence of shared connectivity between these networks. The dorso-ventral network was distinctly correlated with high-order somatosensory areas and feeding related areas, whereas the dorso-medial network with visual areas and trunk/hindlimb motor areas. Shared connectivity was found in the superior frontal and precentral gyrus, central sulcus, intraparietal sulcus, precuneus, and insular cortex. These results suggest that while sensorimotor processing streams are functionally separated, they can access information through shared areas.Show less"
18,"Winemiller, KO",Mar 2023 ,Can spatial food web subsidies associated with river hydrology and lateral connectivity be detected using stable isotopes?,FOOD WEBS,"During and following lateral connections, aquatic organisms residing in the river channel may assimilate material from sources imported from oxbows, and oxbow residents may consume and assimilate material imported from the channel. Hydrology, lateral connectivity, and stable isotope ratios of fishes and mussels were analyzed for evidence of spatial food web subsidies between the active channel and oxbow lakes in the floodplain of the Guadalupe River, Texas. During surveys conducted between March 2016 and April 2017, fish, mussel, periphyton, seston, and riparian plant samples were collected in and around two oxbows and adjacent channel sites for analysis of stable isotope ratios. Biplots of 813C and 815N were graphed for basal sources and specimens of six common fish species, four sunfish species (Lepomis spp. combined), and two mussel species (Unionidae combined) captured from oxbows and the channel. Within each graph, polygons were drawn to indicate the space occupied by animals that could have assimilated feasible combinations of source materials originating from either oxbows or the river channel. Based on positions of animals within source polygons, riparian C4 grasses were not an important source of organic matter supporting biomass of fishes and mussels within the channel or oxbows. Overall, 84% of organisms had isotopic signatures consistent with assimilation of in situ sources, but also 76% of all organisms were inconclusive with regards to cross-habitat exchanges. Outliers that may have assimilated ex situ source material were observed for only 4% of 313 organisms from oxbows and 9% of 232 organisms from the channel, and some but not all of these cases followed high flow pulses that connected oxbows for extended periods. Several issues that compromise inferences from stable isotope analysis were identified, and estimation of spatial food web subsidies in fluvial systems could be enhanced by analyzing additional biomarkers, such as isotopic ratios of other elements and compound-specific stable isotopes, as well as additional sources, timespecific biotracers, and experimental approaches that directly track movement of sources and organisms in spatially structured food webs.Show less"
19,"Franciskovic-Bilinski, S",Mar 2014 ,Magnetic spherules in sediments of the karstic Dobra River (Croatia),JOURNAL OF SOILS AND SEDIMENTS,"The paper describes an unusual finding of magnetic particles in stream sediments of the karstic Dobra River (Croatia). It aims to investigate the magnetic susceptibility properties of river sediments and to find links with their mineralogical and chemical composition. The goal of our research was to suggest the possible origin of magnetic particles in the river sediments within the Dinaric karst region, which to our knowledge was not exposed to metal manufacturing processes.A preliminary, exploratory sediment sampling programme was undertaken. Sediments were collected near the channel bank (from the top layer) at 16 representative stations distributed along the length of the Dobra River (110 km). Sediments were air-dried and passed through 2-mm and 63-mu m sieves, and analysed for magnetic susceptibility (and Curie temperature), isothermal remanent magnetism (IRM), stereo-microscopy of separated magnetic grains, mineralogical analysis (using X-ray diffraction), and chemical analysis (using inductively coupled plasma-mass spectrometry).Increased magnetic susceptibility and IRM values were observed mostly in the sediments of the Upper Dobra. Thermomagnetic curves show a distinctive Curie-point of magnetite at 580 A degrees C. Additional transformation observed at 520-560 A degrees C derives from titanomagnetite. There was no significant correlation between magnetic susceptibility and Fe. Magnetic particles from the Dobra River sediments contain pyroxene, plagioclase, hematite and quartz, in addition to magnetite. White spherules within magnetic grains are also present. The major constituent of five separated magnetic spherules is Fe; the minor constituents are Al, Ca, Mg and Si, and there are numerous trace elements (Ba, Cr, K, Mn, Na, Ni, Ti and V). The ratio Ni/ Fe versus Cr/Fe suggests that the magnetic spherules are impactites.Magnetic spherules were discovered for the first time in stream sediments of the sinking karstic Dobra River, a region where anthropogenic sources for that contribution are absent. Preliminary results point to a possible impactite, formed either by a shock event caused by a meteorite impact or by volcanic processes. The presence of magnetic spherules in the fluvial sediments of the Upper Dobra River represents a new and exciting finding and deserves further field work and laboratory research.Show less"
20,"Khosronejad, A",Jul 2015 ,Numerical simulation of large dunes in meandering streams and rivers with in-stream rock structures,ADVANCES IN WATER RESOURCES,"The evolution and migration of large dunes in a realistic intermediate-size experimental stream, the Saint Anthony Falls Laboratory (SAFL) Outdoor StreamLab (OSL), and two large-scale meandering rivers with in-stream rock structures are studied numerically using the SAFL Virtual StreamLab hydro-morphodynamic (VSL3D) model. Due to the challenges arising from mesh quality and large disparity in time-scales, coupled morpho- and hydro-dynamics simulations of bed forms has, for the most part, been restricted to sand wave amplitudes of few centimeters. In this work, we overcome such difficulties by employing the immersed boundary approach and a dual time-stepping technique of the VSL3D model [63]. The VSL3D employs the curvilinear immersed boundary (CURVIB) method along with a suspended sediment load module and is capable of simulating turbulent stratified flows coupled with bed morphodynamic evolution in realistic riverine environments with arbitrarily complex hydraulic structures. Turbulence is handled either via large-eddy simulation (LES) with the dynamic Smagorinski subgrid scale model or unsteady Reynolds-averaged Navier Stokes (URANS) equations closed with the k - omega turbulence model. Simulations in the intermediate-scale OSL channel, in which we also collected experimental morphodynamic data, show that LES can capture the evolution and migration of bed forms with characteristics that are in good agreement with experimental measurements. The URANS model, however, fails to excite the bed instability in the OSL channel but captures realistic dune evolution in the two large-scale meandering rivers. This finding is especially important as it demonstrates the potential of the VSL3D model as a powerful tool for simulating morphodynamic evolution under prototype conditions. To our knowledge, our work is the first attempt to simulate large-scale bed forms in waterways with an order of magnitude disparity in spatial scales, from the similar to 2.7 m wide OSL channel to the 27 m wide rivers. Accordingly, the height of the simulated dunes ranges from similar to 0.2 m to 2.0 m and the wavelength ranges from similar to 0.1 m to 50 m for the OSL and large-scale rivers, respectively. For all cases the statistical properties of the simulated bed forms are shown to agree well with those of bed forms observed in nature. (C) 2014 Elsevier Ltd. All rights reserved.Show less"
21,"Jerin, T",Feb 15 2021 ,Scale associated coupling between channel morphology and riparian vegetation in a bedrock-controlled stream,GEOMORPHOLOGY,"Most fluvial systems exhibit systematic, continuous upstream to downstream variations in channel morphology and related ecological and hydrological parameters (emphasized by conceptual frameworks such as downstream hydraulic geometry and the river continuum concept), and discontinuous, shorter range variations (emphasized by hierarchical patch dynamics). This study investigates the relative importance of broader-scale upstream to downstream variation and local variation at the hydraulic unit scale in a bedrock-controlled stream in central Kentucky, USA. A nested ANOVA analytical approach was used to determine the relative importance of three nested spatial scales in explaining variations in channel morphology and riparian trees. Results show that channel morphology is largely controlled by local-scale variation explaining about 92% of slope, 46% of bankfull width, 99% of average depth, 54% of width-depth ratio, 86% of channel cross-sectional area, and 100% of the hydraulic radius of the channel. Different categories of substrate characteristics, however, represent anomalies with respect to variance explained at different levels. Furthermore, local-scale controls explain 60% of variations in species richness, 59% of variations in the total number of individual trees, 68% of variation in the proportion of Platanus occidentalis basal area and 43% of variation in the total number of biogeomorphic impacts. These results are consistent with the idea of tight coupling between channel morphology and riparian vegetation, although they do not, by themselves, prove such interactions. The morphological variation of the channel at the local scale is primarily attributable to the geological controls (e.g., faults, bedding planes, joints and fractures) and incision status associated with the study area. The local scale variation in vegetation pattern can be explained by the highly local edaphic differences along the riparian corridor, which is likely to be related to the local scale fluvial process-form variations, and biogeomorphic impacts and feedbacks. These patterns may therefore be common in bedrock rivers strongly influenced by geological controls. (C) 2020 The Author. Published by Elsevier B.V.Show less"
