,First author,Year,Title,Journal,Abstract
10,"Bottacin-Busolin, A",Jun 2011 ,Evidence of distinct contaminant transport patterns in rivers using tracer tests and a multiple domain retention model,ADVANCES IN WATER RESOURCES,"Solute transport in rivers is controlled by surface hydrodynamics and by mass exchanges with distinct retention zones. Surface and hyporheic retention processes can be accounted for separately in solute transport models with multiple storage compartments. In the simplest two component model, short term storage can be associated to in-channel transient retention, e.g. produced by riparian vegetation or surface dead zones, and the long-term storage can be associated to hyporheic exchange. The STIR (Solute Transport In Rivers) multiple domain transport model is applied here to tracer test data from three very different Mediterranean streams with distinctive characteristics in terms of flow discharge, vegetation and substrate material. The model is used with an exponential residence time distribution (RTD) to represent surface storage processes and two distinct modeling closures are tested to simulate hyporheic retention: a second exponential RTD and a power-law distribution approximating a known solution for bedform-induced hyporheic exchange. Each stream shows distinct retention patterns characterized by different timescales of the storage time distribution. Both modeling closures lead to very good approximations of the observed breakthrough curves in the two rivers with permeable bed exposed to the flow, where hyporheic flows are expected to occur. In the one case where the occurrence of hyporheic flows is inhibited by bottom vegetation, only the two exponential RTD model is acceptable and the time scales of the two components are of the same magnitude. The significant finding of this work is the recognition of a strong signature of the river properties on tracer data and the evidence of the ability of multiple-component models to describe individual stream responses. This evidence may open a new perspective in river contamination studies, where rivers could possibly be classified based on their ability to trap and release pollutants. (c) 2011 Elsevier Ltd. All rights reserved.Show less"
11,"Stonedahl, SH",Dec 15 2010 ,A multiscale model for integrating hyporheic exchange from ripples to meanders,WATER RESOURCES RESEARCH,"It is necessary to improve our understanding of the exchange of dissolved constituents between surface and subsurface waters in river systems in order to better evaluate the fate of water-borne contaminants and nutrients and their effects on water quality and aquatic ecosystems. Here we present a model that can predict hyporheic exchange at the bed-form-to-reach scale using readily measurable system characteristics. The objective of this effort was to compare subsurface flow induced at scales ranging from very small scale bed forms up to much larger planform geomorphic features such as meanders. In order to compare exchange consistently over this range of scales, we employed a spectral scaling approach as the basis for a generalized analysis of topography-induced stream-subsurface exchange. The spectral model involves a first-order approximation for local flow-boundary interactions but is fully three-dimensional and includes the lateral hyporheic zone in addition to the flow directly beneath the streambed. The primary model input parameters are stream velocity and slope, sediment permeability and porosity, and detailed measurements of the stream channel topography. The primary outputs are the distribution of water flux across the stream channel boundary, the resulting pore water flow paths, and the subsurface residence time distribution. We tested the bed-form-exchange component of the model using a highly detailed two-dimensional data set for exchange with ripples and dunes and then applied the model to a three-dimensional meandering stream in a laboratory flume. Having spatially explicit information allowed us to evaluate the contributions of both gravitational and current-driven hyporheic flow through various classes of stream channel features including ripples, dunes, bars, and meanders. The model simulations indicate that all scales of topography between ripples and meanders have a significant effect on pore water flow fields and residence time distributions. Furthermore, complex interactions across the spectrum of topographic features play an important role in controlling the net interfacial flux and spatial distribution of hyporheic exchange. For example, shallow exchange induced by current-driven interactions with small bed forms dominates the interfacial flux, but local pore water flows are modified significantly by larger-scale surface-groundwater interactions. As a result, simplified representations of the stream topography do not adequately characterize patterns and rates of hyporheic exchange.Show less"
12,"Harman, CJ",Sep 2016 ,How does reach-scale stream-hyporheic transport vary with discharge? Insights from rSAS analysis of sequential tracer injections in a headwater mountain stream,WATER RESOURCES RESEARCH,"The models of stream reach hyporheic exchange that are typically used to interpret tracer data assume steady-flow conditions and impose further assumptions about transport processes on the interpretation of the data. Here we show how rank Storage Selection (rSAS) functions can be used to extract process-agnostic information from tracer breakthrough curves about the time-varying turnover of reach storage. A sequence of seven slug injections was introduced to a small stream at base flow over the course of a diel fluctuation in stream discharge, providing breakthrough curves at discharges ranging from 0.7 to 1.2 L/s. Shifted gamma distributions, each with three parameters varying stepwise in time, were used to model the rSAS function and calibrated to reproduce each breakthrough curve with Nash-Sutcliffe efficiencies in excess of 0.99. Variations in the fitted parameters over time suggested that storage within the reach does not uniformly increase its turnover rate when discharge increases. Rather, changes in transit time are driven by both changes in the average rate of turnover (external variability) and changes in the relative rate that younger and older water contribute to discharge (internal variability). Specifically, at higher discharge, the turnover rate increased for the youngest part of the storage (corresponding to approximately 5 times the volume of the channel), while discharge from the older part of the storage remained steady, or declined slightly. The method is shown to be extensible as a new approach to modeling reach-scale solute transport that accounts for the time-varying, discharge-dependent turnover of reach storage.Show less"
13,"Simcic, T",Jul 2007 ,Intensity of mineralization in the hyporheic zone of the prealpine river Baca (West Slovenia),HYDROBIOLOGIA,"Respiratory electron transport system (ETS) activity and oxygen consumption in the interstitial water, and in the fine (i.e. silt) and coarse (sand) sediment fractions from the hyporheic zone of the prealpine river Baca (W Slovenia) have been measured in order to estimate the intensity of potential and actual carbon mineralization through microbial communities. Hyporheic samples from the river bed (RB) and gravel bars (GB) were compared. ETS activity and oxygen consumption of all fractions from the RB did not differ significantly from those from the GB. ETS activity and oxygen consumption of biofilm attached to 1 g of the silt were higher than of that attached to the same mass of the sand. A significant correlation between ETS activity and oxygen consumption indicated that the former should be a good indicator of intensity of bioactivity in hyporheic sediments. The ratio of ETS activity to oxygen consumption (ETS/R ratio) revealed that the oxygen consumption of microorganisms is responsible for approximately 60% of the metabolic potential in the hyporheic sediments. The contributions of different fractions of sediment to the total ETS activity differed between RB and GB. The contribution of microorganisms in the interstitial water and silt was higher in GB than in the RB, but the sand fraction contributed less to potential carbon loss in GB than in the RB. Average total respiratory carbon loss per volume through the hyporheic zone was higher in the RB than in GB. The main reasons suggested are the different intensity of exchange of surface water with the hyporheic zone, and the rate of consolidation of sediments, which is primarily a function of river hydrology and geomorphology.Show less"
14,"Shen, GC",Apr 2022 ,Quantifying the Effects of Bed Roughness on Transit Time Distributions via Direct Numerical Simulations of Turbulent Hyporheic Exchange,WATER RESOURCES RESEARCH,"We report direct numerical simulation (DNS) results of hyporheic exchange for a flat river bed with two different particle roughness textures, at a surface flow friction Reynolds number of 395 and a bed permeability Reynolds number of 2.6. Transit time distributions (TTDs), subsurface flow patterns, and the interfacial volumetric fluxes are discussed. The transit time was quantified using a forward particle tracking method based on pure advection by three-dimensional, pore-resolved, time-mean velocities. Results show that bed roughness induces deep subsurface flow paths that yield a TTD with a power-law tail. Roughness obstructs the surface flow, creating interfacial pressure variations which induce subsurface flow. Next, the molecular diffusion is accounted for based on a random walk method and is shown to increase transit times regardless of roughness texture. This work demonstrates that particle roughness on a macroscopically flat sediment bed can induce significant hyporheic exchange that is fundamentally similar to that induced by bedforms.Show less"
15,"Roley, SS",Jul 10 2012 ,Hydrologic connectivity increases denitrification in the hyporheic zone and restored floodplains of an agricultural stream,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"Stream ecotones, specifically the lateral floodplain and subsurface hyporheic zone, can be important sites for nitrogen (N) removal via denitrification, but their role in streams with constructed floodplains has not been examined. We studied denitrification in the hyporheic zone and floodplains of an agriculturally influenced headwater stream in Indiana, USA, that had floodplains added as part of a ""two-stage ditch"" restoration project. To examine the potential for N removal in the hyporheic zone, we seasonally measured denitrification rates and nitrate concentrations by depth into the stream sediments. We found that nitrate concentration and denitrification rates declined with depth into the hyporheic zone, but denitrification was still measureable to a depth of at least 20 cm. We also measured denitrification rates on the restored floodplains over the course of a flood (pre, during, and post-inundation), and also compared denitrification rates between vegetated and non-vegetated areas of the floodplain. We found that floodplain denitrification rates increased over the course of a floodplain inundation event, and that the presence of surface water increased denitrification rates when vegetation was present. Stream ecotones in midwestern, agriculturally influenced streams have substantial potential for N removal via denitrification, particularly when they are hydrologically connected with high-nitrate surface water.Show less"
16,"Branco, P",11th International Symposium on Ecohydraulics,MEASURING LONGITUDINAL RIVER NETWORK CONNECTIVITY,,
17,"Malcolm, IA",Apr 2010 ,Hyporheic zone processes in a canalised agricultural stream: implications for salmonid embryo survival,FUNDAMENTAL AND APPLIED LIMNOLOGY,"Agricultural practices have the potential to influence hyporheic exchange through increased fine sediment loads and through reduced hydraulic conductivity, bed roughness and morphological diversity. These impacts can reduce connectivity between stream and hyporheic waters to the detriment of salmonid embryos. Salmonids bury their eggs in streambed gravels, typically to depths of up to 300 mm and for incubation periods of up to 6 months. Embryo survival is dependant on a complex range of factors which critically includes the delivery of oxygen from surface waters. This paper investigates hyporheic zone exchange processes, oxygen concentration and embryo survival in a canalised agricultural stream at a range of nested spatiotemporal scales. Results are contrasted with those from the Girnock Burn, a relatively undisturbed catchment. Conservative tracer experiments were used to assess reach average hyporheic exchange using the USGS OTIS model. Artificial redds were used to assess reach scale variability in hyporheic processes. Incubation stacks were used to assess embryo mortality and hyporheic water quality with depth at the scale of individual redds. Optodes (optical dissolved oxygen sensors) were used at a sub-set of sites to assess fine scale temporal variability in hyporheic oxygen and temperature. Stream and hyporheic hydrochemistry were used to infer source water contributions and provenance. Data showed that reach average hyporheic exchange in the Newmills Burn was ca. five times less than in the Girnock Burn. Dissolved oxygen (DO) concentrations related strongly to spatiotemporal patterns of groundwater (GW) discharge. Embryo survival was significantly correlated with DO. It is suggested that low DO in the Newmills Burn relates to groundwater upwelling and limited hyporheic exchange caused by a combination of low morphological diversity, hydraulic conductivity and bed roughness. It is suggested that future studies of embryo survival should look beyond the single issue of fine sediment effects to include a broader understanding of hyporheic zone processes.Show less"
18,"Ward, AS",Apr 23 2020 ,"Climate Change Causes River Network Contraction and Disconnection in the HJ Andrews Experimental Forest, Oregon, USA",FRONTIERS IN WATER,"Headwater streams account for more than 89% of global river networks and provide numerous ecosystem services that benefit downstream ecosystems and human water uses. It has been established that changes in climate have shifted the timing and magnitude of observed precipitation, which, at specific gages, have been directly linked to long-term reductions in large river discharge. However, climate impacts on ungaged headwater streams, where ecosystem function is tightly coupled to flow permanence along the river corridor, remain unknown due to the lack of data sets and ability to model and predict flow permanence. We analyzed a network of 10 gages with 38-69 years of records across a 5th-order river basin in the U.S. Pacific Northwest, finding increasing frequency of lower low-flow conditions across the basin. Next, we simulated river network expansion and contraction for a 65-year period of record, revealing 24% and 9% declines in flowing and contiguous network length, respectively, during the driest months of the year. This study is the first to mechanistically simulate network expansion and contraction at the scale of a large river basin, informing if and how climate change is altering connectivity along river networks. While the heuristic model presented here yields basin-specific conclusions, this approach is generalizable and transferable to the study of other large river basins. Finally, we interpret our model results in the context of regulations based on flow permanence, demonstrating the complications of static regulatory definitions in the face of non-stationary climate.Show less"
19,"Munz, M",Aug 2016 ,Analysis of riverbed temperatures to determine the geometry of subsurface water flow around in-stream geomorphological structures,JOURNAL OF HYDROLOGY,"The analytical evaluation of diurnal temperature variation in riverbed sediments provides detailed information on exchange fluxes between rivers and groundwater. The underlying assumption of the stationary, one-dimensional vertical flow field is frequently violated in natural systems where subsurface water flow often has a significant horizontal component. In this paper, we present a new methodology for identifying the geometry of the subsurface flow field using vertical temperature profiles. The statistical analyses are based on model optimisation and selection and are used to evaluate the shape of vertical amplitude ratio profiles. The method was applied to multiple profiles measured around in-stream geomorphological structures in a losing reach of a gravel bed river. The predominant subsurface flow field was systematically categorised in purely vertical and horizontal (hyporheic, parafluvial) components. The results highlight that river groundwater exchange flux at the head, crest and tail of geomorphological structures significantly deviated from the one-dimensional vertical flow, due to a significant horizontal component. The geometry of the subsurface water flow depended on the position around the geomorphological structures and on the river level. The methodology presented in this paper features great potential for characterising the spatial patterns and temporal dynamics of complex subsurface flow geometries by using measured temperature time series in vertical profiles. (C) 2016 Elsevier B.V. All rights reserved.Show less"
20,"McGinness, HM","Symposium on the Structure, Function and Management Implications of Fluvial Sedimentary Systems","Connectivity and fragmentation of flood plain-river exchanges in a semiarid, anabranching river system",,
21,"McMillan, SK",Nov 2017 ,Increasing floodplain connectivity through urban stream restoration increases nutrient and sediment retention,ECOLOGICAL ENGINEERING,"Stream restoration practices frequently aim to increase connectivity between the stream channel and its floodplain to improve channel stability and enhance water quality through sediment trapping and nutrient retention. To measure the effectiveness of restoration and to understand the drivers of these functional responses, we monitored five restored urban streams that represent a range of channel morphology and restoration ages. High and low elevation floodplain plots were established in triplicate in each stream to capture variation in floodplain connectivity. We measured ecosystem geomorphic and soil attributes, sediment and nutrient loading, and rates of soil nutrient biogeochemistry processes (denitrification; N and P mineralization) then used boosted regression trees (BRT) to identify controls on sedimentation and nutrient processing. Local channel and floodplain morphology and position within the river network controlled connectivity with increased sedimentation at sites downstream of impaired reaches and at floodplain plots near the stream channel and at low elevations. We observed that nitrogen loading (both dissolved and particulate) was positively correlated with denitrification and N mineralization and dissolved phosphate loading positively influenced P mineralization; however, none of these input rates or transformations differed between floodplain elevation categories. Instead, continuous gradients of connectivity were observed rather than categorical shifts between inset and high floodplains. Organic matter and nutrient content in floodplain soils increased with the time since restoration, which highlights the importance of recovery time after construction that is needed for restored systems to increase ecosystem functions. Our results highlight the importance of restoring floodplains downstream of sources of impairment and building them at lower elevations so they flood frequently, not just during bankfull events. This integrated approach has the greatest potential for increasing trapping of sediment, nutrients, and associated pollutants in restored streams and thereby improving water quality in urban watersheds.Show less"
22,"Negishi, JN",Sep 1 2019 ,Coupled benthic-hyporheic responses of macroinvertebrates to surface water pollution in a gravel-bed river,FRESHWATER SCIENCE,"Interactions between the hyporheic and benthic zones play a vital role in maintaining the integrity of river ecosystems, but simultaneous assessments of hyporheic and benthic macroinvertebrate responses to surface water pollution are limited. We examined how hyporheic (50 cm below surface) and benthic (surface) invertebrates responded to water pollution that originated from a point source (wastewater treatment plant) in a gravel-bed river in Hokkaido, Japan. Dissolved nutrient levels and algal biomass were significantly higher at sample sites down- than upstream of the point source. Furthermore, nitrate concentrations increased gradually from up- to downstream sites, which suggest the presence of diffuse pollution sources in the surrounding areas. Closely synchronized fluctuations of water temperature and similar water quality in the surface and hyporheic zones indicated that the hyporheic zone was highly hydrologically interactive with the surface water. Chloroperlidae (mostly Alloperla ishikariana) had a disproportionately high abundance in the hyporheic zone relative to the benthic zone, regardless of the surface water quality. Numerically dominant invertebrate taxa increased in abundance below the point source of pollution in both the benthic and hyporheic habitats. High N stable isotope ratios (SIR) of the invertebrates in both habitat types indicated that invertebrates assimilated anthropogenic N via the ingestion of pollution-contaminated food resources. End-member mixing analyses based on C SIR demonstrated that assimilation of anthropogenic N occurred because of the increase in available food resources originating from the biofilm. The trophic structure of invertebrates changed less markedly in the hyporheic zone than in the benthic zone, suggesting that the hyporheic assemblage was less sensitive than the benthic assemblage to the changes in surface water quality. Overall, our findings showed that the numeric responses of the invertebrate assemblage to anthropogenic changes in surface water quality were similar and coupled between the benthic and hyporheic zones.Show less"
23,"Casas-Mulet, R",Mar 15 2015 ,The effects of hydropeaking on hyporheic interactions based on field experiments,HYDROLOGICAL PROCESSES,"Hydropeaking power production has the potential to pose serious challenges towards hydrology, water quality and ecology in the downstream water bodies. The effects of such abrupt changes of flow in hyporheic exchange have been explored in a few cases in the literature. This paper extends previous works with a study of finer time resolution in a river of a smaller size and with different climatic characteristics, adding to the current knowledge of peaking-hyporheic interactions. A high-frequency logging field experiment measuring hyporheic flow and temperature was conducted on a similar to 30x20m gravel bar frequently exposed to dry conditions because of fast and abrupt flow changes. This study demonstrates that hyporheic processes are sensitive to hydropeaking with respect to rates of change, durations and temperature. Differences BETWEEN individual events, seasons, watering and dewatering processes and positions in the river bed that can be potentially relevant to ecology were investigated. Understanding the complexity of those processes at the fine scale from the physical point of view is both important for the judgement of potential ecological impacts and for the future management of such regulated systems. Copyright (c) 2014 John Wiley & Sons, Ltd.Show less"
