,First author,Year,Title,Journal,Abstract
10,"Taleb, A",Feb 2008 ,"The role of the hyporheic zone in the nitrogen dynamics of a semi-arid gravel bed stream located downstream of a heavily polluted reservoir (Tafna Wadi, Algeria)",RIVER RESEARCH AND APPLICATIONS,"Nitrogen retention was measured along the Tafna wadi downstream of a heavily polluted reservoir in North-West Algeria to understand the role of the hyporheic zone (HZ) in nitrogen dynamics. Nutrient concentrations were measured monthly for 2 years within the bed sediments of a 300m reach located 20km downstream from the dam. Due to strong hydrological fluctuations hyporheic water was analysed during natural low and high water (HW) periods, and during water reservoir releases. Nutrient concentrations in surface water (SW) increased during water releases and in the HZ during the low water (LW) periods. Surface/hyporheic water interactions were characterized by determining the vertical hydraulic gradient (VHG) and the chemical signature of the ground water (GW). The latter was obtained from regional GW monitoring. Hyporheic chemistry was strongly influenced by patterns of surface flow. Hyporheic and SWs had similar chloride concentrations during high flow when they were significantly lower than those of the regional GW. GW was generally richer in nitrates and nitrites, but was lower in ammonium concentrations than interstitial and river waters. Nitrates decreased significantly from upstream to downstream within the HZ throughout the hydrological period even though temporal fluctuations were high. Ammonium concentrations in interstitial water (IW) were significantly higher than in SW and generally increased from upstream to downstream. This study demonstrates the importance of the HZ in altering the dissolved inorganic nitrogen composition and concentrations of heavily polluted arid streams. The study is of interest because it documents a large 'natural experiment' that being the effect of periodic water release from a reservoir with serious water quality problems on the water quality dynamics (particularly nitrogen) of subsurface and SWs downstream. Copyright (C) 2008 John Wiley & Sons, Ltd.Show less"
11,"Gao, YQ",Dec 2020 ,Change of stream network connectivity and its impact on flood control,WATER SCIENCE AND ENGINEERING,"Urbanization can alter the hydrogeomorphology of streams and rivers, change stream network structures, and reduce stream network connectivity, which leads to a decrease in the storage capacity of stream networks and aggravates flood damage. Therefore, investigation of the ways in which stream network connectivity impacts flood storage capacity and flood control in urbanized watersheds can provide significant benefits. This study developed a framework to assess stream network connectivity and its impact on flood control. First, a few connectivity indices were adopted to assess longitudinal stream network connectivity. Afterward, the static and dynamic storage capacities of stream networks were evaluated using storage capacity indices and a one-dimensional hydrodynamic model. Finally, the impact of stream network connectivity change on flood control was assessed by investigating the changes in stream network connectivity and storage capacity. This framework was applied to the Qinhuai River Basin, China, where intensive urbanization has occurred in the last few decades. The results show that stream network storage capacity is affected by stream network connectivity. Increasing stream network connectivity enhances stream network storage capacity. (c) 2021 Hohai University. Production and hosting by Elsevier B.V. This is an open access article under the CC BY-NC-ND license (http:// creativecommons.org/licenses/by-nc-nd/4.0/).Show less"
12,"Chow, R",Jan 2020 ,Evaluating Subsurface Parameterization to Simulate Hyporheic Exchange: The Steinlach River Test Site,GROUNDWATER,"Hyporheic exchange is the interaction of river water and groundwater, and is difficult to predict. One of the largest contributions to predictive uncertainty for hyporheic exchange has been attributed to the representation of heterogeneous subsurface properties. Our study evaluates the trade-offs between intrinsic (irreducible) and epistemic (reducible) model errors when choosing between homogeneous and highly complex subsurface parameter structures. We modeled the Steinlach River Test Site in Southwest Germany using a fully coupled surface water-groundwater model to simulate hyporheic exchange and to assess the predictive errors and uncertainties of transit time distributions. A highly parameterized model was built, treated as a ""virtual reality"" and used as a reference. We found that if the parameter structure is too simple, it will be limited by intrinsic model errors. By increasing subsurface complexity through the addition of zones or heterogeneity, we can begin to exchange intrinsic for epistemic errors. Thus, the appropriate level of detail to represent the subsurface depends on the acceptable range of intrinsic structural errors for the given modeling objectives and the available site data. We found that a zonated model is capable of reproducing the transit time distributions of a more detailed model, but only if the geological structures are known. An interpolated heterogeneous parameter field (cf. pilot points) showed the best trade-offs between the two errors, indicating fitness for practical applications. Parameter fields generated by multiple-point geostatistics (MPS) produce transit time distributions with the largest uncertainties, however, these are reducible by additional hydrogeological data, particularly flux measurements.Show less"
13,"Kruegler, J",Feb 2020 ,Dynamic Evapotranspiration Alters Hyporheic Flow and Residence Times in the Intrameander Zone,WATER,"Hyporheic zones (HZs) influence biogeochemistry at the local reach scale with potential implication for water quality at the large catchment scale. The characteristics of the HZs (e.g., area, flux rates, and residence times) change in response to channel and aquifer physical properties, as well as to transient perturbations in the stream-aquifer system such as floods and groundwater withdraws due to evapotranspiration (ET) and pumping. In this study, we use a numerical model to evaluate the effects of transient near-stream evapotranspiration (ET) on the area, exchange flux, and residence time (RT) of sinuosity-induced HZs modulated by regional groundwater flow (RGF). We found that the ET fluxes (up to 80 mm/day) consistently increased HZ area and exchange flux, and only increased RTs when the intensity of regional groundwater flow was low. Relative to simulations without ET, scenarios with active ET had more than double HZ area and exchange flux and about 20% longer residence times (as measured by the median of the residence time distribution). Our model simulations show that the drawdown induced by riparian ET increases the net flux of water from the stream to the nearby aquifer, consistent with field observations. The results also suggest that, along with ET intensity, the magnitude of the HZ response is influenced by the modulating effect of both gaining and losing RGF and the sensitivity of the aquifer to daily cycles of ET withdrawal. This work highlights the importance of representing near-stream ET when modeling sinuosity-induced hyporheic zones, as well as the importance of including riparian vegetation in efforts to restore the ecosystem functions of streams.Show less"
14,"Lafont, M",VI International Symposium on Aquatic Oligochaetes,"Superficial and hyporheic oligochaete communities as indicators of pollution and water exchange in the River Moselle, France",HYDROBIOLOGIA,
15,"Folegot, S",Feb 2018 ,Mesocosm experiments reveal the direction of groundwater-surface water exchange alters the hyporheic refuge capacity under warming scenarios,FRESHWATER BIOLOGY,"Climate change is expected to affect hydrologic and thermal regimes of river ecosystems. During dry periods when river flows decrease and water temperatures increase, the hyporheic zone (HZ) can provide a refuge to surface aquatic invertebrates and enhance the resilience capacity of riverine ecosystems. However, shifts from up- to downwelling flow conditions in the HZ could jeopardise this capacity. Using laboratory mesocosms and high-resolution fibre-optic distributed temperature sensing, we explored the combined effects of five different increased surface water temperature treatments (from 15 to 27 degrees C at 3 degrees C intervals) and the direction of water exchange on the ability of Gammarus pulex (Crustacea: Amphipoda: Gammaridae) to migrate into the HZ as a response to warming. We determined the survival rates of this ubiquitous hyporheic dweller and its rates of consumption of alder (Alnus glutinosa; Betulaceae) leaf litter in the HZ. Results showed that at increasing surface water temperature, leaf-litter breakdown was observed at a greater depth in the sediments under downwelling flow conditions, that is, G.pulex migrated deeper into the HZ compared with upwelling conditions, resulting in greater survival rates (6411 vs. 44 +/- 10%). However, under both upwelling and downwelling conditions, we found evidence for potential use of the hyporheic zone as a thermal refuge for G.pulex. Below sediment depths of 25cm, temperatures remained low (<22 degrees C) even when surface waters were at 27 degrees C, so temperatures deep in the hyporheic zone never exceeded critical thermal thresholds for G.pulex. This study provides evidence that alterations to the direction of groundwater-surface water exchange can alter the capacity of the HZ to provide a refuge for benthic invertebrates, thereby affecting the resilience of river communities to warming under climate change.Show less"
16,"Cadbury, SL",Jan 2008 ,Stream temperature dynamics within a New Zealand glacierized river basin,RIVER RESEARCH AND APPLICATIONS,"Knowledge of river thermal dynamics for glacierized basins is limited, despite the high sensitivity of these systems to climatic change/variability. This study examined spatio-temporal water column and streambed temperature dynamics within a New Zealand glacierized river basin over two melt seasons. Water column temperature was recorded at three sites along the mainstem channel and four hill slope/groundwater-fed tributaries. Air temperature, precipitation and stream discharge were monitored to characterize hydroclimatological conditions. Streambed temperature was monitored at the upper and lower main river sites at 0.05, 0.2 and 0.4 m depth. Water column temperature rose on average 0.6 degrees C km(-1) along the glacier-fed mainstem. Temperature was elevated during warmer periods but the downstream increase was reduced clue to greater meltwater production (consequently a larger total stream flow volume for atmospheric heating) plus a proportional reduction in warmer groundwater contributions. Hillslope/groundwater-fed tributaries yielded a range of temperature patterns, indicating variable sourcing (meltwater or rainfall) and residence times. In the upper basin, streambed temperature was warmer than the water column, suggesting groundwater upwelling; however, during high runoff events, water column and streambed temperature converged, indicating downwelling/heat advection by channel water. At the lower site, streambed temperature mirrored the water column, suggesting greater surface water/atmospheric influences. Key drivers of stream thermal regime were: (1) relative water source contributions, (2) prevailing hydroclimatological conditions, (3) distance from source, (4) total stream flow volume and (5) basin factors (specifically, valley/channel geomorphology and riparian forest). High magnitude precipitation events produced a contrasting stream thermal response to that reported elsewhere. In contrast to European alpine research, streams showed a reduced thermal range owing to the relatively mild, wet melt season climate. This New Zealand case study highlights the importance of understanding basin-specific modification of energy and hydrological fluxes for accurate prediction of stream thermal dynamics/habitat and ecological response to climatic variability and change. Copyright (C) 2007 John Wiley & Sons, Ltd.Show less"
17,"Stubbington, R",Jul 2011 ,Benthic and hyporheic invertebrate community responses to seasonal flow recession in a groundwater-dominated stream,ECOHYDROLOGY,"Natural hydrological variability in lotic ecosystems can include prolonged periods of flow recession. A reduction in discharge is accompanied by abiotic changes in benthic and hyporheic habitats, often including reductions in habitat availability. Whilst the benthic invertebrate community response to low flows is well documented, little research has considered how the composition of the community within the hyporheic zone is affected. We examined benthic and hyporheic invertebrate community composition during flow recession in a temperate karst stream, at sites with contrasting historic flow permanence regimes. Changes in benthic invertebrate community composition primarily reflected changes in habitat availability associated with discharge variability; in particular, the population density of the dominant amphipod, Gammarus pulex, increased as the area of submerged benthic sediments declined. Concurrent significant increases in the hyporheic abundance of G. pulex, and moderate increase in the proportion of the total G. pulex population inhabiting the hyporheic zone were recorded. It is postulated that G. pulex migrated into the hyporheic zone to reduce exposure to intensifying biological interactions in the benthic sediments. An increase in the hyporheic abundance of G. pulex was particularly pronounced at sites with historic intermittent flow, which could be attributed to downwelling stream water dominating vertical hydrologic exchange. The increase in G. pulex abundance reduced community diversity in the benthic sediments, but had no apparent detrimental effects on hyporheic invertebrate assemblages. Copyright (C) 2010 John Wiley & Sons, Ltd.Show less"
18,"Pepin, DM",Sep 2002 ,Benthic responses to groundwater-surface water exchange in 2 alluvial rivers in northwestern Montana,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,"We tested the hypotheses that groundwater-surface water exchange regimes affect spatial distribution of algal biomass and Ephemeroptera, Plecoptera, and Trichoptera (EPT) taxa in main-channel riffle habitats of 2 northwestern Montana rivers flowing through alluvial flood plains. We used a stratified random design to sample riffles with contrasting groundwater-surface water exchange regimes, but with similar bedform, current velocity, and substrata grain size. We examined general patterns of exchange between river channel and hyporheic zone waters by measuring vertical hydraulic gradients (VHG) and hydraulic conductivities using mini-piezometers. Riffles near the upstream limit of each flood plain were characterized by strong, hyporheic recharge (-VHG, down-welling), whereas riffles throughout the lower half of each flood plain were characterized by weak, dispersed hyporheic discharge (+VHG, upwelling). There were no differences in mean seston concentrations between riffles on either flood plain within any season. Although mean algal biomass was not significantly different across seasons, maximum biomass was generally higher in upwelling zone riffles (+VHG) than in downwelling zone riffles (-VHG). Variation in algal standing crop in upwelling riffles was similar to30% greater than in downwelling riffles. There was no difference in mean EPT density between upwelling and downwelling sites. However, there were species-specific responses to differential hyporheic exchange, which were correlated with differences in algal biomass and VHG. The results of our study suggest that hyporheic exchange patterns influence physical habitat structure of main-channel riffles, and affect the distribution and abundance of algae and EPT macroinvertebrates in these habitats.Show less"
19,"JONES, JB",Apr 1995 ,VERTICAL HYDROLOGIC EXCHANGE AND ECOSYSTEM METABOLISM IN A SONORAN DESERT STREAM,ECOLOGY,"Hyporheic metabolism in a Sonoran Desert stream was examined, focusing on the sources of detritus supporting hyporheic respiration. Two alternative hypotheses were specifically addressed: (1) organic matter derived from the surface stream supports hyporheic respiration, and (2) detritus buried during flash floods supports hyporheic respiration. As predicted for the surface-derived organic matter hypothesis, respiration was lowest immediately following flash floods and increased significantly with time after flood (P < 0.001). Hyporheic respiration ranged from 0.05 mgO(2) . L sediments(-1). h(-1) immediately following a flash flood to as high as 4.41 mgO(2) . L sediments(-1). h(-1) late in algal succession. Respiration was significantly correlated with surface algal biomass during two spring/summer successional sequences (P < 0.05; partial correlation coefficients 0.58 and 0.88). Respiration was also consistently higher in downwelling than upwelling zones with overall mean rates of 1.12 and 0.46 mgO(2) . L sediments(-1). h(-1), respectively. Respiration exhibited a distinct diel pattern with highest rate coinciding with time of maximum photosynthesis and was also significantly correlated with dissolved organic carbon concentration (P < 0.05), further supporting the hypothesis of hyporheic dependence on algal production. Flash floods bury organic matter that is also respired in the hyporheic zone; however, based upon storage of organic carbon immediately following floods, an average of only 15% of the observed respiration could be supported. We conclude that hyporheic respiration in Sycamore Creek is tightly linked to surface production. It is spatially distributed in biotic ''hot spots'' where surface waters enter hyporheic sediments and is most likely supported by organic matter that is supplied as dissolved organic carbon, perhaps from algal production.Show less"
20,"Wagner, FH",2003 ,"Riparian trees and flow paths between the hyporheic zone and groundwater in the Oberer Seebach, Austria",INTERNATIONAL REVIEW OF HYDROBIOLOGY,"We investigated lateral subsurface water exchange in a 2(nd) order mountain stream with a piezometer method. At both banks the stream hyporheic zone lost water to the riparian groundwater zone. Independently, the hydraulic heads at three sites in the streambed and in the riparian zone exhibited periodic, diurnal fluctuations. We attributed them to water consumption by the riparian trees, as solar radiation explained part of this additional variation.Our results demonstrate that subsurface water exchanges take place between the hyporheic zone and lateral riparian groundwater in spatially defined small-scale flow paths. These small-scale interactions occur within the context of large-scale patterns of loss and gain of channel water.Show less"
21,"Wesener, MD",Jul 2011 ,"Hyporheic and benthic macroinvertebrate communities in glacial, clearwater, and brownwater streams in Alaska",PAN-PACIFIC ENTOMOLOGIST,"The macroinvertebrate communities of hyporheic and benthic habitats were investigated in relation to stream physicochemistry in glacial, clearwater, and brownwater stream types (n = 1) during the summer (June-August) of 2004 near Juneau, Alaska. Hyporheic macroinvertebrates were sampled using a series of PVC wells driven into parafluvial bars in the three stream types. Benthic invertebrates were collected using Hess samples from the stream channel adjacent to parafluvial well locations to compare surface macroinvertebrate communities to that of the hyporheic communities. Temperature, total phosphorus, dissolved organic carbon, and total nitrogen concentrations were significantly higher in the brownwater stream compared to the other stream types. Hyporheic macroinvertebrate density was 88% higher in the brownwater stream, despite significantly lower dissolved oxygen concentrations, Benthic macroinvertebrate density was 95% greater in the brownwater stream type than the benthos of the two other stream types. Benthic and hyporheic samples were collector-gatherer driven and the hyporheic zone was functionally more diverse than the benthic habitat with a similar taxa composition across all habitats and stream types. The study of aquatic ecosystems is especially important in Southeast Alaska, where the temperate rainforests are still relatively un-disturbed, and most watersheds still have healthy salmon runs. Our study provides useful data for future management and research in this unique ecoregion, which is predicted to experience substantial climatic changes in temperature and precipitation patterns in the future.Show less"
22,"Shibata, H",May 2004 ,"Nitrogen dynamics in the hyporheic zone of a forested stream during a small storm, Hokkaido, Japan",BIOGEOCHEMISTRY,"Water and dissolved nitrogen flows through the hyporheic zone of a 3rd-order mountain stream in Hokkaido, northern Japan were measured during a small storm in August 1997. A network of wells was established to measure water table elevations and to collect water samples to analyze dissolved nitrogen concentrations. Hydraulic conductivity and the depth to bedrock were surveyed. We parameterized the groundwater flow model, MODFLOW, to quantify subsurface flows of both stream water and soil water through the hyporheic zone. MODFLOW simulations suggest that soil water inflow from the adjacent hill slope increased by 1.7-fold during a small storm. Dissolved organic nitrogen ( DON) and ammonium NH4+ in soil water from the hill slope were the dominant nitrogen inputs to the riparian zone. DON was consumed via mineralization to NH4+ in the hyporheic zone. NH4+ was the dominant nitrogen species in the subsurface, and showed a net release during both base and storm flow. Nitrate appeared to be lost to denitrification or immobilized by microorganisms and/or vegetation in the riparian zone. Our results indicated that the riparian and hyporheic system was a net source of NH4+ to the stream.Show less"
23,"Su, XR","3rd Remote Sensing and Hydrology Symposium (RSHS 14) / 3rd International Conference of GIS/RS in Hydrology, Water Resources and Environment (ICGRHWE 14)",Monitoring temporal patterns of vertical hyporheic flux via distributed temperature sensors,,
