,First author,Year,Title,Journal,Abstract
10,"Wollheim, WM",Jun 1999 ,A coupled field and modeling approach for the analysis of nitrogen cycling in streams,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,"The stable isotope stream tracer model (SISTM) calculates the expected N-15 content in various stream ecosystem N compartments over distance and time during and after N-15 additions to streams. SISTM is a steady state compartment model that predicts delta(15)N values based on N stocks and fluxes and the experimental rate of N-15 addition. Predicted delta(15)N values are compared with observed delta(15)N values from a field tracer addition to evaluate our understanding of the N cycle. We demonstrated the use of this tool with information collected from field measurements and a 6-wk N-15-NH4+ addition to the Kuparuk River, Alaska, during the summer of 1991. SISTM was used to run a series of model calibrations that reflected increased information as the experiment progressed. Results of an a priori calibration (using pre-1991 data) yielded a predicted NH4+ uptake length (S-w) of 5.2 km compared with the observed S-w of 0.84 km, and underestimated the delta(15)N values of biota in all cases. When discharge and NH4+ concentrations measured during the 1991 experiment were added (model calibration Update 1), the predicted S-w, dropped to 0.44 km, indicating that the modeled fluxes overestimated the rate of NH4+ removal by the stream bottom. Adding N stocks and fluxes measured during the tracer addition (Update 2) did not improve predicted S-w, indicating faulty assumptions in our a priori calibration. The observed isotope data were used to estimate the form (NH4+ vs NO3-) of N taken up by primary producers and to improve our representation of the epilithon compartment (Update 3). Including this information brought the predicted S-w to 0.71 km compared with the observed 0.84 km, and resulted in a reasonable correspondence between predicted and observed delta(15)N values over the 6-wk addition. SISTM can be used as a framework to 1) summarize N-cycle information prior to a tracer addition, 2) generate testable predictions for field isotope studies, 3) improve our understanding of the N cycle using the field isotope data as constraints on nw: estimates, and 4) explore hypothetical N-cycle characteristics. The combined modeling and field tracer experiment approach efficiently provided a synoptic view of the N cycle in streams and rivers.Show less"
11,"Beger, M",Sep 2010 ,Incorporating asymmetric connectivity into spatial decision making for conservation,CONSERVATION LETTERS,"Real patterns of ecological connectivity are seldom explicitly or systematically accounted for systematic conservation planning, in part because commonly used decision support systems can only capture simplistic notions of connectivity. Conventionally, the surrogates used to represent connectivity in conservation plans have assumed the connection between two sites to be symmetric in strength. In reality, ecological linkages between sites are rarely symmetric and often strongly asymmetric. Here, we develop a novel formulation that enabled us to incorporate asymmetric connectivity into the conservation decision support system Marxan. We illustrate this approach using hypothetical examples of a river catchment and a group of reefs, and then apply it to case studies in the Snowy River catchment and Great Barrier Reef, Australia. We show that incorporating asymmetric ecological connectivity in systematic reserve design leads to solutions that more effectively capture connectivity patterns, relative to either ignoring connectivity or assuming symmetric connectivity.Show less"
12,"Shamieh, F",Aug 2019 ,Dynamic Cross-Layer Signaling Exchange for Real-Time and On-Demand Multimedia Streams,IEEE TRANSACTIONS ON MULTIMEDIA,"Multimedia streams consume a significant chunk of the consumer Internet traffic exchanged and will continue to do so due to the ever-increasing connection among people, businesses, and industries. To cope with the deviation of the Internet's intended use, unreliable underlying infrastructure, and best effort protocols while leveraging existing technologies, Hypertext Transfer Protocol Adaptive Streaming is utilized by numerous multimedia services. Performance of HAS-based streaming services is limited by the growing control overhead generated by the Transmission Control Protocol/Internet Protocol (TCP/IP) stack as the stream length, multimedia fidelity, and network conditions vary. In this paper, a novel cross-layer steganographic-enabled signaling scheme is proposed to reduce service provider costs while improving multimedia session performance and maintaining expected Quality-of-Service (QoS). The proposed scheme is designed to encode control stream messages from any TCP/IP layer within payload messages to reduce the total amount of overhead exchanged, thereby decreasing resource utilization within source and intermediate nodes. Furthermore, the encoding scheme probes network conditions and session statistics for adaptive decision-making to enable real-time pliability of the proposed process. A utility function is developed to find the optimal cost savings where simulations are conducted to verify the designs. The proposed solution is then implemented using VideoLan Media Player transceivers residing in linux containers virtual machines, where a multimedia file is exchanged in the popular Advanced Video Coding (H. 264) format. The results show a decrease in bandwidth and average queue waiting time costs of 4.71% and 29.61%, respectively, with a throughput increase of 5.77%.Show less"
13,"Earon, R",Dec 2020 ,Insight into the influence of local streambed heterogeneity on hyporheic-zone flow characteristics,HYDROGEOLOGY JOURNAL,"Interaction between surface water and groundwater plays a fundamental role in influencing aquatic chemistry, where hyporheic exchange processes, distribution of flow paths and residence times within the hyporheic zone will influence the transport of mass and energy in the surface-water/groundwater system. Geomorphological conditions greatly influence hyporheic exchange, and heterogeneities such as rocks and clay lenses will be a key factor for delineating the hyporheic zone. Electrical resistivity tomography (ERT) and ground-penetrating radar (GPR) were used to investigate the streambed along a 6.3-m-long reach in order to characterise geological layering and distinct features which may influence parameters such as hydraulic conductivity. Time-lapse ERT measurements taken during a tracer injection demonstrated that geological features at the meter-scale played a determining role for the hyporheic flow field. The penetration depth of the tracer into the streambed sediment displayed a variable spatial pattern in areas where the presence of highly resistive anomalies was detected. In areas with more homogeneous sediments, the penetration depth was much more uniformly distributed than observed in more heterogeneous sections, demonstrating that ERT can play a vital role in identifying critical hydraulic features that may influence hyporheic exchange processes. Reciprocal ERT measurements linked variability and thus uncertainty in the modelled resistivity to the spatial locations, which also demonstrated larger variability in the tracer penetration depth, likely due to local heterogeneity in the hydraulic conductivity field.Show less"
14,"Martinez-Carreras, N",2015 ,Hydrological connectivity inferred from diatom transport through the riparian-stream system,HYDROLOGY AND EARTH SYSTEM SCIENCES,"Diatoms (Bacillariophyta) are one of the most common and diverse algal groups (ca. 200 000 species, approximate to 10-200 mu m, unicellular, eukaryotic). Here we investigate the potential of aerial diatoms (i.e. diatoms nearly exclusively occurring outside water bodies, in wet, moist or temporarily dry places) to infer surface hydrological connectivity between hillslope-riparian-stream (HRS) landscape units during storm runoff events. We present data from the Weier-bach catchment (0.45 km(2), northwestern Luxembourg) that quantify the relative abundance of aerial diatom species on hillslopes and in riparian zones (i.e. surface soils, litter, bryophytes and vegetation) and within streams (i.e. stream water, epilithon and epipelon). We tested the hypothesis that different diatom species assemblages inhabit specific moisture domains of the catchment (i.e. HRS units) and, consequently, the presence of certain species assemblages in the stream during runoff events offers the potential for recording whether there was hydrological connectivity between these domains or not. We found that a higher percentage of aerial diatom species was present in samples collected from the riparian and hillslope zones than inside the stream. However, diatoms were absent on hillslopes covered by dry litter and the quantities of diatoms (in absolute numbers) were small in the rest of hillslope samples. This limits their use for inferring hillslope- riparian zone connectivity. Our results also showed that aerial diatom abundance in the stream increased systematically during all sampled events (n = 11, 2011-2012) in response to incident precipitation and increasing discharge. This transport of aerial diatoms during events suggested a rapid connectivity between the soil surface and the stream. Diatom transport data were compared to two-component hydrograph separation, and end-member mixing analysis (EMMA) using stream water chemistry and stable isotope data. Hillslope overland flow was insignificant during most sampled events. This research suggests that diatoms were likely sourced exclusively from the riparian zone, since it was not only the largest aerial diatom reservoir, but also since soil water from the riparian zone was a major stream-flow source during rainfall events under both wet and dry antecedent conditions. In comparison to other tracer methods, diatoms require taxonomy knowledge and a rather large processing time. However, they can provide unequivocal evidence of hydrological connectivity and potentially be used at larger catchment scales.Show less"
15,"Yi, YJ",Biennial International Conference on Ecological Informatics and Ecosystem Conservation (ISEIS),"Ecological influence of dam construction and river-lake connectivity on migration fish habitat in the Yangtze River basin, China",,
16,"Han, X","3rd International Conference on Civil Engineering, Architecture and Building Materials (CEABM 2013)",Coupled Vibration Analysis of Vehicle-Bridge System for Jinsha River Bridge,,
17,"Turner, DP",Nov 2013 ,"A large proportion of North American net ecosystem production is offset by emissions from harvested products, river/stream evasion, and biomass burning",GLOBAL CHANGE BIOLOGY,"Diagnostic carbon cycle models produce estimates of net ecosystem production (NEP, the balance of net primary production and heterotrophic respiration) by integrating information from (i) satellite-based observations of land surface vegetation characteristics; (ii) distributed meteorological data; and (iii) eddy covariance flux tower observations of net ecosystem exchange (NEE) (used in model parameterization). However, a full bottom-up accounting of NEE (the vertical carbon flux) that is suitable for integration with atmosphere-based inversion modeling also includes emissions from decomposition/respiration of harvested forest and agricultural products, CO2 evasion from streams and rivers, and biomass burning. Here, we produce a daily time step NEE for North America for the year 2004 that includes NEP as well as the additional emissions. This NEE product was run in the forward mode through the CarbonTracker inversion setup to evaluate its consistency with CO2 concentration observations. The year 2004 was climatologically favorable for NEP over North America and the continental total was estimated at 1730 +/- 370TgCyr(-1) (a carbon sink). Harvested product emissions (316 +/- 80TgCyr(-1)), river/stream evasion (158 +/- 50TgCyr(-1)), and fire emissions (142 +/- 45TgCyr(-1)) counteracted a large proportion (35%) of the NEP sink. Geographic areas with strong carbon sinks included Midwest US croplands, and forested regions of the Northeast, Southeast, and Pacific Northwest. The forward mode run with CarbonTracker produced good agreement between observed and simulated wintertime CO2 concentrations aggregated over eight measurement sites around North America, but overestimates of summertime concentrations that suggested an underestimation of summertime carbon uptake. As terrestrial NEP is the dominant offset to fossil fuel emission over North America, a good understanding of its spatial and temporal variation - as well as the fate of the carbon it sequesters is needed for a comprehensive view of the carbon cycle.Show less"
18,"Zhao, T",Feb 2017 ,Coupled DEM-CFD investigation on the formation of landslide dams in narrow rivers,LANDSLIDES,"Large-scale landslide dams can induce significant hazards to human lives by blocking the river flows and causing inundation upstream. They may trigger severe outburst flooding that may devastate downstream areas once failed. Thus, the advancement in understanding the formation of landslide dams is highly necessary. This paper presents 3D numerical investigations of the formation of landslide dams in open fluid channels via the discrete element method (DEM) coupled with computational fluid dynamics (CFD). By employing this model, the influence of flow velocity on granular depositional morphology has been clarified. As the grains settle downwards in the fluid channel, positive excess water pressures are generated at the bottom region, reducing the total forces acting on the granular mass. In the meantime, the particle sedimentations into the fluid channel with high impacting velocities can generate fluid streams to flow backwards and forwards. The coupled hydraulic effects of excess water pressure and fluid flow would entrain the solid grains to move long distances along the channel. For simulations using different flow velocities, the larger the flow velocity is, the further distance the grains can be transported to. In this process, the solid grains move as a series of surges, with decreasing deposit lengths for the successive surges. The granular flux into the fluid channel has very little influence on the depositional pattern of particles, while it affects the particle-fluid interactions significantly. The results obtained from the DEM-CFD coupled simulations can reasonably explain the mechanisms of granular transportation and deposition in the formation of landslide dams in narrow rivers.Show less"
19,"Reulier, R",Mar 2019 ,"Agricultural landscape evolution and structural connectivity to the river for matter flux, a multi-agents simulation approach",CATENA,"Agricultural activity evolution during the second half 20th century has profoundly changed agricultural landscapes in western Europe. Numerous scientific studies have shown that the consequences on erosive runoff processes are important. This study aims show one of the important consequences of these transformations that is the structural connectivity between cultivated plots and the river. The study is based on the analysis of aerial images taken at four different dates (1947, 1967, 1988 and 2014) and on the use of the LASCAR (LAndscape StruCture And Runoff) multi-agent model. It shows how agricultural landscapes have evolved over the past 70 years and how this has altered the connectivity of cultivated plots to the river. In addition to the development of spatial analysis indices, the results of this study offer key understandings relevant to all spatial scales (global to local). The study was carried out on a small agricultural watershed in the northwest of France (Lingevres, 17.6 km(2)), whose recent landscape evolution is part of the overall dynamics of northwest French agricultural landscapes transformation.Show less"
20,"Eglin, I",Mar 1997 ,Macrophyte biological methods used in the study of the exchange between the Rhine river and the groundwater,WATER RESEARCH,"The purpose of this study is to demonstrate the efficiency of two biological methods in the study of the exchange between the canalized Rhine river and its riverside aquifer. The infiltration of Rhine water into the groundwater is revealed by a high level of eutrophicants and the micropollutant mercury. One method made use of the aquatic macrophyte communities as bioindicators of the degree of eutrophication based on phosphorus and nitrogen, and the second method, the capacity of the bryophytes to accumulate mercury. The results obtained with both methods show that bioindication using autochthonous aquatic macrophyte species can be used as an efficient method in river-groundwater exchange investigation. (C) 1997 Elsevier Science Ltd.Show less"
21,"Mahdi, TF",Jun 2009 ,Semi-two-dimensional numerical model for river morphological change prediction: theory and concepts,NATURAL HAZARDS,"This paper presents a new numerical model for river morphological predictions. This tool predicts vertical and lateral cross-section variations for alluvial rivers, which is an important task in predicting the associated hazard zone after a flood event. The Model for the HYdraulics of SEdiments in Rivers, version 1.0 (MHYSER 1.0) is a semi-two-dimensional model using the stream tubes concept to achieve lateral variations of velocity, flow stresses, and sediment transport rates. Each stream tube has the same conveyance as the other ones. In MHYSER 1.0, the uncoupled approach is used to solve the set of conservation equations. After the backwater calculation, the river is divided into a finite number of stream tubes of equal conveyances. The sediment routing and bed adjustments calculations are accomplished separately along each stream tube taking into account lateral mass exchanges. The determination of depth and width adjustments is based on the minimum stream power theory. Moreover, MHYSER 1.0 offers two options to treat riverbank stability. The first one is based on the angle of repose. The bank slope should not be allowed to increase beyond a certain critical value supplied to MHYSER 1.0. The second one is based on the modified Bishop's method to determine a safety factor evaluating the potential risk of a landslide along the river bank.Show less"
22,"Quiroga, FG",2021 ,The rivers connectivity in the Community of Madrid: an environmental review through global projects of hydrographic mapping,OBSERVATORIO MEDIOAMBIENTAL,"For thousands of years the rivers played a fundamental role in human societies, providing water for domestic and agricultural use and also as an essential medium for transportation, industrial production and generating electricity. For this reason the rivers are essential sources of economic wealth, environmental health and also elements of cultural cohesion. Over the past decades, due to the increasing need of fresh water, the number of dams and reservoirs have been increased drastically all over the world, putting in danger the connectivity of many rivers and causing serious environmental repercussions. This study focuses on the analysis of the longitudinal connectivity of the rivers inside the Community of Madrid; through the comparative evaluation of different global projects of hydrographic mapping, with Geographic Information System (GIS) in high spatial resolution.Show less"
23,"Xin, Y",Aug 5 2022 ,Coupling driving factors of eco-environmental protection and high-quality development in the yellow river basin,FRONTIERS IN ENVIRONMENTAL SCIENCE,"Most cities in the Yellow River Basin are located in the central and western regions of China. Restricted by historical evolution, natural environment, resource endowments and other conditions, the economic and social development model of the Yellow River Basin region is outdated, and the level of economic and social development is relatively lagging, which hinders its coordinated development of ecology and economy. This paper uses the coupling coordination degree model, GIS spatial analysis method, NAR neural network model, spatial autoregression, and geographically weighted regression model to investigate the coupling coordination level, spatial differentiation characteristics, future development trend, and coupling driving factors of eco-environmental protection and high-quality development in the Yellow River Basin. The results show that From 2003 to 2018, the level of eco-environmental protection and high-quality development in most areas of the Yellow River Basin gradually improved, presenting a spatial imbalance characteristic of ""high in the east and low in the west. The coupling coordination degree of eco-environmental protection and high-quality development in various regions of the Yellow River Basin increased year by year during the survey period. In 2018, most cities had been transformed into intermediate coordinated development areas, and most cities in Inner Mongolia and the middle and lower reaches south of the Yellow River have been upgraded to a well-coordinated development stage. The coupled and coordinated development relationship between eco-environmental protection and high-quality development in the Yellow River Basin has significant spatial agglomeration characteristics, and the local spatial positive correlation gradually increases. From 2019 to 2023, the average level of coupling coordination between eco-environmental protection and high-quality development in the Yellow River Basin during the forecast period is 0.802, 0.807, 0.809, 0.813, and 0.816, respectively, all of which have entered a stage of well-coordinated development. The coupled driving factors of ecological protection and high-quality development in the Yellow River Basin are ranked from strong to weak: energy utilization, urbanization, water resources development, and industrialization. Among them, the degree of energy utilization is the root of the differentiation of coupling coordination between eco-environmental protection and high-quality development in 74 regions of the Yellow River Basin. This study puts forward two strategic suggestions based on the optimal utilization strategy of energy and water resources and the coordinated promotion strategy of industrialization and urbanization, which has great practical and scientific significance for promoting the coordinated development of ecological environment protection and high-quality development in the Yellow River Basin.Show less"
24,"De Giudici, G",Jan 2017 ,The role of natural biogeochemical barriers in limiting metal loading to a stream affected by mine drainage,APPLIED GEOCHEMISTRY,"Rio San Giorgio (Iglesiente, Sardinia, Italy), a stream affected by abandoned mine wastes, is characterized by dense vegetation in the streambed, mainly comprised of Phragmites australis and Juncus acutus. This vegetation creates natural biogeochemical barriers that drive mineralization processes and attenuate metals load in the stream. Several techniques, covering scales from micrometres to kilometres, were applied to investigate the biogeochemical processes: water chemistry, injected hydrologic tracer, mineralogy, microscopic investigation and X-ray spectroscopy. From this multiscale and multimethod approach, we recognized two predominant sets of biogeochemical processes: microbially driven metal sulphide precipitation, mainly resulting in pyrite formation; and plant uptake of metals that leads to formation of iron oxide-hydroxide and incorporation of Zn within the roots and aerial part (stem and leaves). The dense vegetation in the Rio San Giorgio streambed controls its morphology, velocity of streamflow, and, as reflected by observed bromide-tracer loss, enhanced water exchange between the streambed and the hyporheic zone. The combined effect of these vegetative controls is to establish biogeochemical barriers that greatly retard trace-metal mobility in the hyporheic zone. We estimated this effect can lead to an apparent decrease in Zn load up to 60%. (C) 2016 Elsevier Ltd. All rights reserved.Show less"
