,First author,Year,Title,Journal,Abstract
10,"Ward, JV",8th International Symposium on the Ecology of Regulated Streams (EISORS),Understanding natural patterns and processes in river corridors as the basis for effective river restoration,REGULATED RIVERS-RESEARCH & MANAGEMENT,
11,"Schild, R",Nov 15 2001 ,Coupling of biomass production and sedimentation of suspended sediments in eutrophic rivers,ECOLOGICAL MODELLING,"In eutrophic rivers, not only the hydraulic processes (e.g. turbulent flow, deposition, resuspension) but also the biological ones (e.g. primary production, metabolic losses, grazing, decomposition and agglomeration) show a great influence on the dynamics of the total suspended sediments. On the other hand, because of the light limitation, the primary production itself is strongly dependent on the actual suspended matter concentration. In the present paper, model approaches to the biological and hydraulic coupling are assessed and discussed in comparison with measuring data. The coupling approaches have been developed and fixed in the model system PAMIR-C, which combines both the hydrobiological and the hydraulic effects by means of coupled algebraic and differential equations. We used PAMIR-C to simulate the concentration development over 3 years in a well-examined compartment of the Spree River near Berlin, Germany. The simulation runs show, that the primary production as well as the hydraulic regime have a great influence on the mean particle properties, and thereby on the mean settling velocity of the suspended particles. Moreover, they both regulate the existence and availability of resuspendible sediments in the river bed. So, via the deposition and resuspension of sediments, both the hydraulic and hydrobiological effects proved to be highly relevant for the concentration development in eutrophic rivers. (C) 2001 Elsevier Science B.V. All rights reserved.Show less"
12,"Xiao, R",Oct 2020 ,Plankton distribution patterns and the relationship with environmental gradients and hydrological connectivity of wetlands in the Yellow River Delta,ECOHYDROLOGY & HYDROBIOLOGY,"In order to discover the plankton distribution patterns and its relationship with environment gradients and hydrological connectivity in wetlands, samples from Yellow River Delta that span gradients in salinity and hydrological connectivity were analyzed in this study. Plankton community composition, abundance and biomass were determined and correlated with water variables and hydrological connectivity indexes to gain information about the forces that structure the plankton community in this dynamic environment. Phytoplankton with a total of 88 species and zooplankton with a total of 49 species were observed at an average abundance of 4.11 x 10(7) cells/L and 951.27 ind./L, respectively. Predominant species were Merismopedia minima G.Beck/Merismopedia elegans A. Braun ex Razing (Cyanobacteria) and Trichocerca pusilla (Jennings) (Rotifera), accounting for over 10% of the total abundance of phytoplankton and zooplankton, respectively. The dominant species of phytoplankton communities were shifted from freshwater Chlorophyta (e.g., Oocystis sp.) to brackish Cyanobacteria (e.g., Merismopedia minima and Merismopedia eleguns) and then to marine cyanobacterium (e.g., Oscillatoria sp. and Pseudoanabaena sp.); That shift in zooplankton community was from freshwater rotifers Trichocerca pusilla and Polyarthra trigla (Ehrenberg) to brackish rotifer Brachionus urceus (Linnaeus) and copepod Thermocyclops spp. and then to marine copepods Sinocalanus spp. and Microsetella spp. toward the river mouth. However, abundance, biomass and community similarity of plankton decreased with increasing water salinity and decreasing hydrological connectivity from upper reaches to river mouth. Salinity gradient could be major force for the shift of plankton community while the increasing hydrological connectivity between freshwater and saline habitats promoted the similarity of plankton distribution patterns within the wetland network. (C) 2020 European Regional Centre for Ecohydrology of the Polish Academy of Sciences. Published by Elsevier B.V. All rights reserved.Show less"
13,"Ikard, SJ",Jun 2018 ,New Insights on Scale-dependent Surface-Groundwater Exchange from a Floating Self-potential Dipole,JOURNAL OF ENVIRONMENTAL AND ENGINEERING GEOPHYSICS,"In south-central Texas the lower Guadalupe River has incised into the outcrop of the Carrizo-Wilcox aquifer. The river and the aquifer are hydraulically connected across the outcrop, although the connectivity is obscured at the surface by alluvium and surface-water and groundwater exchange dynamics are currently poorly understood. To investigate surface-water and groundwater exchange dynamics between the lower Guadalupe River and the Carrizo-Wilcox aquifer, a geophysical study was completed along a 14.86 km reach of the river by using water-borne gradient self-potential (SP) profiling and two-dimensional direct-current electric resistivity tomography. This paper explores the applicability of these water-borne geoelectric methods in delineating gaining and losing channel reaches, and demonstrates that geoelectric signals in the form of total electric field strength can be logged with an electric dipole and decomposed into component SP signals depicting regional and local groundwater flow patterns attributable to regional and localized hydraulic gradients. Localized SP anomalies of several tens of millivolts, indicative of hyporheic exchange flows, are observed and superimposed upon a 124 mV regional SP anomaly indicative of ambient groundwater exchange flows between the river and the aquifer. The observed SP signals are interpreted through two-dimensional finite-element modeling of streaming potentials attributable to ambient groundwater exchange and hyporheic exchange flow patterns. Variables of the channel environment such as temperature and concentration gradients, depth, and velocity are considered and subsequently eliminated as alternative sources of the SP signals that are presented.Show less"
14,"Choy, M",2018 ,Measuring 30 years of improvements to aquatic connectivity in the Greater Toronto Area,AQUATIC ECOSYSTEM HEALTH & MANAGEMENT,"Instream barriers (e.g. dams, weirs and road crossings) fragment aquatic habitat and prevent the upstream movement of fish, impairing the ability of fishes to complete critical life stages, access critical habitat and for dispersal among local populations. Mitigation efforts have improved aquatic connectivity to some degree, but it has been challenging to quantify the overall improvement in connectivity without long-term and costly field assessments. The development of spatially explicit habitat connectivity indices make it possible to evaluate current stream connectivity, and quantify the improvement prior mitigation projects have had on connectivity. We combined a list of instream barrier mitigation projects completed in five watersheds in the Toronto (Ontario, Canada) area from 1987-2016 (mitigated barriers) and a previously established inventory of all known instream barriers in 2016 (current barriers). The cumulative improvement to connectivity was measured for potadromous (remain in tributaries) and diadromous (move between tributaries and lake) fish species using the dendritic connectivity index. Aquatic connectivity improved for diadromous species between 0 and 14.5% and for potadromous species between 0.1 and 4.4% in the five studied watersheds. Some variation in improvement among the watersheds can likely be attributed to differences in mitigation strategies among the watersheds and a historical emphasis on mitigating instream barriers to benefit migratory salmonid species.Show less"
15,"Qin, J",Oct 2017 ,Sediment exchange between groin fields and main-stream,ADVANCES IN WATER RESOURCES,"Sediment exchange between groin fields and the main-stream influences the transport and distribution of polluted sediment that represents a hazard for rivers and neighboring floodplains. Despite its practical significance, little research has been done on the sediment exchange process itself, and existing studies used to estimate the sediment exchange by morphological change. The sediment exchange process, however, differs from morphological variation and includes two behaviors: the entrance of main-stream sediment into groin fields and the movement of groin field sediment out of groin fields. Therefore, this study aims at examining this exchange process and exploring the mechanisms of different exchange phenomena. Experiments were conducted in a mobile-bed laboratory flume by using a novel experimental method that successfully separates the movement of groin fields sediment from that of main-stream sediment. In addition to traditional measurements, such as measurements of morphological changes, surface flow velocities, and bed-form propagation, the deposition of main-stream sediment in groin fields is measured in detail. The results demonstrate that morphological change cannot reflect the sediment exchange process. The deposition of main-stream sediment in groin fields is determined by the dynamics of sediment movement, in which bedload-and suspended-sediment-dominated processes exhibit different deposition patterns. The movement of groin field sediment out of groin fields is determined mainly by local scouring around groins. (C) 2017 Elsevier Ltd. All rights reserved.Show less"
16,"Malcolm, IA",Feb 2009 ,Fine scale variability of hyporheic hydrochemistry in salmon spawning gravels with contrasting groundwater-surface water interactions,HYDROGEOLOGY JOURNAL,"There is increasing realisation of the importance of groundwater-surface water (GW-SW) interactions in understanding freshwater ecology. A study that assessed the influence of local GW-SW interactions on shallow (< 250mm) hyporheic water quality at two contrasting salmon spawning locations in Scotland, UK is reported. At a groundwater-dominated site, continuous logging sensors revealed that hyporheic dissolved oxygen ( DO) concentrations changed rapidly in response to changing hydrological conditions. Low volume (25ml) spot samples revealed fine-scale spatial variability (< 0.05m) consistent with a vertically shifting boundary layer between source waters. At a surface-water-dominated location, hyporheic water was typically characterised by high DO and electrical conductivity values, characteristic of surface water. Small reductions in DO at this site are hypothesised to be associated with short residence hyporheic discharge. A comparison between in-situ ( logging DO sensor data) and ex-situ ( small volume sampling) methods revealed good agreement, potentially allowing deployment of the two methods in stratified sampling programmes. This study demonstrates that hyporheic water quality varies over fine spatial and temporal scales and that future studies need to design sampling strategies that consider the scales appropriate to both the ecology and the hyporheic processes of interest.Show less"
17,"Wohl, E",Water and Environmental Sustainability Symposium,The significance of small streams,FRONTIERS OF EARTH SCIENCE,
18,"Chu, NY",Oct 14 2022 ,Hydrodynamical transport structure and lagrangian connectivity of circulations in the Pearl River Estuary,FRONTIERS IN MARINE SCIENCE,"Using a three-dimensional (3D) hydrodynamic model, this study explored the seasonal hydrodynamic transport structure in the Pearl River Estuary and illustrated the intrinsic connectivity under multiscale motions from a Lagrangian perspective. Generally, the surface Lagrangian residual current (U-L) is uniformly southwestward/southeastward in summer/winter, with a stronger intensity in the lower estuary. The bottom U-L features in the southeastward direction in the upper estuary and northwest direction in the lower estuary. The fluvial-tide interaction line advances southeastward and northwestward in summer and winter, respectively. The U-L captured the major transport processes and was in good agreement with the mean surface sediment transport patterns. In the transition region between Lantau Island and Neilingding Island, where it is largely affected by the interaction between the periodic tidal current and river discharge, the spatially averaged U-L showed intensified intratidal variations and had a larger difference with the locally temporally averaged Eulerian residual current. The remarkable Lagrangian coherent structures that illustrated the transport paths and transport convergence regions were identified, which are generally consistent with the bottom sediment depocenters. Based on the Lagrangian connectivity analysis, it was revealed that a barrier between the western and eastern estuaries existed, which was weakened by the strong river discharge during summer. Two convergence regions near the Macau and Hong Kong waters were identified, where the sediment and pollutants easily settled. The study demonstrated the importance of the Lagrangian view in understanding the hydrodynamic process and transport structure in the estuary-shelf regions.Show less"
19,"Vasilevskiy, P",Apr 2022 ,Simulating River/Lake-Groundwater Exchanges in Arid River Basins: An Improvement Constrained by Lake Surface Area Dynamics and Evapotranspiration,REMOTE SENSING,"Surface water-groundwater interactions in arid zones are characterized by water exchange processes in a complex system comprising intermittent streams/terminal lakes, shallow aquifers, riparian zone evapotranspiration, and groundwater withdrawal. Notable challenges arise when simulating such hydrological systems; for example, field observations are scarce, and hydrogeological parameters exhibit considerable spatial heterogeneity. To reduce the simulation uncertainties, in addition to groundwater head and river discharge measurements, we adopted remote sensing-based evapotranspiration data and lake area dynamics as known conditions to calibrate the model. We chose the Ejina Basin, located in the lower reaches of the Heihe River Basin in arid northwest China, as the study area to validate our modelling approach. The hydrological system of this basin is characterized by intensive, spatiotemporally variable surface water-groundwater interactions. The areas of the terminal lakes into which all river runoff flows vary significantly depending on the ratio between river runoff and lake evaporation. Simulation results with a monthly time step from 2000 to 2017 indicate that river leakage accounted for approximately 61% of the total river runoff. Our study shows that for areas where surface water and groundwater observations are sparse, combining remote sensing product data of surface water areas and evapotranspiration can effectively reduce the uncertainty in coupled surface water and groundwater simulations.Show less"
20,"Bouska, KL",Jun 2019 ,Applying concepts of general resilience to large river ecosystems: A case study from the Upper Mississippi and Illinois rivers,ECOLOGICAL INDICATORS,"Large floodplain-river ecosystems are often highly modified to provide services that society desires, yet these modifications can limit an ecosystem's ability to adapt to changing conditions. The adaptive capacity of an ecosystem, its general resilience, is a conceptual framework for considering how a system will respond to such changes. We sought to apply aspects of three general resilience principles (diversity and redundancy, connectivity, and controlling variables) to our understanding of floodplain-river ecosystem structure and function. We demonstrate the applicability of this approach in a case study of the Upper Mississippi River System (UMRS). In doing so, we developed ten indicators that highlight important structural and functional aspects of this floodplain-river ecosystem, and likely underlie the capacity of large rivers to cope with environmental change and disturbance. We developed diversity and redundancy indicators for aquatic habitats, patterns of floodplain inundation, and fish communities. Connectivity indicators included metrics of longitudinal and lateral connections. Controlling variable indicators included deviations from historic water surface elevation fluctuations, water clarity, nutrient concentrations, and aquatic invasive species. This set of indicators provides a simple description of the adaptive capacity of four distinct reaches of the UMRS: Upper Impounded, Lower Impounded, Unimpounded Reaches of the Upper Mississippi River and the entire Illinois River. High aquatic habitat diversity and redundancy, fish functional diversity and redundancy, and water clarity, and the scarcity of invasive fish species are all factors that likely contribute to the high general resilience of the Upper Impounded Reach. However, the limited longitudinal connectivity and establishment of a minimum water level for navigation are factors that may inhibit the general resilience of this reach. In the Lower Impounded Reach, there is high within-reach variability for individual indicators such as aquatic habitat diversity, fish functional diversity and redundancy, and longitudinal and lateral connectivity. In the Unimpounded Reach, a high degree of longitudinal connectivity likely enhances its general resilience, but low aquatic habitat diversity, low lateral connectivity, and relatively high number of invasive fish species inhibit general resilience. For the Illinois River Reach, the relatively high fish functional diversity and redundancy likely contributes to its general resilience, whereas high number of invasive fish species, low water clarity, low lateral connectivity, and high range of water levels may inhibit general resilience. Indicators derived from application of concepts of general resilience provide insight into the current coping capacity of the UMRS and identify opportunities for enhancing resilience.Show less"
21,"Bednarik, A",Aug 2015 ,Contribution of Methane Benthic and Atmospheric Fluxes of an Experimental Area (Sitka Stream),CLEAN-SOIL AIR WATER,"Contributions of methane benthic fluxes and methane emissions to the total methane amount were studied during the summer season for two consecutive years. Considering the fact that methane is produced in great amount within hyporheic sediments, we have expected that both methane released by the benthic fluxes into the overlying water and methane emitted to the atmosphere should significantly affect the total methane budget of the stream water within the experimental area. In order to asses this assumption, we measured methane concentrations within the vertical sediment profile of a hyporheic zone, direct benthic methane fluxes by static chambers, methane concentrations in the surface water, and methane emissions into the atmosphere simultaneously. The methane concentrations in interstitial water tended sharply to increase with sediment depth (0.54-734.99 mu mol L-1) and were strongly correlated with benthic fluxes (r = 0.88, p<0.05). We also found a considerable variability in the benthic methane fluxes (0-12.59 mmol m(-2) day(-1)) and the spatial variability (0-71.43%) of the experimental area, suggesting that there may be various factors that affect the rate of benthic fluxes including methanotrophy in the top sediment layers. Generally, the contribution of benthic fluxes and methane emissions to the methane budgets of the experimental area was negligible (0.034 (0.45%) and 0.074 mol day(-1) (0.98%), respectively).Show less"
22,"Wu, EHC",9th International Conference on Database Systems for Advanced Applications (DASFAA 2004),On improving website connectivity by using web-log data streams,DATABASE SYSTEMS FOR ADVANCED APPLICATIONS,
23,"Marce, R",Aug 15 2008 ,"Modelling river water temperature using deterministic, empirical, and hybrid formulations in a Mediterranean stream",HYDROLOGICAL PROCESSES,"River water temperature is a common target of water quality models at the watershed scale, owing to its principal role in shaping biogeochemical processes and in stream ecology. Usually, models include physically-based, deterministic formulations to calculate water temperatures from detailed meteorological information, which usually comes from meteorological stations located far from the river reaches. However, alternative empirical approaches have been proposed, that usually depend oil air temperature as master variable. This Study explored the performance of a semidistributed water quality application modelling river water temperature in a Mediterranean watershed, using three different approaches. First, a deterministic approach was used accounting for the different heat exchange components usually considered in water temperature models. Second, an empirical approximation was applied using the equilibrium temperature concept, assuming a linear relationship with air temperature. And third, a hybrid approach was constructed, in which the temperature equilibrium concept and the deterministic approach were combined. Results showed that the hybrid approach gave the best results, followed by the empirical approximation. The deterministic formulation gave the worst results. The hybrid approach not only fitted daily river water temperatures, but also adequately modelled the daily temperature range (maximum-minimum daily temperature). Other river water features directly dependent oil water temperature, such as river intrusion depth in lentic systems (i.e. the depth at which the river inflow plunges to equilibrate density differences with lake water), were also correctly modelled even at hourly time steps. However, results for the different heat fluxes between river and atmosphere were very unrealistic. Although direct evidence of discrepancies between meteorological drivers measured at the meteorological stations and the actual river microclimate was not found, the use of models including empirical or hybrid formulations depending mainly oil air temperature is recommended if only meteorological data from locations far from the river reaches are available. Copyright (C) 2008 John Wiley & Sons, Ltd.Show less"
24,"Zarate, A",Oct 1 2020 ,"Connectivity of bacterial assemblages along the Loa River in the Atacama Desert, Chile",PEERJ,"The Loa River is the only perennial artery that crosses the Atacama Desert in northern Chile. It plays an important role in the ecological and economic development of the most water-stressed region, revealing the impact of the mining industry, which exacerbate regional water shortages for many organisms and ecological processes. Despite this, the river system has remained understudied. To our knowledge, this study provides the first effort to attempt to compare the microbial communities at spatial scale along the Loa River, as well as investigate the physicochemical factors that could modulate this important biological component that still remains largely unexplored. The analysis of the spatial bacterial distribution and their interconnections in the water column and sediment samples from eight sites located in three sections along the river catchment (upper, middle and lower) was conducted using 16S rRNA gene-based Illumina MiSeq sequencing. Among a total of 543 ASVs identified at the family level, over 40.5% were cosmopolitan in the river and distributed within a preference pattern by the sediment substrate with 162 unique ASVs, while only 87 were specific to the column water. Bacterial diversity gradually decreased from the headwaters, where the upper section had the largest number of unique families. Distinct groupings of bacterial communities often associated with anthropogenic disturbance, including Burkholderiaceae and Flavobacteriaceae families were predominant in the less-impacted upstream section. Members of the Arcobacteraceae and Marinomonadaceae were prominent in the agriculturally and mining-impacted middle sector while Rhodobacteraceae and Coxiellaceae were most abundant families in downstream sites. Such shifts in the community structure were also related to the influence of salinity, chlorophyll, dissolved oxygen and redox potential. Network analyses corroborated the strong connectivity and modular structure of bacterial communities across this desert river, shedding light on taxonomic relatedness of co-occurring species and highlighting the need for planning the integral conservation of this basin.Show less"
25,"Bieger, K",Jun 2019 ,Representing the Connectivity of Upland Areas to Floodplains and Streams in SWAT,JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,"In recent years, watershed modelers have put increasing emphasis on capturing the interaction of landscape hydrologic processes instead of focusing on streamflow at the watershed outlet alone. Understanding the hydrologic connectivity between landscape elements is important to explain the hydrologic response of a watershed to rainfall events. The Soil and Water Assessment Tool+ (SWAT+) is a new version of SWAT with improved runoff routing capabilities. Subbasins may be divided into landscape units (LSUs), e.g., upland areas and floodplains, and flow can be routed between these LSUs. We ran three scenarios representing different extents of connectivity between uplands, floodplains, and streams. In the first and second scenarios, the ratio of channelized flow from the upland to the stream and sheet flow from the upland to the floodplain was 70/30 and 30/70, respectively, for all upland/floodplain pairs. In the third scenario, the ratio was calculated for each upland/floodplain pair based on the upland/floodplain area ratio. Results indicate differences in streamflow were small, but the relative importance of flow components and upland areas and floodplains as sources of surface runoff changed. Also, the soil moisture in the floodplains was impacted. The third scenario was found to provide more realistic results than the other two. A realistic representation of connectivity in watershed models has important implications for the identification of pollution sources and sinks.Show less"
