,First author,Year,Title,Journal,Abstract
10,"Lautz, LK",Dec 15 2007 ,The effect of transient storage on nitrate uptake lengths in streams: an inter-site comparison,HYDROLOGICAL PROCESSES,"Surface water-groundwater interaction in the hyporheic zone may enhance biogeochemical cycling in streams, and it has been hypothesized that streams exchanging more water with the hyporheic zone should have more rapid nitrate utilization. We used simultaneous conservative solute and nitrate addition tracer tests to measure transient storage (which includes hyporheic exchange and in-stream storage) and the rate of nitrate uptake along three reaches within the Red Canyon Creek watershed, Wyoming. We calibrated a one-dimensional transport model, incorporating transient storage (OTIS-P), to the conservative solute breakthrough curves and used the results to determine the degree of transient storage in each reach. The nitrate uptake length was quantified from the exponential decrease in nitrate concentration with distance during the tracer tests. Nitrate uptake along the most downstream reach of Red Canyon Creek was rapid (turnover time k(c)(-1) = 32 min), compared with nitrate uptake reported in other studies (k(c)(-1) = 12 to 551 min), but other sites within the watershed showed little nitrate retention or loss. The uptake length S-w-NO3- for the most downstream reach was 500 m and the mass transfer coefficient V-f-NO3- was 6.3 m min(-1). Results from 15 other nitrate-addition tracer tests were used to create a regression model relating transient storage and measures of stream flow to nitrate uptake length. The model, which includes specific discharge and transient storage area, explains almost half the variability in nitrate uptake length (adjusted R-2 = 0.44) and is most effective for comparing sites with very different stream characteristics. Although large differences in specific discharge and storage zone area explain inter-site differences in nitrate uptake, other unmeasured variables, such as available organic carbon and microbial community composition, are likely important for predicting differences in nitrate uptake between sites with similar specific discharge rates and storage zone areas, such as when making intra-site comparisons. Copyright (C) 2007 John Wiley & Sons, Ltd.Show less"
11,"Rolls, ET",,Auditory cortical connectivity in humans,CEREBRAL CORTEX,"To understand auditory cortical processing, the effective connectivity between 15 auditory cortical regions and 360 cortical regions was measured in 171 Human Connectome Project participants, and complemented with functional connectivity and diffusion tractography. 1. A hierarchy of auditory cortical processing was identified from Core regions (including A1) to Belt regions LBelt, MBelt, and 52; then to PBelt; and then to HCP A4. 2. A4 has connectivity to anterior temporal lobe TA2, and to HCP A5, which connects to dorsal-bank superior temporal sulcus (STS) regions STGa, STSda, and STSdp. These STS regions also receive visual inputs about moving faces and objects, which are combined with auditory information to help implement multimodal object identification, such as who is speaking, and what is being said. Consistent with this being a ""what"" ventral auditory stream, these STS regions then have effective connectivity to TPOJ1, STV, PSL, TGv, TGd, and PGi, which are language-related semantic regions connecting to Broca's area, especially BA45. 3. A4 and A5 also have effective connectivity to MT and MST, which connect to superior parietal regions forming a dorsal auditory ""where"" stream involved in actions in space. Connections of PBelt, A4, and A5 with BA44 may form a language-related dorsal stream.Show less"
12,"Karadurmus, E",Apr 2004 ,Dynamic simulation and parameter estimation in river streams,ENVIRONMENTAL TECHNOLOGY,"Predictions and quality management issues for environmental protection in river basins rely on water-quality models. The key step in model calibration and verification is obtaining the right values of the model parameters. Current practice in model calibration is such that the reaction coefficients are adjusted by trial-and-error until the predicted values and measured data are within a pre-selected margin of error, and this may be a very time consuming task. This study is directed towards developing a parameter estimation strategy coupled with the simulation of water quality models so that the heavy burden of finding reaction rate coefficients is overcome. Dynamic mass balances for different forms of nitrogen and phosphorus, biological oxygen demand, dissolved oxygen, coliforms, nonconservative constituent and algae were written for a single computational element. The model parameters conforming to those in QUAL2E water quality model were estimated by a nonlinear multi-response parameter estimation strategy coupled with a stiff integrator. Yesihrmak river basin around the city of Amasya in Turkey served as the prototype system for the model development. Samples were collected simultaneously from two stations, and concentrations of many water-quality constituents were determined either on-site or in laboratory. This dynamic data was then used for numerical parameter estimation during computer simulation. When the model was simulated with the estimated parameters, it was seen that the model was quite able to predict the dynamics of major water quality constituents. It is concluded that the proposed method shows promise for automatically generating reliable estimates of model parameters.Show less"
13,"Fang, YL",Nov 26 2020 ,High-Performance Simulation of Dynamic Hydrologic Exchange and Implications for Surrogate Flow and Reactive Transport Modeling in a Large River Corridor,FRONTIERS IN WATER,"Hydrologic exchange flows (HEFs) have environmental significance in riverine ecosystems. Key river channel factors that influence the spatial and temporal variations of HEFs include river stage, riverbed morphology, and riverbed hydraulic conductivity. However, their impacts on HEFs were often evaluated independently or on small scales. In this study, we numerically evaluated the combined interactions of these factors on HEFs using a high-performance simulator, PFLOTRAN, for subsurface flow and transport. The model covers 51 square kilometers of a selected river corridor with large sinuosity along the Hanford Reach of the Columbia River in Washington, US. Three years of spatially distributed hourly river stages were applied to the riverbed. Compared to the simulation when riverbed heterogeneity is not ignored, the simulation using homogeneous riverbed conductivity underestimated HEFs, especially upwelling from lateral features, and overestimated the mean residence times derived from particle tracking. To derive a surrogate model for the river corridor, we amended the widely used transient storage model (TSM) for riverine solute study at reach scale with reactions. By treating the whole river corridor as a batch reactor, the temporal changes in the exchange rate coefficient for the TSM were derived from the dynamic residence time estimated from the hourly PFLOTRAN results. The TSM results were evaluated against the effective concentrations in the hyporheic zone calculated from the PFLOTRAN simulations. Our results show that there is potential to parameterize surrogate models such as TSM amended with biogeochemical reactions while incorporating small-scale process understandings and the signature of time-varying streamflow to advance the mechanistic understanding of river corridor processes at reach to watershed scales. However, the assumption of a well-mixed storage zone for TSM should be revisited when redox-sensitive reactions in the storage zones play important roles in river corridor functioning.Show less"
14,"Leach, JA",Feb 28 2011 ,Stream temperature dynamics in two hydrogeomorphically distinct reaches,HYDROLOGICAL PROCESSES,"The objective of this study was to analyse stream temperature variability during summer in relation to both surface heat exchanges and reach-scale hydrology for two hydrogeomorphically distinct reaches. The study focused on a 1.5-km wildfire-disturbed reach of Fishtrap Creek located north of Kamloops, British Columbia. Streamflow measurements and longitudinal surveys of electrical conductivity and water chemistry indicated that the upper 750 m of the study reach was dominated by flow losses. A spring discharged into the stream at 750 m below the upper reach boundary. Below the spring, the stream was neutral to losing on three measurement days, but gained flow on a fourth day that followed a rain event. Continuous stream temperature measurements typically revealed a downstream warming along the upper 750 m of the study reach on summer days, followed by a pronounced cooling associated with the spring, with little downstream change below the spring. Modelled surface energy exchanges were similar over the upper and lower sub-reaches, and thus cannot explain the differences in longitudinal temperature patterns. Application of a Lagrangian stream temperature model provided reasonably accurate predictions for the upper sub-reach. For the lower sub-reach, accurate prediction required specification of concurrent flow losses and gains as a hydrological boundary condition. These findings are consistent with differences in the hydrogeomorphology of the upper and lower sub-reaches. The modelling exercise indicated that substantial errors in predicted stream temperature can occur by representing stream-surface exchange as a reach-averaged one-directional flux computed from differences in streamflow between the upper and lower reach boundaries. Further research should focus on reliable methods for quantifying spatial variations in reach-scale hydrology. Copyright (C) 2010 John Wiley & Sons, Ltd.Show less"
15,"Feng, JG",Apr 2021 ,Effect of Hydrological Connectivity on Soil Carbon Storage in the Yellow River Delta Wetlands of China,CHINESE GEOGRAPHICAL SCIENCE,"Hydrological connectivity has significant effects on the functions of estuarine wetland ecosystem. This study aimed to examine the dynamics of hydrological connectivity and its impact on soil carbon pool in the Yellow River Delta, China. We calculated the hydrological connectivity based on the hydraulic resistance and graph theory, and measured soil total carbon and organic carbon under four different hydrological connectivity gradients (I 0-0.03, II 0.03-0.06, III 0.06-0.12, IV 0.12-0.39). The results showed that hydrological connectivity increased in the north shore of the Yellow River and the south tidal flat from 2007 to 2018, which concentrated in the mainstream of the Yellow River and the tidal creek. High hydrological connectivity was maintained in the wetland restoration area. The soil total carbon storage and organic carbon storage significantly increased with increasing hydrological connectivity from I to III gradient and decreased in IV gradient. The highest soil total carbon storage of 0-30 cm depth was 5172.34 g/m(2), and organic carbon storage 2764.31 g/m(2) in III gradient. The hydrological connectivity changed with temporal and spatial change during 2007-2018 and had a noticeable impact on soil carbon storage in the Yellow River Delta. The results indicated that appropriate hydrological connectivity, i.e. 0.08, could effectively promote soil carbon storage.Show less"
16,"Guo, F",May 2016 ,Distribution and stable isotopic compositions of organic carbon in surface sediments in hyporheic zone of karst springs,ENVIRONMENTAL EARTH SCIENCES,"Frequently exchange of substance and energy in karst hyporheic zone may cause rapidly degeneration of groundwater environment. Hyporheic zone delineation and its nutrients exchange quantification are quite difficult in karst spring. To evaluate the source of organic matter (OM) and its environmental indication, 45 surface sediments were collected in a karst pool to determine the content of grain size, total organic carbon, total nitrogen, and stable isotope. C/N ratios showed that 83 % of OM is autochthonous source, but the contribution of OM carried by surface water backflow cannot be ignored. A high C/N ratios zone could be found in the tail of the pool. This is ascribed to surface river backflowing in extremely high water level. delta C-13 of OM ranged from -29.27 to -22.40 %, and they were consistent with isotope of local hydrophyte in the spring. Combined with elemental analysis, isotopic composition, grain size distribution and human activities, detailed water environmental function zones in the pool were defined; especially, the active hyporheic zone was determined. Our data reveal that the nature and distribution of OM are complex and dynamic in a karst hyporheic zone. Organic biogeochemistry may play more important role and drive the evolution of aquatic environment.Show less"
17,"Liu, YL",Dec 2020 ,A method for evaluating the longitudinal functional connectivity of a river-lake-marsh system and its application in China,HYDROLOGICAL PROCESSES,"The longitudinal functional connectivity of a river-lake-marsh system (RLMS) refers to the actual water-mediated transport of material from upstream to downstream areas along a spatial gradient and is fundamental to understand hydrological and biogeochemical cycles. However, due to a lack of consensus on appropriate data and methods, the quantification of connectivity is still a challenge, especially at the catchment scale. We developed a new method to evaluate longitudinal functional connectivity based on fluxes of materials (water, sediment, and chemicals) along a RLMS. The calculation of fluxes is based on the longitudinal pattern of terrain gradient, which influences transport efficiency, and on contributions from hillslopes, which set the initial spatial template of material loading to the RLMS. We evaluate the contributions from hillslopes to RLMS based on a new modified version of the index of sediment connectivity (IC) proposed by Borselli et al. (2008) and revised by Chartin et al. (2017).We applied this method to the Baiyangdian Basin covering an area of 3.4 x 10(4) km(2) in China and quantified longitudinal functional connectivity during normal, wet, and dry periods(April, July and December) in year 2016. We found that areas with good structural connectivity exhibited poor functional connectivity during the normal and dry periods. Modelling testing with discharge data from hydrological stations and measured chemicals from Baiyangdian Lake was satisfactory in test periods. We conclude that public data and Digital Elevation Model-derived information can be used to reliably map the longitudinal functional connectivity of RLMSs. The proposed method provides a useful tool for monitoring and restoring the longitudinal functional connectivity of RLMSs and our results indicate that efforts aimed at restoring functional connectivity in RLMSs should take into account landscape patterns that can greatly influence fluxes in the watershed.Show less"
18,"Eschbach, D",Feb 28 2017 ,"Thermal-infrared remote sensing of surface water-groundwater exchanges in a restored anastomosing channel (Upper Rhine River, France)",HYDROLOGICAL PROCESSES,"Ecohydrological processes are a key element to consider in functional river restorations. In the framework of a LIFE+ European restoration program, we have investigated the potential for airborne thermal-infrared remote sensing to map surface water-groundwater exchanges and to identify their driving factors. We focused our attention on anastomosing channels on an artificial island of the Upper Rhine River (Rohrschollen), where a new channel was excavated from the floodplain to reconnect an older channel in its upstream part. These hydraulic engineering works led to an increased inflow from the Rhine Canal. Here, we propose an original data treatment chain to (a) georeference the thermal-infrared images in geographic information system based on visible images, (b) detect and correct data errors, and (c) identify and locate thermal anomalies attributed to groundwater inputs and hyporheic upwellings. Our results, which have been compared to morpho-sedimentary data, show that groundwater upwelling in the new channel is controlled by riffle-pool sequences and bars. This channel is characterized by large bedload transport and morphodynamic activity, forming riffles and bars. In the old channel, where riffle-pool sequences no longer exist, due to impacts of engineering works and insufficient morphodynamic effects of the restoration, thermal anomalies appeared to be less pronounced. Groundwater inputs seem to be controlled by former gravel bars outcropping on the banks, as well as by local thinning of the low-permeability clogging layer on the channel bed.Show less"
19,"Imong, I",Oct 2014 ,Informing Conservation Management About Structural Versus Functional Connectivity: A Case-Study of Cross River Gorillas,AMERICAN JOURNAL OF PRIMATOLOGY,"Connectivity among subpopulations is vital for the persistence of small and fragmented populations. For management interventions to be effective conservation planners have to make the critical distinction between structural connectivity (based on landscape structure) and functional connectivity (which considers both landscape structure and organism-specific behavioral attributes) which can differ considerably within a given context. We assessed spatial and temporal changes in structural and functional connectivity of the Cross River gorilla Gorilla gorilla diehli (CRG) population in a 12,000km(2) landscape in the Nigeria-Cameroon border region over a 23-year period, comparing two periods: 19872000 and 2000-2010. Despite substantial forest connections between occupied areas, genetic evidence shows that only limited dispersal occurs among CRG subpopulations. We used remotely sensed land-cover data and simulated human pressure (using a spatially explicit agent-based model) to assess human impact on connectivity of the CRG population. We calculated cost-weighted distances between areas occupied by gorillas as measures of connectivity (structural based on land-cover only, functional based on both land-cover and simulated human pressure). Whereas structural connectivity decreased by 5% over the 23-year period, functional connectivity decreased by 11%, with both decreasing more during the latter compared to the earlier period. Our results highlight the increasing threat of isolation of CRG subpopulations due to human disturbance, and provide insight into how increasing human influence may lead to functional isolation of wildlife populations despite habitat continuity, a pressing and common issue in tropical Africa often not accounted for when deciding management interventions. In addition to quantifying threats to connectivity, our study provides crucial evidence for management authorities to identify actions that are more likely to be effective for conservation of species in human-dominated landscapes. Our approach can be easily applied to other species, regions, and scales. (C) 2014 Wiley Periodicals, Inc.Show less"
20,"Gallardo, B",Aug 2008 ,Macroinvertebrate patterns along environmental gradients and hydrological connectivity within a regulated river-floodplain,AQUATIC SCIENCES,"Flood and flow pulses are primary factors that regulate macroinvertebrate community structure in river-floodplain ecosystems. In order to assess the impacts of these important hydrological events in a regulated Mediterranean river, bimonthly water and macroinvertebrate samples were collected in 2006 in the Middle Ebro River channel and six floodplain wetlands (NE Spain).We found significant differences among the river sites (permanently connected), two constructed wetlands (groundwater seepage) and three natural oxbow lakes (surface connected at 400, 800 and 1200 m(3)/s). River sites were dominated by aquatic worms (e.g., Naididae) and showed a high degree of eutrophication. Constructed wetlands provided new habitat for predatory insects (e.g.,Coenagrion scitulum and Trithemis annulata) that benefited from the absence of fish. Natural oxbow lakes were dominated by crustaceans (e.g., Atyaephyra desmarestii, Procambarus clarkii) and were highly overlapped in Correspondence Analysis. Canonical Correspondence Analysis, coupled with variance partitioning, showed that hydrological connectivity accounted for 28% of the variability in the invertebrate community, followed by physicochemical (10%) and trophic (7%) factors. Differences in frequency and duration of flood pulses in natural oxbow lakes were not enough to generate distinctive macroinvertebrate assemblages in the different wetlands. Analysis of variance showed that richness and total abundance increased with hydrological connectivity, while diversity showed a rather unimodal distribution. Generalized Additive Models indicated that among the measured environmental variables, nitrate concentration strongly affected the composition, abundance and diversity of aquatic communities. Our data indicate that increasing the diversity of water body types in degraded floodplains enhances biodiversity and aids in the functional and ecological recovery of the riverine landscape.Show less"
21,"Caruso, A",May 28 2017 ,"Biofilm-induced bioclogging produces sharp interfaces in hyporheic flow, redox conditions, andmicrobial community structure",GEOPHYSICAL RESEARCH LETTERS,"Riverbed sediments host important biogeochemical processes that play a key role in nutrient dynamics. Sedimentary nutrient transformations are mediated by bacteria in the form of attached biofilms. The influence of microbial metabolic activity on the hydrochemical conditions within the hyporheic zone is poorly understood. We present a hydrobiogeochemical model to assess how the growth of heterotrophic and autotrophic biomass affects the transport and transformation of dissolved nitrogen compounds in bed form-induced hyporheic zones. Coupling between hyporheic exchange, nitrogen metabolism, and biomass growth leads to an equilibrium between permeability reduction and microbial metabolism that yields shallow hyporheic flows in a region with low permeability and high rates of microbial metabolism near the stream-sediment interface. The results show that the bioclogging caused by microbial growth can constrain rates and patterns of hyporheic fluxes and microbial transformation rate in many streams.Show less"
22,"Nian, TK",Jun 2021 ,Numerical investigation on the evolution of landslide-induced river blocking using coupled DEM-CFD,COMPUTERS AND GEOTECHNICS,"This paper presents a two-way coupled discrete element method (DEM) and computational fluid dynamics (CFD) scheme to quantitatively investigate the evolution of landslide-induced river blocking. The particle?fluid interaction is considered by exchanging interaction forces, such as drag force, buoyancy force, and lift force, which are essential for describing the evolution of river blocking. The coupled DEM-CFD scheme is first benchmarked by comparing the settling velocities of particles with different diameters with corresponding experiments. The scheme is then employed to investigate the effects of river flow velocity, river water depth, landslide velocity, and landslide volume on the evolution of river blocking. Based on the understanding of the river blocking mechanism, we propose a river blockage coefficient (Ic) to predict the river blocking. The results indicate that river water reduces the mean normal contact force of landslide particles, leading to river water quickly washing them away. The deposit velocity along the direction of the river valley is positively correlated with river water depth and river flow velocity but negatively correlated with the initial landslide velocity and landslide mass volume. The study indicates that when Ic > 1, a river is completely blocked. Otherwise, a river is unblocked or partially blocked.Show less"
23,"Waters, JM",Dec 2015 ,Within-river genetic connectivity patterns reflect contrasting geomorphology,JOURNAL OF BIOGEOGRAPHY,"Aim To test the hypothesis that geomorphological features, shaped by underlying geology, can influence within-river connectivity patterns in freshwater-limited fishes.Location Rivers draining the eastern flanks of the Southern Alps in South Island, New Zealand.Methods We analyse up to 1624 bp of mtDNA from 499 'flathead' Galaxias specimens from 145 localities across 14 different river systems. Variation among sampling sites within systems is characterized using Phi statistics.Results Although similar levels of DNA sequence variation were detected in all rivers sampled, spatial partitioning of this variation was significantly greater within schist ( n = 5; mean Phi(ST) = 0.696) than within greywacke ( n = 10; mean Phi(ST) = 0.268) rivers.Main conclusions Population connectivity can be strongly influenced by underlying geology, leading to profound differences in the connectivity, phylogeography and diversity of riverine species.Show less"
24,"Twigt, DJ",14th International Biennial Conference of the Joint-Numerical-Sea-Modelling-Group,"Coupled 1D-3D hydrodynamic modelling, with application to the Pearl River Delta",OCEAN DYNAMICS,
