,First author,Year,Title,Journal,Abstract
10,"Jin, GQ",Nov 2018 ,Density effects on nanoparticle transport in the hyporheic zone,ADVANCES IN WATER RESOURCES,"A carbon solution composed of nanoparticles (d(50) = 85.7 nm) was used in experiments designed to explore nanoparticle transport characteristics within the hyporheic zone of a riverbed. Experiments and numerical simulations demonstrated that nanoparticle transport in the hyporheic zone is affected by hydraulic head gradients due to river flow-bedform interactions as well as density gradients associated with the nano-carbon solution. Differences with similar flow/transport situations were examined, and it was found that particulate-enhanced density can change hyporheic transport appreciably. In addition to density, particle settling enhances downward movement of the nano-carbon plume in the riverbed. While nanoparticle transport in the upper hyporheic zone is largely controlled by advection due to flow driven by head gradients at the bed surface, density gradients and particle settling influence the transport process significantly in the lower hyporheic zone. During the transport process, nanoparticles become deposited due to attachment to sand particles and filtration by small pores in the bed. Compared with transport where density variations are minimal, the particulate-induced density gradient induces downward transport of nanoparticles and entrained liquids, leading to deposition/accumulation at the base of the bed.Show less"
11,"Singh, T",Aug 2020 ,Effects of Successive Peak Flow Events on Hyporheic Exchange and Residence Times,WATER RESOURCES RESEARCH,"Hyporheic exchange is a crucial control of the type and rates of streambed biogeochemical processes, including metabolism, respiration, nutrient turnover, and the transformation of pollutants. Previous work has shown that increasing discharge during an individual peak flow event strengthens biogeochemical turnover by enhancing the exchange of water and dissolved solutes. However, due to the nonsteady nature of the exchange process, successive peak flow events do not exhibit proportional variations in residence time and turnover, and in some cases, can reduce the hyporheic zones' biogeochemical potential. Here, we used a process-based model to explore the role of successive peak flow events on the flow and transport characteristics of bedform-induced hyporheic exchange. We conducted a systematic analysis of the impacts of the events' magnitude, duration, and time between peaks in the hyporheic zone's fluxes, penetration, and residence times. The relative contribution of each event to the transport of solutes across the sediment-water interface was inferred from transport simulations of a conservative solute. In addition to temporal variations in the hyporheic flow field, our results demonstrate that the separation between two events determines the temporal evolution of residence time and that event time lags longer than the memory of the system result in successive events that can be treated independently. This study highlights the importance of discharge variability in the dynamics of hyporheic exchange and its potential implications for biogeochemical transformations and fate of contaminants along river corridors.Show less"
12,"Graillot, D",Feb 5 2014 ,Coupling groundwater modeling and biological indicators for identifying river/aquifer exchanges,SPRINGERPLUS,"Future climate changes and the resulting modifications in anthropogenic activities will alter the interactions between rivers and groundwater. The quantification of these hydraulic interactions is absolutely necessary for achieving sustainable water use and requires accurate analytical methodologies. This report proposes an interdisciplinary approach to the quantitative and qualitative characterization of hydraulic interactions between rivers and shallow aquifers, wherein it outlines the advantages of coupling groundwater modeling with biological markers. As a first step, we built independent diagnostic maps of hydrological exchanges at the sector scale on the basis of hydrogeological modeling and biological indicators. In a second step, these maps were compared to provide a quantitative and qualitative understanding of exchanges between groundwater and surface water. This comparison significantly improved the calibration of groundwater models through a better assessment of boundary zones. Our approach enabled us to identify the conditions under which it could be possible to use biological indicators instead of a large set of piezometric measures. The integration of such combined tools in a future decision support system will assist governmental authorities in proposing appropriate long-term water policies for the preservation of groundwater resources, such as for supplying potable water and/or mitigating pollution risks.Show less"
13,"Zhang, PP",Jun 2020 ,"Water exchange in a large river-lake system: Modeling, characteristics and causes",RIVER RESEARCH AND APPLICATIONS,"River-lake water exchange reflects hydrological connectivity and the dynamic relationship between the river and the lake. The water exchange is crucial for lake level variation, downstream river discharge and the ecosystem. To figure out the water exchange between the Yangtze River and Poyang Lake, a data-driven model was established based on the support vector regression and genetic algorithm technique. Nine scenarios were set with different river-lake hydrological conditions, divided into two categories: single-element change scenarios, where only the river conditions or only the lake conditions changed, and combined scenarios, where both elements changed simultaneously. The model could accurately simulate the river-lake water exchange variations. Scenario simulation results show that increasing the river flow or lowering the lake level could cause a decrease in the lake outflow. Conversely, decreasing river flow or raising the lake level could cause an increase in lake outflow. Changing lake conditions have a stronger impact on the water exchange variation than changing river conditions if the change percentages of the situation indicator values are the same. Similarly, lake level increase has a stronger impact on the water exchange variation than lake level decrease. The combined scenarios indicate the additive effect of the corresponding single-element change scenarios, with a clear linear relationship between their lake outflow changes. This study provides an efficient model for simulating complex hydrological flow relationships in river-lake systems, and supports the management of the Yangtze River and Poyang Lake by providing the characteristics and causes of the river-lake water exchange.Show less"
14,"Rehg, KJ",Feb 15 2005 ,Effects of suspended sediment characteristics and bed sediment transport on streambed clogging,HYDROLOGICAL PROCESSES,"Fine sediment deposition in streambeds can reduce pore water fluxes and the overall rate of hyporbeic exchange, producing deleterious effects on benthic and hyporheic ecological communities. To increase understanding of the factors that control the reduction of hyporheic exchange by fine sediment deposition, we conducted experiments in a laboratory flume to observe changes in the rates of solute exchange and kaolinite clay deposition as substantial amounts of kaolinite accumulated in the streambed. Two long-term experiments were conducted, with durations of 14 days and 29 days. Use of a laboratory flume system allowed steady stream flow conditions to be maintained throughout both experiments, and alternating injections of known quantities of kaolinite and a sodium chloride tracer were used to assess the effect of clay accumulation on hyporheic exchange directly. In the first experiment, there was no bed sediment transport and kaolinite deposition formed a highly clogged near-surface layer that greatly reduced hyporheic exchange. Application of a fundamental model for advective hyporheic exchange indicated that the effective permeability and porosity of the streambed decreased substantially during the course of the experiment. In the second experiment, the kaolinite was prepared with different surface properties to be more mobile, and the experiment was conducted with a small degree of bed sediment transport. As a result, no distinct clogged layer developed, and the rate of hyporheic exchange was found to remain approximately constant throughout the experiment (29 days). These results indicate that increasing fine sediment loads, e.g. those that occur from changes in land use, can have substantially different impacts on hyporheic exchange and associated ecological processes depending on the stream flow conditions, the rate and frequency of bed sediment transport, and the extent of interaction of the introduced fines with bed sediments. Copyright (C) 2004 John Wiley Sons, Ltd.Show less"
15,"Dole-Olivier, MJ",Jan 2014 ,Assessing invertebrate assemblages in the subsurface zone of stream sediments ( 0-15 cm deep) using a hyporheic sampler,WATER RESOURCES RESEARCH,"Quantitative comparisons between benthic and hyporheic invertebrate communities are crucial for understanding the biological functions of the hyporheic zone, such as storage, migrations, and exchanges of invertebrates with the surface stream. Such comparisons are still hampered by the use of different techniques adapted to each habitat (benthic versus hyporheic). This work combines two different techniques for sampling the upper layers of bed sediments (0-15 cm): the semiquantitative Bou-Rouch pump classically used to sample the hyporheic zone (>15 cm), and the quantitative Hess sampler commonly used to sample the benthic zone (15 cm), in order to evaluate the quantitative efficiency of the pump in this 0-15 cm zone. First, a Bou-Rouch sample (BR) was taken within the cylinder of a Hess inserted within the streambed, then a second sample (benthic complement, BC) was collected within the Hess after removing the pump, in order to catch all invertebrates not extracted with the pump. The BR samples collected on average 14.5% of the total abundance and about 50% of the actual richness. The large range of variation indicates that the combination of the two techniques is not valid for a quantitative evaluation of benthic communities. Contrary to expectations, the pump did not collect more interstitial and groundwater invertebrates and no differences in faunal composition between upstream and downstream riffle positions were observed. Our results do not question the use of the BR technique under standard conditions i.e., when sampling the hyporheic zone, but underline how it is crucial to know its quantitative limits.Show less"
16,"Gooseff, MN",Sep-dec 2004 ,Reach-scale cation exchange controls on major ion chemistry of an Antarctic glacial meltwater stream,AQUATIC GEOCHEMISTRY,"The McMurdo dry valleys of Antarctica represent the largest of the ice-free areas on the Antarctic continent, containing glaciers, meltwater streams, and closed basin lakes. Previous geochemical studies of dry valley streams and lakes have addressed chemical weathering reactions of hyporheic substrate and geochemical evolution of dry valley surface waters. We examine cation transport and exchange reactions during a stream tracer experiment in a dry valley glacial meltwater stream. The injection solution was composed of dissolved Li+, Na+, K+, and Cl-. Chloride behaved conservatively in this stream, but Li+, Na+, and K+ were reactive to varying degrees. Mass balance analysis indicates that relative to Cl-, Li+ and K+ were taken up in downstream transport and Na+ was released. Simulations of conservative and reactive (first-order uptake or generation) solute transport were made with the OTIS (one-dimensional solute transport with inflow and storage) model. Among the four experimental reaches of Green Creek, solute transport simulations reveal that Li+ was removed from stream water in all four reaches, K+ was released in two reaches, taken up in one reach, and Na+ was released in all four reaches. Hyporheic sediments appear to be variable with uptake of Li+ in two reaches, uptake of K+ in one reach, release of K+ in two reaches, and uptake of Na+ in one reach. Mass balances of the conservative and reactive simulations show that from 1.05 to 2.19 moles of Li+ was adsorbed per reach, but less than 0.3 moles of K+ and less than 0.9 moles of Na+ were released per reach. This suggests that either ( 1) exchange of another ion which was not analyzed in this experiment or ( 2) that both ion exchange and sorption control inorganic solute transport. The elevated cation concentrations introduced during the experiment are typical of initial flows in each flow season, which flush accumulated dry salts from the streambed. We propose that the bed sediments ( which compose the hyporheic zone) modulate the flushing of these salts during initial flows each season, due to ion exchange and sorption reactions.Show less"
17,"Wang, LY","International Conference on Civil, Architectural and Hydraulic Engineering (ICCAHE 2012)",River system connectivity analysis of Wuxi's central urban area based on graph theory,,
18,"Akbari-Moghanjoughi, M",4th Italian-Pakistani Workshop on Relativistic Astrophysics,Quantum stream instability in coupled two-dimensional plasmas,PHYSICA SCRIPTA,
19,"Phillips, JD",Feb 2013 ,HYDROLOGICAL CONNECTIVITY OF ABANDONED CHANNEL WATER BODIES ON A COASTAL PLAIN RIVER,RIVER RESEARCH AND APPLICATIONS,"Oxbow lakes, sloughs and other floodplain depressions associated with former channel positions are critical elements of floodplain hydrology, geomorphology and ecology. They comprise key elements of wetland and aquatic habitats and have important influence on the storage and routing of floodwaters. The hydrological connectivity between active river channels and floodplain depressions varies considerably in a qualitative sense, even within a single fluvial system. Several oxbows, sloughs and paleochannels were examined on the lower Sabine River, Texas/Louisiana, during a period of high but sub-bankfull flow as well as at lower flows. Six different types of surface water connectivity with the main, active channel were identified: (i) flow througha portion of the river flow regularly passes through the feature and returns to the main channel; (ii) flood channelthere is no hydraulic connection at normal flows, but at high flows the channels convey discharge, at least part of which returns to the main channel; (iii) fill and spillthe features fill to a threshold level at high flows and then overflow (mainly via ephemeral channels) into flood basins; (iv) fill and drainthe features fill at high river discharges but do not (except in large floods) overflow because as river discharge declines, water drains back to the river; (v) tributary occupiedtributaries draining to the abandoned channel continue to occupy it, flowing through it to the active channel; and (vi) disconnectedno flow is exchanged except during large floods. The age or stage of infilling and the relative elevation of abandoned channels are important first-order controls of hydrological connectivity, but the lateral distance from the active channel is poorly related. Other critical controls are whether the cutoff section receives tributary input and whether a tie channel forms. The alluvial valley geomorphic contextspecifically the presence of a meander belt ridge and flood basinsis also critical. Copyright (c) 2011 John Wiley & Sons, Ltd.Show less"
20,"Hester, ET",Dec 2021 ,Hyporheic transverse mixing zones and dispersivity: Laboratory and numerical experiments of hydraulic controls,JOURNAL OF CONTAMINANT HYDROLOGY,"Mixing of surface water and groundwater in shallow sediments is important to biogeochemical cycling and contaminant migration, and is often used to define the hyporheic zone. Yet knowledge of mixing processes in hyporheic zones is supported by surprisingly few rigorous lab or field observations, and differ from those in deeper groundwater by presence of enhanced head gradients, sediment heterogeneity, and temporal fluctuations. In a laboratory sediment (sand) tank we photographed a conservative dye to analyze transverse mixing zones between upwelling groundwater and bidirectional hyporheic exchange flows. We then conducted numerical modeling to investigate processes behind observed phenomena and estimate dispersivities. We found that transverse mixing zones were thin (i.e. mixing thickness measured in direction of steepest concentration gradient, delta, less than 5 cm), consistent with a small calibrated transverse dispersivity (similar to 0.1 mm) and prior lab studies conducted at similar scales. In steady-state experiments and simulations, delta and estimated dispersion coefficients increased with the surface water head drop driving exchange flows. Given relatively constant deeper groundwater heads, increased Delta h led to increased mixing zone length for both steady-state and transient conditions, indicating larger bedforms or weaker gaining conditions enhance subsurface mixing. However, Peclet number and flux-related dilution index simultaneously increased and decreased, respectively, indicating that enhancement of subsurface advection outpaced that of dispersion. In transient experiments and simulations, delta was greater than for steady-state, probably from temporary addition of longitudinal dispersion. During transient experiments, delta exhibited temporal noise, perhaps due to the mixing zone moving past varying patterns of sediment packing. Our results provide basic knowledge of mixing zone behavior in hyporheic zones with implications for hyporheic zone definitions, solute transport, mixing-dependent reaction, and water quality.Show less"
21,"WARD, JV",International Conference on Sustaining the Ecological Integrity of Large Floodplain Rivers - Application of Ecological Knowledge to River Management,ECOLOGICAL CONNECTIVITY IN ALLUVIAL RIVER ECOSYSTEMS AND ITS DISRUPTION BY FLOW REGULATION,REGULATED RIVERS-RESEARCH & MANAGEMENT,
22,"Tejedor, A",Sep 28 2018 ,Multiplex Networks: A Framework for Studying Multiprocess Multiscale Connectivity Via Coupled-Network Theory With an Application to River Deltas,GEOPHYSICAL RESEARCH LETTERS,"Transport of water, nutrients, or energy fluxes in many natural or coupled human natural systems occurs along different pathways that often have a wide range of transport timescales and might exchange fluxes with each other dynamically. Although network approaches have been proposed for studying connectivity and transport properties on single-layer networks, theories considering interacting networks are lacking. We present a general framework for transport on multiscale coupled-connectivity systems, via multilayer networks which conceptualize the system as a set of interacting networks, each arranged in a separate layer, and with interactions across layers acknowledged by interlayer links. We illustrate this framework by examining transport in river deltas as a dynamic interaction of flow within river channels and overland flow on the islands, when controlled by the flooding level. We show the potential of the framework to answer quantitative questions related to the characteristic timescale of response in the system.Plain Language Summary The physical processes that shape landscapes leave behind patterns of connectivity along which fluxes occur via a multitude of processes, for example, flow through channels, subsurface or overland flow. The connectivity imposed by those processes (e.g., channel networks) exerts a significant control on the evolution and form of the underlying systems. We introduce a framework based on coupled networks, Multiplex, that allows to quantify the connectivity properties emerging from the simultaneous action of different processes, enabling thus to assess the overall system properties and dynamics. We illustrate this framework by examining the case of river deltas, where intermittent flooding and exchange of water, sediment, and nutrients between the channels and the islands maintains the delta top by trapping sediment, stabilizing banks, and enriching rivers with carbon and nutrients. By describing the delta system as a Multiplex-integrating the connectivity imposed by confined (in the channel network) and overland (on the islands) flows as well as the interactions (flux exchange) between them-we show the emergence of system transport properties and dynamics not foreseen by analyzing each process separately, and therefore revealing key information essential to predict the system response under changing forcing.Show less"
