,First author,Year,Title,Journal,Abstract
24,"Zheng, X",Nov 10 2022 ,"Construction of an adaptive river-based recreational network for urban river restoration: A case study of Rencheng District, Jining City, China",JOURNAL OF CLEANER PRODUCTION,"Recreation-oriented urban river ecological restoration can help restore damaged ecosystems and improve human well-being. This study selects the urban river network of Rencheng District, Jining City, China as a case to map and construct a river-based recreational network (RRN) in an urban river restoration context. Morphological spatial pattern analysis, connectivity evaluation methods, and an overlay method of ArcGIS are applied to identify river network connectivity and ecological sources, which are used to map RRN. The research findings show that except rivers in the Liangshan-Jining Canal, other rivers have medium, poor, or extremely poor ecological connectivity. The ecological sources are mainly distributed in the vicinity of Nanyang lake and Taibai lake. The distribution of river connectivity is largely correlated with the regional physical geography pattern (e. g., geological structure and topological position of water patches), as well as historical human activities (e.g., canalization). Furthermore, the continuous subsidence of coal mining subsidence areas, urban expansion and rural construction, environmental damage and pollution, natural changes (e.g., climate change) are the risk sources of river network connectivity. To restore the ecological and social connectivity of urban river network, an adaptive RRN is proposed according to the current environmental status and the factors affecting the river connectivity. Specifically, form-based and process-based restoration measures can be adopted in urban built-up areas and rural areas, respectively. The findings provide a holistic solution for the restoration and recreational use of urban river network at a regional scale, thereby promoting the coordination of urban ecosystems and sociocultural systems.Show less"
25,"Zeinali, M",Jan 2020 ,Simulating Unsaturated Zone of Soil for Estimating the Recharge Rate and Flow Exchange Between a River and an Aquifer,WATER RESOURCES MANAGEMENT,"Coupling surface water and groundwater models dynamically based on a simultaneous simulation of saturated and unsaturated zones of soil is a useful method for determining the recharge rate and flow exchange between a river and an aquifer as well as simultaneous operation of water resources systems. Thus, the main objectives of this study are to investigate the effects of surface water and groundwater interactions through their systematic simulation and to create a dynamic coupling between surface water and groundwater resources of the area by relevant mathematical models. Accordingly, hydrologic soil moisture method and MODFLOW model were employed to simulate the unsaturated and saturated zones, respectively. The results revealed that simultaneous simulation of the saturated and unsaturated zones of the soil can illustrate the interaction between surface water and groundwater at any spatial and temporal intervals well through using complete hydroclimatological balance components in the form of a coupled model. The application of this method in the Loor-Andimeshk Plain, located in the southwest of Iran, showed that aquifer recharge through the plain area from November to March is due to precipitation. On the other hand, in the warm months (June to September), the plain is merely fed through irrigation water penetration. As the level of river water in both Dez and Balarood rivers is higher than the Loor-Andimeshk aquifer level, hence the exchange occurs as a leakage from the river to the aquifer. The highest and lowest values of average exchangeable water in Balarood River occur in March and April and in Dez River are from June to September.Show less"
26,"Segurado, P",Jul 2015 ,Historical changes in the functional connectivity of rivers based on spatial network analysis and the past occurrences of diadromous species in Portugal,AQUATIC SCIENCES,"The disruption of longitudinal connectivity caused by artificial barriers in rivers is considered to be a major threat to freshwater fish communities at the global scale. In Portugal, the construction of several big dams all through the 20th century was a major cause of disappearance or decline of long distance migratory fish species from various rivers. In this study we analysed the historical changes of functional connectivity for diadromous fish at the Tagus basin river network (Portugal), using a spatial graph approach that integrates both structural connectivity and habitat suitability. Due to the presence of many artificial barriers, the current distribution of species does not reflect natural environmental conditions. Therefore, historical data on the occurrence of species is paramount to assess the potential habitat suitability. The compilation of historical data on the distribution of diadromous species [Sea Lamprey-Petromyzon marinus (Linnaeus 1758) and Allis shad-Alosa alosa (Linnaeus 1758)] was based on geographical dictionaries and geo-referenced information for Portugal dated between 1700 and 1900. Habitat suitability was expressed as the probabilities of occurrence of empirical predictive models based on the historical records and a set of regionalized environmental data. The loss of connectivity caused by big dam construction between 1928 and 2004 was then analysed using a spatial graph approach. The output of this analysis will aid decision-makers to optimize targets of connectivity restoration actions aiming at enhancing the functional connectivity of the river network for diadromous species, using the historical situation as a benchmark.Show less"
27,"Vinagre, C",Jul 2011 ,Food Web Structure and Habitat Connectivity in Fish Estuarine Nurseries-Impact of River Flow,ESTUARIES AND COASTS,"River flow variability is known to influence estuarine production, yet knowledge on its effect upon estuarine food webs dynamics is still scarce. Stable carbon and nitrogen isotopes were used to assess the effect of river flow in the connectivity and food web interactions between the two main fish nursery areas of the Tagus estuary. The aims of the present work were to investigate the seasonal variation in food web structure and the exchange rate of individuals of marine juvenile fish among estuarine nurseries, to compare the spring of a rainy year (2001) with that of an average year (2000), and to investigate the impact of the winter floods of 2001. A low level of connectivity was observed for the fish species that use these areas as nurseries. In low river flow conditions, two isotopically distinct food webs were established in each nursery area. These food webs were very sensitive to small variations in the freshwater input. Winter floods seem to disrupt the localized food webs that are established in low river flow periods, leading to the re-establishment of a wider food web. While in rainy years this wide food web is maintained until spring, in average years the food web undergoes fragmentation into two localized and isotopically distinctive food webs. The increase in frequency of droughts due to climate change should lower the connectivity of the estuarine fish nurseries food webs, causing habitat fragmentation and consequent loss in complexity and resilience.Show less"
28,"Wohl, E",Jan 15 2017 ,Introduction to the special issue: Connectivity in Geomorphology,GEOMORPHOLOGY,"With the increased recent attention on understanding the complex pathways and fluxes of material, energy, and organisms and the multidimensional coupling between various geomorphic process domains, the 47th Binghamton Geomorphology Symposium was organized around the theme of Connectivity in Geomorphology. Six key sub themes emerged: sediment connectivity, hydrologic connectivity, geochemical connectivity, riverine connectivity, landscape connectivity, and modeling of connectivity. Papers presented at the symposium and collected in this special issue elucidate the theoretical and conceptual underpinnings of connectivity but also provide field-based and analytical approaches to document the fundamental role of connectivity in geomorphic and ecological functioning. Among the consistent themes that emerged from the papers and from discussion during the symposium were (1) the interconnectedness of diverse forms of connectivity, (2) the appropriateness (or not) of conceptualizing connectivity as a gradient or continuum, and (3) the importance of an explicitrecognition of disconnectivity as a mechanism to retain ecologically important materials and organisms within landscapes. Knowledge gaps identified in discussions during the symposium include: identifying questions that can be usefully addressed within a framework emphasizing connectivity; identifying feedbacks that enhance and limit connectivity; and quantification of diverse aspects of connectivity, of thresholds of connectivity, and of interactions among different types of connectivity. (C) 2016 Elsevier B.V. All rights reserved.Show less"
29,"Perkin, JS",Dec 2012 ,Fragmentation alters stream fish community structure in dendritic ecological networks,ECOLOGICAL APPLICATIONS,"Effects of fragmentation on the ecology of organisms occupying dendritic ecological networks (DENs) have recently been described through both conceptual and mathematical models, but few hypotheses have been tested in complex, real-world ecosystems. Stream fishes provide a model system for assessing effects of fragmentation on the structure of communities occurring within DENs, including how fragmentation alters metacommunity dynamics and biodiversity. A recently developed habitat-availability measure, the ""dendritic connectivity index'' (DCI), allows for assigning quantitative measures of connectivity in DENs regardless of network extent or complexity, and might be used to predict fish community response to fragmentation. We characterized stream fish community structure in 12 DENs in the Great Plains, USA, during periods of dynamic (summer) and muted (fall) discharge regimes to test the DCI as a predictive model of fish community response to fragmentation imposed by road crossings. Results indicated that fish communities in stream segments isolated by road crossings had reduced species richness (alpha diversity) relative to communities that maintained connectivity with the surrounding DEN during summer and fall. Furthermore, isolated communities had greater dissimilarity (beta diversity) to downstream sites not isolated by road crossings during summer and fall. Finally, dissimilarity among communities within DENs decreased as a function of increased habitat connectivity (measured using the DCI) for summer and fall, suggesting that communities within highly connected DENs tend to be more homogeneous. Our results indicate that the DCI is sensitive to community effects of fragmentation in riverscapes and might be used by managers to predict ecological responses to changes in habitat connectivity. Moreover, our findings illustrate that relating structural connectivity of riverscapes to functional connectivity among communities might aid in maintaining metacommunity dynamics and biodiversity in complex dendritic ecosystems.Show less"
30,"Lefeuvre, JC",4th InterCeltic Colloquium on Hydrology and Management of Water Resources,Exchange between systems: from river catchments to coastal marine waters,,
31,"Christensen, A",Oct 30 2020 ,Simulating hydrological connectivity and water age within a coastal deltaic floodplain of the Mississippi River Delta,ESTUARINE COASTAL AND SHELF SCIENCE,"Located at the mouth of large rivers, coastal deltaic floodplains are important ecosystems for trapping sediment and removing excess nitrogen introduced to the river through agricultural and urban runoff. Hydrological connectivity (the percent of river channel water interacting with floodplain wetlands), water age (the time elapsed since water entered the system via the main river channel) and water temperature have strong impacts on the biogeochemical processes controlling the fate of sediment and nutrients at continental margins. A Delft3D hydrodynamic model was used to explore the role of river and tide forcings, hydrogeomorphology, and vegetation roughness on hydrological connectivity, water age, and water temperature of a young, prograding river delta in coastal Louisiana, Wax Lake Delta. Across a simulation period of January to June 2015, an average of 39.9% of river flow entered the delta floodplains and water within the floodplains had an average water age of 0.8 days. In winter and spring, floodplain zones with higher sediment surface elevations (supratidal hydrogeomorphic zones) were characterized by increased water age and warmer water temperatures compared to subtidal floodplains and channels. Our experimental models indicate that the presence of wetland vegetation decreases hydrological connectivity by preventing flow of water into deltaic floodplain, but increases water age by retaining water within the floodplains. Despite small amplitudes (-30 cm), tides create hourly exchange between channels and floodplains, which decreases water age in floodplains, but has little impact on average connectivity. Our results emphasize the role of both hydrological forcings (river and tides) and ecosystem features (vegetation and sediment surface elevation) in regulating channel-floodplain interactions in deltaic systems. Evaluated against field data, which is often difficult to collect at high spatial and temporal frequency in floodplains, this model performs well, highlighting the utility of numerical models in capturing landscape-scale hydrodynamics.Show less"
32,"Besacier-Monbertrand, AL",Jun 2014 ,SHORT-TERM IMPACTS OF LATERAL HYDROLOGICAL CONNECTIVITY RESTORATION ON AQUATIC MACROINVERTEBRATES,RIVER RESEARCH AND APPLICATIONS,"In floodplain ecosystems, the lateral hydrological connectivity between the main river channel and the secondary channels plays a major role in shaping both the habitat conditions and the macroinvertebrate diversity. Among other threats, human activities tend to reduce the lateral connectivity, which increases floodplain terrestrialization and induces a loss of aquatic biodiversity. Consequently, the restoration of lateral connectivity is of growing concern. We studied four secondary channels of the Rhone floodplain that were subjected either to no restoration or to three different restoration measures (river flow increase only, flow increase plus dredging and flow increase plus reconnection to the river). Macroinvertebrate and environmental data were analysed one year before and during a period of five years after restoration. We expected a progressive increase of lateral connectivity according to the type of restoration. Changes in macroinvertebrate assemblages were predicted to be towards more rheophilic communities and proportionally related to the changes in lateral connectivity.In the reconnected channel, lateral connectivity increased and remained high fiveyears after restoration. In the dredged channel, the immediate increase of the lateral connectivity metric induced by sediment removal was followed by a rapid decrease. In the unrestored channel and the channel only influenced by flow increase, the metric remained constant in time. The macroinvertebrate composition and the rarefied EPT richness changes were proportionally related to the changes in lateral connectivity. Alien species richness and densities increased progressively in all channels after restoration. Our results showed that modifications of the lateral connectivity lead to predictable changes in macroinvertebrate diversity. Synergistic interactions between restoration and longer-term changes (e.g. climatic change, invasion of alien species) encourage long-term monitoring to assess the durability and trends of restoration measures. Copyright (c) 2012 John Wiley & Sons, Ltd.Show less"
33,"Perkin, JS",Oct 2015 ,Fragmentation and drying ratchet down Great Plains stream fish diversity,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,"1. Stream fragmentation alters the structure of aquatic communities on a global scale, generally through loss of native species. Among riverscapes in the Great Plains of North America, stream fragmentation and hydrologic alteration (flow regulation and dewatering) are implicated in the decline of native fish diversity.2. This study documents the spatio-temporal distribution of fish reproductive guilds in the fragmented Arkansas and Ninnescah rivers of south-central Kansas using retrospective analyses involving 63 years of fish community data.3. Pelagic-spawning fishes declined throughout the study area during 1950-2013, including Arkansas River shiner (Notropis girardi) last reported in 1983, plains minnow (Hybognathus placitus) in 2006, and peppered chub (Macrhybopsis tetranema) in 2012. Longitudinal patterns in fish community structure in both rivers consisted of strong breaks associated with dams, and pelagic-spawning fishes were missing from shorter fragments upstream of those barriers. Among downstream and longer fragments, probability of occurrence for pelagic-spawning fishes declined or fell to zero during periods of drought.4. Based on these data, interactions between fragmentation and drying are hypothesized as operating as an ecological ratchet mechanism in which forward movement toward pelagic-spawning fish extirpation occurs during desiccation, and reciprocated reverse movement toward recolonization following return of flows is blocked by fragmentation. 5. The ratchet mechanism is capable of explaining the long-term 'ratcheting down' of fish diversity in Great Plains rivers and has implications for managing biodiversity in fragmented riverscapes where water is scarce or might become so in the future. Copyright (C) 2014 John Wiley & Sons, Ltd.Show less"
34,"Norton, SA",Sep 2000 ,Response of a first-order stream in Maine to short-term in-stream acidification,HYDROLOGY AND EARTH SYSTEM SCIENCES,"An experimental short-term acidification with HCl at a first-order stream in central Maine, USA was used to study processes controlling the changes in stream chemistry and to assess the ability of stream substrate to buffer pH. The streambed exerted a strong buffering capacity against pH change by ion exchange during the 6-hour acidification. Streambed substrates had substantial cation and anion exchange capacity in the pH range of 4.1 to 6.5. The ion exchange for cations and SO42- were rapid and reversible. The speed of release of cations from stream substrates was Na1+ > Ca2+ > Mg2+ > Aln+ > Be2+, perhaps relating to charge density of these cations. Ca2+ desorption dominated neutralisation of excess H+ for the first 2 hr. As the reservoir of exchangeable Ca diminished, desorption land possibly dissolution) of Al3+ became the dominant neutralising mechanism. The exchangeable land possibly soluble) reservoir of Al was not depleted during the 6-hour acidification. Sulphate adsorption during the acidification reduced the concentration of SO42- in stream water by as much as 20 mu eq L-1 (from 70 mu eq L-1). Desorption of SO42- and adsorption of base cat ions after the artificial acidification resulted in a prolongation of the pH depression. The streambed had the capacity to buffer stream water chemistry significantly during an acidifying event affecting the entire upstream catchment.Show less"
35,"Teitelbaum, Y",Apr 2021 ,Dynamics of Hyporheic Exchange Flux and Fine Particle Deposition Under Moving Bedforms,WATER RESOURCES RESEARCH,"Deposition of fine suspended particles can reduce hyporheic exchange flux (HEF), which may result in impairment of various ecological processes. However, the dynamics of fine particle deposition and streambed clogging are still not well understood, especially when the bed is in motion. We conducted flume experiments to study the effects of coupled sand-clay dynamics on HEF with episodic (pulse) inputs of suspended kaolinite. Three experiments with a mobile sand bed and constant discharge were conducted with repeated injection of suspended kaolinite pulses at fixed concentration increments of 0.16, 0.41, and 0.66 g/L, respectively. HEF and participating porewater volume were assessed using tracer tests. Kaolinite deposition rates were inferred from turbidity measurements while deposition patterns were measured using core samples. We found that fine sediment primarily accumulated within a layer below the bedform scour zone, and that this layer was thicker when kaolinite was added in larger pulses. HEF declined linearly over time as kaolinite accumulated in the bed sediment; an increase of 0.1% kaolinite in the bed led to a decrease in HEF of 26.6 cm/day, regardless of the pulse concentration. However, the same kaolinite increase led to a reduction of 50% in participating pore volume for larger kaolinite pulses, versus only 30% for the smallest pulse. These results indicate that clogging occurs not just during and after high-flow events, but also under constant flow conditions in which episodic deposition of suspended clay by HEF leads to the formation of a low-conductivity layer in the bed.Show less"
36,"Rooney, RC",Dec 2013 ,River Connectivity Affects Submerged and Floating Aquatic Vegetation in Floodplain Wetlands,WETLANDS,"The submerged and floating plant communities in floodplain wetlands of the Upper Columbia River have never been described. To explore mechanisms behind the influence of the annual flood pulse on vegetation, we investigated how species group into flood response guilds whose distributions vary along a connectivity gradient between 44 floodplain wetlands and the river, how connectivity influences water and sediment, and to what degree the effect of connectivity on vegetation is mediated by its effects on these environmental variables. We characterised assemblages with cluster and indicator species analysis, as well as non-metric scaling ordination and tested a structural equation model, which defined the relationship between assemblage composition, sediment and water quality, and connectivity to the river. We found four assemblages, each associated with different water and sediment conditions, and positioned at differing degrees of connectivity. The model provided a good fit to the data. We conclude that in highly connected floodplain wetlands the direct effect of flooding supersedes the influence of water and sediment quality in structuring vegetation assemblages. Yet where flooding is less intense, these environmental variables resume their structuring role.Show less"
37,"Andersen, DC",Jun 2018 ,"Flood effects on soil thermal regimes in contrasting cold-desert river floodplains (Yampa and Green rivers, Colorado)",ECOHYDROLOGY,"Heat transfer theory suggests that floodplain soils in dryland riverine ecosystems can be cooled by hyporheic flows generated during spring floods. I compared soil temperature cycles and associated hydrologic factors on a free-flowing river to those on a river where flows and surface water temperatures are now regulated. Spring surface water temperatures were comparable on the 2 rivers, as was apparent diffusivity of the soil under mature Populus fremontii in a year when severe drought produced similar soil moisture regimes. Over 9years of monitoring, mean annual maximum soil temperature was higher on the regulated river than on the free-flowing river (10cm depth: 33 vs. 23 degrees C; 40cm depth: 30 vs. 20 degrees C, respectively), and sinusoidal models of the annual temperature cycle at each depth indicated higher means and greater amplitudes on the regulated river. The annual maximum soil temperature was inversely related to peak flood discharge on the free-flowing river but not on the regulated river. Temporal shifts in the lag between diel cycles at 40 and 10cm depthsan index of soil thermal diffusivitysuggested that the capillary fringe is strongly involved in heat exchange. An increase in the lag during some water table declines suggested that shallow soils may undergo flood-induced evaporative cooling. Hyporheic recharge can be an ecologically important determinant of growing-season soil temperatures at plant rooting depth in dryland river floodplains. Reductions in spring flood magnitude due to river regulation, water abstraction, or climate change can increase these temperatures and thereby alter ecosystem structure and functioning.Show less"
38,"O'Mara, K",Sep 20 2021 ,Connectivity of fish communities in a tropical floodplain river system and predicted impacts of potential new dams,SCIENCE OF THE TOTAL ENVIRONMENT,"Longitudinal and lateral connectivity is important for mobile aquatic species in rivers for reproductive migrations, recruitment, gene flow and access to food resources across habitat types. Water resource developments such as dams and levees may disrupt these connections, causing river fragmentation and loss of access to highly productive habitats such as floodplain wetlands. We used sulfur stable isotopes as a tracer to estimate patterns of fish movement in an unregulated river in tropical northern Australia, taking advantage of observed spatial variation in sulfur isotope values of their food resources across the catchment. We also modelled the flow and barrier related impacts of potential dam development scenarios on fish movement. Fish with isotope values significantly different from local prey values were determined to be migrants. In the 'no dams' scenario, movement varied among fish species (0-44% migrant fish within species where n > 5) and sites (0-40% migrant fish within sites where n > 5), and immigration was higher in more connected sites. Impacts of water resource development on fish movement varied between dam scenarios, with predictions that a dam on the main channel of the Mitchell River would have the highest impact of the three individual dam scenarios. This study provides critical information on how flow-mediated connectivity supports patterns of fish community movement in an unregulated river system. The generic quantitative approach of combining tracers of fish movement with connectivity modelling provides a powerful predictive tool. While we used sulfur stable isotopes to estimate fish movement, our approach can be used with other tracers of movement such as otoliths and acoustic telemetry, making it widely applicable to guide sustainable development in other river systems.Crown Copyright (c) 2021 Published by Elsevier B.V. This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).Show less"
39,"Briggs, MA",Jun 16 2015 ,A physical explanation for the development of redox microzones in hyporheic flow,GEOPHYSICAL RESEARCH LETTERS,"Recent observations reveal a paradox of anaerobic respiration occurring in seemingly oxic-saturated sediments. Here we demonstrate a residence time-based explanation for this paradox. Specifically, we show how microzones favorable to anaerobic respiration processes (e.g., denitrification, metal reduction, and methanogenesis) can develop in the embedded less mobile porosity of bulk-oxic hyporheic zones. Anoxic microzones develop when transport time from the streambed to the pore center exceeds a characteristic uptake time of oxygen. A two-dimensional pore-network model was used to quantify how anoxic microzones develop across a range of hyporheic flow and oxygen uptake conditions. Two types of microzones develop: flow invariant and flow dependent. The former is stable across variable hydrologic conditions, whereas the formation and extent of the latter are sensitive to flow rate and orientation. Therefore, pore-scale residence time heterogeneity, which can now be evaluated in situ, offers a simple explanation for anaerobic signals occurring in oxic pore waters.Show less"
40,"Mock, M",,Relational coupling of multiple streams: The case of COVID-19 infections in German abattoirs(sic)(sic)(sic)Palabras clave,POLICY STUDIES JOURNAL,"After a series of COVID-19 outbreaks among employees in the German meat-processing industry, the Work Safety Control Act protecting these workers made it on the government's agenda in July 2020. From a Multiple Streams perspective, local corona hotspots may be understood as policy windows for introducing respective measures. However, this alone is not sufficient to explain agenda setting. This study investigates the coupling of streams within policy windows. Introducing the notion of relational coupling to the MSF research agenda, discourse network analysis provides a new methodology to reveal entrepreneurial activities. Studying the German mass media discourse on the issue identifies two stages: (1) An initial problem brokerage without coupling of core policies, followed by (2) a coupling across all streams based on a focusing event. We argue that relational coupling allows for an enhanced understanding of agenda setting.Show less"
41,"Richardson, WB",Jun 2019 ,Nitrogen cycling in large temperate floodplain rivers of contrasting nutrient regimes and management,RIVER RESEARCH AND APPLICATIONS,"Hydraulic connection between channels and floodplains (""connectivity"") is a fundamental determinant of ecosystem function in large floodplain rivers. Factors controlling material processing in these rivers depend not only on the degree of connectivity but also on the sediment conditions, nutrient loads, and source. Nutrient cycling in the nutrient-rich upper Mississippi River (MISS) is relatively well studied, whereas that of less eutrophic tributaries is not (e.g., St Croix River; SACN). We examined components of nitrogen cycling in 2 floodplain rivers of contrasting nutrient enrichment and catchment land use to test the hypothesis that N-cycling rates will be greater in the MISS with elevated nutrient loads and productivity in contrast to the relatively nutrient-poor SACN. Nitrate (NO3--N) concentrations were greatest in flowing habitats in the MISS and often undetectable in isolated backwaters except where groundwater inputs occurred. In the SACN, NO3--N concentrations were greatest in the flowing backwater where groundwater inputs were high. Ambient nitrification in the MISS was twice that in the SACN and tended to be lowest in the main channel. Denitrification was 3x greater in the MISS than that in the SACN, N-limited in both rivers. Community production/respiration was >1 in the MISS and likely provisioned labile C to fuel microbial metabolism and dissimilatory NO3--N reduction, whereas the heterotrophic (production/respiration < 1) nature of the SACN likely limited microbial metabolism and NO3--N dissimilation. It appears that N-cycling in the SACN was driven by groundwater, whereas that in the MISS was supported mainly by water column N-sources.Show less"
42,"Malvadkar, U",Feb 2015 ,A COMPARISON OF CONNECTIVITY METRICS ON WATERSHEDS AND IMPLICATIONS FOR WATER MANAGEMENT,RIVER RESEARCH AND APPLICATIONS,"Barriers within streams can affect riverine species' ability to access habitats and may reduce their population viability. Connectivity metrics attempt to quantify the impacts of barriers; however, little is known about their functioning when applied to dendritic habitats such as watersheds. Several graph-theoretic connectivity metrics were calculated on rivers originating in the Luquillo Mountains of Puerto Rico. These metrics were classified into two primary groups: metrics that count weighted paths through the stream network and metrics that predict the flow of organisms through a stream reach. Representative metrics from each of these categories were suggested to model the effects of dams and water intakes, respectively. Copyright (C) 2014 John Wiley & Sons, Ltd.Show less"
43,"Li, YP",Nov 2002 ,Air-sea interactions during the passage of a winter storm over the Gulf Stream: A three-dimensional coupled atmosphere-ocean model study,JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS,"[1] A three-dimensional, regional coupled atmosphere-ocean model with full physics is developed to study air-sea interactions during winter storms off the U. S. east coast. Because of the scarcity of open ocean observations, models such as this offer valuable opportunities to investigate how oceanic forcing drives atmospheric circulation and vice versa. The study presented here considers conditions of strong atmospheric forcing (high wind speeds) and strong oceanic forcing (significant sea surface temperature (SST) gradients). A simulated atmospheric cyclone evolves in a manner consistent with Eta reanalysis, and the simulated air-sea heat and momentum exchanges strongly affect the circulations in both the atmosphere and the ocean. For the simulated cyclone of 19-20 January 1998, maximum ocean-to-atmosphere heat fluxes first appear over the Gulf Stream in the South Atlantic Bight, and this results in rapid deepening of the cyclone off the Carolina coast. As the cyclone moves eastward, the heat flux maximum shifts into the region near Cape Hatteras and later northeast of Hatteras, where it enhances the wind locally. The oceanic response to the atmospheric forcing is closely related to the wind direction. Southerly and southwesterly winds tend to strengthen surface currents in the Gulf Stream, whereas northeasterly winds weaken the surface currents in the Gulf Stream and generate southwestward flows on the shelf. The oceanic feedback to the atmosphere moderates the cyclone strength. Compared with a simulation in which the oceanic model always passes the initial SST to the atmospheric model, the coupled simulation in which the oceanic model passes the evolving SST to the atmospheric model produces higher ocean-to-atmosphere heat flux near Gulf Stream meander troughs. This is due to wind-driven lateral shifts of the stream, which in turn enhance the local northeasterly winds. Away from the Gulf Stream the coupled simulation produces surface winds that are 5 similar to 10% weaker. Differences in the surface ocean currents between these two experiments are significant on the shelf and in the open ocean.Show less"
44,"Krause, S",General Assembly of the European-Geosciences-Union,Nitrate concentration changes at the groundwater-surface water interface of a small Cumbrian river,HYDROLOGICAL PROCESSES,
45,"Jardine, TD",Mar 2012 ,Consumer-resource coupling in wet-dry tropical rivers,JOURNAL OF ANIMAL ECOLOGY,"1. Despite implications for top-down and bottom-up control and the stability of food webs, understanding the links between consumers and their diets remains difficult, particularly in remote tropical locations where food resources are usually abundant and variable and seasonal hydrology produces alternating patterns of connectivity and isolation.2. We used a large scale survey of freshwater biota from 67 sites in three catchments (Daly River, Northern Territory; Fitzroy River, Western Australia; and the Mitchell River, Queensland) in Australia's wet-dry tropics and analysed stable isotopes of carbon (delta C-13) to search for broad patterns in resource use by consumers in conjunction with known and measured indices of connectivity, the duration of floodplain inundation, and dietary choices (i.e. stomach contents of fish).3. Regression analysis of biofilm delta C-13 against consumer delta C-13, as an indicator of reliance on local food sources (periphyton and detritus), varied depending on taxa and catchment.4. The carbon isotope ratios of benthic invertebrates were tightly coupled to those of biofilm in all three catchments, suggesting assimilation of local resources by these largely nonmobile taxa.5. Stable C isotope ratios of fish, however, were less well-linked to those of biofilm and varied by catchment according to hydrological connectivity; the perennially flowing Daly River with a long duration of floodplain inundation showed the least degree of coupling, the seasonally flowing Fitzroy River with an extremely short flood period showed the strongest coupling, and the Mitchell River was intermediate in connectivity, flood duration and consumer-resource coupling.6. These findings highlight the high mobility of the fish community in these rivers, and how hydrological connectivity between habitats drives patterns of consumer-resource coupling.Show less"
46,"Tockner, K",International Conference on River Restoration 96,Conservation by restoration: The management concept for a river-floodplain system on the Danube River in Austria,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,
47,"Bonada, N",Nov 2013 ,Mediterranean-climate streams and rivers: geographically separated but ecologically comparable freshwater systems,HYDROBIOLOGIA,"Streams and rivers in mediterranean-climate regions (med-rivers in med-regions) are ecologically unique, with flow regimes reflecting precipitation patterns. Although timing of drying and flooding is predictable, seasonal and annual intensity of these events is not. Sequential flooding and drying, coupled with anthropogenic influences make these med-rivers among the most stressed riverine habitat worldwide. Med-rivers are hotspots for biodiversity in all med-regions. Species in med-rivers require different, often opposing adaptive mechanisms to survive drought and flood conditions or recover from them. Thus, metacommunities undergo seasonal differences, reflecting cycles of river fragmentation and connectivity, which also affect ecosystem functioning. River conservation and management is challenging, and trade-offs between environmental and human uses are complex, especially under future climate change scenarios. This overview of a Special Issue on med-rivers synthesizes information presented in 21 articles covering the five med-regions worldwide: Mediterranean Basin, coastal California, central Chile, Cape region of South Africa, and southwest and southern Australia. Research programs to increase basic knowledge in less-developed med-regions should be prioritized to achieve increased abilities to better manage med-rivers.Show less"
48,"Ding, YF",Mar 2017 ,Applications of Coupled Explicit-Implicit Solution of SWEs for Unsteady Flow in Yangtze River,WATER,"In engineering practice, the unsteady flows generated from the operation of hydropower station in the upstream region could significantly change the navigation system of waterways located in the middle-lower reaches of the river. In order to study the complex propagation, convergence and superposition characteristics of unsteady flows in a long channel with flow confluence, a numerical model based on the coupling of implicit and explicit solution algorithms of Shallow Water Equations (SWEs) has been applied to two large rivers in the reach of Yangtze River, China, which covers the distance from Yibin to Chongqing located upstream side of the Three Gorges Dam. The accuracy of numerical model has been validated by both the steady and unsteady flows using the prototype hydrological data. It is found that the unsteady flows show much more complex water level and discharge behaviors than the steady ones. The studied unsteady flows arising from the water regulation of two upstream hydropower stations could influence the region as far as Zhutuo hydrologic station, which is close to the city of Chongqing. Meanwhile, the computed stage-discharge rating curves at all observation stations demonstrate multi-value loop patterns because of the presence of additional water surface gradient. The present numerical model proves to be robust for simulating complex flows in very long engineering rivers up to 400 km.Show less"
49,"Maheu, A",Nov 15 2014 ,River evaporation and corresponding heat fluxes in forested catchments,HYDROLOGICAL PROCESSES,"River water temperature is a very important variable in ecological studies, especially for the management of fisheries and aquatic resources. Temperature can impact on fish distribution, growth, mortality and community dynamics. River evaporation has been identified as an important heat loss and a key process in the thermal regime of rivers. However, its quantification remains a challenge, mainly because of the difficulty of making direct measurements. The objectives of this study were to characterize the evaporative heat flux at different scales (brook vs river) and to improve the estimation of the evaporative heat flux in a stream temperature model at the hourly timescale. Using a mass balance approach with floating minipans, we measured river evaporation at an hourly timescale in a medium-sized river (Little Southwest Miramichi) and a small brook (Catamaran Brook) in New Brunswick, Canada. With these direct measurements of evaporation, we developed mass transfer equations to estimate hourly evaporation rates from microclimate conditions measured 2m above the stream. During the summer 2012, river evaporation was more important for the medium-sized river with a mean daily evaporation rate of 3.0mmday(-1) in the Little Southwest Miramichi River compared with that of 1.0mmday(-1) in Catamaran Brook. Evaporation was the main heat loss mechanism in the two studied streams and was responsible for 42% of heat losses in the Little Southwest Miramichi River and 34% of heat losses in Catamaran Brook during the summer. Copyright (c) 2013 John Wiley & Sons, Ltd.Show less"
