,First author,Year,Title,Journal,Abstract
10,"Chun, Y",103rd Annual Conference of the Association-of-American-Geographers,"Strategic Coupling of Regional Development in Global Production Networks: Redistribution of Taiwanese Personal Computer Investment from the Pearl River Delta to the Yangtze River Delta, China",REGIONAL STUDIES,
11,"Jimenez-Segura, L",Oct 6 2022 ,Drivers for the artisanal fisheries production in the Magdalena River,FRONTIERS IN ENVIRONMENTAL SCIENCE,"We review knowledge on the Magdalena River in Colombia and its fish to identify those drivers that influence the artisanal fisheries production. We identify eight direct drivers (four natural and four anthropogenic) and at least four indirect drivers. Those drivers modify conditions in the fluvial network that promote fish movements, reproduction, and their larvae survivor. Landscape, rains, floods, connectivity of the fluvial net as land cover change, water pollution, hydropower, and alien species are the natural and anthropogenic direct drivers described in this article. The river-lake interaction dynamics in the Magdalena River are determined by two rainy cycles per year. Two seasonal flooding periods induce two cycles in the biological productivity of floodplains because water and sediment inputs. The most visible consequences in these hydrological cycles are the migrations of potamodromous fish and the periodic increase in the artisanal fishery production. Major floodplains are reducing their storage capacity by trapping & SIM;10%-40% of upstream sediment production. This process induces many research questions about rates of biomass production, carbon fluxes in the basin, impacts of human-induced erosion, and increasing rates of sediment load on floodplain connectivity, but still there is not enough data to answer them. Finally, we make some suggestions toward the sustainability of the Magdalena floodplains. The well-being of the floodplain ecosystems and their connectivity with the main river are the main tools to preserve and manage the ecosystem services of the Magdalena River and its floodplains lakes.Show less"
12,"Segatto, PL",Jul 2020 ,Modeling the coupled dynamics of stream metabolism and microbial biomass,LIMNOLOGY AND OCEANOGRAPHY,"Estimating and interpreting ecosystem metabolism remains an important challenge in stream ecology. Here, we propose a novel approach to model, estimate, and predict multiseasonal patterns of stream metabolism (gross primary production [GPP] and ecosystem respiration [ER]) at the reach scale leveraging on increasingly available long-term, high-frequency measurements of dissolved oxygen (DO). The model uses DO measurements to estimate the parameters of a simple ecosystem model describing the underlying dynamics of stream autotrophic and heterotrophic microbial biomass. The model has been applied to four reaches within the Ybbs river network, Austria. Even if microbial biomasses are not observed, that is, they are treated as latent variables, results show that by accounting for the temporal dynamics of biomass, the model reproduces variability in metabolic fluxes that is not explained by fluctuations of light, temperature, and resources. The model is particularly data-demanding: to estimate the 11 parameters used in this formulation, it requires sufficiently long, for example, annual, time series, and significant scouring events. On the other hand, the approach has the potential to separate ER into its autotrophic and heterotrophic components, estimate a richer set of ecosystem carbon fluxes (i.e., carbon uptake, loss, and scouring), extrapolate metabolism estimates for periods when DO measurements are unavailable, and predict how ecosystem metabolism would respond to variations of the driving forces. The model is seen as a building block to develop tools to fully appreciate multiseasonal patterns of metabolic activity in river networks and to provide reliable estimations of carbon fluxes from land to ocean.Show less"
13,"Schaper, JL",Sep 1 2018 ,The fate of polar trace organic compounds in the hyporheic zone,WATER RESEARCH,"The hyporheic zone (HZ) is often considered to efficiently remove polar trace organic compounds (TrOCs) from lotic systems, mitigating potential adverse effects of TrOCs on ecosystem functioning and drinking water production. Predicting the fate of TrOCs in the hyporheic zone (HZ) is difficult as the in-situ removal rate constants are not known and the biogeochemical factors as well as hydrological conditions controlling the removal efficiency are not fully understood. To determine the in-situ removal efficiency of the HZ for a variety of TrOCs as a function of the biogeochemical milieu, we conducted a field study in an urban river near Berlin, Germany. Subsurface flow was studied by time series of temperature depth profiles and the biogeochemical milieu of the HZ by concentration depth profiles. These results, in conjunction with a 1D advection-dispersion transport model, were used to calculate first-order removal rate constants of several polar TrOCs in the HZ. For the majority of TrOCs investigated, removal rate constants were strongly dependent on redox conditions, with significantly higher removal rates observed under predominantly suboxic (i.e. denitrifying) compared to anoxic (i.e. Fe and Mn reducing) conditions. Compared to previous studies on the fate of TrOCs in saturated sediments, half-lives within oxic/suboxic sections of the HZ were relatively low, attributable to the site-specific characteristics of the HZ in a stream dominated by wastewater treatment plant effluent. For nine out of thirteen investigated TrOCs, concentrations decreased significantly in the HZ with relative removal percentages ranging from 32% for primidone to 77% for gabapentin. For many TrOCs, removal efficiency decreased drastically as redox conditions became anoxic. For the majority of compounds investigated here, the HZ indeed acts as an efficient bioreactor that is capable of removing TrOCs along relatively short flow paths. Depending on the TrOC, removal capacity may be enhanced by either increasing the magnitude of groundwater-surface exchange fluxes, by increasing the total residence time in the HZ or the exposure time to suboxic zones, respectively. (C) 2018 Elsevier Ltd. All rights reserved.Show less"
14,"Bian, ZQ",Sep 2021 ,"Analysis of Forest Landscape Restoration Based on Landscape Connectivity: A Case Study in the Yi River Basin, China, during 2015-2020",LAND,"Landscape connectivity has widely been recognized as one of the key objectives in studies of forest landscape management, ecological conservation and construction. Protecting virgin forests and afforesting marginal cropland are two long-term ecological projects in China. However, along with rapid urbanization and industrialization in China, the relationship between landscape connectivity and forest landscape restoration (FLR) has not been fully explored. The emergent question concerns whether the connectivity of a restored forest landscape could benefit the local flora and fauna. We evaluated the status of FLR in the Yi River watershed based on remote sensing images during 2015-2020. The forest landscape connectivity (FLC) was investigated using landscape connectivity indicators, applying the theory of landscape connectivity. We also examined the variations of FLC under different landform types (hills and low mountains) according to distance threshold values ranging from 100 m to 20,000 m. The most appropriate distance thresholds for analyzing FLC in hills and low mountains are 500 m and 100 m, respectively. The results showed that in this period, the FLC in low mountains was increased, whereas that of hills was decreased. The contributions for reforested patches on the improvement of the FLC were evaluated. In hills, patches that made ""very high"" and ""high"" contributions to improve the FLC occupied 15.6% of the total reforested area, whereas the proportion in low mountains was 25.5%. The results indicated that although rainfed cropland patches have been converted to forest patches, some of them have made small contributions to the FLC. Through this case study, we hope to have confirmed that landscape connectivity analysis could be used as a criterion for selecting important patches in the planning of FLR. Moreover, we have introduced this implementable method for future ecological restoration management programs.Show less"
15,"Bini, LM",1st International Plankton Symposium,"The effect of connectivity on the relationship between local and regional species richness of testate amoebae (protozoa, rhizopoda) in floodplain lagoons of the Upper Parana River, Brazil",ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY,
16,"Loheide, SP",May 15 2006 ,Quantifying stream-aquifer interactions through the analysis of remotely sensed thermographic profiles and in situ temperature histories,ENVIRONMENTAL SCIENCE & TECHNOLOGY,"The interaction between surface and subsurface waters through hyporheic exchange and baseflow is critical to maintaining ecological health in streams. During warm periods, groundwater-surface water interactions have two primary effects on stream temperature: (1) cool groundwater discharging as baseflow lowers stream temperature and (2) hyporheic exchange buffers diurnal stream temperature variations. We demonstrate, for the first time, how high-resolution, remotely sensed forward-looking infrared (FLIR) images and instream temperature data can be used to quantify detailed spatial patterns of groundwater discharge to a 1.7 km reach of Cottonwood Creek in Plumas National Forest, CA. We quantify the individual effects of baseflow and hyporheic exchange on stream temperatures by simulating the stream energy budget under different conceptual models of the stream-aquifer interaction. Observed spatial and temporal patterns of stream temperature are consistent with an increase in baseflow and hyporheic exchange within the middle, restored stream reach when compared to groundwater fluxes in the surrounding, unrestored reaches. One implication is that pond and plug stream restoration may improve the aquatic habitat by depressing maximum stream temperatures by > 3 C ( K).Show less"
17,"Waters, JM",Jan 2016 ,Fine-scale habitat preferences influence within-river population connectivity: a case-study using two sympatric New Zealand Galaxias fish species,FRESHWATER BIOLOGY,"1. Understanding the ecological factors governing population connectivity in freshwater systems represents an ongoing challenge for aquatic biologists.2. We used genetic analysis to test the hypothesis that fine-scale habitat preferences can influence within-river connectivity patterns in freshwater-limited fishes.3. Genetic variation among sampling sites within systems was compared for co-distributed fish taxa Galaxias gollumoides (low-velocity pool/swamp habitat) versus an undescribed species, Galaxias 'southern' (high-velocity riffle habitat), using phi statistics. These analyses incorporated 1624 bp of mtDNA from 429 galaxiid specimens, encompassing 95 localities across four river systems in Southland, New Zealand.4. Although similar numbers of haplotypes per river were detected in both taxa, spatial partitioning of this genetic variation within rivers was significantly stronger for G. gollumoides (mean phi(ST) = 0.539) than for G. 'southern' (mean phi(ST) = 0.142). Within-catchment genetic divergence values were also higher for the former species.5. These finding suggest that a combination of main-channel habitat continuity and high water velocity facilitates relatively high connectivity in G. 'southern', whereas G. gollumoides populations are genetically isolated in fragmented low-velocity habitats. We conclude that population connectivity can be strongly influenced by habitat preference, leading to profound differences in the phylogeography, diversity and conservation status of freshwater fish lineages.Show less"
18,"Weitbrecht, V",29th Annual Congress of the International-Association-of-Hydraulic-Engineering-and-Research (IAHR),Flow patterns and exchange processes in dead zones of rivers,,
19,"Mcdowell, RW",Aug 2020 ,Likely controls on dissolved reactive phosphorus concentrations in baseflow of an agricultural stream,JOURNAL OF SOILS AND SEDIMENTS,"Purpose High baseflow phosphorus (P) concentrations increase the likelihood of periphyton blooms. Several physical and chemical factors can control baseflow P concentrations such as hydraulic exchange with groundwater, particle size-sorting, redox chemistry and different sediment sources. We hypothesized that of these sources, anoxic sediments would allow P-rich groundwater to influence baseflow P concentrations the most and that the measurement of the equilibrium P concentration (EPC0) of sediments under oxic conditions would not predict P release in anaerobic sediment or baseflow P concentrations. Materials and methods At four locations along an agricultural stream, we measured dissolved reactive P (DRP), pH, iron, manganese, sulphate, nitrate and dissolved oxygen in streamflow and hyporheic water at 0-200, 200-400 and 400-800 mm depths and P fractions and EPC0 in sediment samples from the 0-200, 200-400 and 400-800 mm depths. Results and discussion Concentrations of DRP in streamflow and shallow hyporheic zone water increased downstream and were mirrored by concentrations in shallow sediment, EPC0 measurements of oxic sediments and deeper hyporheic waters. Groundwater samples and the EPC0 in deeper sediments did not show a pattern or residence time consistent with the supply of P to baseflow despite deeper sediment being anoxic and less likely to sorb upwelling P. There was also no change in pH or particle size downstream ruling out the degassing of groundwater or sediment size-sorting as an influence. However, the composition of sediment and underlying lithology of the catchment pointed to sediment downstream that was different to upstream sediment in that it could store and release more P. Conclusions Given the strong influence of sediment source on baseflow P concentrations, efforts to decrease the likelihood of periphyton blooms under baseflow should focus on reducing the erosion of P-rich sediment. Furthermore, the presence of oxic conditions in surface sediment meant that there was a relationship between EPC0 and hyporheic water P concentrations. However, mixed oxic/anoxic conditions in deeper layer may require EPC0, or release rates, to be measured under reducing conditions.Show less"
20,"Diamond, JS",,Light and hydrologic connectivity drive dissolved oxygen synchrony in stream networks,LIMNOLOGY AND OCEANOGRAPHY,"Stream dissolved oxygen (DO) dynamics are an outcome of metabolic activity and subsequently regulate ecosystem functions such as in-stream solute and sediment reactions. The synchronization of DO signals in and across stream networks is both a cause and effect of the mode and timing of these functions, but there is limited empirical evidence for network patterns of DO synchrony. We used high frequency DO measurements at 42 sites spanning five catchments and stream orders to evaluate DO signal synchrony in response to variation in light (a driver of photosynthesis) and discharge (a control on DO signal spatial extent). We hypothesized that stream network DO synchrony arises when regional controls dominate: when light inputs are synchronous and when longitudinal hydrologic connectivity is high. By complement, we predicted that DO signal synchrony decreases as light becomes more asynchronous and stream flows decline or become discontinuous. Our results supported this hypothesis: greater DO signal synchrony arose with increasing light synchrony and flow connectivity. A model including these two controls explained 70% of variation in DO synchrony. We conclude that DO synchrony patterns within- and across-networks support the current paradigm of discharge and light control on stream metabolic activity. Finally, we propose that DO synchrony patterns are likely a useful prerequisite for scaling subdaily metabolism estimates to network and regional scales.Show less"
21,"Powers, SM",Apr 2012 ,Nutrient Retention and the Problem of Hydrologic Disconnection in Streams and Wetlands,ECOSYSTEMS,"Some aquatic systems have disproportionately high nutrient processing rates, and may be important to nutrient retention within river networks. However, the contribution of such biogeochemical hot spots also depends on water residence time and hydrologic connections within the system. We examined the balance of these factors in a comparative study of nitrate (NO3-) uptake across stream and flow-through wetland reaches of northern Wisconsin, USA. The experimental design compared NO3- uptake at different levels: the ecosystem level, for reaches (n = 9) consisting of morphologically contrasting subreaches (SLOW, low mean water velocity; REF, reference, or higher mean water velocity); the sub-ecosystem level, for subreaches consisting of morphologically contrasting zones (TS, transient storage zone; MC, main channel zone). SLOW subreaches had 45% lower ecosystem-level uptake rate (K, t(-1)) on average, indicating reduced uptake efficiency in flow-through wetlands relative to streams. The four largest K values (total n = 24) also occurred in REF subreaches. TS:MC uptake rate varied (range 0.1-6.0), but MC zones consistently accounted for most NO3- uptake by the ecosystem. In turn, TS influence was limited by a tradeoff between TS zone uptake rate and the strength of TS-MC hydrologic connection (alpha or F-med). Additional modeling of published hydrologic parameter sets showed that strong MC dominance of uptake (> 75% of total uptake), at the scale of solute release methods (meters to kilometers, hours to days), is common among streams and rivers. Our results emphasize that aquatic nutrient retention is the outcome of a balance involving nutrient uptake efficiency, water residence time, and the strength of hydrologic connections between nutrient sources and sinks. This balance restricts the influence of hydrologically disconnected biota on nutrient transport, and could apply to diverse ecosystem types and sizes.Show less"
22,"Nelson, AR",Nov 2019 ,"Heterogeneity in Hyporheic Flow, Pore Water Chemistry, and Microbial Community Composition in an Alpine Streambed",JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"The hyporheic zone, where surface water and groundwater mix, is an important microbial habitat where biogeochemical reactions influence water quality. We show that spatial variability in hyporheic flow in the East River near Crested Butte, CO, drives heterogeneity in streambed geochemical conditions and microbial community assemblages, but the diversity of microbial assemblages remains nearly constant throughout the reach. In July 2018, we collected approximately 100 pore water samples at 20-cm depth and analyzed them for anions, cations, dissolved organic carbon, dissolved organic matter (DOM) quality, and basic water quality parameters. Vertical hydraulic head gradients were also measured to assess the potential for upward or downward flow, and heat tracing was used to quantify vertical flux rates at a subset of locations. We found that regions of the streambed that are more groundwater-dominated contain less dissolved oxygen, higher concentrations of reduced metals, and more microbially processed, recalcitrant DOM, while more surface water-dominated locations contain higher dissolved oxygen concentrations and terrestrially derived, labile DOM. 16S rRNA gene sequencing of extracted DNA revealed that microbial community composition varies with geochemical gradients related to hyporheic flow. These findings provide a better understanding of hyporheic controls on streambed biogeochemistry during the baseflow season, which is expected to lengthen with climate change in alpine watersheds due to earlier snowmelt onset and reduced snowpack.Plain Language Summary Groundwater and surface water mixing in streambeds (hyporheic exchange) is important for nutrient and carbon cycling and influences the overall quality of surface water. In this study, we aimed to map relationships between hyporheic exchange, pore water chemistry, and microbial communities in the streambed of an alpine river during low flow conditions. We found that regions of the streambed with greater surface water influence had larger concentrations of dissolved oxygen and microbially available carbon compounds. The composition of streambed microbial communities also shifted with changes in pore water chemistry, though communities were all similarly diverse. As climate change progresses, earlier snowmelt onset and reduced snowpack should alter flow and biogeochemical processes in streambeds. This study provides a baseline for exploring future changes in alpine streambeds.Show less"
23,"Gilbert, JT",Jun 2021 ,An Ecogeomorphic Framework Coupling Sediment Modeling With Invasive Riparian Vegetation Dynamics,JOURNAL OF GEOPHYSICAL RESEARCH-EARTH SURFACE,"Feedbacks between geomorphic processes and riparian vegetation in river systems are an important control on fluvial morphodynamics and on vegetation composition and distribution. Invasion by nonnative riparian species alters these feedbacks and drives management and restoration along many rivers, highlighting a need for ecogeomorphic models to assist with understanding feedbacks between plants and fluvial processes, and with restoration planning. In this study, we coupled a network-scale sediment model (Sediment Routing and Floodplain Exchange; SeRFE) that simulates bank erosion and sediment transport in a spatially explicit manner with a recruitment potential analysis for a species of riparian vegetation (Arundo donax) that has invaded river systems and wetlands in Mediterranean climates worldwide. We used the resulting ecogeomorphic framework to understand both network-scale sediment balances and the spread and recruitment of A. donax in the Santa Clara River watershed of Southern California. In the coupled model, we simulated a 1-year time period during which a 5-year recurrence interval flood occurred in the mainstem Santa Clara River. Outputs identify key areas acting as sources of A. donax rhizomes, which are subsequently transported by flood flows and deposited in reaches downstream. These results were validated in three study reaches, where we assessed postflood geomorphic and vegetation changes. The analysis demonstrates how a coupled model approach is able to highlight basin-scale ecogeomorphic dynamics in a manner that is useful for restoration planning and prioritization and can be adapted to analogous ecogeomorphic questions in other watersheds.Show less"
24,"Wang, Y",4th International Yellow River Forum,Study on the Construction of Yellow River Water-sediment Regulation System from a Prospective of Maintaining the Healthy Life of Yellow River,,
25,"Gooseff, MN",Sep 2004 ,"Denitrification and hydrologic transient storage in a glacial meltwater stream, McMurdo Dry Valleys, Antarctica",LIMNOLOGY AND OCEANOGRAPHY,"In extreme environments, retention of nutrients within stream ecosystems contributes to the persistence of aquatic biota and continuity of ecosystem function. In the McMurdo Dry Valleys, Antarctica, many glacial meltwater streams flow for only 5-12 weeks a year and yet support extensive benthic microbial communities. We investigated NO3- uptake and denitrification in Green Creek by analyzing small-scale microbial mat dynamics in mesocosms and reach-scale nutrient cycling in two whole-stream NO3- enrichment experiments. Nitrate uptake results indicated that microbial mats were nitrogen (N)-limited, with NO3- uptake rates as high as 16 nmol N cm(-2) h(-1). Denitrification potentials associated with microbial mats were also as high as 16 nmol N cm(-2) h(-1). During two whole-stream NO3--enrichment experiments, a simultaneous pulse of NO2- was observed in the stream water. The one-dimensional solute transport model with inflow and storage was modified to simulate two storage zones: one to account for short time scale hydrologic exchange of stream water into and out of the benthic microbial mat, the other to account for longer time scale hydrologic exchange with the hyporheic zone. Simulations indicate that injected NO3- was removed both in the microbial mat and in the hyporheic zone and that as much as 20% of the NO3- that entered the microbial mat and hyporheic zone was transformed to NO2- by dissimilatory reduction. Because of the rapid hydrologic exchange in microbial mats, it is likely that denitrification is limited either by biotic assimilation, reductase limitation, or transport limitation (reduced NO2- is transported away from reducing microbes).Show less"
