,First author,Year,Title,Journal,Abstract
10,"Zhao, QH",Oct 2022 ,Optimizing Management Practices to Reduce Sediment Connectivity between Forest Roads and Streams in a Mountainous Watershed,REMOTE SENSING,"Forest roads often increase runoff and sediment loss, thus greatly impacting hydrological processes in mountainous watersheds. While there has been previous investigation on best management practices (BMPs) to reduce soil erosion from forest roads, few studies have attempted to optimize BMPs based on how much they can decrease sediment connectivity between forest roads and streams. To close this gap in knowledge, we analyzed the spatial relationship between forest roads and streams, presented the spatial distribution of sediment connectivity by integrating the forest roads into the calculation of the index of connectivity (IC), determined how sediment connectivity would respond to additional BMPs through simulating scenarios, and used these data to optimize the BMPs so they would intercept the greatest sediment loads. We found that forest roads and streams in the Xiangchagou watershed in the Dabie Mountain area of China tend to occur within 180 m of each other; however, within the same buffer zones, streams are more often accompanied by forest roads. IC was greatest near road-stream crossings but smaller near streams and forest roads, and it tended to decrease as the buffer distance increased. Furthermore, we found that sediment connectivity was decreased through running a variety of scenarios that used sediment basin and riparian buffers as BMPs between forest roads and streams. Specifically, within this watershed, riparian buffers should be 64 m wide, and there should be 30 sediment basins with a minimum upslope drainage area of 2 ha. At these quantities, the BMPs in this watershed would significantly affect sediment connectivity. By contrast, beyond these thresholds, increasing the width of riparian buffers or the number of sediment basins does not lead to meaningful sediment reductions. In this way, we were able to use the mean change point method to determine the optimal sediment basin quantity (30 with corresponding minimum upslope drainage area of 2 ha) and the optimal riparian buffer width (64 m) for the Xiangchagou watershed. While these results are a first approximation in a novel research area, they can guide forest managers and stakeholders to design and optimize BMPs that control the delivery of eroded sediments associated with forest roads.Show less"
11,"Mugnai, R",Aug 2015 ,The hyporheic zone and its functions: revision and research status in Neotropical regions,BRAZILIAN JOURNAL OF BIOLOGY,"The hyporheic zone (HZ), as the connecting ecotone between surface-and groundwater, is functionally part of both fluvial and groundwater ecosystems. Its hydrological, chemical, biological and metabolic features are specific of this zone, not belonging truly neither to surface-nor to groundwater. Exchanges of water, nutrients, and organic matter occur in response to variations in discharge and bed topography and porosity. Dynamic gradients exist at all scales and vary temporally. Across all scales, the functional significance of the HZ relates to its activity and connection with the surface stream. The HZ is a relatively rich environment and almost all invertebrate groups have colonized this habitat. This fauna, so-called hyporheos, is composed of species typical from interstitial environment, and also of benthic epigean and phreatic species. The hyporheic microbiocenose consists in bacteria, archaea, protozoa and fungi. The HZ provides several ecosystem services, playing a pivotal role in mediating exchange processes, including both matter and energy, between surface and subterranean ecosystems, functioning as regulator of water flow, benthic invertebrates refuge and place of storage, source and transformation of organic matter. The hyporheic zone is one of the most threatened aquatic environments, being strongly influenced by human activities, and the least protected by legislation worldwide. Its maintenance and conservation is compelling in order to preserve the ecological interconnectivity among the three spatial dimensions of the aquatic environment. Although several researchers addressed the importance of the hyporheic zone early, and most contemporary stream ecosystem models explicitly include it, very little is known about the HZ of Neotropical regions. From a biological standpoint, hyporheos fauna in Neotropical regions are still largely underestimated. This review focuses on a brief presentation of the hyporheic zone and its functions and significance as an ecotone. We also highlighted the key aspects considering also the current status of research in Neotropical regions.Show less"
12,"Zhang, LZ",2nd International Yellow River Forum,Analysis on Evolution Trend of Stream Regime and Failure Risks of Training Structures in Lower Yellow River,,
13,"Hogsett, M",Oct 1 2013 ,Dissolved Oxygen Dynamics at the Sediment-Water Column Interface in an Urbanized Stream,ENVIRONMENTAL ENGINEERING SCIENCE,"This manuscript reports findings on sediment oxygen demand (SOD), gross primary production (GPP), net daily metabolism (NDM), and stream reaeration in an urbanized stream, the Jordan River, in Utah. The river has two segments; the Lower Jordan River, which is impaired for dissolved oxygen (DO) and the Upper Jordan River, which is fast flowing with coarse sediments and has no DO impairment. Summer SOD values for the Lower Jordan River ranged from a high 2.2g DO/m(2) per day to a low of 0.97g DO/m(2) per day with most of the sampled sites in the Lower Jordan River having SOD values greater than 1g DO/m(2) per day. SOD values correlated well with volatile solids in surface sediments of the Lower Jordan River. The Upper Jordan River showed SOD values as high as 3.0g DO/m(2) per day, which was attributed to hyporheic exchanges or groundwater upwelling. All sampled sites exhibited high SOD values in winter. A modified chamber method was employed to estimate community respiration (CR24), GPP, and NDM, while characterizing both the water column and benthos. In summer 2010, the sediment tray primary production (TPP) ranged from 1.0 to 7.4g DO/m(2) per day. In winter 2011, TPP ranged from 0.7g DO/m(2) per day to a high value of 5.6g DO/m(2) per day. NDM values indicated that the Upper Jordan River is a year round source of in-stream produced organic matter to the downstream Lower Jordan River with the majority of organic matter produced in the benthos. Reaeration measurements showed that the potential for reaeration is much higher in the mid-sections of the Jordan River, where the river has increased flow velocities due to topography, decreased depths, and a less uniform bottom.Show less"
14,"Geist, DR",Aug 2000 ,"Hyporheic discharge of river water into fall chinook salmon (Oncorhynchus tshawytscha) spawning areas in the Hanford Reach, Columbia River",CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,"Fall chinook salmon (Oncorhynchus tshawytscha) spawned predominantly in areas of the Hanford Reach of the Columbia River where hyporheic water discharged into the river channel. This upwelling water had a dissolved solids content (i.e., specific conductance) indicative of river water and was presumed to have entered highly permeable riverbed substrate at locations upstream of the spawning areas. Hyporheic discharge zones composed of undiluted ground water or areas with little or no upwelling were not used by spawning salmon. Rates of upwelling into spawning areas averaged 1200 L.m(-2).day(-1) (95% CI = 784-1665 L.m(-2).day(-1)) as compared with approximately 500 L.m(-2).day(-1) (95% CI = 303-1159 L.m(-2).day(-1)) in nonspawning areas. Dissolved oxygen content of the hyporheic discharge near salmon spawning areas was about 9 mg.L-1 (+/- 0.4 mg.L-1) whereas in nonspawning areas, dissolved oxygen values were 7 mg.L-1 (+/- 0.9 mg.L-1) or lower. In both cases, dissolved oxygen of the river water was higher (11.3 +/- 0.3 mg.L-1). Physical and chemical gradients between the hyporheic zone and the river may provide cues for adult salmon to locate suitable spawning areas. This information will help fisheries managers to describe the suitability of salmon spawning habitat in large rivers.Show less"
15,"Ren, JH",Sep 1 2005 ,"Coupled stream-subsurface exchange of colloidal hematite and dissolved zinc, copper, and phosphate",ENVIRONMENTAL SCIENCE & TECHNOLOGY,"Previous studies have shown that stream-subsurface exchange has important implications for both colloid and reactive solute transport in streams because it increases the opportunity for the interaction of stream-born substances with bed sediments. We executed a series of laboratory flume experiments to study the coupled stream-subsurface exchange of hematite and the sorbing solutes zinc, copper, and phosphate. A fundamental process-based transport model was applied to analyze the experimental results. We found that hematite had a significant effect on the transport of all ions tested. In addition, hematite mobility was substantially modified by the presence of these solutes. Batch and column experiments showed that the difference in hematite mobility was a direct effect of zinc, copper, and phosphate sorption to the hematite surface. Sorption substantially modified the hematite surface charge and subsequently hematite filtration behavior. These results suggest that the behavior of contaminants cannot be analyzed separately from colloids in surface and groundwater systems because surface-chemical processes can cause their behavior to be coupled. In particular, our results show that general and specific interactions between contaminants and iron oxide particles can alter colloid mobility, perturb natural fine particle dynamics, and either favor or disfavor contaminant mobility.Show less"
16,"Sethi, SA",Dec 2017 ,High value of ecological information for river connectivity restoration,LANDSCAPE ECOLOGY,"Efficient restoration of longitudinal river connectivity relies on barrier mitigation prioritization tools that incorporate stream network spatial structure to maximize ecological benefits given limited resources. Typically, ecological benefits of barrier mitigation are measured using proxies such as the amount of accessible riverine habitat.We developed an optimization approach for barrier mitigation planning which directly incorporates the ecology of managed taxa, and applied it to an urbanizing salmon-bearing watershed in Alaska.A novel river connectivity metric that exploits information on the distribution and movement of managed taxon was embedded into a barrier prioritization framework to identify optimal mitigation actions given limited restoration budgets. The value of ecological information on managed taxa was estimated by comparing costs to achieve restoration targets across alternative barrier prioritization approaches.Barrier mitigation solutions informed by life history information outperformed those using only river connectivity proxies, demonstrating high value of ecological information for watershed restoration. In our study area, information on salmon ecology was typically valued at 0.8-1.2 M USD in costs savings to achieve a given benefit level relative to solutions derived only from stream network information, equating to 16-28% of the restoration budget.Investing in ecological studies may achieve win-win outcomes of improved understanding of aquatic ecology and greater watershed restoration efficiency.Show less"
17,"Tull, N",Mar 2022 ,Bidirectional River-Floodplain Connectivity During Combined Pluvial-Fluvial Events,WATER RESOURCES RESEARCH,"Hydrologic connectivity controls the lateral exchange of water, solids, and solutes between rivers and floodplains, and is critical to ecosystem function, water treatment, flood attenuation, and geomorphic processes. This connectivity has been well-studied, typically through the lens of fluvial flooding. In regions prone to heavy rainfall, the timing and magnitude of lateral exchange may be altered by pluvial flooding on the floodplain. We collected measurements of flow depth and velocity in the Trinity River floodplain in coastal Texas (USA) during Tropical Storm Imelda (2019), which produced up to 75 cm of rainfall locally. We developed a two-dimensional hydrodynamic model at high resolution for a section of the Trinity River floodplain inspired by the compound flooding of Imelda. We then employed Lagrangian particle routing to quantify how residence times and particle velocities changed as flooding shifted from rainfall-driven to river-driven. Results show that heavy rainfall initiated lateral exchange before river discharge reached flood levels. The presence of rainwater also reduced floodplain storage, causing river water to be confined to a narrow corridor on the floodplain, while rainwater residence times were increased from the effect of high river flow. Finally, we analyzed the role of floodplain channels in facilitating surface-water connectivity by varying model resolution in the floodplain. While the resolution of floodplain channels was important locally, it did not affect as much the overall floodplain behavior. This study demonstrates the complexity of floodplain hydrodynamics under conditions of heavy rainfall, with implications for sediment deposition and nutrient removal during floods.Plain Language Summary Unaltered river floodplains can support diverse ecosystems, reduce flooding, and remove nutrients from river water. Floodplains near the coast are particularly important, as they typically experience more frequent flooding. Floodplain function relies on a high degree of connectivity with the river, where water can move easily through the floodplain during periods of high river stage. Our study explores the ways in which heavy rainfall on a floodplain impacts this connectivity. We collected flow measurements in the Trinity River floodplain (Texas, USA) during Tropical Storm Imelda in 2019 that showed distinct flooding patterns between the rainfall and river flooding. We coupled a hydrodynamic model with a particle tracking model to see how particles in the water might move through the floodplain during the transition from rainfall-driven to river-driven flooding. We found that the average time a particle spent in the floodplain changed significantly after the rain in the model stopped. We also noticed that rainwater generally remained in the floodplain for much longer than river water, especially after the rain stopped. This study describes the various interactions that can occur between local rainfall and river flooding and moves toward a better understanding of sediment and nutrient transport in floodplains.Show less"
18,"Hauer, FR",Conference on Aquatic Resources in Arid Lands,"River regulation, decline of ecological resources, and potential for restoration in a semi-arid lands river in the western USA",AQUATIC SCIENCES,
19,"Huang, P",Sep 2022 ,HyporhPic Exchange in a Meandering Pool-Riffle Stream,WATER RESOURCES RESEARCH,"Interactions among stream characteristics, hyporheic exchange (HE), and groundwater flow are a crucial control for physicochemical and biological reactions in hyporheic zone (HZ). Many previous studies solely investigated the HE induced by pool-riffle bedforms or meanders but few research studied the interactions between them despite this pair of morphology generally coexisting in natural streams. Adopting similar laboratory and numerical methods as Huang and Chui (2021), https://doi.org/10.1029/2020WR029182 whose pool-riffle streams were straight, this study adequately studied the impacts of hydraulic and morphologic factors on the HE in meandering pool-riffle streams and highlighted the mutual influence among various factors such as bedform amplitude and sinuosity. The results show that meanders significantly complicate the three-dimensional hyporheic flow paths and increase the flowrate and scale of HE. The HE flowrate increases linearly with discharge, bed slope, and sinuosity. The total HZ volume and maximum lateral and vertical extents of HZ generally increase with discharge. They also increase with bed slope and sinuosity but only up to a particular threshold, and they remain nearly constant or slightly decrease after exceeding the threshold. All HE characteristics exponentially decrease with both losing and gaining groundwater flow, and losing conditions have less significant effects on the HE compared with gaining conditions. The HE in stream bank can be larger than that in streambed, and the former is generally more influenced by discharge and sinuosity than the latter. Effects of bedform amplitude on HE exhibit very complex patterns due to the mutual influence of key factors.Show less"
20,"Gerecht, KE",Mar 22 2011 ,Dynamics of hyporheic flow and heat transport across a bed-to-bank continuum in a large regulated river,WATER RESOURCES RESEARCH,"The lower Colorado River (LCR) near Austin, Texas is heavily regulated for hydropower generation. Daily water releases from a dam located 23 km upstream of our study site in the LCR caused the stage to fluctuate by more than 1.5 m about a mean depth of 1.3 m. As a result, the river switches from gaining to losing over a dam storage-release cycle, driving exchange between river water and groundwater. We assessed the hydrologic impacts of this by simultaneous temperature and head monitoring across a bed-to-bank transect. River-groundwater exchange flux is largest close to the bank and decreases away from the bank. Correspondingly, both the depth of the hyporheic zone and the exchange time are largest close to the bank. Adjacent to the bank, the streambed head response is hysteretic, with the hysteresis disappearing with distance from the bank, indicating that transient bank storage affects the magnitude and direction of vertical exchange close to the bank. Pronounced changes in streambed temperature are observed down to a meter. When the river stage is high, which coincides with when the river is coldest, downward advection of heat from a previous cycles' warm-water pulse warms the streambed. When the river is at its lowest stage but warmest temperature, upwelling groundwater cools the streambed. Future research should consider and focus on a more thorough understanding of the impacts of dam regulation on the hydrologic, thermal, biogeochemical, and ecologic dynamics of rivers and their hyporheic and riparian zones.Show less"
21,"Pretty, JL",Oct 30 2006 ,Nutrient dynamics in relation to surface-subsurface hydrological exchange in a groundwater fed chalk stream,JOURNAL OF HYDROLOGY,"Mini-piezometers were used to assess surface-subsurface hydrological exchange and biogeochemical processing in different patches on the river bed (coarse gravel, fine gravel/sand, silt/sand) at two sites on the River Lambourn (Berkshire, UK). Positive vertical hydraulic gradients (VHG) dominated the riverbed, indicating potentially upwelling subsurface water. Hydraulic conductivity was highly variable in the shallow sediments, but was generally low at greater depths, suggesting that positive VHG may not translate to the rapid movement of subsurface water. Well defined areas of downwelling were not identified, although negative VHG did occur at the low/intermediate depths (similar to 10-20 cm). Furthermore, steep temperature gradients within the top 30 cm suggested that connectivity with the surface water was restricted to a shallow layer within the sediments.The three patch types differed in biogeochemical activity, largely as a function of their sediment size distribution, organic content and surface-subsurface exchange dynamics. Nitrate reduction was associated with hypoxic (< 90 mu M oxygen), organically rich silt/sand deposits and, at one site, with fine gravel/sand. Nitrate reduction was related to the depth of the silt/sand, and did not occur in the deep samples (> 30 cm) that contained oxygen > 90 mu M. A high background concentration of nitrous oxide (similar to 180 nM) occurred within the river bed, regardless of patch type and depth into the bed. In the nitrate reduction zone, N2O concentration was highly variable, with production and reduction of N2O. Ammonium concentration was higher within the river bed than in surface water and decreased with depth, particularly in the organically rich silt/sand and coarse gravels, where organic matter may get trapped.From a hydrological/biogeochemicat perspective, the Lambourn differs from many other rivers. Despite being hypernutrified (surface and subsurface nitrate > 400 mu M), the bed of the Lambourn is predominantly aerobic and does not serve as a significant nitrate sink. In addition, despite the permeable geology of the catchment, biogeochemical processing of nutrients may be restricted to the thin, but biologically productive, layer in the shallow river bed sediments. (c) 2006 Elsevier B.V. All rights reserved.Show less"
22,"Sarremejane, R",Jun 2017 ,Habitat connectivity and dispersal ability drive the assembly mechanisms of macroinvertebrate communities in river networks,FRESHWATER BIOLOGY,"Metacommunity studies commonly use spatial distances or, more recently, landscape resistance measures between study sites as a surrogate for connectivity. However, local communities are connected to many other sources of colonisation than the sites included in a study, and the availability and distance to potential colonisation sources may be better surrogates for dispersal than distances to other sampling sites. Here we test the effect of habitat connectivity on the assembly of stream-riffle macroinvertebrates with different dispersal abilities, after controlling for habitat heterogeneity and among-site distances (62km on average). We used a null model approach to compare observed community dissimilarity to random expectation. Significant deviations from randomness were expected due to the hierarchical structure of river networks with their increasing flux of organisms from headwaters to mainstem reaches. We found a gradual shift in dispersal-based processes driving assembly mechanisms, from dispersal limitation in the isolated headwater streams to randomness in connected headwater and isolated mid-order streams, and to mass effects in the most connected mid-order streams. Weak flyers were constrained by dispersal limitation in the most isolated sites, whereas strong flyers were not restricted by the river network structure and were mainly assembled through mass effects. The approach taken was sufficient to unravel the importance of dispersal and habitat connectivity on community assembly and may therefore be particularly well suited to other large data sets with isolated sites (i.e. low geographical density of sites).Show less"
