,First author,Year,Title,Journal,Abstract
10,"Marion, A",Sep 2005 ,Diffusive behavior of bedform-induced hyporheic-exchange in rivers,JOURNAL OF ENVIRONMENTAL ENGINEERING,"Solute transport in natural streams is a complex phenomenon that involves both in-stream dispersion and mass exchange with the porous zones surrounding the water body., Due to the complex nature of the. riverine systems several models may be used to. simulate and analyze the transport of solutes with,different degrees of complexity. The bedform-induced hyporheic transport is a stream-subsurface exchange mechanism that can I be reproduced in controlled systems, such as laboratory flumes. Application of a simple Fickian diffusion model to laboratory data obtained with passive solutes and stationary bedforms proves successful within a range of durations of the contamination process. A dimensionless form of the diffusion coefficient, scaled with dynamic, physical, and geometric properties of the system is derived by comparison with another physically based model. A prediction of the dimensionless diffusion coefficient is obtained as a function of the timescale of the exchange process and is validated with a few sets of results from laboratory tests.Show less"
11,"Clinton, SM",Jun 2002 ,Forest-river interactions: Influence on hyporheic dissolved organic carbon concentrations in a floodplain terrace,JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,"In large floodplain rivers, hyporheic (subsurface) flowpaths transfer nutrients from productive riparian terraces to oligotrophic off-channel habitats. Because dissolved organic carbon (DOC) fuels microbial processes and hyporheic microorganisms represent the first stage of retention and transformation of these nutrients, understanding DOC flux can provide information on the constraints of microbial metabolism in the hyporheic zone of rivers, We monitored hydrology, physicochemical indicators, and dissolved organic carbon (DOC) dynamics during low and high discharge periods in the hyporheic zone of a riparian terrace on the Queets River, Washington, to understand what processes control the supply of carbon to subsurface microbial communities. As discharge increased, terrace hyporheic, flowpaths changed from parallel to focused, and the location of surface water inputs to the terrace shifted from the terrace edge to head. Overall, DOC concentrations decreased along hyporheic flowpaths; however, concentrations at points along the flowpaths varied with position along the head gradient and age of the overlying vegetation. We estimated that there is insufficient DOC in advecting surface water to support hyporheic microbial metabolism in this riparian terrace, These trends indicate that there are additional carbon sources to the subsurface water, and we conclude that DOC is leaching from overlying riparian soils within the forest patches. Thus, subsurface DOC concentrations reflect a balance between surface water inputs, metabolic uptake, and allochthonous inputs from forest soils.Show less"
12,"Wang, NR",Dec 2018 ,Transverse hyporheic flow in the cross-section of a compound river system,ADVANCES IN WATER RESOURCES,"Previous studies of bedform-induced hyporheic flow focused on processes driven by longitudinal hydraulic head variations at the sediment-water interface (SWI) due to river flow and bedform interactions. By way of numerical simulations, we examined the transverse hyporheic flow in a river system with compound sections, comprising a main river channel and a floodplain connected by a bank. The results show that head fluctuations across the compound beds associated with the transverse secondary flow can cause significant lateral hyporheic flow through two pore water circulating cells. Such a 2-D compound bedfrom have a higher flux across the SWI than the 2-D longitudinal dunes since the 2-D compound cross-section form induces more drag. The circulating flow cells originate from the bank surface and terminate at the main channel and floodplain bed surfaces, respectively. The hyporheic exchange concentrates on the bank region below the SWI where an intensive solute transfer concurrently occurred. The head gradient along the SWI is sensitive to the bank slope angle, which consequently determines transverse hyporheic flow dynamics and solute transport processes. Larger bank slope angles induce higher hyporheic fluxes and smaller hyporheic areas and residence time. The effects of increasing flux on solute transport in the compound section are partly influenced by a sharply decreasing hyporheic area. Thus the solute consequently transfers downward within the hyporheic zone with a lower rate at larger bank slope angle. Larger river discharges may promote both the transverse hyporheic flow and solute transformation across the bed surface. These physical processes may have implications for the biogeochemical processing within the hyporheic zone across a compound river system.Show less"
13,"Grimaldi, C",Nov 2000 ,"Nitrate depletion during within-stream transport: Effects of exchange processes between streamwater, the hyporheic and riparian zones",WATER AIR AND SOIL POLLUTION,"In regions with intensive agriculture and shallow hydrological systems, headstreams are often polluted with nitrate even at the springs. In North-West France, nitrate concentration was seen to decrease downstream during baseflow conditions when the stream flows on granite, but this does not occur on schist. In order to explain this difference in behaviour, we analysed the groundwaters and surveyed the redox conditions (using a field test for ferrous iron) in near-bank wet meadows as well as in the hyporheic zone. We show that the wet meadow groundwater was denitrified and that oxygen and nitrate were present around the stream channel in a wide zone on granite, compared with a very restricted zone on schist. On granite, exchanges between the stream and the hyporheic zone are favoured by sandy or peaty material having high hydraulic conductivity. This gives rise to two processes (1) lateral inflow of denitrified water from wet meadows, (2) in the opposite direction, supply of stream nitrate to denitrification sites in the hyporheic zone. In the second case, a high hydraulic conductivity also reduces the water residence time and limits denitrification, resulting in high levels of oxygen and nitrate. On schist, the low hydraulic conductivity prevents an efficient connection between surface and subsurface waters.Show less"
14,"Chen, Y",Nov 2019 ,Changes in river connectivity indexes in the lower Yellow River between 1960 and 2015,RIVER RESEARCH AND APPLICATIONS,"Channel connectivity in the lower Yellow River has changed in recent decades as a result of climate change and human activities. Developing indexes that can be used to assess channel connectivity is a key issue in the lower Yellow River and beyond. We propose a suite of connectivity indexes based on several components of a river channel, including boundary, flow, and sediment indicators. Through an analysis of river connectivity over time in the lower Yellow River, we found that a decrease in precipitation was the main cause of poor river connectivity conditions in the 1990s. Since 1999, the year of impoundment of the Xiaolangdi Reservoir, river connectivity has improved, as shown by boundary, sediment, and ecology indexes, as a result of reservoir operation and regulation. However, water diversion may increase channel sedimentation, leading to a decline in sediment connectivity. The suite of river connectivity indexes developed in this paper and applied to the Yellow River can be used in similar sediment-laden streams in other semiarid regions worldwide.Show less"
15,"Howard, KWF",NATO Advanced Research Workshop on Groundwater and Ecosystems,Ground-surface water interactions and the role of the hyporheic zone,,
16,"Fritz, KM",Apr 2018 ,Physical and Chemical Connectivity of Streams and Riparian Wetlands to Downstream Waters: A Synthesis,JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,"Streams, riparian areas, floodplains, alluvial aquifers, and downstream waters (e.g., large rivers, lakes, and oceans) are interconnected by longitudinal, lateral, and vertical fluxes of water, other materials, and energy. Collectively, these interconnected waters are called fluvial hydrosystems. Physical and chemical connectivity within fluvial hydrosystems is created by the transport of nonliving materials (e.g., water, sediment, nutrients, and contaminants) which either do or do not chemically change (chemical and physical connections, respectively). A substantial body of evidence unequivocally demonstrates physical and chemical connectivity between streams and riparian wetlands and downstream waters. Streams and riparian wetlands are structurally connected to downstream waters through the network of continuous channels and floodplain form that make these systems physically contiguous, and the very existence of these structures provides strong geomorphologic evidence for connectivity. Functional connections between streams and riparian wetlands and their downstream waters vary geographically and over time, based on proximity, relative size, environmental setting, material disparity, and intervening units. Because of the complexity and dynamic nature of connections among fluvial hydrosystem units, a complete accounting of the physical and chemical connections and their consequences to downstream waters should aggregate over multiple years to decades.Show less"
17,"Fowler, RT",Sep 2002 ,Influence of hydrologic exchange patterns on water chemistry and hyporheic invertebrate communities in three gravel-bed rivers,NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,"The influence of hydraulic exchange patterns on hyporheic water chemistry and invertebrate community composition was measured in three gravel-bed rivers of southern Hawke's Bay, North Island, New Zealand. Based on patterns reported overseas we predict that down-welling waters will be similar to surface waters in chemical characteristics and epigean animals will be more common in down-welling waters than in up-wellings, which would have a different chemical signature to the surface waters and a fauna dominated by hypogean invertebrates. Conductivity, pH, and temperature of hyporheic water were least like those of surface waters at up-wellings in the groundwater-fed Makaretu River. Only 6% of the invertebrate fauna of these up-wellings comprised epigean animals. In contrast, in the groundwater-recharging Tukituki and Waipawa Rivers, hyporheic water chemistry was similar to that of surface water in down-wellings and 40% of the community comprised epigean animals by abundance. Significant increases (P < 0.05) in species diversity and taxonomic richness was also identified in down-welling zones compared with up-wellings. Species diversity and taxonomic richness were lowest in up-wellings in the Makaretu where hypogean animals dominated the hyporheic fauna. Species diversity and taxonomic richness were higher in down-wellings than up-wellings because more epigean taxa were present.Show less"
18,"Soulsby, C",Nov-dec 2001 ,Hydrochemistry of the hyporheic zone in salmon spawning gravels: A preliminary assessment in a degraded agricultural stream,REGULATED RIVERS-RESEARCH & MANAGEMENT,"Hydrochemical changes were monitored in a simulated, sea run salmon redd in a small agricultural stream in northeast Scotland following the 1998-1999 spawning season. Immediately after redd construction, the hydrochemical characteristics of hyporheic water, at depths of 0.1 m and 0.3 m, were very similar to stream water. These apparently well-mixed waters were alkaline, well-oxygenated and enriched in nutrients. In the weeks and months following redd construction, clear and statistically significant differences in the chemistry of stream and hyporheic waters were observed. Typically, hyporheic water had lower concentrations of dissolved oxygen (mean 7.35 mg L-1 at 0.3 m depth) than stream waters (mean = 11.26 mg L-1). Alkalinity, calcium, sulphate and conductivity levels tended to be higher in hyporheic waters, with concentrations increasing with depth. These data implied an increasing influence of groundwater with depth in the hyporheic zone following redd construction; an inference supported by subsequent hydraulic head measurements, which revealed an upwards groundwater flux in the stream bed. However, groundwater-surface water interactions were dynamic and complex: road salts eluted into the stream during periods of snowmelt simulated tracer experiments that implied that a reversed hydraulic gradient may occur at high flows with deeper streamwater penetration and mixing in the hyporheic zone. High flows also result in the mobilization of fine sediments from the stream bed which subsequently infiltrated into spawning gravels. These appear to cause `capping' of redds and probably reduce the hydraulic conductivity of the redd matrix. Infiltrating sediments also contain a small, but probably important organic component, the decomposition of which may contribute to oxygen consumption and nutrient mineralization in the hyporheic zone. Copyright (C) 2001 John Wiley & Sons, Ltd.Show less"
19,"Boano, F",General Assembly of the European-Geosciences-Union,Quantifying the impact of groundwater discharge on the surface-subsurface exchange,HYDROLOGICAL PROCESSES,
20,"Iepure, S",Dec 2014 ,"Geochemical, geological and hydrological influence on ostracod assemblages distribution in the hyporheic zone of two Mediterranean rivers in central Spain",INTERNATIONAL REVIEW OF HYDROBIOLOGY,"On the catchment spatial scale, rivers can be considered a patchy discontinuity from headwaters to mouth with significant implications on the structure and functioning of the hyporheic zone (HZ) biota. The present study aims to determine the spatial variation of ostracod assemblages from a fluvial HZ of two groundwater-fed rivers of the Jarama basin (Central Spain). We hypothesised that ostracod abundance and composition are subject to changes in water condition, substratum type geology and surface water/groundwater exchanges along the hyporheic flow path. Individual measures of 29 physico-chemical parameters, water discharge, sediment size and sediment organic matter (as loss of ignition) were measured at a depth of 20-40cm at 20 hyporheic sites of the Henares and Tajuna Rivers. The results show that factors like elevation, carbonate water type, high permeable riverbed substratum and groundwater upwelling at headwaters contribute to shape a diverse, mixed assemblage formed by stygophyle and stygoxene ostracods (14 species). Conversely, low-mineralised waters, siliceous riverbeds with poor permeability, and relatively low surface/ground water exchanges in the middle and lower sectors, limit species diversity and ostracod abundance to exclusively stygoxene elements (nine species). Ostracod abundance correlates positively with fine sands (0.125-0.25mm) (Spearman, r=0.70), and negatively with temperature (r=-0.40), SO42- (r=-0.45) and Mg2+ (r=-0.40). Trace metal (Cu, Mn, Ni) accumulation in the intermediate and lower sectors of both rivers appears harmful for Ilyocypris brady (r=-0.46) and Pryonocypris zenkeri (r=-0.40), whereas As relates negatively to the abundance of Candona candida (r=-0.51), Pryonocypris zenkeri (r=-0.60) and Herpetocypris brevicaudata (r=-0.72). The results highlight the significance of recent ostracods as a proxy to assess the water conditions in a HZ and to provide forthcoming approaches to depict surface-subsurface hydrological exchanges.Show less"
21,"Harjung, A",Apr 2019 ,Responses of microbial activity in hyporheic pore water to biogeochemical changes in a drying headwater stream,FRESHWATER BIOLOGY,"Microbial heterotrophic activity is a major driver of nutrient and organic matter processing in the hyporheic zone of headwater streams. Additionally, the hyporheic zone might provide refuge for microbes when surface flow ceases during drought events. We investigated chemical (organic and inorganic nutrients) and microbiological parameters (bacterial cell concentration, live-dead ratios, and extracellular enzyme activities) of surface and interstitial pore water in a period of progressive surface-hyporheic disconnection due to summer drying. The special situation of the chosen study reach, where groundwater mixing is impeded by the bedrock forming a natural channel filled with sediment, allowed as to study the transformation of these parameters along hyporheic flow paths. The chemical composition of the hyporheic pore water reflected the connectivity with the surface water, as expressed in the availability of nitrate and oxygen. Conversely, microbiological parameters in all hyporheic locations were different from the surface waters, suggesting that the microbial activity in the water changes rapidly once the water enters the hyporheic zone. This feature was principally manifested in higher live-dead ratios and lower leucine aminopeptidase (an activity related to nitrogen acquisition) in the hyporheic pore waters. Overall, bacterial cell concentration and extracellular enzyme activities increased along hyporheic flow paths, with a congruent decrease in inorganic nutrients and dissolved organic matter quantity and apparent molecular size. Our findings show two important functions of the hyporheic zone during drought: (1) deeper (-50 cm) water-saturated layers can act as a refuge for microbial activity; and (2) the hyporheic zone shows high rates of carbon and nitrogen turnover when water residence times are longer during drought. These rates might be even enhanced by an increase in living microbes in the remaining moist locations of the hyporheic zone.Show less"
22,"Bianchin, M",Jul 10 2010 ,Quantifying hyporheic exchange in a tidal river using temperature time series,WATER RESOURCES RESEARCH,"An investigation into groundwater-surface water interaction (GSWI) beneath a large tidally influenced river was conducted to determine the effect of tides on the development of a hyporheic zone (HZ) and to quantify mixing of river water and groundwater. Temperature measurements, coupled with independent hydraulic head measurements, were used to detect groundwater flow within the riverbed. GWSI under tidal forcing produced a 1 m deep HZ. Time-averaged riverbed temperature profiles displayed a distinct compressed convex pattern: clear evidence of net groundwater discharge. However, the instantaneous time series data indicate that riverbed temperatures were affected by tidal forcing to a depth of 1 m. Heat transport modeling revealed that instantaneous velocities within the shallow sediments of the riverbed are rather high, creating a zone of vigorous exchange during either a flooding or ebbing tide. Furthermore, the magnitude of the tidal pressure gradient was found to be significantly greater than the pressure gradient expected across 0.8 m high dunes, evidence that bed-form-driven exchange under these conditions, and this scale of observation, did not contribute to the development of the HZ. Conditions for exchange induced by shear and current bed form are favorable during ebbing tidal conditions only; flow paths are therefore limited in depth. Exchange flow paths in an estuary setting are complex; they are limited in duration and space and dominated by tidal pumping.Show less"
23,"Hasenmueller, EA",Feb 2016 ,"Hyporheic zone flow disruption from channel linings: Implications for the hydrology and geochemistry of an urban stream, St. Louis, Missouri, USA",JOURNAL OF EARTH SCIENCE,"Cement channel linings in an urban stream in St. Louis, Missouri increase event water contributions during flooding, shorten transport times, and magnify geochemical variability on both short and seasonal timescales due to disruption of hyporheic flowpaths. Detailed analyses of water isotopes, major and trace elements, and in situ water quality data for an individual flood event reveal that baseflow contributions rise by 8% only 320 m downstream of the point where this particular channel changes from cement-lined to unlined. However, additional hydrograph separations indicate baseflow contributions are variable and can be much higher (average baseflow increase is 16%). Stream electrical conductivity (EC) and solute concentrations in the lined reach were up to 25% lower during peak flow than in the unlined channel, indicating a greater event flow fraction. In contrast, during low flow, stream EC and solute concentrations in the lined reach were up to 30% higher due to the restricted inflow of more dilute groundwater. Over longer timescales, EC, solute concentrations, turbidity, and bacterial loads decrease downstream signifying increasing contributions of dilute baseflow. The decreased connectivity of surface waters and groundwaters along the hyporheic zone in lined channels increases the hydrologic and geochemical variability of urban streams.Show less"
