,First author,Year,Title,Journal,Abstract
10,"Lu, M",Dec 2020 ,Measuring the hydrological longitudinal connectivity and its spatial response on urbanization in delta plains,ECOLOGICAL INDICATORS,"The variations of hydrological longitudinal connectivity are influenced by natural factors and human activities in the delta plain where many sluices are distributed in. Measuring the longitudinal connectivity changed by human controls (i.e. sluices) is still an open question. Besides, the spatial relationship between the longitudinal connectivity and urbanization is not clear. To this end, a reasonable indicator (Sluice Longitudinal Connectivity Index, SLCI), composed of sluice passage probability, passage efficiency, and cumulative effects of sluices, is proposed to detect the changes in the longitudinal connectivity in the flood and non-flood seasons. Based on this indicator, we took the Wu-Cheng-Xi-Yu region (WCXY) in China as a study region and detected the spatial impacts of the urbanization indices on the longitudinal connectivity by the geographically weighted regression. It is found that the average longitudinal connectivity in the non-flood season is 32% larger than that in the flood season in the WCXY region. The spatial distribution of the non-flood SLCI (values 0.6) is 26% larger than that of the flood SLCI. Spatially, the longitudinal connectivity is low (SLCI < 0.2) along the river and around the city where the sluices are distributed in. The longitudinal connectivity of the highly urbanized regions is lower than that of the lowly urbanized regions. Meanwhile, the relative effects of urbanization indices on the longitudinal connectivity can be sorted as follows: Landscape (69%) > Population (51%) > Economy (48%) in the nonflood season, and Population (88%) > Economy (63%) in the flood season.Show less"
11,"Wainwright, J",Mar 15 2011 ,"Linking environmental regimes, space and time: Interpretations of structural and functional connectivity",GEOMORPHOLOGY,"Connectivity as a concept has been increasingly part of discussions or explanations in hydrology, geomorphology and ecology. We address recent critiques of this approach by demonstrating how a refinement which distinguishes structural connectivity from functional connectivity can be used to explain patterns observed in very different environmental systems. These systems are found in linkages between surface and subsurface flowpaths and the hyporheos in the River Don, a temperate river channel in Yorkshire. UK; in surface and subsurface fluxes in agricultural land in the UK; and in vegetation and surface conditions in a degrading environment at the Sevilleta LTER site in the semi-arid Southwest USA. First, we demonstrate long-term geological and structural controls mediated by in-channel processes. Second, human organization of landscape elements is a significant control on runoff and erosion, so that similar events can produce very different responses (and vice versa). Third, linkages between the removal of grass vegetation and runoff and erosion produce non-linear and path-dependent feedbacks which control the subsequent degradation of the landscape, making the process difficult to reverse. As a result of these studies, we argue that even in cases where connectivity cannot be directly quantified (at least at present), this limitation does not prevent the concept from being a useful heuristic device for exploring responses of complex systems. Furthermore, this result implies that an increasing need exists for disciplinary connectivity to investigate such systems. (c) 2010 Elsevier B.V. All rights reserved.Show less"
12,"Rolls, ET",,Multiple cortical visual streams in humans,CEREBRAL CORTEX,"The effective connectivity between 55 visual cortical regions and 360 cortical regions was measured in 171 HCP participants using the HCP-MMP atlas, and complemented with functional connectivity and diffusion tractography. A Ventrolateral Visual ""What"" Stream for object and face recognition projects hierarchically to the inferior temporal visual cortex, which projects to the orbitofrontal cortex for reward value and emotion, and to the hippocampal memory system. A Ventromedial Visual ""Where"" Stream for scene representations connects to the parahippocampal gyrus and hippocampus. An Inferior STS (superior temporal sulcus) cortex Semantic Stream receives from the Ventrolateral Visual Stream, from visual inferior parietal PGi, and from the ventromedial-prefrontal reward system and connects to language systems. A Dorsal Visual Stream connects via V2 and V3A to MT+ Complex regions (including MT and MST), which connect to intraparietal regions (including LIP, VIP and MIP) involved in visual motion and actions in space. It performs coordinate transforms for idiothetic update of Ventromedial Stream scene representations. A Superior STS cortex Semantic Stream receives visual inputs from the Inferior STS Visual Stream, PGi, and STV, and auditory inputs from A5, is activated by face expression, motion and vocalization, and is important in social behaviour, and connects to language systems.Show less"
13,"Erkinaro, J",Feb 2017 ,Road culvert restoration expands the habitat connectivity and production area of juvenile Atlantic salmon in a large subarctic river system,FISHERIES MANAGEMENT AND ECOLOGY,"The effects of restoration of impassable road culverts on the distribution of juvenile Atlantic salmon, Salmo salar L., were evaluated in seven small tributaries of the subarctic River Teno system, northernmost Finland/Norway. Restoration enabled the passage of juvenile salmon through the culverts and increased the distribution area of salmon parr in the seven streams by tens or hundreds of metres, depending on the natural slope of the tributary with a total of approximate to 1km new area for ascending juveniles. Areas upstream of the culverts were colonised after varying number of years, mostly 2-3, following restoration. Age-1 and age-2 parr were the first salmon age groups entering the new territory after removal of the migration barrier. Although the restoration measures were conducted at the downstream outlet area of the culverts only, the connectivity was improved and increased the production area accessible to juvenile salmon. Such removal of migration barriers and securing habitat connectivity by passable culverts should be taken into account in environmental management strategies of river systems safeguarding the essential habitats of salmonid fish.Show less"
14,"Li, MX",Feb 15 2021 ,Headwater stream ecosystem: an important source of greenhouse gases to the atmosphere,WATER RESEARCH,"Although an increasing number of reports have revealed that rivers are important sources of greenhouse gases (GHGs), the magnitude and underlying mechanism of riverine GHG emissions are still poorly understood. The global extent of the headwater stream ecosystem may represent one of the important GHG emitters. A global database of GHG measurements from 595 rivers, indicated that the concentrations of riverine GHGs continually decrease as the stream order increases. Further analysis suggested that high GHG emissions from headwater streams (Strahler stream orders of 1 to 3) could be related to the low levels of dissolved oxygen, massive terrestrially derived carbon/nitrogen inputs and large gas exchange velocity. Through a combination of the predicted river surface areas and gas transfer velocities, we estimated that globally, the rivers emit approximately 6.6 (5.5-7.8) Pg CO2, 29.5 (19.6-37.3) Tg CH4, and 0.6 (0.2-0.9) Tg N2O per year, and totally emit 7.6 (6.1-9.1) CO2 equivalent into atmosphere per year. The headwater streams contribute 72.3%, 75.5%, and 77.2% of the global riverine CO2, CH4, and N2O emissions, respectively. This study presents a systematic estimation of GHG emissions from river ecosystems worldwide and highlights the dominant role played by headwater streams in GHG evasions from global rivers. (c) 2020 Elsevier Ltd. All rights reserved.Show less"
15,"Van Meel, C",May 1 2019 ,The representation of symmetry in multi-voxel response patterns and functional connectivity throughout the ventral visual stream,NEUROIMAGE,"Several computational models explain how symmetry might be detected and represented in the human brain. However, while there is an abundance of psychophysical studies on symmetry detection and several neural studies showing where and when symmetry is detected in the brain, important questions remain about how this detection happens and how symmetric patterns are represented. We studied the representation of (vertical) symmetry in regions of the ventral visual stream, using multi-voxel pattern analyses (MVPA) and functional connectivity analyses. Our results suggest that neural representations gradually change throughout the ventral visual stream, from very similar part-based representations for symmetrical and asymmetrical stimuli in V1 and V2, over increasingly different representations for symmetrical and asymmetrical stimuli which are nevertheless still part-based in both V3 and V4, to a more holistic representation for symmetrical compared to asymmetrical stimuli in high-level LOC. This change in representations is accompanied by increased communication between left and right retinotopic areas, evidenced by higher interhemispheric functional connectivity during symmetry perception in areas V2 and V4.Show less"
16,"Fratkin, MM",Aug 2020 ,The influence of lithology on channel geometry and bed sediment organization in mountainous hillslope-coupled streams,EARTH SURFACE PROCESSES AND LANDFORMS,"Sediment transport and channel morphology in mountainous hillslope-coupled streams reflect a mixture of hillslope and channel processes. However, the influence of lithology on channel form and adjustment and sediment transport remains poorly understood. Patterns of channel form, grain size, and transport capacity were investigated in two gravel-bed streams with contrasting lithology (basalt and sandstone) in the Oregon Coast Range, USA, in a region in which widespread landslides and debris flows occurred in 1996. This information was used to evaluate threshold channel conditions and channel bed adjustment since 1996. Channel geometry, slope, and valley width were measured or extracted from LiDAR and sediment textures were measured in the surface and subsurface. Similar coarsening patterns in the first few kilometres of both streams indicated strong hillslope influences, but subsequent downstream fining was lithology-dependent. Despite these differences, surface grain size was strongly related to shear stress, such that the ratio of available to critical shear stress for motion of the median surface grain size at bankfull stage was around one over most of the surveyed lengths. This indicated hydraulic sorting of supplied sediment, independent of lithology. We infer a cycle of adjustment to sediment delivered during the 1996 flooding, from threshold conditions, to non-alluvial characteristics, to threshold conditions in both basins. The sandstone basin can also experience complete depletion of the gravel-size alluvium to sand size, leading to bedrock exposure because of high diminution rates. Although debris flows being more frequent in a basalt basin, this system will likely display threshold-like characteristics over a longer period, indicating that the lithologic control on channel adjustment is driven by differences in rock competence that control grain size and available gravel for bed load transport. (c) 2020 John Wiley & Sons, Ltd.Show less"
17,"Johaneman, TM",Jan 1 2020 ,Classifying connectivity to guide aquatic habitat management in an arctic coastal plain watershed experiencing land use and climate change,ARCTIC ANTARCTIC AND ALPINE RESEARCH,"Habitat connectivity supports life history requirements of many arctic fish species during periods of flowing water. However, aquatic habitat connectivity is susceptible to change due to climate factors and land use, particularly in the 4,600 km(2)Fish Creek Watershed (FCW) located in National Petroleum Reserve in Alaska. Varying degrees and mechanisms of connectivity between overwintering habitat and summer foraging habitat motivated us to assess and classify aquatic habitat connectivity to help inform management. Using geospatial analysis and field methods we classified processes affecting connectivity within riparian corridors and upstream channels. Results show the dominant geomorphic process affecting connectivity varied among river systems, providing general and catchment-specific guidance as to the distribution of important migratory fish habitat. Barriers to fish passage caused by subsurface flow were more common along river corridors with high channel migration rates, whereas wetland flowthrough was the most common barrier in upstream catchments throughout the FCW. Coupling both riparian and catchment connectivity showed that 28 percent of catchments were classified as having fish-passable connectivity, indicated by no barriers present in the riparian zone or upstream channels. Future work should evaluate how well this classification predicts fish habitat, is useful to resource management, and is applicable to other arctic watersheds.Show less"
18,"Xia, SX",Dec 15 2016 ,Wintering waterbirds in a large river floodplain: Hydrological connectivity is the key for reconciling development and conservation,SCIENCE OF THE TOTAL ENVIRONMENT,"An alteration in the hydrological connectivity reduces the synergistic processes and interactions between rivers and their floodplains, and changes the distribution of waterbirds that rely on floodplains as foraging grounds. Recent river and wetland conservation and restoration efforts have been partially focused on reinstating the natural river-floodplain connectivity to ameliorate the ecological effects of regulation in river systems. However, in regions where human well-being is tightly linked with the cultivation of the floodplain (such as fisheries), management options are constrained and trade-offs among competing social, economic and ecological goals may be necessary for the wise use of wetlands. Poyang Lake in east central China includes numerous sub-lakes with different types of hydrological regulation; therefore, this lake may provide a useful context for exploring the likelihood of such trade-offs. In this study, we used multiyear simultaneous waterbird survey data together with habitat maps derived from satellite imagery for Poyang Lake to examine-the variations in waterbird community structure and abundance within sub-lakes with different types of hydrological regulation. Using a Bayesian Markov chain Monte Carlo approach, we built generalized linear mixed models to explore the differences in wetland composition and waterbird abundance/diversity among three lake types (i.e. isolated, freely connected, and controlled) at community, guild and species levels.. The results showed hydrological connectivity alteration clearly affects wintering waterbirds; in addition, the ecological benefits of a natural flow regime were most unambiguous at the community level. Nevertheless, little evidence exists to indicate that the lakes' ecological values as waterbird foraging grounds were compromised by partial regulation. That is, species richness and population size were comparable in naturally connected and controlled lakes. Our results suggest that, with carefully designed management plans, a delicate balance between waterbird conservation and development can be accomplished in large river floodplains. Crown Copyright (C) 2016 Published by Elsevier B.V. All rights reserved.Show less"
19,"Zheng, Z",25th International Conference on Nuclear Engineering,APPLICATION OF A 3D DISCRETE ORDINATES-MONTE CARLO COUPLING METHOD ON CAP1400 CAVITY STREAMING CALCULATION,,
20,"Grandinetti, J",Mar 15 2022 ,Infrastructures of flow: streaming media as elemental media,CRITICAL STUDIES IN MEDIA COMMUNICATION,"Streaming media are often placed in a lineage of electrical technologies that promise connectivity at a distance. We argue, however, that the material-discursive entanglement of streaming is a technological descendent of pre-electrical attempts to control essential resources through flow. Inspired by John Durham Peters's emphasis on elemental media, we examine streaming media practices that date to antiquity in order to assess infrastructures of flow today. By considering material technologies that capture and channel critical resources to be the ""original"" streaming media, we demonstrate how the idealized metaphor of streaming conceals the imbrication of human--technology--nature that underpins the capture and channel of flows. Consequently, we position streaming media as infrastructural, indebted to environments, and as part of a lineage that includes not only the telegraph, telephone, television, and film, but also rivers, canals, aqueducts, and pipelines.Show less"
21,"Zhang, Z",Oct 2020 ,"Gene Flow and Individual Relatedness Suggest Population Spatial Connectivity of Sinogastromyzon sichangensis (Cypriniformes: Balitoridae) in the Chishui River, China",ZOOLOGICAL SCIENCE,"Sinogastromyzon sichangensis is a hillstream loach endemic to the upper Yangtze River, China. It is unclear whether this fish lives in a very restricted area or may be dispersed over a long distance. In the present study spatial connectivity of populations of S. sichangensis was investigated based on 343 individuals collected from 12 sites of Chishui River and employing 22 microsatellite loci. The results of genetic diversity analysis showed that observed heterozygosity (H-O) and polymorphism information content (PIC) ranged from 0.5653 to 0.6999 and 0.8513 to 0.8819, respectively. Population structure analysis suggested that S. sichangensis had an unclear genetic structure. AMOVA showed that 69.36% of genetic variation was attributed to differentiation within individuals and all the pairwise genetic differentiation indices (F-ST) were low (mean F-ST = 0.0344), indicating weak differentiation among these populations. Estimation of gene flow showed frequent flow among populations, and contemporary levels (mean contemporary migration rate, m(c) = 0.0131) were approximately equal to historical levels (mean historical migration rate, m(h) = 0.0147). Individual relatedness analysis revealed a high level of sibship within and among different populations. The frequent gene flow and widespread sibship were due to S. sichangensis laying drifting eggs which travel for a long distance until hatching, after which the juveniles or adults migrate upstream. The results of unclear geographic structure and frequent exchange also indicate that it is necessary to decrease the negative impacts of anthropogenic activities on the connectivity of rivers to protect the migration routes of S. sichangensis.Show less"
22,"Olaya-Marin, EJ",Dec 1 2012 ,"Modelling native fish richness to evaluate the effects of hydromorphological changes and river restoration (jucar River Basin, Spain)",SCIENCE OF THE TOTAL ENVIRONMENT,"The richness of native fish is considered to be an indicator of aquatic ecosystem health, and improving richness is a key goal in the management of river ecosystems. An artificial neural network (ANN) model based on field data from 90 sample sites distributed throughout the Jucar River Basin District was developed to predict the native fish species richness (NFSR). The Levenberg-Marquardt learning algorithm was used for model training. When constructing the model, we tried different numbers of neurons (hidden layers), compared different transfer functions, and tried different k values (from 3 to 10) in the k-fold cross-validation method. This process and the final selection of key variables with relevant ecological meaning support the reliability and robustness of the final ANN model. The partial derivatives method was applied to determine the relative importance of input environmental variables. The final ANN model combined variables describing riparian quality, water quality, and physical habitat and helped identify the primary drivers of the NFSR patterns in Mediterranean rivers. In the second part of the study, the model was used to evaluate the effectiveness of two restoration actions in the)(war River: the removal of two abandoned weirs and the progressive increase in the proportion of riffles. The model indicated that the combination of these actions produced a rise in NFSR, which ultimately reached the maximum values observed in the reference site of that river ecotype (sensu the European Water Framework Directive). The results demonstrate the importance of longitudinal connectivity and riffle proportion for improving NFSR and the power of ANNs to help decisions in the management and ecological restoration of Mediterranean rivers. Furthermore, this model at the basin scale is the first step for further research on the effects of water scarcity and global change on Mediterranean fish communities. (C) 2012 Elsevier B.V. All rights reserved.Show less"
