,First author,Year,Title,Journal,Abstract
10,"Keesstra, SD",Mar 2019 ,"Coupling hysteresis analysis with sediment and hydrological connectivity in three agricultural catchments in Navarre, Spain",JOURNAL OF SOILS AND SEDIMENTS,"PurposeRain storm events mobilise large proportions of fine sediments in catchment systems. Sediments from agricultural catchments are often adsorbed by nutrients, heavy metals and other (in)organic pollutants that may impact downstream environments. To mitigate erosion, sediment transport and associated pollutant transport, it is crucial to know the origin of the sediment that is found in the drainage system, and therefore, it is important to understand catchment sediment dynamics throughout the continuity of runoff events.Materials and methodsTo assess the impact of the state of a catchment on the transport of fine suspended sediment to catchment outlets, an algorithm has been developed which classifies rain storm events into simple (clockwise, counter-clockwise) and compound (figure-of-eight; complex) events. This algorithm is the first tool that uses all available discharge and suspended sediment data and analyses these data automatically. A total of 797 runoff events from three experimental watersheds in Navarre (Spain) were analysed with the help of long-term, high-resolution discharge and sediment data that was collected between 2000 and 2014.Results and discussionMorphological complexity and in-stream vegetation structures acted as disconnecting landscape features which caused storage of sediment along the transport cascade. The occurrence of sediment storage along transport paths was therefore responsible for clockwise hysteresis due to the availability of in-stream sediment which could cause the first flush affect. Conversely, the catchment with steeper channel gradients and a lower stream density showed much more counter-clockwise hysteresis due to better downstream and lateral surface hydrological connectivity. In this research, hydrological connectivity is defined as the actual and potential transfer paths in a catchment. The classification of event SSC-Q hysteresis provided a seasonal benchmark value to which catchment managers can compare runoff events in order to understand the origin and locations of suspended sediment in the catchment.ConclusionsA new algorithm uses all available discharge and suspended sediment data to assess catchment sediment dynamics. From these analyses, the catchment connectivity can be assessed which is useful to develop catchment land management.Show less"
11,"Marion, A",Oct 14 2008 ,Solute transport in rivers with multiple storage zones: The STIR model,WATER RESOURCES RESEARCH,"Solute transport in rivers is controlled by surface hydrodynamics and by mass exchanges between the surface stream and distinct retention zones. This paper presents a residence time model for stream transport of solutes, Solute Transport in Rivers (STIR), that accounts for the effect of the stream-subsurface interactions on river mixing. A stochastic approach is used to derive a relation between the in-stream solute concentration and the residence time distributions (RTDs) in different retention domains. Particular forms of the RTD are suggested for the temporary storage within surface dead zones and for bed form-induced hyporheic exchange. This approach is advantageous for at least two reasons. The first advantage is that exchange parameters can generally be expressed as functions of physical quantities that can be reasonably estimated or directly measured. This gives the model predictive capabilities, and the results can be generalized to conditions different from those directly observed in field experiments. The second reason is that individual exchange processes are represented separately by appropriate residence time distributions, making the model flexible and modular, capable of incorporating the effects of a variety of exchange processes and chemical reactions in a detailed way. The capability of the model is illustrated with an example and with an application to a field case. Analogies and differences with other established models are also discussed.Show less"
12,"Pate, AA",Nov 15 2020 ,Streamflow permanence in headwater streams across four geomorphic provinces in Northern California,HYDROLOGICAL PROCESSES,"Mountainous headwater streams represent a substantial proportion of the global stream network. These small streams may flow episodically, seasonally, or perennially, providing diverse values and services. Given their broad importance and growing pressures on terrestrial and aquatic resources, we must improve our understanding of the drivers of flow permanence to facilitate informed land and water management decisions. We used field observations from >10 cross-sections in each of 101 non-fish bearing, headwater streams across four geomorphic provinces in Northern California to quantify flow permanence and network connectivity during the summer low flow period in 2018. At each stream cross-section, we noted the presence or absence of streamflow and used this information to classify streams as perennial (continuous streamflow in all cross-sections) or non-perennial and connected (surface water in the most downstream cross-section) or disconnected. At each cross-section, we also quantified channel size (width and depth) and grain size. We coupled field observations with geospatial data of catchment physiography, hydrology, and climate in random forest models to investigate controls of flow permanence and network connectivity. Potential drivers of flow permanence or network connectivity included in our models were channel geometry, grain size, slope, aspect, elevation, annual and seasonal precipitation, air temperature, and topographic wetness index. We found more perennial streams in the Klamath Mountains and Sierra Nevada than in the Cascades and N. Coast regions. Streams in the Klamath were the most connected followed by streams in the N. Coast, Sierra Nevada, and Cascades. The most important variables for predicting flow permanence were channel grain size, winter 2018 precipitation, and drainage area. Comparatively, the most important variables for predicting network connectivity were winter and spring 2018 precipitation, grain size, and bankfull depth. Our study illustrated the complexity of the processes that drive flow permanence and highlighted the uncertainty in projecting the precense of water in streams across diverse regions.Show less"
13,"Hiatt, M",Mar 2018 ,Channel-Island Connectivity Affects Water Exposure Time Distributions in a Coastal River Delta,WATER RESOURCES RESEARCH,"The exposure time is a water transport time scale defined as the cumulative amount of time a water parcel spends in the domain of interest regardless of the number of excursions from the domain. Transport time scales are often used to characterize the nutrient removal potential of aquatic systems, but exposure time distribution estimates are scarce for deltaic systems. Here we analyze the controls on exposure time distributions using a hydrodynamic model in two domains: the Wax Lake delta in Louisiana, USA, and an idealized channel-island complex. In particular, we study the effects of river discharge, vegetation, network geometry, and tides and use a simple model for the fractional removal of nitrate. In both domains, we find that channel-island hydrological connectivity significantly affects exposure time distributions and nitrate removal. The relative contributions of the island and channel portions of the delta to the overall exposure time distribution are controlled by island vegetation roughness and network geometry. Tides have a limited effect on the system's exposure time distribution but can introduce significant spatial variability in local exposure times. The median exposure time for the WLD model is 10 h under the conditions tested and water transport within the islands contributes to 37-50% of the network-scale exposure time distribution and 52-73% of the modeled nitrate removal, indicating that islands may account for the majority of nitrate removal in river deltas.Show less"
14,"Biron, PM",Sum 2018 ,The need for river management and stream restoration practices to integrate hydrogeomorphology,CANADIAN GEOGRAPHER-GEOGRAPHE CANADIEN,"There is growing support amongst scientists worldwide about the need for a shift in river management approaches to include hydrogeomorphic processes. However, the degree to which these concepts are transferred to governmental agencies and practitioners varies widely. In Quebec, for example, many stream restoration projects are based on the (incorrect) assumption that river mobility and its inevitable consequences (bank erosion of meanders, presence of woody debris in the channel) are problematic for salmonids. This paper presents examples drawn from current guidelines on stream restoration for fish habitat in Quebec to demonstrate the need to improve the knowledge exchange among scientists and decision makers about the positive impact of river mobility and large wood dynamics on biodiversity. Our observations reveal that existing guidelines for stream restoration in Quebec need to be revised to better integrate hydrogeomorphic concepts and to no longer assume that maintaining rivers in a static state is beneficial for fish. Adopting the freedom space for rivers approach would likely result in improved habitat as it combines natural processes related to mobility, flooding, and riparian wetland connectivity to determine the minimal space around rivers where development should not be allowed, thus allowing river processes to be restored.La necessite d'integrer l'hydrogeomorphologie pour la gestion des rivieres et les pratiques de restauration des cours d'eau Il existe un consensus croissant parmi les scientifiques du monde entier qu'il est necessaire de changer les approches de gestion des rivieres pour inclure les processus hydrogeomorphologiques. Cependant, la mesure dans laquelle ces concepts sont transferes aux agences et praticiens gouvernementaux varie considerablement. Au Quebec par exemple, plusieurs projets de restauration des cours d'eau sont bases sur l'hypothese (incorrecte) que la mobilite des rivieres et leurs consequences inevitables (erosion de berge des meandres, presence de debris ligneux dans le chenal) sont problematiques pour les salmonides. Cet article presente des exemples tires des lignes directrices actuelles sur la restauration de l'habitat du poisson au Quebec pour demontrer la necessite d'ameliorer le transfert de connaissances entre scientifiques et decideurs sur l'impact positif de la mobilite des rivieres et de la dynamique des bois morts sur la biodiversite. Nos observations revelent que les lignes directrices existantes pour la restauration des cours d'eau au Quebec doivent etre revisees afin de mieux integrer les concepts hydrogeomorphologiques et de ne plus supposer que le maintien des rivieres dans un etat statique soit benefique pour les poissons. Adopter l'approche de gestion par << espace de liberte des cours d'eau >> entrainerait probablement une amelioration de l'habitat, car elle associe des processus naturels lies a la mobilite, aux inondations et a la connectivite des milieux humides riverains pour determiner l'espace minimal autour des rivieres oU le developpement ne devrait pas etre autorise, permettant ainsi de restaurer les processus fluviaux.Show less"
15,"Wade, J",Dec 2020 ,Beaver dam analogues drive heterogeneous groundwater-surface water interactions,HYDROLOGICAL PROCESSES,"Beaver dam analogues (BDAs) are a cost-effective stream restoration approach that leverages the recognized environmental benefits of natural beaver dams on channel stability and local hydrology. Although natural beaver dams are known to exert considerable influence on the hydrologic conditions of a stream system by mediating geomorphic processes, nutrient cycling, and groundwater-surface water interactions, the impacts of beaver-derived restoration methods on groundwater-surface water exchange are poorly characterized. To address this deficit, we monitored hyporheic exchange fluxes and streambed porewater biogeochemistry across a sequence of BDAs installed along a central Wyoming stream during the summer of 2019. Streambed fluxes were quantified by heat tracing methods and vertical hydraulic gradients. Biogeochemical activity was evaluated using major ion porewater chemistry and principal component analysis. Vertical fluxes of approximately 1.0 m/day were observed around the BDAs, as was the development of spatially heterogeneous zones of nitrate production, groundwater upwelling, and anaerobic reduction. Strong contrasts in hyporheic zone processes were observed across BDAs of differing sizes. This suggests that structures may function with size-dependent behaviour, only altering groundwater-surface water interactions after a threshold hydraulic step height is exceeded. Patterns of hyporheic exchange and biogeochemical cycling around the studied BDAs resemble those around natural beaver dams, suggesting that BDAs may provide comparable benefits to channel complexity and near-stream function over a 1-year period.Show less"
16,"Lasne, E",Dec 2008 ,European eel distribution and body condition in a river floodplain: effect of longitudinal and lateral connectivity,ECOLOGY OF FRESHWATER FISH,"We studied eel population characteristics (size classes, densities and body condition) in the lower Loire River floodplain (France) to evaluate the effects of longitudinal and lateral gradients. A total of 36 sites were electrofished in June 2005. The sites were grouped first into three river segments according to the distance inland corresponding to a longitudinal gradient and secondly into three lateral connectivity categories. Results indicate that small eels, especially those <= 300 mm, were very abundant downstream but density rapidly decreased upstream. In addition, eels <= 150 mm tended to be most abundant in connected waterbodies. Conversely, the distribution of larger eels was quite uniform across both dimensions. Eel condition decreased upstream. In parallel, in downstream river segment, eels had a lower condition in disconnected waterbodies than in connected ones. Eel specialists still have only a longitudinal perception of eel habitat. Our results suggest that lateral gradients should be also taken into consideration.Show less"
17,"Laenen, A",Apr 2001 ,"Transient storage assessments of dye-tracer injections in rivers of the Willamette Basin, Oregon",JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,"Rhodamine WT dye-tracer injections in rivers of the Willamette Basin yield concentration-time curves with characteristically long recession times suggestive of active transient storage processes. The scale of drainage areas contributing to the stream reaches studied in the Willamette Basin ranges from 10 to 12,000 km(2). A transient storage assessment of the tracer studies has been completed using the U.S. Geological Survey's One-dimensional Transport with Inflow and Storage (OTIS) model, which incorporates storage exchange and decay functions along with the traditional dispersion and advection transport equation. The analysis estimates solute transport of the dye. It identifies first-order decay coefficients to be on the order of 10(-5)/sed for the nonconservative Rhodamine WT. On an individual subreach basis, the first-order decay is slower (typically by an order of magnitude) than the transient storage process, indicating that nonconservative tracers may be used to evaluate transient storage in rivers. In the transient storage analysis, a dimensionless parameter (A(S)/A) expresses the spatial extent of storage zone area relative to stream cross section. In certain reaches of Willamette Basin pool-and-riffle, gravel-bed rivers, this parameter was as large as 0.5. A measure of the storage exchange flux was calculated for each stream subreach in the simulation analysis. This storage exchange is shown subjectively to be higher at higher stream discharges. Hyporheic linkage between streams and subsurface flows is the probable physical mechanism contributing to a significant part of this inferred active transient storage. Hyporheic linkages are further suggested by detailed measurements of river discharge with an Acoustic Doppler Current Profiler system delineating zones in two large rivers where water alternately enters and leaves the surface channels through gravel-and-cobble riverbeds. Measurements show patterns of hyporheic exchange that are highly variable in time and space.Show less"
18,"Roche, KR",May 2018 ,Turbulence Links Momentum and Solute Exchange in Coarse-Grained Streambeds,WATER RESOURCES RESEARCH,"The exchange of solutes between surface and pore waters is an important control over stream ecology and biogeochemistry. Free-stream turbulence is known to enhance transport across the sediment-water interface (SWI), but the link between turbulent momentum and solute transport within the hyporheic zone remains undetermined due to a lack of in situ observations. Here, we relate turbulent momentum and solute transport using measurements within a streambed with 0.04 m diameter sediment. Pore water velocities were measured using endoscopic particle image velocimetry and used to generate depth profiles of turbulence statistics. Solute transport was observed directly within the hyporheic zone using an array of microsensors. Solute injection experiments were used to assess turbulent fluxes across the SWI and patterns of hyporheic mixing. Depth profiles of fluctuations in solute concentration were compared with profiles of turbulence statistics, and profiles of mean solute concentration were compared to an effective dispersion model. Fluorescent visualization experiments at a Reynolds number of Re >= 27,000 revealed the presence of large-scale motions that ejected tracer from the pore waters, and that these events were not present at Re = 13,000. Turbulent shear stresses and high-frequency concentration fluctuations decayed greatly within 1-2 grain diameters below the SWI. However, low-frequency concentration fluctuations penetrated to greater depths than high-frequency fluctuations. Comparison with a constant-coefficient dispersion model showed that hyporheic mixing was enhanced in regions where turbulent stresses were observed. Together, these results show that the penetration of turbulence into the bed directly controls both interfacial exchange and mixing within a transition layer below the SWI.Plain Language Summary Streams and rivers continuously exchange water with their underlying sediments in a region called the hyporheic zone. This zone is a hotspot of transformation for many societally relevant chemicals, including carbon, nutrients, and contaminants. Accurate predictions for how much transformation occurs in the hyporheic zone requires an improved understanding of how reactive chemicals are transported into, and within, this region of a riverbed. Although fluid turbulence can be the dominant process controlling surface-subsurface exchange in gravel-bed streams, its influence is poorly understood due to the difficulty of measuring turbulent fluid velocities and concentrations within the streambed. In this experimental study, we show that turbulence strongly couples surface waters with hyporheic waters in a thin layer where the water column and stream sediments meet. As a result, fluid transport and mixing are enhanced several centimeters into the hyporheic zone of gravel-bed streams. These findings support recent theoretical arguments that surface and subsurface waters are not independent and must instead be treated as a single unit to accurately model solute, particulate and pollutant transport in streams and rivers.Show less"
19,"Kim, H",Apr 16 2014 ,Numerical verification of hyporheic zone depth estimation using streambed temperature,JOURNAL OF HYDROLOGY,"The hyporheic zone is the active region of groundwater and surface water mixing, and consequently, through which the contaminants released to surface water are transferred to groundwater. Because of the high energy demand and expense associated with the remediation of contaminated groundwater, it has become a matter of primary concern to find an efficient and cost-effective way to restore the contaminated groundwater. Therefore delineating the hyporheic zone is of vital importance for the prevention and management of groundwater contamination. This paper proposes a method to estimate the depth of the hyporheic zone using heat transfer analysis for a streambed. In order to assess the adequacy of the proposed method, the sensitivity of the results of heat transfer analyses to the hyporheic flux was evaluated. Due to the high sensitivity to the hyporheic zone depth, the heat transfer analysis was determined to be appropriate to delineate the hyporheic zone depth. The depth estimated from the heat transfer analysis was comparable with that from a conventional tracer test. The proposed method has an advantage over existing methods of determining the hyporheic zone depth due to the fact that it only requires field temperature measurements. (C) 2014 Published by Elsevier B.V.Show less"
20,"Lefebvre, S",Oct 2005 ,Nutrient dynamics in interstitial habitats of low-order rural streams with different bedrock geology,ARCHIV FUR HYDROBIOLOGIE,"We Studied water exchange, nutrient dynamics, and microbial activities between the Surface and interstitial habitats of six low-order streams with catchments dominated by agriculture during high and low water periods. In each stream, surface (open) water and interstitial water form downwelling and Upwelling zones were considered. Interstitial habitats of most streams acted as a sink for nitrate, but as a source for ammonium and soluble reactive phosphorus (SRP). The nitrate sink persisted in shallow sediments of downwelling zones, while the source of ammonium and SRP persisted in deeper sediments of upwelling zones, where organic matter was decomposed and microbial uptake was lower than the production of nutrients. Geology (granite versus schist substratum) was the main variable controlling the nutrient contents and the microbial activity within interstitial habitats due to varying sediment grain size and hydraulic properties. Schist streams had the finest sediment grain size and lowest hydrologic connectivity between Surface water and interstitial habitats, and had the highest potential microbial activities, especially for denitrification. Land-use of the catchments (percentage of forested area), channel morphology (river incision), and local characteristics of the benthic sediment (partial clogging) also influenced nutrient concentrations and microbial activities irrespectively of the geology of the catchment.Show less"
21,"Gulley, J",Nov 2013 ,"Dissolution in a variably confined carbonate platform: effects of allogenic runoff, hydraulic damming of groundwater inputs, and surface-groundwater exchange at the basin scale",EARTH SURFACE PROCESSES AND LANDFORMS,"In variably confined carbonate platforms, impermeable confining units collect rainfall over large areas and deliver runoff to rivers or conduits in unconfined portions of platforms. Runoff can increase river stage or conduit heads in unconfined portions of platforms faster than local infiltration of rainfall can increase groundwater heads, causing hydraulic gradients between rivers, conduits and the aquifer to reverse. Gradient reversals cause flood waters to flow from rivers and conduits into the aquifer where they can dissolve limestone. Previous work on impacts of gradient reversals on dissolution has primarily emphasized individual caves and little research has been conducted at basin scales. To address this gap in knowledge, we used legacy data to assess how a gradient of aquifer confinement across the Suwannee River Basin, north-central Florida affected locations, magnitudes and processes of dissolution during 2005-2007, a period with extreme ranges of discharge. During intense rain events, runoff from the confining unit increased river stage above groundwater heads in unconfined portions of the platform, hydraulically damming inputs of groundwater along a 200 km reach of river. Hydraulic damming allowed allogenic runoff with SICAL<-4 to fill the entire river channel and flow into the aquifer via reversing springs. Storage of runoff in the aquifer decreased peak river discharges downstream and contributed to dissolution within the aquifer. Temporary storage of allogenic runoff in karst aquifers represents hyporheic exchange at a scale that is larger than found in streams flowing over non-karst aquifers because conduits in karst aquifers extend the area available for exchange beyond river beds deep into aquifers. Post-depositional porosity in variably confined carbonate platforms should thus be enhanced along rivers that originate on confining units. This distribution should be considered in models of porosity distribution used to manage water and hydrocarbon resources in carbonate rocks. Copyright (c) 2013 John Wiley & Sons, Ltd.Show less"
22,"Li, XJ",Nov 4 2019 ,Acoustofluidic enzyme-linked immunosorbent assay (ELISA) platform enabled by coupled acoustic streaming,ANALYTICA CHIMICA ACTA,"Bead-based ELISA in microfluidics is a promising platform for reducing the reagent consumption and improving assay throughput due to its fast binding kinetics and low reagent consumption. Current microfluidic bead-based immunoassay mainly relies on magnetic and centrifugal forces to manipulate microparticles to complete an assay protocol. Here we report an acoustic streaming-based microfluidic method that can perform all the fluid and particle operations of bead-based ELISA. A series of sharp-edge structures are used to generate a long-range coupled acoustic streaming that enables simultaneous particle trapping and active molecular exchange in a dead-end microchannel. The device achieved > 99% of molecular exchange in 4 min, while maintaining a particle trapping efficiency of 85%. This acoustofluidic-based method demonstrates all three key operations in a bead-based immunoassay: (1) Beads ""immobilization""; (2) Active mixing of fluid for bead/target binding; (3) Active molecular exchange for reagent loading and washing. Finally, on-chip quantitative detection of biomarker IL-6 with a limit of detection similar to 50 pg/mL is achieved using this platform including an enzymatic signal amplification step. The small footprint, simple setup, and continuous flow operation of the acoustic streaming-based method makes it an attractive platform for continuous flow bead-based immunoassay. (C) 2019 Elsevier B.V. All rights reserved.Show less"
23,"Zhao, YH",Oct 2021 ,Coordination Study on Ecological and Economic Coupling of the Yellow River Basin,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,"The coupling and coordination relationship between ecology and the economy in the Yellow River Basin is a hot topic in sustainable development research. Said research has important guiding significance for the ecological security and comprehensive development of the Yellow River Basin. Taking the Yellow River Basin as the object of our study, based on the data of the economy, energy consumption data, ecology data and water resources data, we construct an indicator system of the economic development and ecological status of the Yellow River Basin and use the principal component analysis method to calculate the economic development and ecological status index. Then, we use the evaluation method, the coupling degree model and the coupling coordination degree model to analyze the time and space evolution trends of economic development and ecological state, coupling degree and coupling coordination degree. The results show that: (1) From 2000 to 2018, the economic development index of the Yellow River Basin rose steadily; the ecological status index showed a slow rise and then a downward trend. (2) The degree of coupling between economic development and ecological state has been considered as intensity coupling after 2005. The coupling trend slowly increased and then decreased, indicating that the interaction effect between the economy and ecology was first significantly enhanced and then slowly weakened. (3) The degree of coupling coordination increased from 0.2994 to 0.6266 and then decreased to 0.5917, reflecting the continuous improvement of the relationship between the regional economy and the ecological environment and the trend toward coordination. From 2015 to 2018, due to the gradual increase in the difference between economic development and ecological conditions, the coupling and coordination between the two decreased. Studies have shown that ecological construction and protection should be strengthened to ease the contradiction between the economy and ecology and achieve coordinated development.Show less"
24,"da Silva, AMF",8th International Conference on Fluvial Hydraulics (River Flow),Physical and numerical modeling of hyporheic flow through a gravel bar,,
