,First author,Year,Title,Journal,Abstract
10,"Rivera, ES",3rd International Yellow River Forum,Economic Benefits for the Freshwater Inflows in the Colorado River Delta,,
11,"Tockner, K","Conference on the Floodplain Forests - Structure, Functioning and Management",Ecological aspects of the restoration strategy for a river-floodplain system on the Danube River in Austria,GLOBAL ECOLOGY AND BIOGEOGRAPHY LETTERS,
12,"Hopper, GW",Mar 19 2020 ,Nowhere to swim: interspecific responses of prairie stream fishes in isolated pools during severe drought,AQUATIC SCIENCES,"Extreme drying can dramatically shift abiotic characteristics of streams and species respond differently as conditions change. We modified a conceptual model describing responses of aquatic invertebrate assemblages to stream drying to facilitate predictions of fish assemblage shifts in which thresholds of physiochemical gradients lead to punctuated losses of fish diversity as stream connectivity diminishes. We tested the applicability of this model during a record-breaking drought that reduced a perennial reach of a headwater prairie stream to a series of 12 isolated pools with variable levels of hyporheic connectivity that was associated with pool volume. We tracked fish assemblage structure in pools over seven weeks and measured abiotic conditions. Inter-specific differences in drought resistance traits were tested in the lab (i.e., thermal and hypoxia tolerance) for common species experiencing drought conditions. Species richness declined rapidly with pool volume associated with hyporheic connectivity. Abundance of the most common species prior to drought, Chrosomus erythrogaster (southern redbelly dace) declined 95% and was extirpated from five pools during drought due to its low thermal tolerance. Despite being the least tolerant to hypoxia, Campostoma anomalum (central stoneroller) populations persisted in most pools. The remaining pools became dominated by a non-native extremophile fish, Gambusia affinis (western mosquitofish) and abundances of less resistant native species declined. Our study demonstrates that richness in drying pools is driven by factors associated with pool volume, and assemblage composition shifts from dominance by native species adapted to variable hydrological conditions to non-native species able to resist increasing temperatures and hypoxia. Sudden species loss associated with reduced stream connectivity can shift abundance patterns of prairie stream fish communities with potentially lagged effects on population and community dynamics.Show less"
13,"Giblin, SM",Jun 2014 ,"Thresholds in the Response of Free-Floating Plant Abundance to Variation in Hydraulic Connectivity, Nutrients, and Macrophyte Abundance in a Large Floodplain River",WETLANDS,"Duckweed and other free-floating plants (FFP) can form dense surface mats that affect ecosystem condition and processes, and can impair public use of aquatic resources. FFP obtain their nutrients from the water column, and the formation of dense FFP mats can be a consequence and indicator of river eutrophication. We conducted two complementary surveys of diverse aquatic areas of the Upper Mississippi River as an in situ approach for estimating thresholds in the response of FFP abundance to nutrient concentration and physical conditions in a large, floodplain river. Local regression analysis was used to estimate thresholds in the relations between FFP abundance and phosphorus (P) concentration (0.167 mg l(-1)), nitrogen (N) concentration (0.808 mg l(-1)), water velocity (0.095 m s(-1)), and aquatic macrophyte abundance (65 % cover). FFP tissue concentrations suggested P limitation was more likely in spring, N limitation was more likely in late summer, and N limitation was most likely in backwaters with minimal hydraulic connection to the channel. The thresholds estimated here, along with observed patterns in nutrient limitation, provide river scientists and managers with criteria to consider when attempting to modify FFP abundance in off-channel areas of large river systems.Show less"
14,"Argent, DG",Jun 2014 ,PATTERNS OF ICHTHYOFAUNAL DISTRIBUTION AND CONNECTIVITY IN NAVIGABLE AND FREE-FLOWING REACHES OF A MAJOR RIVER SYSTEM: THE ALLEGHENY RIVER IN PENNSYLVANIA,RIVER RESEARCH AND APPLICATIONS,"Connectivity throughout large riverine networks is often compromised by lock and dam (L/D) structures designed to facilitate year-round navigation. The resultant interruption of flow inhibits free passage of aquatic biota potentially isolating mainstem and tributary communities. Our objectives were (i) to evaluate the impact of a series of navigational L/D structures on two targeted fish assemblages (TFAs): large-bodied (>250mm total length) pelagic and benthic (darter) communities and (ii) to examine patterns of tributary and mainstem connectivity. We systematically captured fishes utilizing gillnets, benthic trawls and backpack electrofishers from an impounded and a free-flowing reach extending over 203km of the Allegheny River in Pennsylvania. Species richness among the large-bodied targeted fish assemblage was distributed somewhat evenly throughout each pool, peaking near dams and in an undredged pool. Depauperate darter assemblages of low species richness characterized most of the navigable reach with diversity and abundance concentrated in L/D tailrace areas. By contrast, darter communities inhabiting the free-flowing reach were more diverse, abundant and evenly distributed, indicating the influence of uninterrupted connectivity. Community similarity at mainstem/tributary junctions increased with increasing tributary size with 50% of the mainstem species complement also inhabiting the largest tributary. This study underscores the importance of dams as barriers to ichthyofaunal connectivity, particularly to those benthic fishes which are relatively immobile and habitat specific, and the importance of mainstem/tributary junctions as avenues of riverine connectivity. Copyright (c) 2013 John Wiley & Sons, Ltd.Show less"
15,"Bernal, S",Nov 2013 ,Hydrological extremes modulate nutrient dynamics in mediterranean climate streams across different spatial scales,HYDROBIOLOGIA,"Hydrology is a key factor in the terrestrial landscape that connects upland and riparian ecosystems to streams. Hydrological connectivity through the catchment and along the stream network influences not only the timing and the magnitude of terrestrial inputs to stream ecosystems, but also regulates stream metabolism and biogeochemical cycling. In mediterranean climate regions (med-regions), there is a marked seasonal alternation of dry and wet periods, and streams experience a wide range of hydrological conditions from floods to droughts. Moreover, nutrient dynamics in med-streams are highly variable within the year and between years compared to temperate streams. In this review, we explore how seasonal changes in hydrological connectivity and hydrological extremes affect nutrient cycling and transport at different spatial scales in med-catchments. We show that during the dry period, the stream network contracts more severely in med-catchments than in temperate catchments. During the contraction phase, upland-stream disconnection decreases nutrient supply from terrestrial ecosystems, while stream fragmentation increases the spatial variation of stream nutrient concentrations. Moreover, the precipitation regime typical of med-regions (with irregular distribution of precipitation and episodic large rainfall events) decreases the ability of terrestrial and aquatic biota to retain nutrients and favours nutrient export to downstream ecosystems. Altogether, this hydrological setting confers to med-streams a characteristic temporal pattern in stream nutrient dynamics that is analogous to a particular biogeochemical heartbeat with higher amplitude, variation and unpredictability than that observed in temperate streams.Show less"
16,"Karim, F",May 15 2016 ,Impact of climate change on floodplain inundation and hydrological connectivity between wetlands and rivers in a tropical river catchment,HYDROLOGICAL PROCESSES,"Surface water connectivity between waterbodies in a river-floodplain system is considered one of the key determinants of habitat quality, biodiversity and ecological integrity. This manuscript presents results from an investigation into the potential changes in floodplain inundation and connectivity between wetlands and rivers under projected future climates, in a large river catchment in Western Australia. The study was conducted using a two-dimensional hydrodynamic model (MIKE 21), and the modelling domain included the floodplain reaches encompassing the ecologically important wetlands. A lumped rainfall-runoff model (SIMHYD) was used to estimate local runoff and inflows from ungauged catchments. A SRTM derived 30-m elevation data was used to parameterize land topography and stream networks in the hydrodynamic model. Hydraulic roughness parameters were estimated using a land cover map, which was developed using a combination of aerial photography, topographic maps and Google Earth imagery. The hydrodynamic model was calibrated using stream gauge data and flood inundation maps derived from Moderate Resolution Imaging Spectroradiometer imagery. Model simulated stage heights were combined with land topography to identify floodplain pathways that connect wetlands with rivers.The connectivity of 30 off-stream wetlands was evaluated under present and future climates. The duration of connection of the individual wetlands to the main river channel varied from 1 to 40 days depending on flood magnitude and duration. Topographic relief, location on the floodplain and magnitude and duration of the flood were found to be key factors governing the level of connectivity, and the relationship between return period of flood and inundated area was found to be non-linear. Modelling under a drier future climate indicated that the duration of connectivity of wetlands could be up to 20% less than under the current climate, whilst under a wetter climate the connectivity could be 5% longer. The results of this study provide potential use for future studies on movement and recruitment patterns of aquatic biota, wetland habitat characteristics and water quality and wetland biodiversity assessment. Copyright (C) 2015 John Wiley & Sons, Ltd.Show less"
17,"Varner, TS",Dec 2022 ,"Contribution of sedimentary organic matter to arsenic mobilization along a potential natural reactive barrier (NRB) near a river: The Meghna river, Bangladesh",CHEMOSPHERE,"Elevated dissolved arsenic (As) concentrations in the shallow aquifers of Bangladesh are primarily caused by microbially-mediated reduction of As-bearing iron (Fe) (oxy)hydroxides in organic matter (OM) rich, reducing environments. Along the Meghna River in Bangladesh, interactions between the river and groundwater within the hyporheic zone cause fluctuating redox conditions responsible for the formation of a Fe-rich natural reactive barrier (NRB) capable of sequestering As. To understand the NRB's impact on As mobility, the geochemistry of riverbank sediment (<3 m depth) and the underlying aquifer sediment (up to 37 m depth) was analyzed. A 24-hr sediment-water extraction experiment was performed to simulate interactions of these sediments with oxic river water. The sediment and the sediment-water extracts were analyzed for inorganic and organic chemical parameters. Results revealed no differences between the elemental composition of riverbank and aquifer sediments, which contained 40 +/- 12 g/kg of Fe and 7 +/- 2 mg/kg of As, respectively. Yet the amounts of inorganic and organic constituents extracted were substantially different between riverbank and aquifer sediments. The water extracted 6.4 +/- 16.1 mg/kg of Fe and 0.03 +/- 0.02 mg/kg of As from riverbank sediments, compared to 154.0 +/- 98.1 mg/kg of Fe and 0.55 +/- 0.40 mg/kg of As from aquifer sediments. The riverbank and aquifer sands contained similar amounts of sedimentary organic matter (SOM) (17,705.2 +/- 5157.6 mg/kg). However, the waterextractable fraction of SOM varied substantially, i.e., 67.4 +/- 72.3 mg/kg in riverbank sands, and 1330.3 +/- 226.6 mg/kg in aquifer sands. Detailed characterization showed that the riverbank SOM was protein-like, fresh, low molecular weight, and labile, whereas SOM in aquifer sands was humic-like, older, high molecular weight, and recalcitrant. During the dry season, oxic conditions in the riverbank may promote aerobic metabolisms, limiting As mobility within the NRB.Show less"
18,"Grauso, S",Feb 2018 ,Assessment of a Simplified Connectivity Index and Specific Sediment Potential in River Basins by Means of Geomorphometric Tools,GEOSCIENCES,"Sediment connectivity is a major topic in recent research because of its relevance in the characterization of the morphology of river systems and assessing of sediment transport and deposition. Currently, the connectivity indices found in the literature are generally dimensionless and need to be coupled with quantitative soil-loss data for land management and design purposes. In the present work, a simple methodology is proposed to assess two different indices, namely, the simplified connectivity index (SCI) and the specific sediment potential (SSP), based on geomorphometric tools that are commonly available in commercial and open-source geographic information system (GIS) platforms. The proposed metrics allows us to easily assess both the SCI and the SSP as functions of the estimated soil erosion per unit area of the catchment and of the inverse distance of each unit area from the river outlet, this distance being measured along the network path. The proposed indices have been devised to express, respectively, the potential sediment transfer ability and the sediment mass potentially available at a given section of the drainage network. In addition to other parameters used to describe the catchment characteristics potentially affecting the river sediment delivery capacity, the SCI and SSP indices can help to refine theoretical models in order to assess the sediment yield (SY) in ungauged river basins.Show less"
19,"Qian, X",10th International Conference on Distillation and Absorption,Selective hydrogenation and separation of C3 stream by thermally coupled reactive distillation,CHEMICAL ENGINEERING RESEARCH & DESIGN,
20,"Tonina, D",Jan 2014 ,Quantifying streambed deposition and scour from stream and hyporheic water temperature time series,WATER RESOURCES RESEARCH,"We propose a new method based on temperature time series of surface and streambed pore waters to monitor local changes in streambed surface elevations at a nominally daily time scale. The proposed method uses the naturally occurring daily temperature signal changes in amplitude and phase between stream water and the water flowing within the streambed sediment. Application of the method in a fine-bedded stream predicts the timing and magnitude of a prescribed sequence of scour and deposition. This provides a new, effective, easy to use, and economic methodology to monitor the temporal evolution of erosion and depositional patterns in rivers.Show less"
21,"Zhang, W",2014 ,A Coupled Model of the 1D River Network and 3D Estuary Based on Hydrodynamics and Suspended Sediment Simulation,JOURNAL OF APPLIED MATHEMATICS,"River networks and estuaries are very common in coastal areas. Runoff from the upper stream interacts with tidal current from open sea in these two systems, leading to a complex hydrodynamics process. Therefore, it is necessary to consider the two systems as a whole to study the flow and suspended sediment transport. Firstly, a 1D model is established in the Pearl River network and a 3D model is applied in its estuary. As sufficient mass exchanges between the river network and its estuary, a strict mathematical relationship of water level at the interfaces can be adopted to couple the 1D model with the 3D model. By doing so, the coupled model does not need to have common nested grids. The river network exchanges the suspended sediment with its estuary by adding the continuity conditions at the interfaces. The coupled model is, respectively, calibrated in the dry season and the wet season. The results demonstrate that the coupled model works excellently in simulating water level and discharge. Although there are more errors in simulating suspended sediment concentration due to some reasons, the coupled model is still good enough to evaluate the suspended sediment transport in river network and estuary systems.Show less"
22,"Boulton, AJ",Jun 2000 ,River ecosystem health down under: Assessing ecological condition in riverine groundwater zones in Australia,ECOSYSTEM HEALTH,"Below many rivers and extending laterally beneath their banks lies a zone of saturated sediments-the hyporheic zone. This region is the site of dynamic exchanges of water and materials between the groundwater below, lateral alluvial aquifers, and the river flowing above. In this centrally located ecosystem component, the actions of the microbial biofilms coating the sediments are considered to act like a biological filter, enhancing water quality during the exchange process. However, the hyporheic zones in many rivers are threatened by siltation, toxicants and increasing acidity, physical extraction for gravel, or altered groundwater inputs through pumping. Current protocols to assess river health do not explicitly consider that of the hyporheic zone, despite its central role in many rivers. This oversight is due largely to the relative infancy of the discipline of hyporheic research, limited communication to river managers by ecologists, and technical difficulties in sampling the hyporheic zone. Ecosystem health assessments in rivers with potentially important hyporheic zones could include measurements of the extent of hydrological exchange between the river and the hyporheic zone at a range of scales, the rates of some key interstitial chemical processes, and perhaps the biodiversity of hyporheic invertebrates. In Australia, the potential of some of these measurements is being investigated, especially in relation to assessing the health of ""groundwater-dependent ecosystems.""Show less"
23,"Dugdale, SJ",Jan 1 2018 ,Stream temperature under contrasting riparian forest cover: Understanding thermal dynamics and heat exchange processes,SCIENCE OF THE TOTAL ENVIRONMENT,"Climate change is likely to increase summer temperatures inmany river environments, raising concerns that this will reduce their thermal suitability for a range of freshwater fish species. As a result, river managers have pursued riparian tree planting due to its ability to moderate stream temperatures by providing shading. However, little is known about the relative ability of different riparian forest types to moderate streamtemperatures. Further research is therefore necessary to inform best-practise riparian tree planting strategies. This article contrasts stream temperature and energy fluxes under three riparian vegetation types common to Europe: open grassland terrain (OS), semi-natural deciduouswoodland (SNS), and commercial conifer plantation (CS). Data was recorded over the course of a year by weather stations installed in each of the vegetation types. Mean daily stream temperature was generally warmest at OS and coolest at CS. Energy gains at all sites were dominated by shortwave radiation, whereas losses where principally due to longwave and latent heat flux. The magnitude of shortwave radiation received at the water surface was strongly dependent upon vegetation type, with OS and SNS woodland sites receiving approximately 6x and 4x (respectively) the incoming solar radiation of CS. Although CS lost less energy through longwave or latent fluxes than the other sites, net surface heat flux was ordered OS > SNS > CS, mirroring the stream temperature results. These findings demonstrate that energy fluxes at the air-water interface vary substantially between different riparian forest types and that stream temperature response to bankside vegetation depends upon the type of vegetation present. These results present new insights into the conditions under which riparian vegetation shading is optimal for the reduction of surface heat fluxes and have important implications for the development of 'best-practice' tree planting strategies to moderate summer temperature extremes in rivers. Crown Copyright (C) 2017 Published by Elsevier B.V.Show less"
