,First author,Year,Title,Journal,Abstract
10,"Schaper, JL",Apr 16 2019 ,"Fate of Trace Organic Compounds in the Hyporheic Zone: Influence of Retardation, the Benthic Biolayer, and Organic Carbon",ENVIRONMENTAL SCIENCE & TECHNOLOGY,"The fate of 28 trace organic compounds (TrOCs) was investigated in the hyporheic zone (HZ) of an urban lowland river in Berlin, Germany. Water samples were collected hourly over 17 h in the river and in three depths in the HZ using minipoint samplers. The four relatively variable time series were subsequently used to calculate first order removal rates and retardation coefficients via a one-dimensional reactive transport model. Reversible sorption processes led to substantial retardation of many TrOCs along the investigated hyporheic flow path. Some TrOCs, such as dihydroxy-carbamazepine, O-desmethylvenlafaxine, and venlafaxine, were found to be stable in the HZ. Others were readily removed with half-lives in the first 10 cm of the HZ ranging from 0.1 +/- 0.01 h for iopromide to 3.3 +/- 0.3 h for tramadol. Removal rate constants of the majority of reactive TrOCs were highest in the first 10 cm of the HZ, where removal of biodegradable dissolved organic matter was also the highest. Because conditions were oxic along the top 30 cm of the investigated flow path, we attribute this finding to the high microbial activity typically associated with the shallow HZ. Frequent and short vertical hyporheic exchange flows could therefore be more important for reach-scale TrOC removal than long, lateral hyporheic flow paths.Show less"
11,"Gonzalez-Romero, J",Aug 15 2022 ,Post-fire management effects on hillslope-stream sediment connectivity in a Mediterranean forest ecosystem,JOURNAL OF ENVIRONMENTAL MANAGEMENT,"Forest fires intensify sediment transport and aggravate local and off-site consequences of soil erosion. This study evaluates the influence of post-fire measures on structural and functional sediment connectivity (SC) in five fire affected Mediterranean catchments, which include 929 sub-catchments, by using the ""aggregated index of connectivity "" (AIC) at two temporal scenarios: I) immediately after the fire and before implementing post-fire practices ('Pre-man'), and II) two years after the fire ('Post-man'). The latter includes all the emergency stabilization practices, that are hillslope barriers, check-dams and afforestation. The stream system was set as the target of the computation (STR), to be representative of intense rainfall-runoff events with effective sediment delivery outside the catchments. Output normalization (AIC(N)) allows comparing the results of the five basins between them. The sedimentological analysis is based on specific sediment yield (SSY) -measured at the check-dams installed after the fire -, and this data is used for output evaluation. Stream density and slope variables were the most influential factors on AIC(N-STR) results at the sub-catchment scale. Post-fire hillslope treatments (barriers when built in high densities and afforestation) significantly reduced AIC(N-STR) in comparison with untreated areas in both structural and functional approaches. Despite the presence of hillslope treatments, the higher erosive rainfall conditions resulted in higher AIC(N-STR) values in the Post-man scenario (functional approach). A positive and good correlation was found between the measured SSY and the AIC(N-STR) changes due to the post-fire practices and vegetation recovery, showing the good correspondence of the computation results and the real sediment dynamics of the studied catchments. Overall, AIC(N) demonstrated to be a useful and versatile tool for post-fire management, which needs further research to optimize its applicability.Show less"
12,"Semiromi, MT",Jul 2020 ,"How Do Gaining and Losing Streams React to the Combined Effects of Climate Change and Pumping in the Gharehsoo River Basin, Iran?",WATER RESOURCES RESEARCH,"Projections of potential impacts of climate change and groundwater abstraction on gaining and losing streams, particularly in ephemeral river basins exhibiting sporadic and intricate flux exchanges, have remained largely unexplored. To fill this gap, we propose a promising modeling scheme based on the new fully integrated hydrological model SWAT-MODFLOW-NWT, calibrated and validated for 1978-2012, to quantify the intertwined surface-groundwater interactions under a conjuncture of three climatic emission scenarios (RCP 2.6, 4.5 and 8.5) and two groundwater pumping variants: ""pumping"" (extending current groundwater utilization into the future) and ""nonpumping"" (assuming a complete cease of pumping in the future). By forcing the integrated model with future downscaled climate predictors of CanESM2 under the aforementioned RCPs for three time slices up to year 2100, projections of various water resources components for the Gharehsoo River Basin (GRB), in northwestern Iran were made. Results demonstrate that because of a general decrease of future precipitation, though with ups and downs across the total projection period, most of the surface and -subsurface budget quantities and fluxes are substantially affected. In particular, future groundwater discharge (baseflow) to the gaining streams will be more influenced by the ""pumping"" variant (increasing and decreasing for ""nonpumping"" and ""pumping"", respectively) than the concentrated groundwater recharge from the losing streams (decreasing and increasing for ""nonpumping"" and ""pumping"", respectively). Future water yield and groundwater storage will also diminish and, surprisingly, this cannot be alleviated by future ""nonpumping"", indicating the groundwater overutilization is the compelling reason for the future water scarcity in the GRB, rather than climate change alone.Show less"
13,"Yang, YZ",Feb 2019 ,"Delineating the hydrological processes and hydraulic connectivities under permafrost degradation on Northeastern Qinghai-Tibet Plateau, China",JOURNAL OF HYDROLOGY,"Climatic warming has resulted in permafrost degradation and it is expected to alter the hydrological processes and hydraulic connectivity on the Qinghai-Tibet Plateau (QTP). Some important and pending issues for understanding the hydrological processes in permafrost regions are how much melting water from thawing permafrost can feed the stream water and how the hydraulic connectivities will be altered under continual permafrost degradation. In this study, the Source Area of the Yellow River locating on the Northeast QTP was studied by using stable isotopic method and field hydrological observation. Results exhibited significant seasonal hydrological variations of stream water, thermokarst lakes, and ground ice. Hydrograph separation suggested that precipitation is the main contributor to stream water in ice-free months, accounting for 53.5% and 52.2% of the streams on average for the two branches, respectively. The second source is springs, which contributed about 29.8% and 17.9%. However, the recharge from melting ice is also important; it exported an average of 16.7% and 13.2% to the surface stream. Conceptual model and stable isotopes emphasized the remarkable hydraulic connectivities between the precipitation, stream water, thermokarst lakes, spring, and the near-surface ground ice. Current findings provide a basic understanding of the log-term hydrological processes under permafrost degradation, and can offer an efficient way to assess future hydrological changes and water resource protection.Show less"
14,"Pinardi, M",Nov 1 2022 ,Agricultural practices regulate the seasonality of groundwater-river nitrogen exchanges,AGRICULTURAL WATER MANAGEMENT,"Soil System Budgets (SSB) of nutrients are generally performed annually over arable land to infer their use efficiency and water pollution risk in highly exploited agricultural watersheds. They are seldom partitioned into seasonal budgets and matched with seasonal nutrient transport in adjacent river reaches. We calculated seasonal soil nitrogen (N) budgets in a Mincio River sub-basin (Italy), and we analyzed the dissolved inorganic N net export in the river reach draining such sub-basin. Our results show seasonal differences of SSB with N excess in winter and even more in spring, equilibrium among sources and sinks during autumn and N deficit during summer. Seasonal inorganic N loads transported by the river were not correlated with SSB as they peaked in late summer and were at their minimum in early spring. Fertilization uncoupled to significant uptake supports N excess in winter and spring, whereas crop uptake uncoupled to N inputs supports summer N deficit. Nitrification cannot explain nitrate accumulation in the river reach, suggesting alternative dynamics driving the local hydrology. Flood irrigation results in large soil nitrate solubilization, transport and in upward migration of the groundwater piezometric head during spring and summer periods. River water is likely replaced by nitrate-rich groundwater when the groundwater recharge exceeds a certain threshold coinciding with late summer. Irrigation is then interrupted and the piezometric head, together with nitrate exchange, decreases. This work suggests that a deep understanding of N dynamics in agricultural watersheds with flooding irrigation on permeable soils needs the reconstruction of the vertical pathways of nitrate and of river-groundwater interactions. Moreover, the partitioning of annual into seasonal N budgets and their combination with irrigation practices allows the identification of hot moments in N cycling. Agricultural practices minimizing nitrate excess, its mobility and the risk of surface and groundwater pollution are suggested for this area.Show less"
15,"Hein, CL",May 2011 ,Effects of coupled natural and anthropogenic factors on the community structure of diadromous fish and shrimp species in tropical island streams,FRESHWATER BIOLOGY,"P>1. Overlapping river and road networks provide a framework for studying the complex interactions between natural and human systems, with river-road intersections as focal areas of study. Roads can alter the morphology of stream channels, pose barriers to freshwater fauna, provide easy access to streams for humans and non-native species and accelerate the expansion of urban development.2. We determined what variables control the structure of diadromous fish and shrimp communities and assessed whether particular road crossings altered community structure in north-eastern Puerto Rico. We identified 24 sites that represented a range of river and road sizes across two catchments that drain El Yunque National Forest in Puerto Rico.3. The location of natural barriers and the size of stream pools were the most important variables for predicting six of fifteen fish and shrimp distributions. Predatory fishes were predicted to be limited to areas in the river network below large, steep waterfalls, whereas adult shrimp Atya lanipes (Atyidae) were predicted to be present above these waterfalls. The fish Awaous banana was predicted to be present in pools > 11.6 m wide, whereas the shrimp Xiphocaris elongata was predicted to be present in pools < 10.4 m wide. The distributions of nine species were predicted poorly, but three of these species were common and three were rare.4. Although urban and agricultural land covers were among the top three predictors of five species distributions, they were probably good predictors because they were correlated with the natural gradient. Further study is necessary to disentangle natural and anthropogenic gradients.5. Road crossings, 10 of which were culverts, were not dispersal barriers for fishes or shrimps. On average, species were present both upstream and downstream from road crossings at 68% of sites where they occurred. Absences upstream or downstream from road crossings occurred at 16% of sites each and likely resulted from a failure to detect species.6. Several existing features of these catchments and taxa may aid in fish and shrimp conservation. The headwaters are protected by management practices of El Yunque National Forest, connectivity within the river network has been maintained, and the diadromous life history of these organisms makes them resilient to pulsed disturbances.Show less"
16,"Leach, JA",Aug 30 2017 ,Insights on stream temperature processes through development of a coupled hydrologic and stream temperature model for forested coastal headwater catchments,HYDROLOGICAL PROCESSES,"Stream temperature controls a number of biological, chemical, and physical processes occurring in aquatic environments. Transient snow cover and advection associated with lateral throughflow inputs can have a dominant influence on stream thermal regimes for headwater catchments in the rain-on-snow zone. Most existing stream temperature models lack the ability to properly simulate these processes. We developed and evaluated a conceptual-parametric catchment-scale stream temperature model that includes the role of transient snow cover and lateral advection associated with throughflow. The model consists of routines for simulating canopy interception, snow accumulation and melt, hillslope throughflow runoff and temperature, and stream channel energy exchange processes. The model was used to predict discharge and stream temperature for a small forested headwater catchment near Vancouver, Canada, using long-term (1963-2013) weather data to compute model forcing variables. The model was evaluated against 4 years of observed stream temperature. The model generally predicted daily mean stream temperature accurately (annual RMSE between 0.57 and 1.24 degrees C) although it overpredicted daily summer stream temperatures by up to 3 degrees C during extended low streamflow conditions. Model development and testing provided insights on the roles of advection associated with lateral throughflow, channel interception of snow, and surface-subsurface water interactions on stream thermal regimes. This study shows that a relatively simple but process-based model can provide reasonable stream temperature predictions for forested headwater catchments located in the rain-on-snow zone.Show less"
17,"Ghezzi, L",Sep 2021 ,"Geochemistry of Mine Stream Sediments and the Control on Potentially Toxic Element Migration: A Case Study from the Baccatoio Basin (Tuscany, Italy)",MINE WATER AND THE ENVIRONMENT,"The concentration of 14 potentially toxic elements (PTE), including emerging contaminants, was determined in mine tunnel sludges, streambed sediments, and in the bank-full channel load of the Baccatoio stream, in Tuscany (Italy), in a catchment affected by AMD. The geochemical profile of streambed piston-cored sediments and the solute concentrations of the hyporheic pore water and surface water were also determined. Sediments are characterized by high concentrations of As, Cd, Tl, Sb, Ni, Cu, Zn, besides Al, Mn, and Fe. The As and Fe are closely coupled, indicating that iron oxyhydroxide precipitation plays a major role in controlling As sequestration. Mn oxides likely act as a sorbent for Zn, Ni, Sb, and Pb. Downstream geochemical trends indicate that precipitation and sorption represent the natural attenuation processes controlling the PTE loading released from the contaminated acidic effluents. The obtained results highlight that the Baccatoio stream sediments may act as secondary pollution sources via redox cycling, allowing contaminant remobilization to surface- and ground-water across the streambed, affecting the stream environment and aquatic biota.Show less"
18,"Doeblin, D",May 2022 ,Utilizing social science data from river recreationists to inform river management,RIVER RESEARCH AND APPLICATIONS,"River recreation often contributes to ecological degradation - a primary concern for river management professionals. Using social science data to inform ecological management helps mitigate recreational impacts, particularly at sites that experience high recreation use. This paper demonstrates the utility of an approach to collect, display, and use social data based on an indicators and thresholds approach at Buffalo National River in Arkansas (BUFF). Specifically, we presented a series of digitally manipulated photographs to river recreationists at BUFF that depicted varying levels of use, or density of use, to identify social thresholds - the levels of use deemed unacceptable by river users. We coupled the photos with quantitative questionnaires and found that paddlers, anglers, and campers thought that moderate to high-density levels were unacceptable. Pairing such data with empirical evidence of ecological degradation born from recreation use (e.g., erosion, water quality issues) provides a robust and defensible justification for a range of management actions, including altering use levels and river access. The research methods presented in this paper are transferable to a range of high-use rivers and waterways, and thus provide a blueprint for river professionals who by design or default interface with recreation and ecological resources. In the end, combining social and ecological data can fortify management decisions and decrease associated conflicts among important groups of river recreationists.Show less"
19,"Mahdi, TF",Jun 2009 ,Applications of a semi-two-dimensional numerical model for river morphological change prediction,NATURAL HAZARDS,"This paper presents some applications of MHYSER 1.0, the newly developed Model for the HYdraulics of SEdiments in Rivers, version 1.0. MHYSER 1.0 is a semi-two-dimensional model using the stream tubes concept to achieve lateral variations of velocity, flow stresses, and sediment transport rate. This is a new tool to address rivers' natural hazards predictions. The sediment routing and bed adjustments calculations are accomplished separately along each stream tube taking into account lateral mass exchanges. To test the model behaviors, MHYSER 1.0 is applied to four test cases. The first example is used to perform water surface profile calculations without sediment transport. The second problem shows MHYSER 1.0 performances regarding movable river beds. For the third application, MHYSER 1.0 is applied to a reach of the Ha! Ha! River (Quebec, Canada), a tributary of the Saguenay River, for the 1996 ""downpour.'' The results show a very good correlation of results with those collected in situ. Finally, an application to a reach of the Outaouais River (Quebec, Canada) shows the use of riverbank stability option to produce the risk area in case of a dam break occurrence upstream. These applications show the capabilities of the new model and predict its promising role in solving complex real cases.Show less"
20,"Anderson, CJ",Sep 2012 ,SEASONAL PATTERNS OF RIVER CONNECTIVITY AND SALTWATER INTRUSION IN TIDAL FRESHWATER FORESTED WETLANDS,RIVER RESEARCH AND APPLICATIONS,"Hydrology can be difficult to interpret in tidal freshwater forested wetlands because of several influencing factors including river discharge, tidal stage, local precipitation, evapotranspiration, groundwater and prevailing winds. River discharge and tidal stage are considered the primary factors affecting these wetlands and both vary on a seasonal basis and have potential implications for wetland saltwater intrusion. We examined the hydrologic patterns of tidal freshwater swamps along the lower reach (20?km) of the Apalachicola River system in northwest Florida, USA. Water level recorders were installed in five wetlands along this reach and recorded ground and surface water levels at 15-min intervals from December 2006 to April 2009 (non-continuously). Seasonal trends related to flooding frequency and duration were compared to long term (20002008) records of creek and river salinities measured in the tidal freshwater forested zone. Tidal freshwater swamps tended to maintain a narrow water level range (often +/- 20?cm of the ground surface) except during high river flows (>680?cms or 24?000?cfs) when levels increased 1 to 2?m above ground and dampened tidal effects. All tidal forested wetlands had the highest mean water levels and most days tidally pulsed during the JulOct season which coincided with peak river/creek salinities and low river-flows associated with drought conditions. We explored the implications for the timing of salt water intrusion in these swamps and potential changes related to sea level rise and water management in the Apalachicola River drainage basin. Copyright (c) 2011 John Wiley & Sons, Ltd.Show less"
21,"Li, GY",1st International Yellow River Forum,"The 21st Century Strategy for the Yellow River Harnessing with ""Three Yellow River"" Construction Project",,
22,"Zhao, M",Apr 2022 ,"Connectivity Index-Based Identification of Priority Area of River Protected Areas in Sichuan Province, Southwest China",LAND,"Identification of the priority area is of great significance for the rational layout of river protected areas (RPAs), and it also poses new challenges for protected areas' (PAs) construction. This study started with the characteristics of RPAs and chose China's Sichuan Province as the case for the present study, based on its characteristics of biodiversity conservation value and other characteristic elements. The study selected the river dendritic connectivity index and the other four indicators adding them according to different weights to calculate the comprehensive protected value (CPV) area. Finally, the existing PA distributions within the CPV were compared, and the priority conservation area was identified. The main conclusions are as follows: the total area of high-value areas is about 175,068 km(2), accounting for 36.02% of the province and concentrated in the high mountain plateaus of the northwest and the southwest mountain region; the existing PAs are 131,687 km(2) in sized, covering only 25.08% of the high-value areas of CPV. In other words, 74.92% of the high-value areas still have not been effectively protected, and the construction of RPAs is relatively lagging in these areas; the total area of priority conservation areas (PCAs) is 131,162 km(2), accounting for about 26.99% of the province. The total length of the reach in the PCAs is about 9190.72 km, which is approximately 26.84% of the length of the province's alternative reaches. The research can provide a scientific basis for the optimization and integration of nature protected areas and land space planning.Show less"
23,"Yaman, B",Dec 2020 ,Spatial variations of linear and cyclic volatile methyl siloxanes in a river basin and their air-water exchange,ATMOSPHERIC POLLUTION RESEARCH,"Linear and cyclic volatile methylsiloxanes (VMS) are Si and O containing organic compounds that are increasingly subject to scientific studies in recent years. They are used as solvents and coating materials in personal care products, cleaning materials and industrial applications. In this study, it was aimed to investigate the spatial variations of VMS levels in river water and ambient air in Kucuk Menderes Basin and their air-water exchange patterns. Grab river water samples and passive ambient air samples collected from 10 sites throughout Kucuk Menderes Basin located in Izmir region in Turkey, and they were analyzed for VMS. The concentrations of Sigma VMS in river water and ambient air ranged from 48.4 to 148 ng L-1 and from 41.7 to 433 ng m(-3), respectively. Among the VMS compounds, the predominant compounds were found to be D5 and D3 in ambient air and river water, respectively. In general, concentrations of all VMS congeners increased towards downstream of the river for both water and ambient air samples and there were substantial fluctuations between the sampling points. These fluctuations may be due to wastewater discharges at some sites (increase), followed by loss by volatilization along the river (decrease). VMS concentrations measured in air and river water samples were used to estimate the net air-water exchange fluxes. In all cases, fluxes were negative, ranging between -159 (L4) and -11100 (D3) ng m(-2) day, indicating volatilization from water is a source for atmospheric VMS.Show less"
