,First author,Year,Title,Journal,Abstract,wos_link,fulltext_link
10,"Cuthbert, MO",Nov 2010 ,Impacts of river bed gas on the hydraulic and thermal dynamics of the hyporheic zone,ADVANCES IN WATER RESOURCES,"Despite the presence of gas in river beds being a well known phenomenon, its potential feedbacks on the hydraulic and thermal dynamics of the hyporheic zone has not been widely studied. This paper explores hypotheses that the presence of accumulated gas impacts the hydraulic and thermal dynamics of a river bed due to changes in specific storage, hydraulic conductivity, effective porosity, and thermal diffusivity. The hypotheses are tested using data analysis and modelling for a study site on the urban River Tame, Birmingham, UK. Gas, predominantly attributed to microbial denitrification, was observed in the river bed up to around 14% by volume, and to at least 0.8 m depth below river bed. Numerical modelling indicates that, by altering the relative hydraulic conductivity distribution, the gas in the river bed leads to an increase of groundwater discharge from the river banks (relative to river bed) by a factor of approximately 2 during river low flow periods. The increased compressible storage of the gas phase in the river bed leads to an increase in the simulated volume of river water invading the river bed within the centre of the channel during storm events. The exchange volume can be more than 30% greater in comparison to that for water saturated conditions. Furthermore, the presence of gas also reduces the water-filled porosity, and so the possible depth of such invading flows may also increase markedly, by more than a factor of 2 in the observed case. Observed diurnal temperature variations within the gaseous river bed at 0.1 and 0.5 m depth are, respectively, around 1.5 and 6 times larger than those predicted for saturated sediments. Annual temperature fluctuations are seen to be enhanced by around 4 to 20% compared to literature values for saturated sediments. The presence of gas may thus alter the bulk thermal properties to such a degree that the use of heat tracer techniques becomes subject to a much greater degree of uncertainty. Although the likely magnitude of thermal and hydraulic changes due to the presence of gas for this site have been demonstrated, further research is needed into the origins of the gas and its spatial and temporal variability to enable quantification of the significance of these changes for chemical attenuation and hyporheic zone biology. (C) 2010 Elsevier Ltd. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000286301500007,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DImpacts%2Bof%2Briver%2Bbed%2Bgas%2Bon%2Bthe%2Bhydraulic%2Band%2Bthermal%2Bdynamics%2Bof%2Bthe%2Bhyporheic%2Bzone%26rft.aufirst%3DM.%2BO.%26rft.auinit%3DMO%26rft.aulast%3DCuthbert%26rft.date%3D2010%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.advwatres.2010.09.014%26rft.eissn%3D1872-9657%26rft.epage%3D1358%26rft.genre%3Darticle%26rft.issn%3D0309-1708%26rft.issue%3D11%26rft.jtitle%3DADVANCES%2BIN%2BWATER%2BRESOURCES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1347-1358%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1347%26rft.stitle%3DADV%2BWATER%2BRESOUR%26rft.volume%3D33%26rft.au%3DCuthbert%252C%2BMO%26rft.au%3DMackay%252C%2BR%26rft.au%3DRivett%252C%2BMO&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93Y6tWKOlGvmyJSM9iFpX&SrcJTitle=ADVANCES+IN+WATER+RESOURCES&SrcPubType=MD_FORMAT
11,"Lu, CP",Jul 2018 ,The Influences of a Clay Lens on the Hyporheic Exchange in a Sand Dune,WATER,"A laboratory flume simulating a riverbed sand dune containing a low-permeability clay lens was constructed to investigate its influence on the quality and quantity of hyporheic exchange. By varying the depths and spatial locations of the clay lens, 24 scenarios and one blank control experiment were created. Dye tracers were applied to visualize patterns of hyporheic exchange and the extent of the hyporheic zone, while NaCl tracers were used to calculate hyporheic fluxes. The results revealed that the clay lens reduces hyporheic exchange and that the reduction depends on its spatial location. In general, the effect was stronger when the lens was in the center of the sand dune. The effect weakened when the lens was moved near the boundary of the sand dune. A change in horizontal location had a stronger influence on the extent of the hyporheic zone compared with a change in depth. The size of the hyporheic zone changed with the depth and position of the clay lens. There was a maximum of hyporheic extent with the lens at a depth of 0.1 m caused by changes of water flow paths.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000442579700009,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B826%26rft.atitle%3DThe%2BInfluences%2Bof%2Ba%2BClay%2BLens%2Bon%2Bthe%2BHyporheic%2BExchange%2Bin%2Ba%2BSand%2BDune%26rft.aufirst%3DChengpeng%26rft.auinit%3DCP%26rft.aulast%3DLu%26rft.date%3D2018%26rft_id%3Dinfo%3Adoi%2F10.3390%252Fw10070826%26rft.eissn%3D2073-4441%26rft.genre%3Darticle%26rft.issue%3D7%26rft.jtitle%3DWATER%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER-SUI%26rft.volume%3D10%26rft.au%3DLu%252C%2BCP%26rft.au%3DYao%252C%2BCC%26rft.au%3DWang%252C%2BMM&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93Y6tWKOlGvmyJSM9iFpX&SrcJTitle=WATER&SrcPubType=MD_FORMAT
12,"Gomez-Velez, JD",Oct 2017 ,Flow and Residence Times of Dynamic River Bank Storage and Sinuosity-Driven Hyporheic Exchange,WATER RESOURCES RESEARCH,"Hydrologic exchange fluxes (HEFs) vary significantly along river corridors due to spatiotemporal changes in discharge and geomorphology. This variability results in the emergence of biogeochemical hot-spots and hot-moments that ultimately control solute and energy transport and ecosystem services from the local to the watershed scales. In this work, we use a reduced-order model to gain mechanistic understanding of river bank storage and sinuosity-driven hyporheic exchange induced by transient river discharge. This is the first time that a systematic analysis of both processes is presented and serves as an initial step to propose parsimonious, physics-based models for better predictions of water quality at the large watershed scale. The effects of channel sinuosity, alluvial valley slope, hydraulic conductivity, and river stage forcing intensity and duration are encapsulated in dimensionless variables that can be easily estimated or constrained. We find that the importance of perturbations in the hyporheic zone's flux, residence times, and geometry is mainly explained by two-dimensionless variables representing the ratio of the hydraulic time constant of the aquifer and the duration of the event (Gamma(d)) and the importance of the ambient groundwater flow (Delta h*). Our model additionally shows that even systems with small sensitivity, resulting in small changes in the hyporheic zone extent, are characterized by highly variable exchange fluxes and residence times. These findings highlight the importance of including dynamic changes in hyporheic zones for typical HEF models such as the transient storage model.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000418736000026,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DFlow%2Band%2BResidence%2BTimes%2Bof%2BDynamic%2BRiver%2BBank%2BStorage%2Band%2BSinuosity-Driven%2BHyporheic%2BExchange%26rft.aufirst%3DJ.%2BD.%26rft.auinit%3DJD%26rft.aulast%3DGomez-Velez%26rft.date%3D2017%26rft_id%3Dinfo%3Adoi%2F10.1002%252F2017WR021362%26rft.eissn%3D1944-7973%26rft.epage%3D8595%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D10%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D8572-8595%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D8572%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D53%26rft.au%3DGomez-Velez%252C%2BJD%26rft.au%3DWilson%252C%2BJL%26rft.au%3DHarvey%252C%2BJW&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93Y6tWKOlGvmyJSM9iFpX&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
13,"Hartwig, M",Mar 2012 ,Suspended sediments in the Kharaa River catchment (Mongolia) and its impact on hyporheic zone functions,ENVIRONMENTAL EARTH SCIENCES,"A previous study investigating the ecological status of the Kharaa River in Northern Mongolia reported fine-grained sediments as being a major stress factor causing adverse impacts on the benthic ecology. However, the source of these sediments within the catchment as well as the specific impact on hyporheic zone functions in the Kharaa River remained unclear. Therefore, the objective of the current study was to investigate the underlying source-receptor system and implement an integrated monitoring approach. Suspended sediment sources within the Kharaa catchment were identified by using extensive spatially distributed sediment sampling and geochemical and isotope fingerprinting methods. On the receptor side, the ecological implications across a gradient of fine-grained sediment influx were analyzed using a distinct hyporheic zone monitoring scheme at three representative river reaches along the Kharaa River. Results of suspended sediment source monitoring show that during snowmelt runoff, riverbank and gully erosion were the dominant sources. During the summer period, upland erosion contributed a substantial share of suspended sediment. Fine-grained sediment influx proved to be the cause of habitat loss in the hyporheic zone and benthic oxygen production limitation. This combined catchment and in-stream monitoring approach will allow for a better understanding and spatially explicit analysis of the interactions of suspended sediment transport and hyporheic zone functioning. This information has built the basis for a coupled modeling framework that will help to develop efficient management measures within the Kharaa River basin with special emphasis on rapidly changing land-use and climatic conditions.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000300251600015,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DSuspended%2Bsediments%2Bin%2Bthe%2BKharaa%2BRiver%2Bcatchment%2B%2528Mongolia%2529%2Band%2Bits%2Bimpact%2Bon%2Bhyporheic%2Bzone%2Bfunctions%26rft.aufirst%3DMelanie%26rft.auinit%3DM%26rft.aulast%3DHartwig%26rft.date%3D2012%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs12665-011-1198-2%26rft.epage%3D1546%26rft.genre%3Darticle%26rft.issn%3D1866-6280%26rft.issue%3D5%26rft.jtitle%3DENVIRONMENTAL%2BEARTH%2BSCIENCES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1535-1546%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1535%26rft.stitle%3DENVIRON%2BEARTH%2BSCI%26rft.volume%3D65%26rft.au%3DHartwig%252C%2BM%26rft.au%3DTheuring%252C%2BP%26rft.au%3DBorchardt%252C%2BD&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93Y6tWKOlGvmyJSM9iFpX&SrcJTitle=ENVIRONMENTAL+EARTH+SCIENCES&SrcPubType=MD_FORMAT
14,"Ryan, RJ",Nov 2006 ,Influence of streambed hydraulic conductivity on solute exchange with the hyporheic zone,ENVIRONMENTAL GEOLOGY,"A conservative solute tracer experiment was conducted in Indian Creek, a small urban stream in Philadelphia, Pennsylvania to investigate the role of subsurface properties on the exchange between streamwater and the hyporheic zone (subsurface surrounding the stream). Sodium Bromide (NaBr) was used as a conservative tracer, and it was monitored in the surface water at two stations and in the upper bed sediments (shallow hyporheic zone extending from 7.5 to 10 cm below the streambed). The hydraulic conductivity (K) of the upper bed sediments and the lower bed sediments (10-12.5 cm below the streambed) was measured in situ. High tracer concentrations were observed in the upper layer at locations where the hydraulic conductivity of the upper layer was larger than that of the lower layer. Low concentrations in the upper layer were observed in the converse case. A statistically significant relationship between the mass retained in the upper layer and the difference of K values between layers was observed.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000241454200002,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DInfluence%2Bof%2Bstreambed%2Bhydraulic%2Bconductivity%2Bon%2Bsolute%2Bexchange%2Bwith%2Bthe%2Bhyporheic%2Bzone%26rft.aufirst%3DRobert%2BJ.%26rft.auinit%3DRJ%26rft.aulast%3DRyan%26rft.date%3D2006%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs00254-006-0319-9%26rft.epage%3D210%26rft.genre%3Darticle%26rft.issn%3D0943-0105%26rft.issue%3D2%26rft.jtitle%3DENVIRONMENTAL%2BGEOLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D203-210%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D203%26rft.stitle%3DENVIRON%2BGEOL%26rft.volume%3D51%26rft.au%3DRyan%252C%2BRJ%26rft.au%3DBoufadel%252C%2BMC&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93Y6tWKOlGvmyJSM9iFpX&SrcJTitle=ENVIRONMENTAL+GEOLOGY&SrcPubType=MD_FORMAT
15,"Danczak, RE",Dec 2016 ,Seasonal hyporheic dynamics control coupled microbiology and geochemistry in Colorado River sediments,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"Riverbed microbial communities play an oversized role in many watershed ecosystem functions, including the processing of organic carbon, cycling of nitrogen, and alterations to metal mobility. The structure and activity of microbial assemblages depend in part on geochemical conditions set by river-groundwater exchange or hyporheic exchange. To assess how seasonal changes in river-groundwater mixing affect these populations in a snowmelt-dominated fluvial system, vertical sediment and pore water profiles were sampled at three time points at one location in the hyporheic zone of the Colorado River and analyzed by using geochemical measurements, 16S rRNA gene sequencing, and ecological modeling. Oxic river water penetrated deepest into the subsurface during peak river discharge, while under base flow conditions, anoxic groundwater dominated shallower depths. Over a 70 cmthick interval, riverbed sediments were therefore exposed to seasonally fluctuating redox conditions and hosted microbial populations statistically different from those at both shallower and deeper locations. Additionally, microbial populations within this zone were shown to be the most dynamic across sampling time points, underlining the critical role that hyporheic mixing plays in constraining microbial abundances. Given such mixing effects, we anticipate that future changes in river discharge in mountainous, semiarid western U.S. watersheds may affect microbial community structure and function in riverbed environments, with potential implications for biogeochemical processes in riparian regions.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000393134800005,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DSeasonal%2Bhyporheic%2Bdynamics%2Bcontrol%2Bcoupled%2Bmicrobiology%2Band%2Bgeochemistry%2Bin%2BColorado%2BRiver%2Bsediments%26rft.aufirst%3DRobert%2BE.%26rft.auinit%3DRE%26rft.aulast%3DDanczak%26rft.date%3D2016%26rft_id%3Dinfo%3Adoi%2F10.1002%252F2016JG003527%26rft.eissn%3D2169-8961%26rft.epage%3D2987%26rft.genre%3Darticle%26rft.issn%3D2169-8953%26rft.issue%3D12%26rft.jtitle%3DJOURNAL%2BOF%2BGEOPHYSICAL%2BRESEARCH-BIOGEOSCIENCES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D2976-2987%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D2976%26rft.stitle%3DJ%2BGEOPHYS%2BRES-BIOGEO%26rft.volume%3D121%26rft.au%3DDanczak%252C%2BRE%26rft.au%3DSawyer%252C%2BAH%26rft.au%3DWilkins%252C%2BMJ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93Y6tWKOlGvmyJSM9iFpX&SrcJTitle=JOURNAL+OF+GEOPHYSICAL+RESEARCH-BIOGEOSCIENCES&SrcPubType=MD_FORMAT
16,"Revelli, R",Dec 20 2008 ,Intra-meander hyporheic flow in alluvial rivers,WATER RESOURCES RESEARCH,"Several geomorphological fluvial features are able to induce hyporheic exchange between the rivers and the alluvial sediments. However, while the small-scale exchange induced by bed forms has been thoroughly investigated, the role of the larger features remains poorly understood. Here, we focus on the hyporheic flows driven by the channel sinuosity in the intrameander zone. A physically based model is adopted to simulate the morphodynamic evolution of three different meandering rivers, from the first stages of the meander evolution until the incipient meander cutoff. For each stage, the sinuosity-driven intrameander hyporheic flow is computed. In this way, the hyporheic flow field, the fluxes exchanged with the river, and the residence times are described during the whole meander evolution. The main result concerns the existence of a remarkable zonation induced by the flow field in the intrameander zone. The more the meander evolves, the more the zonation becomes pronounced, and the probability distribution of the residence times shows a bimodal shape with an intermediate power law behavior. Some general rules governing the typical timescales of the intrameander hyporheic flow and the mean exchanged flux are also deduced.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000261889700005,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2BW12428%26rft.atitle%3DIntra-meander%2Bhyporheic%2Bflow%2Bin%2Balluvial%2Brivers%26rft.aufirst%3DRoberto%26rft.auinit%3DR%26rft.aulast%3DRevelli%26rft.date%3D2008%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2008WR007081%26rft.eissn%3D1944-7973%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D12%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D44%26rft.au%3DRevelli%252C%2BR%26rft.au%3DBoano%252C%2BF%26rft.au%3DRidolfi%252C%2BL&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93Y6tWKOlGvmyJSM9iFpX&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
17,"Lotts, WS",Apr 2022 ,Pipe Dreams: The Effects of Stream Bank Soil Pipes on Hyporheic Denitrification Caused by a Peak Flow Event,WATER RESOURCES RESEARCH,"Peak flow events in gaining stream/river channels cause lung model hyporheic exchange with the banks (bank storage), which fosters beneficial reactions as polluted channel water cycles through riparian groundwater. Soil pipes are common along stream/riverbanks, and enhance exchange, yet their effect on reactions such as denitrification is unknown. We used MODFLOW with the Conduit Flow Package to simulate lung model exchange during a peak flow event in a section of stream bank/riparian soil with soil pipes, and MT3D-USGS to estimate nitrate transport and denitrification. We varied soil matrix hydraulic conductivity (K) and first-order reaction constant (k), as well as soil pipe density, length, and height above the initial channel water surface elevation (H). The addition of soil pipes enhanced stream bank (riparian) denitrification relative to banks without pipes, e.g., a 76% increase due to adding a single 1.5 m pipe. Denitrification increased linearly with pipe density but exhibited nonlinear trends with other parameters. Sensitivity analysis revealed length and density to be most influential. Soil pipe enhancement of denitrification was governed by hyporheic volume in most cases in our study. Exceptions included (a) coarse soil (K = 10(-3) m/s) and (b) low k and H > 0. Scaling our results to the stream corridor scale estimated that five soil pipes per m cumulatively induced 3% nitrate removal along a 1 km reach. Overall, soil pipes enhanced advection of nitrate into the banks, and also increased residence times of that nitrate under certain conditions, which together enhanced denitrification. This enhancement has implications for excess nitrate management in watersheds.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000780888000001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2Be2021WR030312%26rft.atitle%3DPipe%2BDreams%253A%2BThe%2BEffects%2Bof%2BStream%2BBank%2BSoil%2BPipes%2Bon%2BHyporheic%2BDenitrification%2BCaused%2Bby%2Ba%2BPeak%2BFlow%2BEvent%26rft.aufirst%3DW.%2BSeth%26rft.auinit%3DWS%26rft.aulast%3DLotts%26rft.date%3D2022%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2021WR030312%26rft.eissn%3D1944-7973%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D4%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D58%26rft.au%3DLotts%252C%2BWS%26rft.au%3DHester%252C%2BET&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93Y6tWKOlGvmyJSM9iFpX&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
18,"Pryshlak, TT",Nov 2015 ,Multiscale hyporheic exchange through strongly heterogeneous sediments,WATER RESOURCES RESEARCH,"Heterogeneity in hydraulic conductivity (K) and channel morphology both control surface water-groundwater exchange (hyporheic exchange), which influences stream ecosystem processes and bio-geochemical cycles. Here we show that heterogeneity in K is the dominant control on exchange rates, residence times, and patterns in hyporheic zones with abrupt lithologic contrasts. We simulated hyporheic exchange in a representative low-gradient stream with 300 different bimodal K fields composed of sand and silt. Simulations span five sets of sand-silt ratios and two sets of low and high K contrasts (1 and 3 orders of magnitude). Heterogeneity increases interfacial flux by an order of magnitude relative to homogeneous cases, drastically changes the shape of residence time distributions, and decreases median residence times. The positioning of highly permeable sand bodies controls patterns of interfacial flux and flow paths. These results are remarkably different from previous studies of smooth, continuous K fields that indicate only moderate effects on hyporheic exchange. Our results also show that hyporheic residence times are least predictable when sand body connectivity is low. As sand body connectivity increases, the expected residence time distribution (ensemble average for a given sand-silt ratio) remains approximately constant, but the uncertainty around the expectation decreases. Including strong heterogeneity in hyporheic models is imperative for understanding hyporheic fluxes and solute transport. In streams with strongly heterogeneous sediments, characterizing lithologic structure is more critical for predicting hyporheic exchange metrics than characterizing channel morphology.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000368420000026,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DMultiscale%2Bhyporheic%2Bexchange%2Bthrough%2Bstrongly%2Bheterogeneous%2Bsediments%26rft.aufirst%3DTimothy%2BT.%26rft.auinit%3DTT%26rft.aulast%3DPryshlak%26rft.date%3D2015%26rft_id%3Dinfo%3Adoi%2F10.1002%252F2015WR017293%26rft.eissn%3D1944-7973%26rft.epage%3D9140%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D11%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D9127-9140%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D9127%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D51%26rft.au%3DPryshlak%252C%2BTT%26rft.au%3DSawyer%252C%2BAH%26rft.au%3DSoltanian%252C%2BMR&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93Y6tWKOlGvmyJSM9iFpX&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
19,"Olsen, DA",Aug 2003 ,"Hyporheic community composition in a gravel-bed stream: influence of vertical hydrological exchange, sediment structure and physicochemistry",FRESHWATER BIOLOGY,"1. We studied the relative contributions of the magnitude and direction of vertical hydrological exchange, subsurface sediment composition and interstitial physicochemistry in determining the distribution of hyporheic invertebrates in the Kye Burn, a fourth order gravel-bed stream in New Zealand.2. In winter 2000 and summer 2001, we measured vertical hydrological gradient (VHG), dissolved oxygen, water temperature and water chemistry using mini-piezometers, each installed in a different upwelling or downwelling zone. Next to every piezometer, a freeze core sample was taken to quantify the sediment, particulate organic matter and invertebrates.3. Dissolved oxygen concentration at 25 cm was high on both occasions (>9 mg L-1) but was higher in winter than summer. Interstitial water temperature was higher in down than upwellings and was substantially higher in summer than winter. Other features of the subsurface sediments and interstitial nitrate-nitrite concentrations were similar on both occasions and in up and downwellings. Interstitial ammonium and soluble reactive phosphorous concentrations were higher in winter than summer and ammonium was higher in up than downwelling areas.4. The proportion of fine sediment (63 mum(-1) mm), sediment heterogeneity and VHG accounted for the greatest proportion of variance in invertebrate distributions in both summer and winter.5. The hyporheos was numerically dominated by early instar leptophlebiid mayfly nymphs and asellotan isopods. Water mites were a taxonomically diverse group with 13 genera. Taxonomic diversity (Shannon-Weaver), but not taxon richness, was higher in upwelling areas, reflecting lower numerical dominance by a few taxa in these locations.6. Sediment composition (particularly the amount of fine sediments) and vertical hydrological exchange determined the composition and distribution of the hyporheos. Patchiness in these factors is important in planning sampling regimes or field manipulations in the hyporheic zone.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000184203500006,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DHyporheic%2Bcommunity%2Bcomposition%2Bin%2Ba%2Bgravel-bed%2Bstream%253A%2Binfluence%2Bof%2Bvertical%2Bhydrological%2Bexchange%252C%2Bsediment%2Bstructure%2Band%2Bphysicochemistry%26rft.aufirst%3DDA%26rft.auinit%3DDA%26rft.aulast%3DOlsen%26rft.date%3D2003%26rft_id%3Dinfo%3Adoi%2F10.1046%252Fj.1365-2427.2003.01097.x%26rft.epage%3D1378%26rft.genre%3Darticle%26rft.issn%3D0046-5070%26rft.issue%3D8%26rft.jtitle%3DFRESHWATER%2BBIOLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1363-1378%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1363%26rft.stitle%3DFRESHWATER%2BBIOL%26rft.volume%3D48%26rft.au%3DOlsen%252C%2BDA%26rft.au%3DTownsend%252C%2BCR&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0C93Y6tWKOlGvmyJSM9iFpX&SrcJTitle=FRESHWATER+BIOLOGY&SrcPubType=MD_FORMAT
