,First author,Year,Title,Journal,Abstract,wos_link,fulltext_link
10,"Grant, SB",May 13 2011 ,Measuring and modeling the flux of fecal bacteria across the sediment-water interface in a turbulent stream,WATER RESOURCES RESEARCH,"Sediments are a pervasive source of fecal indicator bacteria (FIB) in rivers, lakes, estuaries, and oceans and may constitute a long-term reservoir of human disease. Previous attempts to quantify the flux of FIB across the sediment-water interface (SWI) are limited to extreme flow events, for which the primary mechanism of bacterial release is disruption and/or erosion of the sediment substrate. Here we report measurements of FIB flux across the SWI in a turbulent stream that is not undergoing significant erosion. The stream is formed by the steady discharge of bacteria-free disinfected and highly treated wastewater effluent to an earthen channel harboring high concentrations of FIB in the sediment from in situ growth. The flux j '' of FIB across the SWI, estimated from mass balance on FIB measurements in the water column, scales linearly with the concentration of bacteria in sediment pore fluids C(pore) over a 3 decade change in both variables: j '' = k(m)(obs) C(pore). The magnitude of the observed mass transfer velocity (k(m)(obs) 5 x 10(-5) m s(-1)) is significantly larger than values predicted for either the diffusion of bacteria across a concentration boundary layer (k(m)(diff) = 8 x 10(-6) m s(-1)) or sweep and eject fluid motions at the SWI (k(m)(sweep) = 10(-6) m s(-1)) but is similar to the flux of water between the stream and its hyporheic zone estimated from dye injection experiments. These results support the hypothesis that hyporheic exchange controls the trafficking of bacteria, and perhaps other types of particulate organic matter, across the SWI in turbulent streams.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000290623500002,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2BW05517%26rft.atitle%3DMeasuring%2Band%2Bmodeling%2Bthe%2Bflux%2Bof%2Bfecal%2Bbacteria%2Bacross%2Bthe%2Bsediment-water%2Binterface%2Bin%2Ba%2Bturbulent%2Bstream%26rft.aufirst%3DStanley%2BB.%26rft.auinit%3DSB%26rft.aulast%3DGrant%26rft.date%3D2011%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2010WR009460%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D47%26rft.au%3DGrant%252C%2BSB%26rft.au%3DLitton-Mueller%252C%2BRM%26rft.au%3DAhn%252C%2BJH&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39CQkoq36ezeoq0VhJwFH&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
11,"Liu, NA",Jan 2023 ,Research on Coupling Coordination of China's New-Type Urbanization and Urban Resilience-Taking Yangtze River Economic Belt as an Example,SUSTAINABILITY,"The coupled and coordinated development of urban resilience and new urbanization is an important guarantee for the realization of urban security and sustainable development. This paper first constructs an evaluation index of urban resilience and new urbanization and uses the entropy method to clarify the weights. Second, the coupling coordination degree model is used to measure the spatiotemporal differentiation characteristics of the coupling coordinated development of urban resilience and new urbanization in the Yangtze River Economic Belt from 2005 to 2019. The key influencing factors of the coupling coordination are analyzed using geodetectors. The results show the following. (1) The urban resilience of the Yangtze River Economic Belt has continued to improve, showing a stepwise distribution pattern of ""high in the east and low in the west"" in space. The overall development of new urbanization is at a medium-high level, with high levels concentrated in the eastern coastal cities. (2) The degree of spatial coupling and coordination between urban resilience and new urbanization is increasing year by year, and there is significant spatial heterogeneity, showing the pattern of ""high in the east and low in the west, high in the center and low in the surrounding areas"", and the type of lag is mostly urban resilience lag in new urbanization. (3) Endogenous power, external power, government power and market power interact to jointly promote the development of coupling coordination. The comprehensive effect of government power and other driving forces is the key mechanism for improving spatial coupling coordination.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000908869700001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B456%26rft.atitle%3DResearch%2Bon%2BCoupling%2BCoordination%2Bof%2BChina%2527s%2BNew-Type%2BUrbanization%2Band%2BUrban%2BResilience-Taking%2BYangtze%2BRiver%2BEconomic%2BBelt%2Bas%2Ban%2BExample%26rft.aufirst%3DNina%26rft.auinit%3DNA%26rft.aulast%3DLiu%26rft.date%3D2023%26rft_id%3Dinfo%3Adoi%2F10.3390%252Fsu15010456%26rft.eissn%3D2071-1050%26rft.genre%3Darticle%26rft.issue%3D1%26rft.jtitle%3DSUSTAINABILITY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DSUSTAINABILITY-BASEL%26rft.volume%3D15%26rft.au%3DLiu%252C%2BNA%26rft.au%3DWang%252C%2BSQ%26rft.au%3DYe%252C%2BJ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39CQkoq36ezeoq0VhJwFH&SrcJTitle=SUSTAINABILITY&SrcPubType=MD_FORMAT
12,"Zhang, YJ",,Study on the coupling and coordination degree between urban tourism development and habitat environment in the Yangtze River Delta in China,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,"By constructing the two evaluation systems of urban tourism development (TD) and habitat environment (HE), the dynamic response relationship between the two systems in the Yangtze River Delta urban agglomeration from 2001 to 2020 is explored by using panel vector autoregression (PVAR) model and coupled coordination degree model. The study unearthed four intriguing findings: (1) the level of TD in the study area has been continuously rising from 2001 to 2020, with an initial slow growth rate and then fast. The level of HE is increasing steadily at an average annual rate of 7.05%. There exists a reciprocal response relationship between the two systems, with a strong shock effect in the short term and a synergistic evolution in the long term. (2) The coupling degree between the urban TD and HE has an increasing trend, and the coupling coordination degree of the two systems has an average annual rate of 4.165%, implying the interaction and promotion effect between the two systems is improving. (3) Most of the cities in the Yangtze River Delta gradually realize the evolution from dysfunctional type to coordinated type, but the overall coordination intensity is low. (4) The barrier degrees of TD system indicators show a small annual increasing trend, while the barrier degrees of HE system indicators show a substantial and continuous decreasing trend. In terms of the barrier degree factors, some important factors that restrict the coupled and coordinated development of the two systems are also reported. This research can provide a useful reference for the synergistic improvement of urban tourism economy and habitat environment.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000859874100005,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DStudy%2Bon%2Bthe%2Bcoupling%2Band%2Bcoordination%2Bdegree%2Bbetween%2Burban%2Btourism%2Bdevelopment%2Band%2Bhabitat%2Benvironment%2Bin%2Bthe%2BYangtze%2BRiver%2BDelta%2Bin%2BChina%26rft.aufirst%3DYujia%26rft.auinit%3DYJ%26rft.aulast%3DZhang%26rft.date%3D2022%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs11356-022-23135-0%26rft.eissn%3D1614-7499%26rft.genre%3Darticle%26rft.issn%3D0944-1344%26rft.jtitle%3DENVIRONMENTAL%2BSCIENCE%2BAND%2BPOLLUTION%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DENVIRON%2BSCI%2BPOLLUT%2BR%26rft.au%3DZhang%252C%2BYJ%26rft.au%3DHaseeb%252C%2BM%26rft.au%3DLi%252C%2BZJ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39CQkoq36ezeoq0VhJwFH&SrcJTitle=ENVIRONMENTAL+SCIENCE+AND+POLLUTION+RESEARCH&SrcPubType=MD_FORMAT
13,"Moyo, S",Jul 2017 ,Decoupled reciprocal subsidies of biomass and fatty acids in fluxes of invertebrates between a temperate river and the adjacent land,AQUATIC SCIENCES,"Streams and riparian areas are tightly coupled through reciprocal trophic subsidies, and there is evidence that these subsidies affect consumers in connected ecosystems. Most studies of subsidies consider only their quantity and not their quality. We determined the bidirectional exchange of organisms between the Kowie River and its riparian zone in South Africa using floating pyramidal traps (to measure insect emergence) and pan traps (to capture infalling invertebrates). The exchanges of biomass were variable spatially (three sites) and temporally (four seasons), with emergence declining about two orders of magnitude between summer (169-1402 mg m(-2) day(-1)) and winter (3-28 mg m(-2) day(-1)) across all sites, while invertebrate infall declined by a much smaller range from summer (413-679 mg m(-2) day(-1)) to winter (11-220 mg m(-2) day(-1)). Conversely, the absolute flux of physiologically important highly unsaturated fatty acids contained in the emergent and infalling arthropods peaked at comparable values in summer (emergence = 0.3-18 mg m(-2) day(-1) and infall = 0.3-3 mg m(-2) day(-1)) and declined less in winter (emergence = 0.01-0.51 mg m(-2) day(-1) and infall = 0.01-0.03 mg m(-2) day(-1)). During some seasons, there was no net flux of essential fatty acids, but there was generally a net flow of highly unsaturated fatty acids from river to land, even when land-to-river inputs dominated by biomass. Thus, quantitative net fluxes of biomass were decoupled from net fluxes of qualitatively key nutrients, establishing the importance of considering both the quality and the quantity of trophic subsidies.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000405798900020,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DDecoupled%2Breciprocal%2Bsubsidies%2Bof%2Bbiomass%2Band%2Bfatty%2Bacids%2Bin%2Bfluxes%2Bof%2Binvertebrates%2Bbetween%2Ba%2Btemperate%2Briver%2Band%2Bthe%2Badjacent%2Bland%26rft.aufirst%3DSydney%26rft.auinit%3DS%26rft.aulast%3DMoyo%26rft.date%3D2017%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs00027-017-0529-0%26rft.eissn%3D1420-9055%26rft.epage%3D703%26rft.genre%3Darticle%26rft.issn%3D1015-1621%26rft.issue%3D3%26rft.jtitle%3DAQUATIC%2BSCIENCES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D689-703%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D689%26rft.stitle%3DAQUAT%2BSCI%26rft.volume%3D79%26rft.au%3DMoyo%252C%2BS%26rft.au%3DChari%252C%2BLD%26rft.au%3DRichoux%252C%2BNB&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39CQkoq36ezeoq0VhJwFH&SrcJTitle=AQUATIC+SCIENCES&SrcPubType=MD_FORMAT
14,"Shamieh, F",Feb 2020 ,Steganographic-Based Header Size Reduction Technique for Multimedia Streams,IEEE-ACM TRANSACTIONS ON NETWORKING,"High quality multimedia streaming over the Internet has proliferated in modern society due to the ever-increasing ties amongst people and businesses, thereby occupying the majority of all exchanged data traffic. The Internet is the primary multimedia exchange medium that is being used beyond its intended design. Using Hypertext Transfer Protocol/Transmission Control Protocol (HTTP/TCP), multimedia can be delivered to virtually all devices connected to the Internet. HTTP-based streaming suffers from the increasing overhead generated as the stream length, quality, and non-deterministic path conditions vary. In this paper, a novel cross-layer signalling reduction scheme is proposed to alleviate resource consumption in networks exchanging multimedia. The proposed scheme is a steganographic-based protocol translator that encodes information within multimedia payloads prior to packet flight to reduce the size of exchanged data. The encoded data is used by node pairs to replace bulky protocols, such as TCP, with lightweight protocols, such as User Datagram Protocol (UDP). In addition to the protocol translator, a routing scheme is given to be used in place of the inflated networking protocols to further reduce the header footprint. A utility function is developed to find the optimal overhead savings where simulations are conducted to verify the designs. Using virtual machines, the proposed translator is implemented where a multimedia file is exchanged and subject to encoding. The simulations and implementation show that the proposed methodologies will decrease the amount of signalling needed while increasing the overall network capacity. Furthermore, the proposed methods are capable of successfully extending existing signalling reduction methods.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000519725800031,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DSteganographic-Based%2BHeader%2BSize%2BReduction%2BTechnique%2Bfor%2BMultimedia%2BStreams%26rft.aufirst%3DFuad%26rft.auinit%3DF%26rft.aulast%3DShamieh%26rft.date%3D2020%26rft_id%3Dinfo%3Adoi%2F10.1109%252FTNET.2019.2963792%26rft.eissn%3D1558-2566%26rft.epage%3D412%26rft.genre%3Darticle%26rft.issn%3D1063-6692%26rft.issue%3D1%26rft.jtitle%3DIEEE-ACM%2BTRANSACTIONS%2BON%2BNETWORKING%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D399-412%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D399%26rft.stitle%3DIEEE%2BACM%2BT%2BNETWORK%26rft.volume%3D28%26rft.au%3DShamieh%252C%2BF%26rft.au%3DWang%252C%2BXB&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39CQkoq36ezeoq0VhJwFH&SrcJTitle=IEEE-ACM+TRANSACTIONS+ON+NETWORKING&SrcPubType=MD_FORMAT
15,"Zhang, X",Jun 2016 ,"Connecting the ""Workshop of the World': Intra- and Extra-Service Networks of the Pearl River Delta City-Region",REGIONAL STUDIES,"Zhang X. and Kloosterman R. C. Connecting the workshop of the world': intra- and extra-service networks of the Pearl River Delta city-region, Regional Studies. Most research on globalization and city-regions in developing countries has focused on manufacturing activities, disregarding the considerable growth of producer services. Drawing on the Interlocking Network Model, this article presents a first analysis of the intra- and extra-service networks of the Pearl River Delta city-region in China. The central question is how cities in the Pearl River Delta are (re)positioned in the regional urban networks and which national and global cities are their major external connections in the service economy. The result reveals a new pattern of producer-services-led development that differs from the former industrialization experience in the region.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000374629700011,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DConnecting%2Bthe%2B%2522Workshop%2Bof%2Bthe%2BWorld%2527%253A%2BIntra-%2Band%2BExtra-Service%2BNetworks%2Bof%2Bthe%2BPearl%2BRiver%2BDelta%2BCity-Region%26rft.aufirst%3DXu%26rft.auinit%3DX%26rft.aulast%3DZhang%26rft.date%3D2016%26rft_id%3Dinfo%3Adoi%2F10.1080%252F00343404.2014.962492%26rft.eissn%3D1360-0591%26rft.epage%3D1081%26rft.genre%3Darticle%26rft.issn%3D0034-3404%26rft.issue%3D6%26rft.jtitle%3DREGIONAL%2BSTUDIES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1069-1081%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1069%26rft.stitle%3DREG%2BSTUD%26rft.volume%3D50%26rft.au%3DZhang%252C%2BX%26rft.au%3DKloosterman%252C%2BRC&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39CQkoq36ezeoq0VhJwFH&SrcJTitle=REGIONAL+STUDIES&SrcPubType=MD_FORMAT
16,"Durighetto, N",Apr 2022 ,Probabilistic Description of Streamflow and Active Length Regimes in Rivers,WATER RESOURCES RESEARCH,"In spite of the prevalence of temporary rivers over a wide range of climatic conditions, they represent a relatively understudied fraction of the global river network. Here, we exploit a well-established hydrological model and a derived distribution approach to develop a coupled probabilistic description for the dynamics of the catchment discharge and the corresponding active network length. Analytical expressions for the flow duration curve (FDC) and the stream length duration curve (SLDC) were derived and used to provide a consistent classification of streamflow and active length regimes in temporary rivers. Two distinct streamflow regimes (persistent and erratic) and three different types of active length regimes (ephemeral, perennial, and ephemeral de facto) were identified depending on the value of two dimensionless parameters. These key parameters, which are related to the underlying streamflow fluctuations and the sensitivity of active length to changes in the catchment discharge (here quantified by the scaling exponent b), originate seven different behavioral classes characterized by contrasting shapes of the underlying SLDCs and FDCs. The analytical model was tested using data gathered in three study catchments located in Italy and USA, with satisfactory model performances in most cases. Our analytical and empirical results show the existence of a structural relationship between streamflow and active length regimes, which is chiefly modulated by the scaling exponent b. The proposed framework represents a promising tool for the coupled analysis of discharge and river network length dynamics in temporary streams.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000780206800001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2Be2021WR031344%26rft.atitle%3DProbabilistic%2BDescription%2Bof%2BStreamflow%2Band%2BActive%2BLength%2BRegimes%2Bin%2BRivers%26rft.aufirst%3DNicola%26rft.auinit%3DN%26rft.aulast%3DDurighetto%26rft.date%3D2022%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2021WR031344%26rft.eissn%3D1944-7973%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D4%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D58%26rft.au%3DDurighetto%252C%2BN%26rft.au%3DMariotto%252C%2BV%26rft.au%3DBotter%252C%2BG&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39CQkoq36ezeoq0VhJwFH&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
17,"Maia, PD",Jun 2018 ,"Role of the floodplain lakes in the methylmercury distribution and exchanges with the Amazon River, Brazil",JOURNAL OF ENVIRONMENTAL SCIENCES,"Seasonal variability of dissolved and particulate methylmercury (F-MeHg, P-MeHg) concentrations was studied in the waters of the Amazon River and its associated Curuai floodplain during hydrological year 2005-2006, to understand the MeHg exchanges between these aquatic systems. In the oxic white water lakes, with neutral pH, high F-MeHg and P-MeHg concentrations were measured during the rising water stage (0.70 +/- 0.37 pmol/L, n = 26) and flood peak (14.19 +/- 9.32 pmol/g, n = 7) respectively, when the Amazon River water discharge into the lakes was at its maximum. The lowest mean values were reported during the dry season (0.18 +/- 0.07 pmol/L F-MeHg, n = 10 and 1.35 +/- 1.24 pmol/g P-MeHg, n = 8), when water and suspended sediments were outflowing from the lakes into the River. In these lakes, the MeHg concentrations were associated to the aluminium and organic carbon/nitrogen changes. In the black water lakes, with acidic pH and reducing conditions, elevated MeHg concentrations were recorded (0.58 +/- 0.32 pmol/L F-MeHg, n = 16 and 19.82 +/- 15.13 pmol/g P-MeHg, n = 6), and correlated with the organic carbon and manganese concentrations. Elevated values of MeHg partition coefficient (4.87 < K-d < 5.08 log (L/kg) indicate that MeHg is mainly transported associated with the particulate phase. The P-MeHg enrichment detected in all lakes suggests autochthonous MeHg inputs from the sediments into the water column. The MeHg mass balance showed that the Curuai floodplain is not the source of P-MeHg for the Amazon River. (C) 2017 The Research Center for Eco-Environmental Sciences, Chinese Academy of Sciences. Published by Elsevier B.V.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000439687300003,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DRole%2Bof%2Bthe%2Bfloodplain%2Blakes%2Bin%2Bthe%2Bmethylmercury%2Bdistribution%2Band%2Bexchanges%2Bwith%2Bthe%2BAmazon%2BRiver%252C%2BBrazil%26rft.aufirst%3DPoliana%2BDutra%26rft.auinit%3DPD%26rft.aulast%3DMaia%26rft.date%3D2018%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.jes.2018.02.005%26rft.eissn%3D1878-7320%26rft.epage%3D40%26rft.genre%3Darticle%26rft.issn%3D1001-0742%26rft.jtitle%3DJOURNAL%2BOF%2BENVIRONMENTAL%2BSCIENCES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D24-40%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D24%26rft.stitle%3DJ%2BENVIRON%2BSCI-CHINA%26rft.volume%3D68%26rft.au%3DMaia%252C%2BPD%26rft.au%3DMaurice%252C%2BL%26rft.au%3DEtcheber%252C%2BH&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39CQkoq36ezeoq0VhJwFH&SrcJTitle=JOURNAL+OF+ENVIRONMENTAL+SCIENCES&SrcPubType=MD_FORMAT
18,"Kristensena, EA",SWS European Chapter Meeting on wetland restoration-Challenges and opportunities,10 years after the largest river restoration project in Northern Europe: Hydromorphological changes on multiple scales in River Skjern,ECOLOGICAL ENGINEERING,,https://www.webofscience.com/wos/woscc/full-record/WOS:000336445800016,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3D10%2Byears%2Bafter%2Bthe%2Blargest%2Briver%2Brestoration%2Bproject%2Bin%2BNorthern%2BEurope%253A%2BHydromorphological%2Bchanges%2Bon%2Bmultiple%2Bscales%2Bin%2BRiver%2BSkjern%26rft.aufirst%3DE.%2BA.%26rft.auinit%3DEA%26rft.aulast%3DKristensena%26rft.date%3D2014%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.ecoleng.2013.10.001%26rft.eissn%3D1872-6992%26rft.epage%3D149%26rft.genre%3Darticle%26rft.issn%3D0925-8574%26rft.jtitle%3DECOLOGICAL%2BENGINEERING%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D141-149%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D141%26rft.stitle%3DECOL%2BENG%26rft.volume%3D66%26rft.au%3DKristensena%252C%2BEA%26rft.au%3DKronvang%252C%2BB%26rft.au%3DBaattrup-Pedersen%252C%2BA&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39CQkoq36ezeoq0VhJwFH&SrcJTitle=ECOLOGICAL+ENGINEERING&SrcPubType=MD_FORMAT
19,"Hofmann, H",Oct 15 2011 ,A Novel Method Using a Silicone Diffusion Membrane for Continuous Rn-222 Measurements for the Quantification of Groundwater Discharge to Streams and Rivers,ENVIRONMENTAL SCIENCE & TECHNOLOGY,"Rn-222 is a natural radionuclide that is commonly used as tracer to quantify groundwater discharge to streams, rivers lakes, and coastal environments. The use of sporadic point measurements provides little information about short- to medium-term processes (hours to weeks) at the groundwater-surface water interface. Here we present a novel method for high-resolution autonomous, and continuous, measurement of Rn-222 in rivers and streams using a silicone diffusion membrane system coupled to a solid-state radon-in-air detector (RAD7). In this system water is pumped through a silicone diffusion tube placed inside Sari outer air circuit tube that is connected to the detector. Rn-222 diffuses from the water into the air loop, and the Rn-222 activity in the air is measured. By optimizing the membrane tube length, wall thickness, and water flow rates through the membrane, it was possible to quantify radon variations over times scales of about 3 h. The detection limit for the entire system with 20 min counting was 18 Bq m(-3) at the 3 sigma level. Deployment of the system on a small urban stream showed that groundwater discharge is dynamic, with changes in Rn-222 activity doubling on the scale of hours in response to increased stream flow.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000295704500043,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DA%2BNovel%2BMethod%2BUsing%2Ba%2BSilicone%2BDiffusion%2BMembrane%2Bfor%2BContinuous%2BRn-222%2BMeasurements%2Bfor%2Bthe%2BQuantification%2Bof%2BGroundwater%2BDischarge%2Bto%2BStreams%2Band%2BRivers%26rft.aufirst%3DHarald%26rft.auinit%3DH%26rft.aulast%3DHofmann%26rft.date%3D2011%26rft_id%3Dinfo%3Adoi%2F10.1021%252Fes202683z%26rft.eissn%3D1520-5851%26rft.epage%3D8921%26rft.genre%3Darticle%26rft.issn%3D0013-936X%26rft.issue%3D20%26rft.jtitle%3DENVIRONMENTAL%2BSCIENCE%2B%2526%2BTECHNOLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D8915-8921%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D8915%26rft.stitle%3DENVIRON%2BSCI%2BTECHNOL%26rft.volume%3D45%26rft.au%3DHofmann%252C%2BH%26rft.au%3DGilfedder%252C%2BBS%26rft.au%3DCartwright%252C%2BI&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39CQkoq36ezeoq0VhJwFH&SrcJTitle=ENVIRONMENTAL+SCIENCE+%26+TECHNOLOGY&SrcPubType=MD_FORMAT
