,First author,Year,Title,Journal,Abstract,wos_link,fulltext_link
10,"Ward, AS",Sep 19 2014 ,Spatially distributed characterization of hyporheic solute transport during baseflow recession in a headwater mountain stream using electrical geophysical imaging,JOURNAL OF HYDROLOGY,"The transport of solutes along hyporheic flowpaths is recognized as central to numerous biogeochemical cycles, yet our understanding of how this transport changes with baseflow recession, particularly in a spatially distributed manner, is limited. We conducted four steady-state solute tracer injections and collected electrical resistivity data to characterize hyporheic transport during seasonal baseflow recession in the RI Andrews Experimental Forest (Oregon, USA). We used temporal moment analysis of pixels generated from inversion of electrical resistivity data to compress time-lapse data into descriptive statistics (mean arrival time, temporal variance, and temporal skewness) for each pixel. A spatial visualization of these temporal moments in the subsurface at each of five 2-D transects perpendicular to the stream was interpreted to inform transport processes. As baseflow recession progressed we found increasing first arrival times, persistence, mean arrival time, temporal variance, and coefficient of variation, and decreasing skewness. These trends suggest that changes in hydrologic forcing alter the relative influence of transport phenomena (e.g., advection vs. other transport processes such as dispersion) along flowpaths. Spatial coverage obtained from electrical resistivity images allowed for qualitative comparison of spatial patterns in temporal moments both at an individual cross-section as well as between cross sections. We found that geomorphologic controls (e.g., bedrock confinement vs. gravel wedge deposits) resulted in different distributions and metrics of hyporheic transport. Results of this study provide further evidence that hyporheic transport is highly variable both in space and through the baseflow recession period. Geophysical images differentiate advection-dominated flowpaths from those that are more affected by other transport processes (e.g., dispersion, mobile-immobile exchange). (C) 2014 Elsevier B.V. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000340977000032,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DSpatially%2Bdistributed%2Bcharacterization%2Bof%2Bhyporheic%2Bsolute%2Btransport%2Bduring%2Bbaseflow%2Brecession%2Bin%2Ba%2Bheadwater%2Bmountain%2Bstream%2Busing%2Belectrical%2Bgeophysical%2Bimaging%26rft.aufirst%3DAdam%2BS.%26rft.auinit%3DAS%26rft.aulast%3DWard%26rft.date%3D2014%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.jhydrol.2014.05.036%26rft.eissn%3D1879-2707%26rft.epage%3D377%26rft.genre%3Darticle%26rft.issn%3D0022-1694%26rft.jtitle%3DJOURNAL%2BOF%2BHYDROLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D362-377%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D362%26rft.stitle%3DJ%2BHYDROL%26rft.volume%3D517%26rft.au%3DWard%252C%2BAS%26rft.au%3DGooseff%252C%2BMN%26rft.au%3DSingha%252C%2BK&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39sMtAAwrQmqjxXhpPAZ9&SrcJTitle=JOURNAL+OF+HYDROLOGY&SrcPubType=MD_FORMAT
11,"Haggerty, R",Jul 1 2002 ,Power-law residence time distribution in the hyporheic zone of a 2nd-order mountain stream,GEOPHYSICAL RESEARCH LETTERS,"[1] We measured the hyporheic residence time distribution in a 2nd-order mountain stream at the H. J. Andrews Experimental Forest, Oregon, and found it to be a power-law over at least 1.5 orders of magnitude in time (1.5 hr to 3.5 d). The residence time distribution has a very long tail which scales as t(-1.28), and is poorly characterized by an exponential model. Because of the small power-law exponent, efforts to characterize the mean hyporheic residence time (t(s))in this system result in estimates that are scale invariant, increasing with the characteristic advection time within the stream channel (t(ad)). The distribution implies the hyporheic zone has a very large range of exchange timescales, with significant quantities of water and solutes stored over timescales very much longer than t(ad). The hyporheic zone in such streams may contribute to short-time fractal scaling in time series of solute concentrations observed in small-watershed studies.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000178964300016,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B1640%26rft.atitle%3DPower-law%2Bresidence%2Btime%2Bdistribution%2Bin%2Bthe%2Bhyporheic%2Bzone%2Bof%2Ba%2B2nd-order%2Bmountain%2Bstream%26rft.aufirst%3DR%26rft.auinit%3DR%26rft.aulast%3DHaggerty%26rft.date%3D2002%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2002GL014743%26rft.eissn%3D1944-8007%26rft.genre%3Darticle%26rft.issn%3D0094-8276%26rft.issue%3D13%26rft.jtitle%3DGEOPHYSICAL%2BRESEARCH%2BLETTERS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DGEOPHYS%2BRES%2BLETT%26rft.volume%3D29%26rft.au%3DHaggerty%252C%2BR%26rft.au%3DWondzell%252C%2BSM%26rft.au%3DJohnson%252C%2BMA&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39sMtAAwrQmqjxXhpPAZ9&SrcJTitle=GEOPHYSICAL+RESEARCH+LETTERS&SrcPubType=MD_FORMAT
12,"Yao, CC",Aug 2019 ,Field Experiments of Hyporheic Flow Affected by a Clay Lens,WATER,"As a typical water exchange of surface water and groundwater, hyporheic flow widely exists in streambeds and is significantly affected by the characteristics of sediment and surface water. In this study, a low-permeability clay lens was chosen to investigate the influence of the streambed heterogeneity on the hyporheic flow at a river section of the Xin'an River in Anhui Province, China. A 2D sand tank was constructed to simulate the natural streambed including a clay lens under different velocity of surface water velocity. Heat tracing was used in this study. In particular, six analytical solutions based on the amplitude ratio and phase shift of temperatures were applied to calculate the vertical hyporheic flux. The results of the six methods ranged from -102.4 to 137.5 m/day and showed significant spatial differences. In view of the robustness of the calculations and the rationality of the results, the amplitude ratio method was much better than the phase shift method. The existence of the clay lens had a significant influence on the hyporheic flow. Results shows that the vertical hyporheic flux in the model containing a clay lens was lower than that for the blank control, and the discrepancy of the hyporheic flow field on both sides of the lens was obvious. Several abnormal flow velocity zones appeared around the clay lens where the local hyporheic flow was suppressed or generally enhanced. The hyporheic flow fields at three test points had mild changes when the lens was placed in a shallow layer of the model, indicating that the surface water velocity only affect the hyporheic flow slightly. With the increasing depth of the clay lens, the patterns of the hyporheic flow fields at all test points were very close to those of the hyporheic flow field without a clay lens, indicating that the influence of surface water velocity on hyporheic flow appeared gradually. A probable maximum depth of the clay lens was 30 to 40 cm, which approached the bottom of the model and a clay lens buried lower than this maximum would not affect the hyporheic flow any more. Influenced by the clay lens, hyporheic flow was hindered or enhanced in different regions of streambed, which was also depended on the depth of lens and surface water velocity. Introducing a two-dimensional sand tank model in a field test is an attempt to simulate a natural streambed and may positively influence research on hyporheic flow.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000484561500087,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B1613%26rft.atitle%3DField%2BExperiments%2Bof%2BHyporheic%2BFlow%2BAffected%2Bby%2Ba%2BClay%2BLens%26rft.aufirst%3DCongcong%26rft.auinit%3DCC%26rft.aulast%3DYao%26rft.date%3D2019%26rft_id%3Dinfo%3Adoi%2F10.3390%252Fw11081613%26rft.eissn%3D2073-4441%26rft.genre%3Darticle%26rft.issue%3D8%26rft.jtitle%3DWATER%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER-SUI%26rft.volume%3D11%26rft.au%3DYao%252C%2BCC%26rft.au%3DLu%252C%2BCP%26rft.au%3DLu%252C%2BJY&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39sMtAAwrQmqjxXhpPAZ9&SrcJTitle=WATER&SrcPubType=MD_FORMAT
13,"Lee, A",May 2020 ,The Sensitivity of Hyporheic Exchange to Fractal Properties of Riverbeds,WATER RESOURCES RESEARCH,"Hyporheic exchange in riverbeds is driven by current-bed topography interactions. Because riverbeds exhibit topographic roughness across scales, from individual grains to bedforms and bars, they can exhibit fractal patterns. This study analyzed the influence of fractal properties of riverbed topography on hyporheic exchange. A set of synthetic fractal riverbeds with different scaling statistics was used as inputs to sequentially coupled numerical simulations of turbulent channel flow and hyporheic flow. In the analysis, the maximum power spectrum (dune size) and the fractal dimension (topographic complexity) were considered as independent variables and we then investigated how interfacial fluxes and hyporheic travel times are functionally related to these variables. As the maximum power spectrum increases (i.e., dune height to flow depth ratio), the average interfacial flux increases logarithmically whereas it increases exponentially with an increase in fractal dimension. Hyporheic exchange is more sensitive to additional roughness (larger fractal dimensions) than to bedform size (larger maximum power). Our results imply that fractal properties of riverbeds are crucial to predicting hyporheic exchange. The predictive relationships we propose could be integrated with reduced complexity, large-scale models. They can also be used to design artificial topographies that target hyporheic ecosystem services.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000537736400018,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2Be2019WR026560%26rft.atitle%3DThe%2BSensitivity%2Bof%2BHyporheic%2BExchange%2Bto%2BFractal%2BProperties%2Bof%2BRiverbeds%26rft.aufirst%3DAnzy%26rft.auinit%3DA%26rft.aulast%3DLee%26rft.date%3D2020%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2019WR026560%26rft.eissn%3D1944-7973%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D5%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D56%26rft.au%3DLee%252C%2BA%26rft.au%3DAubeneau%252C%2BAF%26rft.au%3DCardenas%252C%2BB&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39sMtAAwrQmqjxXhpPAZ9&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
14,"Quick, AM",Nov 1 2016 ,Controls on Nitrous Oxide Emissions from the Hyporheic Zones of Streams,ENVIRONMENTAL SCIENCE & TECHNOLOGY,"The magnitude and mechanisms of nitrous oxide (N2O) release from rivers and streams are actively debated. The complex interactions of hydrodynamic and biogeochemical controls on emissions of this important greenhouse gas preclude prediction of when and where N2O emissions will be significant. We present observations from column and large-scale flume experiments supporting an integrative model of N2O emissions from stream sediments. Our results show a distinct, replicable, pattern of nitrous oxide generation and consumption dictated by subsurface (hyporheic) residence times and biological nitrogen reduction rates. Within this model, N2O emission from stream sediments requires subsurface residence times (and microbially mediated reduction rates) be sufficiently long (and fast reacting) to produce N2O by nitrate reduction but also sufficiently short (or slow reacting) to limit N2O conversion to dinitrogen gas. Most subsurface exchange will not result in N2O emissions; only specific, intermediate, residence times (reaction rates) will both produce and release N2O to the stream. We also confirm previous observations that elevated nitrate and declining organic carbon reactivity increase N2O production, highlighting the importance of associated reaction rates in controlling N2O accumulation. Combined, these observations help constrain when N2O release will occur, providing a predictive link between stream geomorphology, hydrodynamics, and N2O emissions.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000386991100008,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DControls%2Bon%2BNitrous%2BOxide%2BEmissions%2Bfrom%2Bthe%2BHyporheic%2BZones%2Bof%2BStreams%26rft.aufirst%3DAnnika%2BM.%26rft.auinit%3DAM%26rft.aulast%3DQuick%26rft.date%3D2016%26rft_id%3Dinfo%3Adoi%2F10.1021%252Facs.est.6b02680%26rft.eissn%3D1520-5851%26rft.epage%3D11500%26rft.genre%3Darticle%26rft.issn%3D0013-936X%26rft.issue%3D21%26rft.jtitle%3DENVIRONMENTAL%2BSCIENCE%2B%2526%2BTECHNOLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D11491-11500%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D11491%26rft.stitle%3DENVIRON%2BSCI%2BTECHNOL%26rft.volume%3D50%26rft.au%3DQuick%252C%2BAM%26rft.au%3DReeder%252C%2BWJ%26rft.au%3DBenner%252C%2BSG&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39sMtAAwrQmqjxXhpPAZ9&SrcJTitle=ENVIRONMENTAL+SCIENCE+%26+TECHNOLOGY&SrcPubType=MD_FORMAT
15,"Knapp, JLA",Dec 2018 ,A Critical Assessment of Relating Resazurin-Resorufin Experiments to Reach-Scale Metabolism in Lowland Streams,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"The reactive tracer resazurin is frequently used to investigate metabolic processes and hyporheic exchange in streams, because its transformation to resorufin is considered a function of oxygen turnover in the presence of living cells and thus of ecosystem respiration. This has been investigated and confirmed in a number of laboratory and batch studies but so far not unanimously been verified in the field. In this study we conducted 13 tracer tests with resazurin in different small, low-gradient streams typical of lowland regions. We determined tracer processing rates and ratios based on metrics commonly used to assess reactive-tracer tests with resazurin and compared them to flow characteristics and respiration rates determined from diel-oxygen recordings following a two-station approach. We found no statistical relationship between tracer processing and parameters of transport, indicating that resazurin-to-resorufin transformation cannot be explained by hydrological parameters alone. The statistical relationship between resazurin processing and respiration rates based on diel-oxygen profiles was strongest if resazurin-to-resorufin transformation ratios were used, and uptake lengths were also found to be a good proxy. However, the relationships were not linear, and weak for individual streams, contrary to what was expected based on previous laboratory and batch studies. We attribute this finding to a lack of process understanding of resazurin reactions under field conditions, and generally insignificant hyporheic exchange fluxes in lowland streams. Our findings highlight important limitations of the tracer technique under field conditions.Plain Language Summary Resazurin is a compound that can be used to track the flow of water and metabolic processes in rivers. This has been tested in laboratory experiments before, but until now the method has not been fully verified in the field. In this study we apply resazurin to 13 different small rivers and measure its transformation. We compare our results to other, independent methods that are often used to determine metabolic processes. We find good relationships between the two different methods for all rivers together, but not for individual rivers. Also, the relationships are not linear, which makes predicting metabolic rates from the transformation of resazurin difficult.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000455437900004,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DA%2BCritical%2BAssessment%2Bof%2BRelating%2BResazurin-Resorufin%2BExperiments%2Bto%2BReach-Scale%2BMetabolism%2Bin%2BLowland%2BStreams%26rft.aufirst%3DJulia%2BL.%2BA.%26rft.auinit%3DJLA%26rft.aulast%3DKnapp%26rft.date%3D2018%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2018JG004797%26rft.eissn%3D2169-8961%26rft.epage%3D3555%26rft.genre%3Darticle%26rft.issn%3D2169-8953%26rft.issue%3D12%26rft.jtitle%3DJOURNAL%2BOF%2BGEOPHYSICAL%2BRESEARCH-BIOGEOSCIENCES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D3538-3555%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D3538%26rft.stitle%3DJ%2BGEOPHYS%2BRES-BIOGEO%26rft.volume%3D123%26rft.au%3DKnapp%252C%2BJLA%26rft.au%3DCirpka%252C%2BOA&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39sMtAAwrQmqjxXhpPAZ9&SrcJTitle=JOURNAL+OF+GEOPHYSICAL+RESEARCH-BIOGEOSCIENCES&SrcPubType=MD_FORMAT
16,"Lin, YC",Sep 2003 ,Incorporating transient storage in conjunctive stream-aquifer modeling,ADVANCES IN WATER RESOURCES,"There has been growing interest in incorporating the transient storage effect into modeling solute transport in streams. In particular, for a smaller mountain stream where flow is fast and the flow field is irregular (a favorable environment to induce dead zones along the stream), long tails are normally observed in the stream tracer data, and adding transient storage terms in the advection-dispersion transport equation can result in more accurate simulation. While previous studies on transient storage modeling account for temporary, localized exchange between the stream and the shallow groundwater in the hyporheic zone, larger-scale exchange with the groundwater in the underlying aquifer has rarely been included or properly coupled to surface water modeling. In this paper, we complement previous modeling efforts by incorporating the transient storage concept in a conjunctive stream-aquifer model. Three well-documented and widely used USGS models have been coupled to form the core of this conjunctive model: MODFLOW handles the groundwater flow in the aquifer; DAFLOW accurately computes unsteady streamflow by means of the diffusive wave routing technique, as well as stream-aquifer exchange simulated as streambed leakage; and MOOD computes solute transport in the groundwater zone. In addition, an explicit finite difference package was developed to incorporate the one-dimensional transient storage equations for solute transport in streams. The quadratic upstream interpolation (QUICK) algorithm is employed to improve the accuracy of spatial differencing. An adaptive stepsize control algorithm for the Runge-Kutta method is incorporated to increase overall model efficiency. Results show that the conjunctive stream-aquifer model with transient storage can handle well the bank storage effect under a flooding event. When it is applied over a stream network, the results also show that the stream-aquifer interaction acts as a strong source or sink along the stream and is too significant to be ignored. The adaptive stepsize control for stream solute transport improves overall model performance. (C) 2003 Elsevier Ltd. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000185236900009,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DIncorporating%2Btransient%2Bstorage%2Bin%2Bconjunctive%2Bstream-aquifer%2Bmodeling%26rft.aufirst%3DYC%26rft.auinit%3DYC%26rft.aulast%3DLin%26rft.date%3D2003%26rft_id%3Dinfo%3Adoi%2F10.1016%252FS0309-1708%252803%252900081-2%26rft.epage%3D1019%26rft.genre%3Darticle%26rft.issn%3D0309-1708%26rft.issue%3D9%26rft.jtitle%3DADVANCES%2BIN%2BWATER%2BRESOURCES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1001-1019%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1001%26rft.stitle%3DADV%2BWATER%2BRESOUR%26rft.volume%3D26%26rft.au%3DLin%252C%2BYC%26rft.au%3DMedina%252C%2BMA&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39sMtAAwrQmqjxXhpPAZ9&SrcJTitle=ADVANCES+IN+WATER+RESOURCES&SrcPubType=MD_FORMAT
17,"Oram, LL",Jun 1 2010 ,Selenium Biogeochemical Cycling and Fluxes in the Hyporheic Zone of a Mining-Impacted Stream,ENVIRONMENTAL SCIENCE & TECHNOLOGY,"The influence of hyporheic exchange on selenium (Se) biogeochemistry and mobility in sediments is unknown. A multiscale investigation of Se biogeochemistry in the hyporheic zone of East Mill Creek (EMC), southeastern Idaho, USA, was performed using in situ surface water and pore water geochemical measurements, a field-based stream tracer test and energy-dependent micro synchrotron X-ray fluorescence (mu-SXRF) measurements of Se speciation in sediments. The active hyporheic zone was determined to be 12 +/- 3 cm. Pore water redox profiles indicated that a transition to suboxic conditions begins at approximately 6 cm. Modeling pore water Se and solid phase analysis suggested Se uptake is occurring. Micro-SXRF analysis of sediments showed reduced elemental Se or selenides throughout the profile and selenite in surface sediments, Field geochemical measurements and microscale analysis both support the hypothesis that reduction in the hyporheic zone promotes sequestration of surface water Se.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000278003500025,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DSelenium%2BBiogeochemical%2BCycling%2Band%2BFluxes%2Bin%2Bthe%2BHyporheic%2BZone%2Bof%2Ba%2BMining-Impacted%2BStream%26rft.aufirst%3DLibbie%2BL.%26rft.auinit%3DLL%26rft.aulast%3DOram%26rft.date%3D2010%26rft_id%3Dinfo%3Adoi%2F10.1021%252Fes100149u%26rft.eissn%3D1520-5851%26rft.epage%3D4183%26rft.genre%3Darticle%26rft.issn%3D0013-936X%26rft.issue%3D11%26rft.jtitle%3DENVIRONMENTAL%2BSCIENCE%2B%2526%2BTECHNOLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D4176-4183%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D4176%26rft.stitle%3DENVIRON%2BSCI%2BTECHNOL%26rft.volume%3D44%26rft.au%3DOram%252C%2BLL%26rft.au%3DStrawn%252C%2BDG%26rft.au%3DMoller%252C%2BG&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39sMtAAwrQmqjxXhpPAZ9&SrcJTitle=ENVIRONMENTAL+SCIENCE+%26+TECHNOLOGY&SrcPubType=MD_FORMAT
18,"Roley, SS",Jul 10 2012 ,Hydrologic connectivity increases denitrification in the hyporheic zone and restored floodplains of an agricultural stream,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"Stream ecotones, specifically the lateral floodplain and subsurface hyporheic zone, can be important sites for nitrogen (N) removal via denitrification, but their role in streams with constructed floodplains has not been examined. We studied denitrification in the hyporheic zone and floodplains of an agriculturally influenced headwater stream in Indiana, USA, that had floodplains added as part of a ""two-stage ditch"" restoration project. To examine the potential for N removal in the hyporheic zone, we seasonally measured denitrification rates and nitrate concentrations by depth into the stream sediments. We found that nitrate concentration and denitrification rates declined with depth into the hyporheic zone, but denitrification was still measureable to a depth of at least 20 cm. We also measured denitrification rates on the restored floodplains over the course of a flood (pre, during, and post-inundation), and also compared denitrification rates between vegetated and non-vegetated areas of the floodplain. We found that floodplain denitrification rates increased over the course of a floodplain inundation event, and that the presence of surface water increased denitrification rates when vegetation was present. Stream ecotones in midwestern, agriculturally influenced streams have substantial potential for N removal via denitrification, particularly when they are hydrologically connected with high-nitrate surface water.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000306466000001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2BG00N04%26rft.atitle%3DHydrologic%2Bconnectivity%2Bincreases%2Bdenitrification%2Bin%2Bthe%2Bhyporheic%2Bzone%2Band%2Brestored%2Bfloodplains%2Bof%2Ban%2Bagricultural%2Bstream%26rft.aufirst%3DSarah%2BS.%26rft.auinit%3DSS%26rft.aulast%3DRoley%26rft.date%3D2012%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2012JG001950%26rft.eissn%3D2169-8961%26rft.genre%3Darticle%26rft.issn%3D2169-8953%26rft.jtitle%3DJOURNAL%2BOF%2BGEOPHYSICAL%2BRESEARCH-BIOGEOSCIENCES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DJ%2BGEOPHYS%2BRES-BIOGEO%26rft.volume%3D117%26rft.au%3DRoley%252C%2BSS%26rft.au%3DTank%252C%2BJL%26rft.au%3DWilliams%252C%2BMA&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39sMtAAwrQmqjxXhpPAZ9&SrcJTitle=JOURNAL+OF+GEOPHYSICAL+RESEARCH-BIOGEOSCIENCES&SrcPubType=MD_FORMAT
19,"Le Lay, H",Dec 2019 ,Characterization of Diffuse Groundwater Inflows into Stream Water (Part II: Quantifying Groundwater Inflows by Coupling FO-DTS and Vertical Flow Velocities),WATER,"Temperature has been used to characterize groundwater and stream water exchanges for years. One of the many methods used analyzes propagation of the atmosphere-influenced diurnal signal in sediment to infer vertical velocities. However, despite having good accuracy, the method is usually limited by its small spatial coverage. The appearance of fiber optic distributed temperature sensing (FO-DTS) provided new possibilities due to its high spatial and temporal resolution. Methods based on the heat-balance equation, however, cannot quantify diffuse groundwater inflows that do not modify stream temperature. Our research approach consists of coupling groundwater inflow mapping from a previous article (Part I) and deconvolution of thermal profiles in the sediment to obtain vertical velocities along the entire reach. Vertical flows were calculated along a 400 m long reach, and a period of 9 months (October 2016 to June 2017), by coupling a fiber optic cable buried in thalweg sediment and a few thermal lances at the water-sediment interface. When compared to predictions of hyporheic discharge by traditional methods (differential discharge between upstream and downstream of the monitored reach and the mass-balance method), those of our method agreed only for the low-flow period and the end of the high-flow period. Our method underestimated hyporheic discharge during high flow. We hypothesized that the differential discharge and mass-balance methods included lateral inflows that were not detected by the fiber optic cable buried in thalweg sediment. Increasing spatial coverage of the cable as well as automatic and continuous calculation over the reach may improve predictions during the high-flow period. Coupling groundwater inflow mapping and vertical hyporheic flow allows flow to be quantified continuously, which is of great interest for characterizing and modeling fine hyporheic processes over long periods.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000507378600003,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B2430%26rft.atitle%3DCharacterization%2Bof%2BDiffuse%2BGroundwater%2BInflows%2Binto%2BStream%2BWater%2B%2528Part%2BII%253A%2BQuantifying%2BGroundwater%2BInflows%2Bby%2BCoupling%2BFO-DTS%2Band%2BVertical%2BFlow%2BVelocities%2529%26rft.aufirst%3DHugo%26rft.auinit%3DH%26rft.aulast%3DLe%2BLay%26rft.date%3D2019%26rft_id%3Dinfo%3Adoi%2F10.3390%252Fw11122430%26rft.eissn%3D2073-4441%26rft.genre%3Darticle%26rft.issue%3D12%26rft.jtitle%3DWATER%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER-SUI%26rft.volume%3D11%26rft.au%3DLe%2BLay%252C%2BH%26rft.au%3DThomas%252C%2BZ%26rft.au%3DMoatar%252C%2BF&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0F39sMtAAwrQmqjxXhpPAZ9&SrcJTitle=WATER&SrcPubType=MD_FORMAT
