,First author,Year,Title,Journal,Abstract,wos_link,fulltext_link
10,"Mock, M",,Relational coupling of multiple streams: The case of COVID-19 infections in German abattoirs(sic)(sic)(sic)Palabras clave,POLICY STUDIES JOURNAL,"After a series of COVID-19 outbreaks among employees in the German meat-processing industry, the Work Safety Control Act protecting these workers made it on the government's agenda in July 2020. From a Multiple Streams perspective, local corona hotspots may be understood as policy windows for introducing respective measures. However, this alone is not sufficient to explain agenda setting. This study investigates the coupling of streams within policy windows. Introducing the notion of relational coupling to the MSF research agenda, discourse network analysis provides a new methodology to reveal entrepreneurial activities. Studying the German mass media discourse on the issue identifies two stages: (1) An initial problem brokerage without coupling of core policies, followed by (2) a coupling across all streams based on a focusing event. We argue that relational coupling allows for an enhanced understanding of agenda setting.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000761881500001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DRelational%2Bcoupling%2Bof%2Bmultiple%2Bstreams%253A%2BThe%2Bcase%2Bof%2BCOVID-19%2Binfections%2Bin%2BGerman%2Babattoirs%2528sic%2529%2528sic%2529%2528sic%2529Palabras%2Bclave%26rft.aufirst%3DMalte%26rft.auinit%3DM%26rft.aulast%3DMoeck%26rft.date%3D2022%26rft_id%3Dinfo%3Adoi%2F10.1111%252Fpsj.12459%26rft.eissn%3D1541-0072%26rft.genre%3Darticle%26rft.issn%3D0190-292X%26rft.jtitle%3DPOLICY%2BSTUDIES%2BJOURNAL%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DPOLICY%2BSTUD%2BJ%26rft.au%3DMock%252C%2BM%26rft.au%3DVogeler%252C%2BCS%26rft.au%3DHornung%252C%2BJ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=POLICY+STUDIES+JOURNAL&SrcPubType=MD_FORMAT
11,"Li, YP",Nov 2002 ,Air-sea interactions during the passage of a winter storm over the Gulf Stream: A three-dimensional coupled atmosphere-ocean model study,JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS,"[1] A three-dimensional, regional coupled atmosphere-ocean model with full physics is developed to study air-sea interactions during winter storms off the U. S. east coast. Because of the scarcity of open ocean observations, models such as this offer valuable opportunities to investigate how oceanic forcing drives atmospheric circulation and vice versa. The study presented here considers conditions of strong atmospheric forcing (high wind speeds) and strong oceanic forcing (significant sea surface temperature (SST) gradients). A simulated atmospheric cyclone evolves in a manner consistent with Eta reanalysis, and the simulated air-sea heat and momentum exchanges strongly affect the circulations in both the atmosphere and the ocean. For the simulated cyclone of 19-20 January 1998, maximum ocean-to-atmosphere heat fluxes first appear over the Gulf Stream in the South Atlantic Bight, and this results in rapid deepening of the cyclone off the Carolina coast. As the cyclone moves eastward, the heat flux maximum shifts into the region near Cape Hatteras and later northeast of Hatteras, where it enhances the wind locally. The oceanic response to the atmospheric forcing is closely related to the wind direction. Southerly and southwesterly winds tend to strengthen surface currents in the Gulf Stream, whereas northeasterly winds weaken the surface currents in the Gulf Stream and generate southwestward flows on the shelf. The oceanic feedback to the atmosphere moderates the cyclone strength. Compared with a simulation in which the oceanic model always passes the initial SST to the atmospheric model, the coupled simulation in which the oceanic model passes the evolving SST to the atmospheric model produces higher ocean-to-atmosphere heat flux near Gulf Stream meander troughs. This is due to wind-driven lateral shifts of the stream, which in turn enhance the local northeasterly winds. Away from the Gulf Stream the coupled simulation produces surface winds that are 5 similar to 10% weaker. Differences in the surface ocean currents between these two experiments are significant on the shelf and in the open ocean.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000180570400021,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B3200%26rft.atitle%3DAir-sea%2Binteractions%2Bduring%2Bthe%2Bpassage%2Bof%2Ba%2Bwinter%2Bstorm%2Bover%2Bthe%2BGulf%2BStream%253A%2BA%2Bthree-dimensional%2Bcoupled%2Batmosphere-ocean%2Bmodel%2Bstudy%26rft.aufirst%3DYP%26rft.auinit%3DYP%26rft.aulast%3DLi%26rft.date%3D2002%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2001JC001161%26rft.eissn%3D2169-9291%26rft.genre%3Darticle%26rft.issn%3D2169-9275%26rft.issue%3DC11%26rft.jtitle%3DJOURNAL%2BOF%2BGEOPHYSICAL%2BRESEARCH-OCEANS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DJ%2BGEOPHYS%2BRES-OCEANS%26rft.volume%3D107%26rft.au%3DLi%252C%2BYP%26rft.au%3DXue%252C%2BHJ%26rft.au%3DBane%252C%2BJM&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=JOURNAL+OF+GEOPHYSICAL+RESEARCH-OCEANS&SrcPubType=MD_FORMAT
12,"Krause, S",General Assembly of the European-Geosciences-Union,Nitrate concentration changes at the groundwater-surface water interface of a small Cumbrian river,HYDROLOGICAL PROCESSES,,https://www.webofscience.com/wos/woscc/full-record/WOS:000268382600009,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DNitrate%2Bconcentration%2Bchanges%2Bat%2Bthe%2Bgroundwater-surface%2Bwater%2Binterface%2Bof%2Ba%2Bsmall%2BCumbrian%2Briver%26rft.aufirst%3DStefan%26rft.auinit%3DS%26rft.aulast%3DKrause%26rft.date%3D2009%26rft_id%3Dinfo%3Adoi%2F10.1002%252Fhyp.7213%26rft.eissn%3D1099-1085%26rft.epage%3D2211%26rft.genre%3Darticle%26rft.issn%3D0885-6087%26rft.issue%3D15%26rft.jtitle%3DHYDROLOGICAL%2BPROCESSES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D2195-2211%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D2195%26rft.stitle%3DHYDROL%2BPROCESS%26rft.volume%3D23%26rft.au%3DKrause%252C%2BS%26rft.au%3DHeathwaite%252C%2BL%26rft.au%3DKeenan%252C%2BP&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=HYDROLOGICAL+PROCESSES&SrcPubType=MD_FORMAT
13,"Maheu, A",Nov 15 2014 ,River evaporation and corresponding heat fluxes in forested catchments,HYDROLOGICAL PROCESSES,"River water temperature is a very important variable in ecological studies, especially for the management of fisheries and aquatic resources. Temperature can impact on fish distribution, growth, mortality and community dynamics. River evaporation has been identified as an important heat loss and a key process in the thermal regime of rivers. However, its quantification remains a challenge, mainly because of the difficulty of making direct measurements. The objectives of this study were to characterize the evaporative heat flux at different scales (brook vs river) and to improve the estimation of the evaporative heat flux in a stream temperature model at the hourly timescale. Using a mass balance approach with floating minipans, we measured river evaporation at an hourly timescale in a medium-sized river (Little Southwest Miramichi) and a small brook (Catamaran Brook) in New Brunswick, Canada. With these direct measurements of evaporation, we developed mass transfer equations to estimate hourly evaporation rates from microclimate conditions measured 2m above the stream. During the summer 2012, river evaporation was more important for the medium-sized river with a mean daily evaporation rate of 3.0mmday(-1) in the Little Southwest Miramichi River compared with that of 1.0mmday(-1) in Catamaran Brook. Evaporation was the main heat loss mechanism in the two studied streams and was responsible for 42% of heat losses in the Little Southwest Miramichi River and 34% of heat losses in Catamaran Brook during the summer. Copyright (c) 2013 John Wiley & Sons, Ltd.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000343862100007,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DRiver%2Bevaporation%2Band%2Bcorresponding%2Bheat%2Bfluxes%2Bin%2Bforested%2Bcatchments%26rft.aufirst%3DAudrey%26rft.auinit%3DA%26rft.aulast%3DMaheu%26rft.date%3D2014%26rft_id%3Dinfo%3Adoi%2F10.1002%252Fhyp.10071%26rft.eissn%3D1099-1085%26rft.epage%3D5738%26rft.genre%3Darticle%26rft.issn%3D0885-6087%26rft.issue%3D23%26rft.jtitle%3DHYDROLOGICAL%2BPROCESSES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D5725-5738%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D5725%26rft.stitle%3DHYDROL%2BPROCESS%26rft.volume%3D28%26rft.au%3DMaheu%252C%2BA%26rft.au%3DCaissie%252C%2BD%26rft.au%3DEl-Jabi%252C%2BN&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=HYDROLOGICAL+PROCESSES&SrcPubType=MD_FORMAT
14,"Ding, YF",Mar 2017 ,Applications of Coupled Explicit-Implicit Solution of SWEs for Unsteady Flow in Yangtze River,WATER,"In engineering practice, the unsteady flows generated from the operation of hydropower station in the upstream region could significantly change the navigation system of waterways located in the middle-lower reaches of the river. In order to study the complex propagation, convergence and superposition characteristics of unsteady flows in a long channel with flow confluence, a numerical model based on the coupling of implicit and explicit solution algorithms of Shallow Water Equations (SWEs) has been applied to two large rivers in the reach of Yangtze River, China, which covers the distance from Yibin to Chongqing located upstream side of the Three Gorges Dam. The accuracy of numerical model has been validated by both the steady and unsteady flows using the prototype hydrological data. It is found that the unsteady flows show much more complex water level and discharge behaviors than the steady ones. The studied unsteady flows arising from the water regulation of two upstream hydropower stations could influence the region as far as Zhutuo hydrologic station, which is close to the city of Chongqing. Meanwhile, the computed stage-discharge rating curves at all observation stations demonstrate multi-value loop patterns because of the presence of additional water surface gradient. The present numerical model proves to be robust for simulating complex flows in very long engineering rivers up to 400 km.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000398721300001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2B91%26rft.atitle%3DApplications%2Bof%2BCoupled%2BExplicit-Implicit%2BSolution%2Bof%2BSWEs%2Bfor%2BUnsteady%2BFlow%2Bin%2BYangtze%2BRiver%26rft.aufirst%3DYufei%26rft.auinit%3DYF%26rft.aulast%3DDing%26rft.date%3D2017%26rft_id%3Dinfo%3Adoi%2F10.3390%252Fw9030091%26rft.genre%3Darticle%26rft.issn%3D2073-4441%26rft.issue%3D3%26rft.jtitle%3DWATER%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER-SUI%26rft.volume%3D9%26rft.au%3DDing%252C%2BYF%26rft.au%3DLiu%252C%2BY%26rft.au%3DShao%252C%2BSD&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=WATER&SrcPubType=MD_FORMAT
15,"Kaser, DH",General Assembly of the European-Geosciences-Union,Spatio-temporal variations of hyporheic flow in a riffle-step-pool sequence,HYDROLOGICAL PROCESSES,,https://www.webofscience.com/wos/woscc/full-record/WOS:000268382600005,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DSpatio-temporal%2Bvariations%2Bof%2Bhyporheic%2Bflow%2Bin%2Ba%2Briffle-step-pool%2Bsequence%26rft.aufirst%3DDaniel%2BH.%26rft.auinit%3DDH%26rft.aulast%3DKaeser%26rft.date%3D2009%26rft_id%3Dinfo%3Adoi%2F10.1002%252Fhyp.7317%26rft.eissn%3D1099-1085%26rft.epage%3D2149%26rft.genre%3Darticle%26rft.issn%3D0885-6087%26rft.issue%3D15%26rft.jtitle%3DHYDROLOGICAL%2BPROCESSES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D2138-2149%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D2138%26rft.stitle%3DHYDROL%2BPROCESS%26rft.volume%3D23%26rft.au%3DKaser%252C%2BDH%26rft.au%3DBinley%252C%2BA%26rft.au%3DKrause%252C%2BS&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=HYDROLOGICAL+PROCESSES&SrcPubType=MD_FORMAT
16,"Liu, XW",Sep 2019 ,"Persistence and migration of tetracycline, sulfonamide, fluoroquinolone, and macrolide antibiotics in streams using a simulated hydrodynamic system",ENVIRONMENTAL POLLUTION,"The potential persistence and migration of 14 antibiotics comprising sulfonamides, fluoroquinolones, macrolides and tetracyclines were conducted using a 50-d recirculating flume study supported by batch attenuation experiments with spiked concentrations. The study demonstrated that photodegradation was the dominant attenuation process for these antibiotics in the water environment. The half-lives of 2 -26 d were in order of sulfadiazine > sulfadimethoxine > sulfamerazine > sulfamethoxazole > sulfamethazine > sulfathiazole > ofloxacin > enrofloxacin > norfloxacin > ciprofloxacin > erythromycin > tetracycline > roxithromycin > oxytetracycline. These modest half-lives meant that the antibiotics were predicted to travel 30-400 km down a typical river before half the concentration would be lost. All antibiotics were detected on the surface sediment in the flume study. Under hyporheic exchange, some of them continually migrated into the deeper sediment and also the sediment pore water. All fluoroquinolones were detected in the sediments. The sulfonamides were detected in the pore water with relatively high concentrations and frequencies. Sulfadiazine, sulfamethazine and sulfathiazole in the upper layer pore water were found to be approaching equilibrium with the surface water. The high presence of sulfonamides in the pore water indicated that their high mobility and persistence potentially pose a risk to hyporheic zone. (C) 2019 Elsevier Ltd. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000483405400064,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DPersistence%2Band%2Bmigration%2Bof%2Btetracycline%252C%2Bsulfonamide%252C%2Bfluoroquinolone%252C%2Band%2Bmacrolide%2Bantibiotics%2Bin%2Bstreams%2Busing%2Ba%2Bsimulated%2Bhydrodynamic%2Bsystem%26rft.aufirst%3DXiaowei%26rft.auinit%3DXW%26rft.aulast%3DLiu%26rft.date%3D2019%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.envpol.2019.06.095%26rft.eissn%3D1873-6424%26rft.epage%3D1538%26rft.genre%3Darticle%26rft.issn%3D0269-7491%26rft.jtitle%3DENVIRONMENTAL%2BPOLLUTION%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1532-1538%26rft.part%3DB%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1532%26rft.stitle%3DENVIRON%2BPOLLUT%26rft.volume%3D252%26rft.au%3DLiu%252C%2BXW%26rft.au%3DLv%252C%2BK%26rft.au%3DJohnson%252C%2BAC&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=ENVIRONMENTAL+POLLUTION&SrcPubType=MD_FORMAT
17,"Si, W",Apr 2019 ,A bivariable coupling model for river channel routing developed from the flow continuity equation and its application,WATER SA,"In this study, a bivariable coupling model for river channel routing is presented. The proposed model is developed from the Priessmann 4-point implicit differential scheme with a weight coefficient of river flow continuity equation. It is based on the transformation of two different expression forms of river channel storage equation. Furthermore, we consider the impact of lateral inflow along the study river channel from another perspective. In this paper we deduct lateral inflow from the lower section instead of adding lateral inflow to the upper section. In order to be representative of geographical range, river channel characteristics, flood magnitude, hydraulic characteristics and time, the proposed model is tested in 38 river channels of 6 river systems in China by using observed data during flood season. The rationality of model structure and the validity of model simulation are examined comprehensively. Comparison between the proposed model and Muskingum model shows that the proposed model can improve the simulation accuracy. The results show that the simulation accuracy and stability of the bivariable coupling model is much better than that of the Muskingum model.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000466983100006,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DA%2Bbivariable%2Bcoupling%2Bmodel%2Bfor%2Briver%2Bchannel%2Brouting%2Bdeveloped%2Bfrom%2Bthe%2Bflow%2Bcontinuity%2Bequation%2Band%2Bits%2Bapplication%26rft.aufirst%3DWei%26rft.auinit%3DW%26rft.aulast%3DSi%26rft.date%3D2019%26rft_id%3Dinfo%3Adoi%2F10.4314%252Fwsa.v45i2.06%26rft.eissn%3D1816-7950%26rft.epage%3D208%26rft.genre%3Darticle%26rft.issn%3D0378-4738%26rft.issue%3D2%26rft.jtitle%3DWATER%2BSA%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D199-208%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D199%26rft.stitle%3DWATER%2BSA%26rft.volume%3D45%26rft.au%3DSi%252C%2BW%26rft.au%3DBao%252C%2BWM%26rft.au%3DYu%252C%2BH&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=WATER+SA&SrcPubType=MD_FORMAT
18,"Chu, Y",May 2019 ,Hydrologically connected and isolated floodplains in channelized streams: impacts on plant communities under a temperate monsoonal climate,HYDROBIOLOGIA,"The aim of this study was to understand the changes of floodplain vegetation following the disruption of lateral connectivity from streams by levee construction under the temperate monsoonal conditions of South Korea. We compared the plant community structure and selected environmental variables in paired floodplains, one connected to the stream inside a levee and the other isolated by a levee. Cluster analysis of the vegetation identified ten plant communities and their associated indicator species. There were clear differences in communities between the connected floodplains and isolated floodplains. Pioneer and early-successional communities, which are resistant to flood disturbance, were found only in the connected floodplains. In contrast, diverse aquatic-macrophytic communities, adapted to long flood duration, and late-successional communities sensitive to flooding disturbance were found mainly in the isolated floodplains. -turnover was the main driver in species compositions in both types of floodplain. The isolated floodplains had a longer flood duration, and their soils had a finer texture, higher moisture content, and were more acidic compared tothe connected floodplains. Flood duration and topological elevation were identified as the most important environmental variables with respect to plant community composition. Our results suggest that reinstatement of lateral connectivity is necessary to restore the fluvial native vegetation in the isolated floodplains of a region with a monsoonal climate.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000463154600013,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DHydrologically%2Bconnected%2Band%2Bisolated%2Bfloodplains%2Bin%2Bchannelized%2Bstreams%253A%2Bimpacts%2Bon%2Bplant%2Bcommunities%2Bunder%2Ba%2Btemperate%2Bmonsoonal%2Bclimate%26rft.aufirst%3DYunsoo%26rft.auinit%3DY%26rft.aulast%3DChu%26rft.date%3D2019%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs10750-019-3921-z%26rft.eissn%3D1573-5117%26rft.epage%3D197%26rft.genre%3Darticle%26rft.issn%3D0018-8158%26rft.issue%3D1%26rft.jtitle%3DHYDROBIOLOGIA%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D183-197%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D183%26rft.stitle%3DHYDROBIOLOGIA%26rft.volume%3D834%26rft.au%3DChu%252C%2BY%26rft.au%3DJin%252C%2BSN%26rft.au%3DCho%252C%2BKH&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=HYDROBIOLOGIA&SrcPubType=MD_FORMAT
19,"Kuo, CW",Jan 1 2013 ,The influence of landscape configuration upon patterns of sediment storage in a highly connected river system,GEOMORPHOLOGY,"Orthoimages are used to analyze the influence of valley width, channel slope, and the area of landslides that deliver sediment to valley floors upon the downstream pattern of sediment storage in the Liwu basin, eastern Taiwan. Confined valley settings dominate this steep, deeply dissected, uplifting mountainous basin. Although they occupy 82% of the whole channel network, sediment storage is limited in these reaches. Partly confined valley settings are restricted to relatively short reaches of two tributary systems. Over 95% of sediment storage in the Liwu River is found within the short alluvial section of laterally unconfined valley close to the river mouth. Lateral bars are the primary features associated with sediment storage in confined reaches (54% in total volume), while floodplains dominate the partly confined and laterally unconfined reaches (95% in total volume). Downstream patterns of sediment storage are controlled primarily by valley confinement (i.e., valley width) and landscape configuration. Channel slope and locations of contemporary landslides are not key determinants of sediment storage patterns. Sediment accumulation at confluence zones is not determined by the catchment area of tributaries or by landslide area; rather, it is determined by valley confinement of the trunk stream at the confluence and the associated downstream sequence of river types. Sediment conveyance is very effective within this highly connected river system. (C) 2012 Elsevier B.V. All rights reserved.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000312519000023,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DThe%2Binfluence%2Bof%2Blandscape%2Bconfiguration%2Bupon%2Bpatterns%2Bof%2Bsediment%2Bstorage%2Bin%2Ba%2Bhighly%2Bconnected%2Briver%2Bsystem%26rft.aufirst%3DCheng-Wei%26rft.auinit%3DCW%26rft.aulast%3DKuo%26rft.date%3D2013%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.geomorph.2012.10.015%26rft.eissn%3D1872-695X%26rft.epage%3D266%26rft.genre%3Darticle%26rft.issn%3D0169-555X%26rft.jtitle%3DGEOMORPHOLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D255-266%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D255%26rft.stitle%3DGEOMORPHOLOGY%26rft.volume%3D180%26rft.au%3DKuo%252C%2BCW%26rft.au%3DBrierley%252C%2BGJ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=GEOMORPHOLOGY&SrcPubType=MD_FORMAT
20,"Phillips, CB",Dec 2019 ,"Fine-Particle Deposition, Retention, and Resuspension Within a Sand-Bedded Stream Are Determined by Streambed Morphodynamics",WATER RESOURCES RESEARCH,"Fine-particle dynamics occupy an integral role in nutrient, contaminant, and pathogen transport in rivers. Due to low settling velocities, fine particles are often treated as if they pass through the river without interacting significantly with bed sediments. However, fine particles are advected toward and into the bed by turbulence and hyporheic exchange, leading to deposition by filtration. Extensive remobilization of fine particles is commonly observed during high flow conditions, but these dynamics are not well understood. Here we analyze the remobilization of fine tracer particles within the context of sediment morphodynamics during an experimental flood. Field data collected within Clear Run, a sand-bedded stream, by Harvey et al. (2012, ) represent subsurface and water column time series of solute and fine particulate tracers. Overhead time lapse photography of the motion and growth of bed forms during the flood are used to extract and quantify morphodynamics, which we relate to the resuspension of fine particles by transforming bed form wavelength statistics into scour depth through a set of geometric relations derived from laboratory experiments. Particles deposited near the bed surface such that scour from larger bed forms remobilized the majority of particles within the streambed (>72%) accounting for the increase in resuspended fine particles during the flood. This analysis demonstrates that the inclusion of bed form dynamics and scour is necessary for understanding the remobilization of fine particles in Clear Run and that interpreting fine-particle dynamics during and beyond the event scale requires coupling with bed morphodynamics.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000500911200001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DFine-Particle%2BDeposition%252C%2BRetention%252C%2Band%2BResuspension%2BWithin%2Ba%2BSand-Bedded%2BStream%2BAre%2BDetermined%2Bby%2BStreambed%2BMorphodynamics%26rft.aufirst%3DColin%2BB.%26rft.auinit%3DCB%26rft.aulast%3DPhillips%26rft.date%3D2019%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2019WR025272%26rft.eissn%3D1944-7973%26rft.epage%3D10318%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D12%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D10303-10318%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D10303%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D55%26rft.au%3DPhillips%252C%2BCB%26rft.au%3DDallmann%252C%2BJD%26rft.au%3DPackman%252C%2BAI&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0E6FB6qKGEx7pPUPpORuxnW&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
