,First author,Year,Title,Journal,Abstract,wos_link,fulltext_link
10,"Karwan, DL",Jan 19 2012 ,Hyporheic exchange and streambed filtration of suspended particles,WATER RESOURCES RESEARCH,"Fine particles are necessary for watershed biogeochemical cycling and stream metabolic processes but pose a risk to water quality if present in excess or if carrying sorbed contaminants. Despite having low settling velocities, these particles can leave suspension during downstream transport by a series of processes such as hyporheic filtration, flocculation, and biofilm entrapment. The objective of this study is to evaluate the retention of clay particles within a stream reach due to streambed filtration. To this end, we quantify hyporheic exchange through coupled formulations of turbulent surface water flow in the overlying stream and saturated groundwater flow in the streambed. Particle filtration models are informed by flow-through column experiments conducted with repacked streambed material. Results of our model simulations of hyporheic exchange demonstrate that streambed particle filtration depends on overlying streamflow and, to a lesser extent, on hyporheic zone substrate. Retention of suspended particles within the streambed sediments more than doubles between high and drought flows and varies by less than 45% across substrate grain size classes.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000299385500007,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2BW01519%26rft.atitle%3DHyporheic%2Bexchange%2Band%2Bstreambed%2Bfiltration%2Bof%2Bsuspended%2Bparticles%26rft.aufirst%3DDiana%2BL.%26rft.auinit%3DDL%26rft.aulast%3DKarwan%26rft.date%3D2012%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2011WR011173%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D48%26rft.au%3DKarwan%252C%2BDL%26rft.au%3DSaiers%252C%2BJE&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0B4D3jWybG240azZugnCgwX&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
11,"Jin, GQ",Jun 2019 ,Interplay of hyporheic exchange and fine particle deposition in a riverbed,ADVANCES IN WATER RESOURCES,"Hyporheic flow transports fine particles into the riverbed, which can lead to clogging of the bed and in turn affect hyporheic flow and exchange processes. Field measurements and numerical simulations show the formation of a low-permeability layer (LPL) near the bed surface due to fine particle clogging, and consequently reduction of exchange fluxes between the bed and river water. A characteristic porosity (epsilon*) and time scale were derived to quantify the clogging process and effects on transport. Both the exchange flux and mean solute residence time were found to follow a power law relationship with epsilon*. For the normalized particle exchange flux, the exponent is close to unity, i.e., a linear relationship with epsilon*. The results also showed significant effects of the fine particle concentration, pressure difference, sediment collision efficiency and fine particle diameter on the bed clogging. Large values of these parameters led to intensified clogging, with the formation of different types of LPL.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000468138400012,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DInterplay%2Bof%2Bhyporheic%2Bexchange%2Band%2Bfine%2Bparticle%2Bdeposition%2Bin%2Ba%2Briverbed%26rft.aufirst%3DGuangqiu%26rft.auinit%3DGQ%26rft.aulast%3DJin%26rft.date%3D2019%26rft_id%3Dinfo%3Adoi%2F10.1016%252Fj.advwatres.2019.04.014%26rft.eissn%3D1872-9657%26rft.epage%3D157%26rft.genre%3Darticle%26rft.issn%3D0309-1708%26rft.jtitle%3DADVANCES%2BIN%2BWATER%2BRESOURCES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D145-157%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D145%26rft.stitle%3DADV%2BWATER%2BRESOUR%26rft.volume%3D128%26rft.au%3DJin%252C%2BGQ%26rft.au%3DChen%252C%2BYL%26rft.au%3DBarry%252C%2BDA&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0B4D3jWybG240azZugnCgwX&SrcJTitle=ADVANCES+IN+WATER+RESOURCES&SrcPubType=MD_FORMAT
12,"Mouw, JEB",Oct 2009 ,INFLUENCES OF FLOODING AND HYPORHEIC EXCHANGE ON FLOODPLAIN PLANT RICHNESS AND PRODUCTIVITY,RIVER RESEARCH AND APPLICATIONS,"Flooding disturbance and associated fluvial processes are generally thought to be the primary controls on floodplain species richness patterns. We expanded this idea to include ground and surface water (hyporheic) exchange within alluvial flood plains. At the floodplain scale, we hypothesized that upwelling areas would be richer in species and support higher growth rates of woody plants. At reaches within each flood plain, we evaluated the mechanisms of flood duration, patterns in sedimentation and driftwood as influences. We found patterns of species richness within the shifting mosaic of floodplain wetland habitats to be incoherent with flood duration for large flood plains on the Flathead and Talkeetna Rivers. Rather, species richness was closely associated with hyporheic exchange at the floodplain scale and locally with alluvial particle size. Species richness was highest in areas of both flood plains characterized by upwelling groundwater. On annually scoured surfaces, richness was affected by large wood debris that reduced flow competence, allowing fine sediment deposition and plant establishment. Richness within upwelling and downwelling reaches was highest at sites with the finest alluvia.Growth rates of woody species used as indices of site productivity were also significantly higher at areas characterized by upwelling. We concluded that plant species richness was strongly controlled by hyporheic exchange at the floodplain scale and locally by the deposition of fine alluvia. This interpretation was not consistent with intermediate levels of flood disturbance. Indeed, areas of the flood plain least influenced by flow energy had the highest richness on both flood plains. Copyright (C) 2008 John Wiley & Sons, Ltd.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000270919700001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DINFLUENCES%2BOF%2BFLOODING%2BAND%2BHYPORHEIC%2BEXCHANGE%2BON%2BFLOODPLAIN%2BPLANT%2BRICHNESS%2BAND%2BPRODUCTIVITY%26rft.aufirst%3DJason%2BE.%2BB.%26rft.auinit%3DJEB%26rft.aulast%3DMouw%26rft.date%3D2009%26rft_id%3Dinfo%3Adoi%2F10.1002%252Frra.1196%26rft.eissn%3D1535-1467%26rft.epage%3D945%26rft.genre%3Darticle%26rft.issn%3D1535-1459%26rft.issue%3D8%26rft.jtitle%3DRIVER%2BRESEARCH%2BAND%2BAPPLICATIONS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D929-945%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D929%26rft.stitle%3DRIVER%2BRES%2BAPPL%26rft.volume%3D25%26rft.au%3DMouw%252C%2BJEB%26rft.au%3DStanford%252C%2BJA%26rft.au%3DAlaback%252C%2BPB&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0B4D3jWybG240azZugnCgwX&SrcJTitle=RIVER+RESEARCH+AND+APPLICATIONS&SrcPubType=MD_FORMAT
13,"Peterson, EW",Dec 2006 ,"Stream water bypass through a meander neck, laterally extending the hyporheic zone",HYDROGEOLOGY JOURNAL,"A meander lobe neck diverts stream water into a hyporheic flow path adjacent to a low gradient stream, Little Kickapoo Creek, Illinois, USA. Hyporheic processes have been well-documented in surface water-groundwater mixing zones underlying and directly adjacent to streams. Alluvial aquifers underlying meander necks provide a further extension of the hyporheic zone. Hydraulic head and temperature data, collected from a set of wells across a meander neck, show stream water moves through the meander neck. The hydraulic gradient across the meander neck (0.006) is greater than the stream gradient (0.003) between the same points, driving the bypass. Rapid subsurface response to elevated stream stage shows a hydraulic connection between the stream and the alluvial aquifer. Temperature data and a Peclet number (Pe) of 43.1 indicate that thermal transport is dominated by advection from the upstream side to the downstream side of the meander neck. The temperature observed within the alluvial aquifer correlates with seasonal temperature variation. Together, the pressure and temperature data indicate that water moves across the meander neck. The inflow of stream water through the meander neck suggests that the meander system may host biogeochemical hyporheic zone processes.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000242324700005,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DStream%2Bwater%2Bbypass%2Bthrough%2Ba%2Bmeander%2Bneck%252C%2Blaterally%2Bextending%2Bthe%2Bhyporheic%2Bzone%26rft.aufirst%3DEric%2BW.%26rft.auinit%3DEW%26rft.aulast%3DPeterson%26rft.date%3D2006%26rft_id%3Dinfo%3Adoi%2F10.1007%252Fs10040-006-0050-3%26rft.eissn%3D1435-0157%26rft.epage%3D1451%26rft.genre%3Darticle%26rft.issn%3D1431-2174%26rft.issue%3D8%26rft.jtitle%3DHYDROGEOLOGY%2BJOURNAL%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1443-1451%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1443%26rft.stitle%3DHYDROGEOL%2BJ%26rft.volume%3D14%26rft.au%3DPeterson%252C%2BEW%26rft.au%3DSickbert%252C%2BTB&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0B4D3jWybG240azZugnCgwX&SrcJTitle=HYDROGEOLOGY+JOURNAL&SrcPubType=MD_FORMAT
14,"Zarnetske, JP",Jan 16 2008 ,Influence of morphology and permafrost dynamics on hyporheic exchange in arctic headwater streams under warming climate conditions,GEOPHYSICAL RESEARCH LETTERS,"We investigated surface-subsurface (hyporheic) exchange in two morphologically distinct arctic headwater streams experiencing warming (thawing) sub-channel conditions. Empirically parameterized and calibrated groundwater flow models were used to assess the influence of sub-channel thaw on hyporheic exchange. Average thaw depths were at least two-fold greater under the higher-energy, alluvial stream than under the low-energy, peat-lined stream. Alluvial hyporheic exchange had shorter residence times and longer flowpaths that occurred across greater portions of the thawed sediments. For both reaches, the morphologic (longitudinal bed topography) and hydraulic conditions (surface and groundwater flow properties) set the potential for hyporheic flow. Simulations of deeper thaw, as predicted under a warming arctic climate, only influence hyporheic exchange until a threshold depth. This depth is primarily determined by the hydraulic head gradients imposed by the stream morphology. Therefore, arctic hyporheic exchange extent is likely to be independent of greater sub-stream thaw depths.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000252566900004,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2BL02501%26rft.atitle%3DInfluence%2Bof%2Bmorphology%2Band%2Bpermafrost%2Bdynamics%2Bon%2Bhyporheic%2Bexchange%2Bin%2Barctic%2Bheadwater%2Bstreams%2Bunder%2Bwarming%2Bclimate%2Bconditions%26rft.aufirst%3DJay%2BP.%26rft.auinit%3DJP%26rft.aulast%3DZarnetske%26rft.date%3D2008%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2007GL032049%26rft.genre%3Darticle%26rft.issn%3D0094-8276%26rft.issue%3D2%26rft.jtitle%3DGEOPHYSICAL%2BRESEARCH%2BLETTERS%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DGEOPHYS%2BRES%2BLETT%26rft.volume%3D35%26rft.au%3DZarnetske%252C%2BJP%26rft.au%3DGooseff%252C%2BMN%26rft.au%3DMcNamara%252C%2BJP&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0B4D3jWybG240azZugnCgwX&SrcJTitle=GEOPHYSICAL+RESEARCH+LETTERS&SrcPubType=MD_FORMAT
15,"Ward, AS",Apr 13 2012 ,Hydrologic and geomorphic controls on hyporheic exchange during base flow recession in a headwater mountain stream,WATER RESOURCES RESEARCH,"Hyporheic hydrodynamics are a control on stream ecosystems, yet we lack a thorough understanding of catchment controls on these flow paths, including valley constraint and hydraulic gradients in the valley bottom. We performed four whole-stream solute tracer injections under steady state flow conditions at the H. J. Andrews Experimental Forest (Oregon, United States) and collected electrical resistivity (ER) imaging to directly quantify the 2-D spatial extent of hyporheic exchange through seasonal base flow recession. ER images provide spatially distributed information that is unavailable for stream solute transport modeling studies from monitoring wells alone. The lateral and vertical extent of the hyporheic zone was quantified using both ER images and spatial moment analysis. Results oppose the common conceptual model of hyporheic ""compression'' by increased lateral hydraulic gradients toward the stream. We found that the extent of the hyporheic zone increased with decreasing vertical gradients away from the stream, in contrast to expectations from conceptual models. Increasing hyporheic extent was observed with both increasing and decreasing down-valley (i.e., parallel to the valley gradient) and cross-valley (i.e., from the hillslope to the stream, perpendicular to the valley gradient) hydraulic gradients. We conclude that neither cross-valley nor down-valley hydraulic gradients are sufficient predictors of hyporheic exchange flux nor flow path network extent. Increased knowledge of the controls on hyporheic exchange, the temporal dynamics of exchange flow paths, and their the spatial distribution is the first step toward predicting hyporheic exchange at the scale of individual flow paths. Future studies need to more carefully consider interactions between spatiotemporally dynamic hydraulic gradients and subsurface architecture as controls on hyporheic exchange.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000302874400001,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2BW04513%26rft.atitle%3DHydrologic%2Band%2Bgeomorphic%2Bcontrols%2Bon%2Bhyporheic%2Bexchange%2Bduring%2Bbase%2Bflow%2Brecession%2Bin%2Ba%2Bheadwater%2Bmountain%2Bstream%26rft.aufirst%3DAdam%2BS.%26rft.auinit%3DAS%26rft.aulast%3DWard%26rft.date%3D2012%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2011WR011461%26rft.eissn%3D1944-7973%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D48%26rft.au%3DWard%252C%2BAS%26rft.au%3DFitzgerald%252C%2BM%26rft.au%3DSingha%252C%2BK&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0B4D3jWybG240azZugnCgwX&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
16,"Klos, PZ",Oct 2015 ,"Influence of hyporheic exchange, substrate distribution, and other physically linked hydrogeomorphic characteristics on abundance of freshwater mussels",ECOHYDROLOGY,"Both endangered and non-endangered unionid mussels are heterogeneously distributed within the Allegheny River, Pennsylvania. Mussel populations vary from high to low density downstream of Kinzua Dam, and the direction, amount, and range of hyporheic exchange (seepage) at the sediment-water interface were suspected to influence their distribution and abundance. Nineteen hydrogeomorphic variables, including the quantification of seepage metrics, substrate size, river stage, river discharge, and shear stress, were measured at five reaches on the Allegheny River within 80km downstream of Kinzua Dam. Analysis revealed significant (=005) non-linear correlations between mussel population density and directional mean seepage (positive relationship), river width (positive relationship), and median substrate size (negative relationship). Specifically, seepage findings showed that increases in upward seepage and decreases in the overall range of seepage related to increases in mussel population density. River width, directional mean seepage, and median substrate size were also found to co-vary with marginal significance (=01), making their individual influences on mussel population density uncertain. Absolute mean seepage, water depth, hydraulic head, temperature differences between the surface water and substrate, and other substrate metrics besides median grain size were not found to significantly correlate to mussel population density. Considering the physical processes often linking seepage to other explanatory variables, future research in seepage-mussel relationships should work to isolate the mechanistic influence of hyporheic exchange independently from its common covariation with substrate size and geomorphology. Copyright (c) 2014 John Wiley & Sons, Ltd.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000363889100009,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DInfluence%2Bof%2Bhyporheic%2Bexchange%252C%2Bsubstrate%2Bdistribution%252C%2Band%2Bother%2Bphysically%2Blinked%2Bhydrogeomorphic%2Bcharacteristics%2Bon%2Babundance%2Bof%2Bfreshwater%2Bmussels%26rft.aufirst%3DP.%2BZion%26rft.auinit%3DPZ%26rft.aulast%3DKlos%26rft.date%3D2015%26rft_id%3Dinfo%3Adoi%2F10.1002%252Feco.1581%26rft.eissn%3D1936-0592%26rft.epage%3D1291%26rft.genre%3Darticle%26rft.issn%3D1936-0584%26rft.issue%3D7%26rft.jtitle%3DECOHYDROLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1284-1291%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1284%26rft.stitle%3DECOHYDROLOGY%26rft.volume%3D8%26rft.au%3DKlos%252C%2BPZ%26rft.au%3DRosenberry%252C%2BDO%26rft.au%3DNelson%252C%2BGR&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0B4D3jWybG240azZugnCgwX&SrcJTitle=ECOHYDROLOGY&SrcPubType=MD_FORMAT
17,"Wu, LW",Mar 2020 ,Impact of Flow Alteration and Temperature Variability on Hyporheic Exchange,WATER RESOURCES RESEARCH,"Coupled groundwater flow and heat transport within hyporheic zones extensively affect water, energy, and solute exchange with surrounding sediments. The local and cumulative implications of this tightly coupled process strongly depend on characteristics of drivers (i.e., discharge and temperature of the water column) and modulators (i.e., hydraulic and thermal properties of the sediment). With this in mind, we perform a systematic numerical analysis of hyporheic responses to understand how the temporal variability of river discharge and temperature affect flow and heat transport within hyporheic zones. We identify typical time series of river discharge and temperature from gauging stations along the headwater region of Mississippi River Basin, which are characterized by different degrees of flow alteration, to drive a physics-based model of the hyporheic exchange process. Our modeling results indicate that coupled groundwater flow and heat transport significantly affects the dynamic response of hyporheic zones, resulting in substantial differences in exchange rates and characteristic time scales of hyporheic exchange processes. We also find that the hyporheic zone dampens river temperature fluctuations increasingly with higher frequency of temperature fluctuations. This dampening effect depends on the system transport time scale and characteristics of river discharge and temperature variability. Furthermore, our results reveal that the flow alteration reduces the potential of hyporheic zones to act as a temperature buffer and hinders denitrification within hyporheic zones. These results have significant implications for understanding the drivers of local variability in hyporheic exchange and the implications for the development of thermal refugia and ecosystem functioning in hyporheic zones.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000538000800021,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.artnum%3DARTN%2Be2019WR026225%26rft.atitle%3DImpact%2Bof%2BFlow%2BAlteration%2Band%2BTemperature%2BVariability%2Bon%2BHyporheic%2BExchange%26rft.aufirst%3DLiwen%26rft.auinit%3DLW%26rft.aulast%3DWu%26rft.date%3D2020%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2019WR026225%26rft.eissn%3D1944-7973%26rft.genre%3Darticle%26rft.issn%3D0043-1397%26rft.issue%3D3%26rft.jtitle%3DWATER%2BRESOURCES%2BRESEARCH%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.stitle%3DWATER%2BRESOUR%2BRES%26rft.volume%3D56%26rft.au%3DWu%252C%2BLW%26rft.au%3DGomez-Velez%252C%2BJD%26rft.au%3DLewandowski%252C%2BJ&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0B4D3jWybG240azZugnCgwX&SrcJTitle=WATER+RESOURCES+RESEARCH&SrcPubType=MD_FORMAT
18,"Zheng, LZ",Sep 2018 ,Diel Stream Temperature Effects on Nitrogen Cycling in Hyporheic Zones,JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES,"Stream temperature often varies diurnally and seasonally, and these variations propagate into hyporheic zones (HZs), forming dynamic and heterogeneous thermal patterns. The complex thermal distribution creates potential biogeochemical hotspots and hot moments. Yet, how diel temperature variations affect HZ nitrogen cycling is unknown. We thus conducted a series of multiphysics numerical simulations of nonisothermal fluid flow and multicomponent reactive solute transport to investigate this problem. We imposed a sinusoidally varying stream temperature representing diel warming and cooling and studied the effects of different temperature means and amplitudes on HZ nitrate removal efficiency inside a streambed with a dune. The results showed that the time-variable nitrification, denitrification, and nitrate removal efficiency responded differently to the diel stream temperature signal. The temporal variation of spatially averaged nitrification rate tracks the stream temperature signal, whereas the spatially averaged denitrification variation pattern has a more complex connection to temperature. We observed a persistent hotspot where significant denitrification rates are present over the 24-hr period. We further evaluated and estimated the bulk nitrate removal efficiency calculated by time integration of spatially averaged reaction rates over a day. For denitrification-dominant systems, the bulk nitrate removal efficiency for cases with dynamic stream temperature was effectively the same as those with an equivalent constant mean temperature. Therefore, the bulk removal efficiency of a thermally dynamic diel system may be represented by an equivalent isothermal system given stable flow conditions. However, since large instantaneous variations in various rates were observed, the results imply that randomly timed field measurements are unlikely to be representative. This has to be considered for both past and future synoptic observational studies.Stream temperature naturally varies over daily and seasonal periods. This could cause temperature-dependent chemical and biological processes to vary simultaneously. Within the permeable streambed are areas called hyporheic zones where stream water circulates through in and out of the bed. The heat carried by this hyporheic flow that originates from the stream forms dynamic and complex temperature distributions in the hyporheic zone. The thermal patterns within the streambed could determine the presence of denitrification hotspots and hot moments since the hyporheic zone is an important site for many chemical reactions including nitrogen cycling. Through modeling the flow and reaction transport processes within the hyporheic zone, we found that denitrification hotspots persisted despite dynamic and complex hyporheic zone thermal patterns. Our simulation results can help explain previous observations of warmer stream temperature corresponding to lower in-stream nitrate concentrations. The results also imply that instantaneous snapshots through synoptic chemical sampling or reaction rate quantification may not be representative since the results and interpretations from such sampling strategies will depend on the time the samples were taken. Despite exploring a large range of modeled instantaneous variations of stream temperature, the results show that the steady, mean temperature can be used to estimate the bulk nitrate removal efficiency of the hyporheic zone.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000447644800007,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DDiel%2BStream%2BTemperature%2BEffects%2Bon%2BNitrogen%2BCycling%2Bin%2BHyporheic%2BZones%26rft.aufirst%3DLizhi%26rft.auinit%3DLZ%26rft.aulast%3DZheng%26rft.date%3D2018%26rft_id%3Dinfo%3Adoi%2F10.1029%252F2018JG004412%26rft.eissn%3D2169-8961%26rft.epage%3D2760%26rft.genre%3Darticle%26rft.issn%3D2169-8953%26rft.issue%3D9%26rft.jtitle%3DJOURNAL%2BOF%2BGEOPHYSICAL%2BRESEARCH-BIOGEOSCIENCES%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D2743-2760%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D2743%26rft.stitle%3DJ%2BGEOPHYS%2BRES-BIOGEO%26rft.volume%3D123%26rft.au%3DZheng%252C%2BLZ%26rft.au%3DCardenas%252C%2BMB&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0B4D3jWybG240azZugnCgwX&SrcJTitle=JOURNAL+OF+GEOPHYSICAL+RESEARCH-BIOGEOSCIENCES&SrcPubType=MD_FORMAT
19,"Nogaro, G",Jun 2010 ,Influence of streambed sediment clogging on microbial processes in the hyporheic zone,FRESHWATER BIOLOGY,"P>1. The hyporheic zone plays a key role in hydrological exchange and biogeochemical processes in streambed sediments. The clogging of sediments caused by the deposition of particles in the bed of streams and rivers can decrease sediment permeability and hence greatly affect hyporheic microbial processes.2. The main objective of this study was to determine the influence of sediment clogging on hyporheic microbial processes in three French rivers (the Usses, Drome and Isere). In each river, microbial abundance and activity were studied at three depths (10, 30 and 50 cm) in the sediment at one unclogged (high porosity) and one clogged site (low porosity).3. The results showed that the sediment clogging had inconsistent effects on microbial processes in the three rivers. Increases (Usses) or decreases (Drome and Isere) in both aerobic and anaerobic processes were detected at the clogged sites compared to unclogged sites. These results suggest that microbial changes because of the sediment clogging are mainly mediated by the residence time of water within the hyporheic sediments.4. A single model predicting the effect of clogging on hyporheic microbial processes cannot be applied generally to all rivers because the degree of clogging creates heterogeneous effects on flow rates between surface and interstitial waters. As a consequence, the influence of heterogeneous clogging on surface water-hyporheic exchanges needs to be evaluated by water tracing and hydraulic modelling to determine the links between microbial processes and hydraulic heterogeneity induced by clogging in hyporheic sediments.Show less",https://www.webofscience.com/wos/woscc/full-record/WOS:000277525400011,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=OpenURL&SrcApp=WOS&DestURL=https%3A%2F%2Fwww.redi-bw.de%2Flinks%2Funist%3Furl_ver%3DZ39.88-2004%26url_ctx_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Actx%26rft.atitle%3DInfluence%2Bof%2Bstreambed%2Bsediment%2Bclogging%2Bon%2Bmicrobial%2Bprocesses%2Bin%2Bthe%2Bhyporheic%2Bzone%26rft.aufirst%3DGeraldine%26rft.auinit%3DG%26rft.aulast%3DNogaro%26rft.date%3D2010%26rft_id%3Dinfo%3Adoi%2F10.1111%252Fj.1365-2427.2009.02352.x%26rft.epage%3D1302%26rft.genre%3Darticle%26rft.issn%3D0046-5070%26rft.issue%3D6%26rft.jtitle%3DFRESHWATER%2BBIOLOGY%26rft_val_fmt%3Dinfo%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal%26rft.pages%3D1288-1302%26rfr_id%3Dinfo%3Asid%2Fwebofscience.com%3AWOS%3AWOS%26rft.spage%3D1288%26rft.stitle%3DFRESHWATER%2BBIOL%26rft.volume%3D55%26rft.au%3DNogaro%252C%2BG%26rft.au%3DDatry%252C%2BT%26rft.au%3DMontuelle%252C%2BB&DestApp=OTHER_OpenURL&SrcAppSID=EUW1ED0B4D3jWybG240azZugnCgwX&SrcJTitle=FRESHWATER+BIOLOGY&SrcPubType=MD_FORMAT
